inventory_movement_id,movement_datetime,plant_id,item_id,product_id,movement_type,quantity,uom,location_code,source_system
IM-0000233,2026-04-14 21:09:00,P02,MAT-006,PRD-001,RM_ISSUE,-9908,EA,RM-B,WMS
IM-0000234,2026-05-21 02:16:00,P01,MAT-010,PRD-027,RM_RECEIPT,957,EA,FG-02,WMS
IM-0000235,2026-07-08 15:37:00,P02,MAT-027,PRD-061,RM_RECEIPT,757,EA,WIP-01,WMS
IM-0000236,2025-12-13 00:10:00,P03,MAT-003,PRD-014,RM_RECEIPT,3639,EA,RM-A,WMS
IM-0000237,2026-02-07 10:37:00,P01,MAT-005,PRD-033,RM_ISSUE,-1770,EA,RM-A,WMS
IM-0000238,2026-07-23 07:18:00,P03,PRD-054,PRD-054,FG_SHIP,-693,EA,RM-B,WMS
IM-0000239,2025-10-18 19:36:00,P02,PRD-076,PRD-076,FG_RECEIPT,2726,EA,WIP-01,WMS
IM-0000240,2026-02-08 09:56:00,P02,MAT-004,PRD-032,RM_RECEIPT,1973,EA,WIP-01,WMS
IM-0000241,2026-07-08 00:47:00,P03,PRD-033,PRD-033,FG_SHIP,-2076,EA,RM-B,WMS
IM-0000242,2026-07-26 09:26:00,P01,PRD-044,PRD-044,FG_RECEIPT,3208,EA,RM-B,WMS
IM-0000243,2026-02-05 15:14:00,P01,PRD-047,PRD-047,FG_RECEIPT,11111,EA,FG-01,WMS
IM-0000244,2026-01-31 02:08:00,P03,PRD-028,PRD-028,FG_SHIP,-5750,EA,RM-B,WMS
IM-0000245,2026-05-03 10:19:00,P01,PRD-033,PRD-033,ADJUSTMENT,2732,EA,RM-B,WMS
IM-0000246,2026-05-16 03:44:00,P03,MAT-001,PRD-056,RM_ISSUE,-4230,EA,WIP-01,WMS
IM-0000247,2026-04-22 22:09:00,P02,MAT-008,PRD-065,RM_ISSUE,-971,EA,RM-B,WMS
IM-0000248,2025-09-28 21:40:00,P01,MAT-032,PRD-005,RM_RECEIPT,2062,EA,WIP-01,WMS
IM-0000249,2025-09-21 04:19:00,P01,MAT-029,PRD-045,RM_RECEIPT,17763,EA,RM-A,WMS
IM-0000250,2025-08-23 03:03:00,P01,PRD-048,PRD-048,FG_SHIP,-2588,EA,WIP-01,WMS
IM-0000251,2025-12-13 20:05:00,P01,MAT-008,PRD-036,RM_RECEIPT,1626,EA,WIP-01,WMS
IM-0000252,2026-05-06 23:02:00,P03,MAT-015,PRD-034,RM_ISSUE,-1000,EA,RM-A,WMS
IM-0000253,2026-02-17 05:41:00,P02,PRD-071,PRD-071,FG_RECEIPT,2584,EA,RM-A,WMS
IM-0000254,2025-12-30 05:33:00,P03,MAT-024,PRD-013,RM_ISSUE,-6870,EA,RM-B,WMS
IM-0000255,2026-01-07 22:15:00,P03,MAT-033,PRD-017,RM_ISSUE,-4426,EA,RM-A,WMS
IM-0000256,2026-01-03 15:13:00,P01,PRD-078,PRD-078,FG_SHIP,-969,EA,FG-02,WMS
IM-0000257,2026-04-09 14:58:00,P01,MAT-031,PRD-008,RM_ISSUE,-2040,EA,RM-A,WMS
IM-0000258,2026-02-23 10:25:00,P01,MAT-036,PRD-020,RM_RECEIPT,4441,EA,FG-01,WMS
IM-0000259,2026-01-01 11:00:00,P01,MAT-004,PRD-032,RM_ISSUE,-7408,EA,RM-B,WMS
IM-0000260,2025-08-08 02:29:00,P02,MAT-015,PRD-034,RM_RECEIPT,597,EA,FG-01,WMS
IM-0000261,2026-07-23 02:29:00,P03,MAT-015,PRD-034,RM_ISSUE,-1707,EA,WIP-01,WMS
IM-0000262,2026-02-05 10:11:00,P03,PRD-051,PRD-051,FG_SHIP,-2686,EA,FG-01,WMS
IM-0000263,2025-11-06 10:58:00,P03,PRD-028,PRD-028,FG_RECEIPT,5554,EA,FG-02,WMS
IM-0000264,2026-06-29 00:34:00,P03,PRD-029,PRD-029,FG_SHIP,-392,EA,FG-02,WMS
IM-0000265,2026-06-30 23:59:00,P02,MAT-018,PRD-002,RM_ISSUE,-6159,EA,FG-01,WMS
IM-0000266,2026-02-10 17:10:00,P03,MAT-019,PRD-004,RM_ISSUE,-3777,EA,FG-01,WMS
IM-0000267,2026-02-23 23:11:00,P03,PRD-031,PRD-031,FG_SHIP,-1223,EA,FG-02,WMS
IM-0000268,2026-06-12 19:02:00,P01,MAT-004,PRD-032,RM_RECEIPT,1149,EA,RM-A,WMS
IM-0000269,2025-10-21 23:25:00,P02,PRD-068,PRD-068,FG_SHIP,-2262,EA,RM-A,WMS
IM-0000270,2025-11-04 07:38:00,P03,PRD-002,PRD-002,FG_RECEIPT,2091,EA,RM-B,WMS
IM-0000271,2025-10-10 14:23:00,P01,MAT-013,PRD-075,RM_ISSUE,-4949,EA,FG-02,WMS
IM-0000272,2026-03-15 16:09:00,P01,PRD-063,PRD-063,FG_RECEIPT,1092,EA,FG-02,WMS
IM-0000273,2026-05-16 13:43:00,P03,PRD-034,PRD-034,FG_SHIP,-938,EA,RM-B,WMS
IM-0000274,2026-05-03 16:24:00,P02,PRD-043,PRD-043,FG_RECEIPT,7724,EA,FG-01,WMS
IM-0000275,2025-10-30 09:03:00,P02,MAT-019,PRD-071,RM_RECEIPT,1102,EA,RM-B,WMS
IM-0000276,2026-05-08 08:32:00,P02,PRD-042,PRD-042,FG_RECEIPT,1522,EA,FG-02,WMS
IM-0000277,2025-10-19 08:51:00,P01,MAT-001,PRD-039,RM_RECEIPT,1429,EA,FG-02,WMS
IM-0000278,2026-04-08 14:15:00,P01,PRD-040,PRD-040,FG_RECEIPT,743,EA,FG-01,WMS
IM-0000279,2026-07-08 07:20:00,P01,MAT-007,PRD-055,RM_ISSUE,-1848,EA,WIP-01,WMS
IM-0000280,2025-11-17 19:03:00,P02,MAT-007,PRD-055,RM_RECEIPT,3064,EA,WIP-01,WMS
IM-0000281,2026-06-25 04:28:00,P01,PRD-072,PRD-072,FG_RECEIPT,2666,EA,RM-B,WMS
IM-0000282,2025-08-19 08:37:00,P03,PRD-054,PRD-054,FG_RECEIPT,672,EA,FG-01,WMS
IM-0000283,2026-03-09 06:50:00,P03,MAT-024,PRD-013,RM_ISSUE,-1167,EA,FG-02,WMS
IM-0000284,2026-01-21 19:55:00,P03,MAT-016,PRD-029,RM_ISSUE,-1904,EA,FG-01,WMS
IM-0000285,2026-05-20 00:15:00,P01,PRD-001,PRD-001,ADJUSTMENT,1307,EA,FG-02,WMS
IM-0000286,2025-10-01 18:56:00,P01,PRD-025,PRD-025,ADJUSTMENT,2584,EA,RM-A,WMS
IM-0000287,2025-10-31 22:34:00,P03,MAT-018,PRD-078,RM_RECEIPT,1785,EA,RM-A,WMS
IM-0000288,2025-11-10 07:47:00,P02,PRD-077,PRD-077,FG_RECEIPT,1747,EA,RM-A,WMS
IM-0000289,2025-08-26 11:27:00,P01,MAT-037,PRD-051,RM_ISSUE,-5046,EA,RM-B,WMS
IM-0000290,2025-11-24 10:18:00,P02,PRD-059,PRD-059,FG_RECEIPT,2336,EA,WIP-01,WMS
IM-0000291,2026-02-09 15:02:00,P01,PRD-037,PRD-037,FG_SHIP,-1789,EA,FG-01,WMS
IM-0000292,2026-07-17 10:46:00,P02,MAT-032,PRD-038,RM_RECEIPT,1707,EA,WIP-01,WMS
IM-0000293,2026-07-23 08:12:00,P02,MAT-018,PRD-026,RM_RECEIPT,1621,EA,RM-B,WMS
IM-0000294,2025-11-26 12:08:00,P01,MAT-029,PRD-045,RM_ISSUE,-576,EA,WIP-01,WMS
IM-0000295,2026-05-31 11:53:00,P03,PRD-038,PRD-038,FG_RECEIPT,5169,EA,RM-B,WMS
IM-0000296,2026-04-30 02:55:00,P03,PRD-074,PRD-074,FG_SHIP,-2521,EA,WIP-01,WMS
IM-0000297,2026-06-03 17:24:00,P01,MAT-018,PRD-050,RM_RECEIPT,687,EA,RM-A,WMS
IM-0000298,2025-09-14 04:42:00,P03,MAT-024,PRD-013,RM_RECEIPT,488,EA,FG-02,WMS
IM-0000299,2026-02-08 21:41:00,P02,PRD-063,PRD-063,FG_RECEIPT,1951,EA,RM-B,WMS
IM-0000300,2026-03-23 01:30:00,P03,PRD-041,PRD-041,FG_SHIP,-1247,EA,RM-B,WMS
IM-0000301,2025-12-06 16:48:00,P02,MAT-027,PRD-061,RM_ISSUE,-2881,EA,RM-A,WMS
IM-0000302,2026-02-16 08:43:00,P01,PRD-011,PRD-011,FG_SHIP,-3056,EA,RM-A,WMS
IM-0000303,2026-03-20 04:09:00,P02,PRD-058,PRD-058,FG_SHIP,-1207,EA,RM-A,WMS
IM-0000304,2026-07-26 12:49:00,P03,PRD-062,PRD-062,FG_RECEIPT,1474,EA,WIP-01,WMS
IM-0000305,2026-06-06 23:40:00,P02,PRD-050,PRD-050,FG_SHIP,-1937,EA,FG-01,WMS
IM-0000306,2025-12-25 00:13:00,P01,MAT-018,PRD-078,RM_RECEIPT,734,EA,RM-A,WMS
IM-0000307,2025-09-19 14:06:00,P01,MAT-031,PRD-052,RM_RECEIPT,264,EA,RM-A,WMS
IM-0000308,2025-09-11 16:43:00,P01,PRD-033,PRD-033,FG_SHIP,-1580,EA,WIP-01,WMS
IM-0000309,2025-09-18 02:52:00,P01,MAT-010,PRD-027,RM_ISSUE,-817,EA,RM-B,WMS
IM-0000310,2026-02-03 16:44:00,P01,MAT-018,PRD-026,RM_RECEIPT,663,EA,FG-01,WMS
IM-0000311,2026-06-21 23:36:00,P02,PRD-047,PRD-047,FG_SHIP,-1111,EA,RM-A,WMS
IM-0000312,2025-10-28 05:51:00,P01,MAT-018,PRD-030,RM_RECEIPT,3787,EA,FG-02,WMS
IM-0000313,2025-10-29 00:45:00,P03,MAT-008,PRD-065,RM_ISSUE,-4554,EA,FG-01,WMS
IM-0000314,2025-11-29 08:17:00,P02,MAT-030,PRD-062,RM_RECEIPT,1178,EA,FG-02,WMS
IM-0000315,2026-04-13 09:36:00,P02,MAT-037,PRD-051,RM_ISSUE,-8615,EA,FG-01,WMS
IM-0000316,2025-10-11 09:01:00,P02,PRD-059,PRD-059,ADJUSTMENT,697,EA,RM-B,WMS
IM-0000317,2026-05-21 01:37:00,P01,MAT-016,PRD-029,RM_ISSUE,-7271,EA,RM-B,WMS
IM-0000318,2025-08-03 18:22:00,P01,MAT-035,PRD-066,RM_ISSUE,-3550,EA,FG-02,WMS
IM-0000319,2025-09-09 05:15:00,P02,MAT-026,PRD-028,RM_ISSUE,-2977,EA,RM-A,WMS
IM-0000320,2025-12-27 04:39:00,P01,PRD-064,PRD-064,FG_RECEIPT,2820,EA,RM-B,WMS
IM-0000321,2026-06-17 01:40:00,P01,PRD-017,PRD-017,FG_SHIP,-1913,EA,WIP-01,WMS
IM-0000322,2026-01-19 15:38:00,P02,PRD-012,PRD-012,FG_SHIP,-2211,EA,WIP-01,WMS
IM-0000323,2025-09-16 17:44:00,P02,PRD-027,PRD-027,FG_SHIP,-3793,EA,RM-A,WMS
IM-0000324,2025-09-21 07:25:00,P02,PRD-024,PRD-024,FG_RECEIPT,1796,EA,RM-B,WMS
IM-0000325,2026-03-22 06:16:00,P02,PRD-060,PRD-060,FG_SHIP,-1858,EA,RM-B,WMS
IM-0000326,2026-02-17 09:07:00,P02,MAT-003,PRD-014,RM_RECEIPT,1379,EA,RM-A,WMS
IM-0000327,2026-06-10 05:02:00,P01,PRD-052,PRD-052,FG_RECEIPT,3560,EA,WIP-01,WMS
IM-0000328,2026-03-28 23:24:00,P03,PRD-040,PRD-040,FG_SHIP,-1250,EA,FG-02,WMS
IM-0000329,2026-07-08 14:29:00,P03,MAT-037,PRD-080,RM_ISSUE,-624,EA,FG-01,WMS
IM-0000330,2025-12-12 00:25:00,P02,MAT-019,PRD-004,RM_RECEIPT,2676,EA,FG-01,WMS
IM-0000331,2026-07-04 10:20:00,P02,PRD-017,PRD-017,FG_RECEIPT,1234,EA,RM-A,WMS
IM-0000332,2025-12-16 03:59:00,P01,PRD-047,PRD-047,FG_SHIP,-2228,EA,RM-A,WMS
IM-0000333,2026-06-14 10:50:00,P02,MAT-004,PRD-032,RM_RECEIPT,1363,EA,FG-02,WMS
IM-0000334,2026-03-28 18:55:00,P02,PRD-002,PRD-002,FG_SHIP,-3748,EA,RM-B,WMS
IM-0000335,2025-08-08 19:18:00,P03,MAT-030,PRD-009,RM_RECEIPT,2247,EA,RM-B,WMS
IM-0000336,2025-11-10 12:56:00,P01,MAT-035,PRD-053,RM_ISSUE,-6913,EA,RM-A,WMS
IM-0000337,2026-04-05 12:22:00,P03,MAT-033,PRD-022,RM_ISSUE,-3338,EA,RM-A,WMS
IM-0000338,2026-05-10 13:37:00,P03,MAT-033,PRD-017,RM_RECEIPT,1035,EA,RM-B,WMS
IM-0000339,2026-05-26 15:22:00,P01,PRD-010,PRD-010,FG_RECEIPT,2102,EA,RM-B,WMS
IM-0000340,2026-07-28 00:10:00,P01,MAT-015,PRD-034,RM_RECEIPT,4679,EA,RM-B,WMS
IM-0000341,2026-05-18 09:01:00,P01,MAT-023,PRD-007,RM_ISSUE,-1336,EA,FG-01,WMS
IM-0000342,2025-11-01 20:35:00,P02,MAT-015,PRD-025,RM_RECEIPT,1421,EA,RM-A,WMS
IM-0000343,2026-02-19 09:51:00,P03,MAT-031,PRD-008,RM_ISSUE,-1537,EA,RM-B,WMS
IM-0000344,2025-09-17 09:49:00,P01,MAT-030,PRD-041,RM_RECEIPT,3625,EA,RM-A,WMS
IM-0000345,2025-12-04 02:33:00,P02,MAT-035,PRD-016,RM_RECEIPT,2608,EA,WIP-01,WMS
IM-0000346,2025-11-29 23:38:00,P03,MAT-010,PRD-027,RM_RECEIPT,3064,EA,FG-01,WMS
IM-0000347,2026-04-22 06:04:00,P03,MAT-014,PRD-068,RM_RECEIPT,533,EA,FG-01,WMS
IM-0000348,2025-08-09 13:05:00,P03,MAT-026,PRD-059,RM_RECEIPT,2671,EA,RM-A,WMS
IM-0000349,2026-01-02 19:58:00,P03,PRD-021,PRD-021,FG_SHIP,-3562,EA,FG-02,WMS
IM-0000350,2026-02-12 12:50:00,P01,PRD-017,PRD-017,FG_RECEIPT,389,EA,FG-01,WMS
IM-0000351,2026-05-26 22:17:00,P02,PRD-080,PRD-080,FG_SHIP,-591,EA,RM-A,WMS
IM-0000352,2026-04-24 07:25:00,P01,MAT-008,PRD-036,RM_RECEIPT,3884,EA,FG-01,WMS
IM-0000353,2025-09-11 21:29:00,P02,PRD-069,PRD-069,FG_RECEIPT,2372,EA,FG-01,WMS
IM-0000354,2026-03-23 10:23:00,P03,PRD-027,PRD-027,FG_SHIP,-2719,EA,RM-B,WMS
IM-0000355,2026-03-31 10:18:00,P02,MAT-035,PRD-016,RM_RECEIPT,2029,EA,WIP-01,WMS
IM-0000356,2026-06-23 04:52:00,P02,MAT-032,PRD-038,RM_RECEIPT,1152,EA,RM-B,WMS
IM-0000357,2026-03-26 20:14:00,P02,PRD-043,PRD-043,FG_SHIP,-1924,EA,RM-A,WMS
IM-0000358,2026-05-04 17:41:00,P03,MAT-006,PRD-001,RM_ISSUE,-2309,EA,WIP-01,WMS
IM-0000359,2025-11-20 21:30:00,P02,PRD-032,PRD-032,FG_SHIP,-7681,EA,FG-01,WMS
IM-0000360,2026-06-10 17:29:00,P02,MAT-030,PRD-064,RM_ISSUE,-1552,EA,FG-02,WMS
IM-0000361,2026-04-28 09:18:00,P03,PRD-079,PRD-079,FG_SHIP,-5313,EA,FG-01,WMS
IM-0000362,2025-12-29 12:12:00,P02,PRD-014,PRD-014,FG_RECEIPT,832,EA,RM-B,WMS
IM-0000363,2025-11-26 11:52:00,P03,PRD-023,PRD-023,FG_SHIP,-809,EA,RM-B,WMS
IM-0000364,2026-02-07 13:05:00,P03,PRD-036,PRD-036,FG_RECEIPT,4235,EA,RM-A,WMS
IM-0000365,2026-07-25 09:40:00,P03,MAT-014,PRD-068,RM_ISSUE,-999,EA,WIP-01,WMS
IM-0000366,2026-07-03 19:51:00,P01,MAT-014,PRD-070,RM_RECEIPT,3009,EA,RM-A,WMS
IM-0000367,2026-06-27 02:03:00,P02,MAT-027,PRD-061,RM_ISSUE,-409,EA,RM-A,WMS
IM-0000368,2025-08-07 21:11:00,P03,PRD-025,PRD-025,FG_RECEIPT,11907,EA,WIP-01,WMS
IM-0000369,2025-11-30 09:30:00,P02,MAT-018,PRD-002,RM_RECEIPT,790,EA,FG-01,WMS
IM-0000370,2025-08-10 19:00:00,P03,PRD-074,PRD-074,FG_RECEIPT,1581,EA,FG-02,WMS
IM-0000371,2026-01-20 15:16:00,P01,PRD-017,PRD-017,FG_SHIP,-2750,EA,RM-A,WMS
IM-0000372,2026-05-28 13:00:00,P02,PRD-006,PRD-006,FG_SHIP,-768,EA,WIP-01,WMS
IM-0000373,2026-01-09 06:59:00,P03,PRD-042,PRD-042,FG_RECEIPT,1406,EA,RM-A,WMS
IM-0000374,2026-05-13 02:40:00,P02,PRD-076,PRD-076,FG_SHIP,-348,EA,FG-02,WMS
IM-0000375,2025-11-02 06:45:00,P02,MAT-001,PRD-056,RM_ISSUE,-6358,EA,FG-02,WMS
IM-0000376,2025-09-01 00:03:00,P02,MAT-037,PRD-018,RM_RECEIPT,3327,EA,FG-02,WMS
IM-0000377,2025-10-30 07:56:00,P03,MAT-035,PRD-066,RM_RECEIPT,990,EA,FG-01,WMS
IM-0000378,2026-06-12 12:02:00,P03,MAT-002,PRD-069,RM_RECEIPT,1164,EA,RM-A,WMS
IM-0000379,2025-08-30 23:54:00,P01,PRD-063,PRD-063,FG_RECEIPT,2625,EA,RM-A,WMS
IM-0000380,2026-07-17 06:05:00,P03,MAT-018,PRD-026,RM_RECEIPT,546,EA,FG-01,WMS
IM-0000381,2026-02-11 15:18:00,P02,MAT-004,PRD-040,RM_ISSUE,-2578,EA,FG-02,WMS
IM-0000382,2025-12-20 17:19:00,P02,MAT-001,PRD-039,RM_RECEIPT,1190,EA,RM-B,WMS
IM-0000383,2026-03-06 18:45:00,P03,PRD-078,PRD-078,FG_RECEIPT,3493,EA,RM-B,WMS
IM-0000384,2026-05-16 06:24:00,P01,PRD-020,PRD-020,FG_RECEIPT,920,EA,RM-B,WMS
IM-0000385,2026-07-17 12:32:00,P01,PRD-011,PRD-011,FG_SHIP,-4315,EA,RM-A,WMS
IM-0000386,2026-02-08 02:23:00,P01,PRD-040,PRD-040,ADJUSTMENT,2560,EA,FG-01,WMS
IM-0000387,2026-04-18 20:14:00,P03,MAT-033,PRD-022,RM_ISSUE,-3347,EA,FG-01,WMS
IM-0000388,2026-07-26 15:22:00,P02,MAT-026,PRD-059,RM_RECEIPT,1225,EA,FG-01,WMS
IM-0000389,2026-06-07 18:07:00,P03,PRD-080,PRD-080,FG_RECEIPT,2380,EA,RM-A,WMS
IM-0000390,2026-06-12 10:58:00,P02,MAT-026,PRD-028,RM_ISSUE,-2316,EA,RM-A,WMS
IM-0000391,2026-01-21 03:06:00,P02,PRD-061,PRD-061,FG_RECEIPT,2078,EA,WIP-01,WMS
IM-0000392,2025-08-14 20:28:00,P03,MAT-019,PRD-071,RM_RECEIPT,1152,EA,RM-A,WMS
IM-0000393,2025-08-04 23:18:00,P02,PRD-009,PRD-009,FG_RECEIPT,1454,EA,RM-A,WMS
IM-0000394,2025-08-24 00:42:00,P03,PRD-058,PRD-058,FG_SHIP,-8553,EA,FG-02,WMS
IM-0000395,2026-07-08 07:26:00,P01,MAT-030,PRD-062,RM_RECEIPT,5638,EA,RM-A,WMS
IM-0000396,2026-01-09 19:19:00,P01,PRD-053,PRD-053,FG_SHIP,-6247,EA,WIP-01,WMS
IM-0000397,2026-02-24 18:54:00,P03,MAT-002,PRD-069,RM_RECEIPT,1605,EA,FG-01,WMS
IM-0000398,2026-07-17 16:50:00,P03,PRD-033,PRD-033,ADJUSTMENT,3746,EA,RM-B,WMS
IM-0000399,2025-10-19 07:49:00,P03,PRD-062,PRD-062,FG_RECEIPT,1492,EA,RM-A,WMS
IM-0000400,2025-12-04 17:51:00,P02,PRD-069,PRD-069,FG_SHIP,-2218,EA,RM-B,WMS
IM-0000401,2026-04-16 00:56:00,P01,PRD-071,PRD-071,FG_RECEIPT,1865,EA,RM-A,WMS
IM-0000402,2025-12-30 04:49:00,P02,PRD-071,PRD-071,FG_RECEIPT,4197,EA,FG-01,WMS
IM-0000403,2026-07-17 11:45:00,P03,PRD-010,PRD-010,FG_RECEIPT,1031,EA,FG-01,WMS
IM-0000404,2025-11-06 02:30:00,P01,PRD-051,PRD-051,FG_SHIP,-1739,EA,RM-A,WMS
IM-0000405,2025-12-16 20:34:00,P03,MAT-018,PRD-030,RM_RECEIPT,1154,EA,FG-02,WMS
IM-0000406,2025-09-07 05:50:00,P02,MAT-018,PRD-002,RM_RECEIPT,7746,EA,WIP-01,WMS
IM-0000407,2026-07-18 13:30:00,P01,PRD-063,PRD-063,FG_SHIP,-11197,EA,WIP-01,WMS
IM-0000408,2025-10-01 06:27:00,P03,MAT-004,PRD-032,RM_RECEIPT,1600,EA,RM-A,WMS
IM-0000409,2025-08-29 12:44:00,P03,PRD-044,PRD-044,FG_RECEIPT,6013,EA,FG-01,WMS
IM-0000410,2026-03-14 19:27:00,P01,PRD-066,PRD-066,FG_RECEIPT,3427,EA,RM-A,WMS
IM-0000411,2026-05-19 15:02:00,P01,MAT-030,PRD-062,RM_RECEIPT,6378,EA,RM-A,WMS
IM-0000412,2025-11-18 20:18:00,P03,PRD-007,PRD-007,FG_SHIP,-1184,EA,RM-A,WMS
IM-0000413,2026-04-12 09:53:00,P01,MAT-018,PRD-054,RM_RECEIPT,3224,EA,FG-01,WMS
IM-0000414,2025-08-23 16:58:00,P03,MAT-029,PRD-031,RM_RECEIPT,4506,EA,RM-B,WMS
IM-0000415,2025-11-25 23:30:00,P01,PRD-071,PRD-071,FG_SHIP,-1523,EA,RM-B,WMS
IM-0000416,2026-02-23 11:39:00,P03,PRD-028,PRD-028,FG_RECEIPT,937,EA,RM-B,WMS
IM-0000417,2025-10-08 15:13:00,P02,MAT-033,PRD-044,RM_RECEIPT,394,EA,WIP-01,WMS
IM-0000418,2026-05-03 12:40:00,P01,MAT-018,PRD-030,RM_ISSUE,-1643,EA,WIP-01,WMS
IM-0000419,2026-05-07 02:05:00,P01,MAT-037,PRD-018,RM_RECEIPT,6902,EA,WIP-01,WMS
IM-0000420,2025-11-17 20:30:00,P01,PRD-008,PRD-008,FG_RECEIPT,5647,EA,FG-02,WMS
IM-0000421,2025-09-03 09:26:00,P03,MAT-035,PRD-016,RM_ISSUE,-6283,EA,RM-B,WMS
IM-0000422,2026-04-24 00:35:00,P01,MAT-033,PRD-022,RM_RECEIPT,3176,EA,RM-B,WMS
IM-0000423,2025-10-07 15:15:00,P03,PRD-027,PRD-027,FG_SHIP,-942,EA,FG-02,WMS
IM-0000424,2025-10-28 11:25:00,P03,PRD-069,PRD-069,FG_RECEIPT,1153,EA,RM-A,WMS
IM-0000425,2026-07-16 01:57:00,P01,MAT-018,PRD-026,RM_ISSUE,-864,EA,RM-B,WMS
IM-0000426,2026-06-04 23:27:00,P01,MAT-029,PRD-031,RM_RECEIPT,1270,EA,FG-02,WMS
IM-0000427,2025-11-19 21:03:00,P03,PRD-076,PRD-076,FG_SHIP,-1733,EA,FG-02,WMS
IM-0000428,2026-03-09 04:36:00,P01,MAT-005,PRD-024,RM_RECEIPT,666,EA,FG-02,WMS
IM-0000429,2026-04-28 10:32:00,P01,MAT-033,PRD-022,RM_RECEIPT,2292,EA,FG-02,WMS
IM-0000430,2025-08-26 07:01:00,P02,MAT-035,PRD-016,RM_RECEIPT,3308,EA,RM-B,WMS
IM-0000431,2026-02-12 23:41:00,P01,MAT-014,PRD-068,RM_RECEIPT,2283,EA,RM-B,WMS
IM-0000432,2026-04-18 17:06:00,P03,MAT-035,PRD-016,RM_RECEIPT,2702,EA,FG-01,WMS
IM-0000433,2025-08-18 06:03:00,P03,PRD-051,PRD-051,FG_SHIP,-3441,EA,RM-A,WMS
IM-0000434,2026-06-27 07:02:00,P02,PRD-067,PRD-067,FG_RECEIPT,2009,EA,RM-B,WMS
IM-0000435,2025-08-15 14:58:00,P01,PRD-030,PRD-030,FG_RECEIPT,1876,EA,RM-A,WMS
IM-0000436,2025-08-31 00:57:00,P02,PRD-067,PRD-067,FG_SHIP,-959,EA,FG-02,WMS
IM-0000437,2026-05-29 03:36:00,P02,PRD-034,PRD-034,FG_SHIP,-1877,EA,FG-02,WMS
IM-0000438,2026-03-03 11:03:00,P03,PRD-049,PRD-049,FG_RECEIPT,970,EA,RM-B,WMS
IM-0000439,2026-07-11 04:22:00,P01,MAT-007,PRD-055,RM_ISSUE,-4283,EA,RM-B,WMS
IM-0000440,2026-05-10 15:29:00,P03,MAT-003,PRD-014,RM_RECEIPT,2694,EA,FG-01,WMS
IM-0000441,2026-05-30 20:00:00,P02,PRD-053,PRD-053,FG_RECEIPT,649,EA,RM-B,WMS
IM-0000442,2026-01-01 03:22:00,P02,PRD-025,PRD-025,FG_SHIP,-1512,EA,WIP-01,WMS
IM-0000443,2026-05-29 19:11:00,P03,MAT-017,PRD-079,RM_ISSUE,-3073,EA,WIP-01,WMS
IM-0000444,2025-10-27 07:00:00,P02,MAT-015,PRD-025,RM_RECEIPT,3745,EA,FG-02,WMS
IM-0000445,2025-11-11 02:38:00,P01,MAT-018,PRD-050,RM_RECEIPT,960,EA,FG-01,WMS
IM-0000446,2025-09-02 00:54:00,P03,MAT-006,PRD-001,RM_RECEIPT,3052,EA,RM-A,WMS
IM-0000447,2026-01-12 09:00:00,P03,PRD-080,PRD-080,FG_RECEIPT,3907,EA,FG-02,WMS
IM-0000448,2025-12-26 21:52:00,P03,MAT-022,PRD-047,RM_ISSUE,-7266,EA,FG-02,WMS
IM-0000449,2025-08-18 22:34:00,P01,PRD-036,PRD-036,ADJUSTMENT,2242,EA,FG-02,WMS
IM-0000450,2025-12-20 01:15:00,P02,PRD-032,PRD-032,FG_SHIP,-344,EA,RM-B,WMS
IM-0000451,2026-03-28 08:52:00,P03,PRD-033,PRD-033,FG_SHIP,-1307,EA,FG-02,WMS
IM-0000452,2026-07-18 05:16:00,P03,PRD-013,PRD-013,FG_RECEIPT,9430,EA,RM-B,WMS
IM-0000453,2025-10-08 16:29:00,P02,PRD-077,PRD-077,FG_SHIP,-3793,EA,WIP-01,WMS
IM-0000454,2025-10-29 19:26:00,P03,MAT-026,PRD-059,RM_RECEIPT,982,EA,FG-01,WMS
IM-0000455,2026-01-09 15:31:00,P03,PRD-043,PRD-043,FG_SHIP,-1162,EA,RM-B,WMS
IM-0000456,2025-09-23 09:29:00,P02,MAT-015,PRD-025,RM_ISSUE,-5874,EA,FG-02,WMS
IM-0000457,2025-10-02 00:09:00,P03,PRD-008,PRD-008,FG_SHIP,-6772,EA,RM-A,WMS
IM-0000458,2026-04-11 14:53:00,P01,PRD-050,PRD-050,FG_SHIP,-1987,EA,FG-02,WMS
IM-0000459,2026-05-25 22:41:00,P03,MAT-033,PRD-076,RM_ISSUE,-1831,EA,RM-B,WMS
IM-0000460,2026-04-17 19:50:00,P03,MAT-005,PRD-033,RM_ISSUE,-905,EA,RM-B,WMS
IM-0000461,2026-03-06 02:30:00,P02,MAT-027,PRD-072,RM_RECEIPT,2989,EA,WIP-01,WMS
IM-0000462,2025-09-05 02:20:00,P01,PRD-005,PRD-005,FG_SHIP,-9433,EA,RM-A,WMS
IM-0000463,2025-11-21 18:29:00,P03,PRD-060,PRD-060,FG_RECEIPT,7906,EA,WIP-01,WMS
IM-0000464,2026-06-28 03:30:00,P03,PRD-063,PRD-063,FG_SHIP,-1339,EA,FG-01,WMS
IM-0000465,2026-03-22 09:01:00,P03,MAT-030,PRD-009,RM_RECEIPT,2443,EA,RM-A,WMS
