sales_order_id,order_line_id,customer_id,product_id,order_date,requested_delivery_date,promised_delivery_date,ordered_quantity,unit_price,discount_pct,customer_priority,order_status,source_system,load_timestamp
SO-000168,SOL-000168-01,CUST-0097,PRD-043,2026-01-28,2026-02-07,2026-02-08,3294,421.61,10.0,normal,completed,ERP,2026-01-30 05:39:00
SO-000169,SOL-000169-01,CUST-0077,PRD-020,2026-06-10,2026-07-10,2026-07-11,7937,645.83,0.0,high,completed,ERP,2026-06-11 20:48:00
SO-000170,SOL-000170-01,CUST-0053,PRD-015,2025-12-20,2026-01-12,2026-01-11,3425,1031.61,1.5,normal,completed,ERP,2025-12-21 08:40:00
SO-000171,SOL-000171-01,CUST-0022,PRD-072,2026-05-23,2026-06-03,2026-06-04,6990,649.95,1.0,normal,completed,ERP,2026-05-23 07:42:00
SO-000172,SOL-000172-01,CUST-0108,PRD-047,2026-01-15,2026-01-26,2026-01-29,4865,948.23,0.0,high,completed,ERP,2026-01-16 01:48:00
SO-000173,SOL-000173-01,CUST-0067,PRD-048,2025-11-29,2025-12-12,2025-12-12,7619,234.55,5.0,normal,completed,ERP,2025-11-29 20:08:00
SO-000174,SOL-000174-01,CUST-0010,PRD-003,2026-04-01,2026-05-02,2026-04-30,3269,496.6,8.0,normal,completed,ERP,2026-04-02 13:32:00
SO-000175,SOL-000175-01,CUST-0012,PRD-014,2026-01-31,2026-02-18,2026-02-16,1534,669.65,0.0,normal,completed,ERP,2026-01-31 03:08:00
SO-000176,SOL-000176-01,CUST-0074,PRD-028,2026-01-17,2026-02-17,2026-02-17,2800,603.17,2.0,high,open,ERP,2026-01-18 20:17:00
SO-000177,SOL-000177-01,CUST-0097,PRD-078,2025-11-20,2025-12-21,2025-12-21,4842,585.38,2.0,normal,completed,ERP,2025-11-21 20:27:00
SO-000178,SOL-000178-01,CUST-0082,PRD-066,2025-12-12,2026-01-13,2026-01-11,29779,113.86,0.0,low,open,ERP,2025-12-12 01:09:00
SO-000179,SOL-000179-01,CUST-0025,PRD-068,2025-12-26,2026-01-21,2026-01-21,6934,262.72,0.5,normal,completed,ERP,2025-12-28 04:24:00
SO-000180,SOL-000180-01,CUST-0078,PRD-015,2025-09-17,2025-10-12,2025-10-13,4823,959.17,3.0,high,completed,ERP,2025-09-18 16:01:00
SO-000181,SOL-000181-01,CUST-0016,PRD-046,2025-09-01,2025-09-25,2025-09-25,6641,796.1,0.0,low,completed,ERP,2025-09-01 23:45:00
SO-000182,SOL-000182-01,CUST-0088,PRD-069,2025-10-07,2025-10-27,2025-10-26,2597,924.94,0.0,normal,completed,ERP,2025-10-08 11:41:00
SO-000183,SOL-000183-01,CUST-0014,PRD-068,2026-03-04,2026-03-24,2026-03-24,10542,296.87,1.0,high,completed,ERP,2026-03-06 05:28:00
SO-000184,SOL-000184-01,CUST-0071,PRD-029,2026-06-16,2026-06-26,2026-06-26,1063,337.71,8.0,low,completed,ERP,2026-06-18 21:10:00
SO-000185,SOL-000185-01,CUST-0120,PRD-007,2025-08-01,2025-08-13,2025-08-15,3451,309.2,1.0,normal,open,ERP,2025-08-03 03:25:00
SO-000186,SOL-000186-01,CUST-0048,PRD-016,2025-09-01,2025-10-02,2025-09-30,5915,235.92,10.0,normal,completed,ERP,2025-09-01 06:56:00
SO-000187,SOL-000187-01,CUST-0033,PRD-036,2026-05-16,2026-05-26,2026-05-27,2669,75.86,1.5,normal,completed,ERP,2026-05-18 22:20:00
SO-000188,SOL-000188-01,CUST-0054,PRD-042,2026-04-11,2026-05-15,2026-05-15,9360,41.34,10.0,high,completed,ERP,2026-04-11 04:27:00
SO-000189,SOL-000189-01,CUST-0035,PRD-023,2025-11-25,2025-12-04,2025-12-03,4756,466.66,8.0,high,completed,ERP,2025-11-27 14:45:00
SO-000190,SOL-000190-01,CUST-0045,PRD-040,2025-11-05,2025-12-06,2025-12-04,2262,642.36,0.0,normal,completed,ERP,2025-11-06 03:33:00
SO-000191,SOL-000191-01,CUST-0055,PRD-062,2025-09-26,2025-10-25,2025-10-25,4150,54.57,1.0,high,open,ERP,2025-09-28 00:51:00
SO-000192,SOL-000192-01,CUST-0088,PRD-044,2026-04-25,2026-05-02,2026-05-02,920,684.57,4.0,normal,open,ERP,2026-04-27 18:01:00
SO-000193,SOL-000193-01,CUST-0088,PRD-006,2026-05-01,2026-05-18,2026-05-16,2823,550.27,0.0,normal,completed,ERP,2026-05-03 18:36:00
SO-000194,SOL-000194-01,CUST-0037,PRD-026,2026-06-13,2026-06-30,2026-07-03,2258,308.7,0.0,low,completed,ERP,2026-06-14 01:33:00
SO-000195,SOL-000195-01,CUST-0071,PRD-017,2025-12-26,2026-01-11,2026-01-10,4831,202.2,5.0,low,cancelled,ERP,2025-12-28 03:37:00
SO-000196,SOL-000196-01,CUST-0024,PRD-045,2026-04-04,2026-05-05,2026-05-04,4262,472.99,10.0,normal,completed,ERP,2026-04-05 06:30:00
SO-000197,SOL-000197-01,CUST-0118,PRD-002,2025-09-24,2025-10-08,2025-10-08,1649,618.98,1.0,normal,completed,ERP,2025-09-26 01:46:00
SO-000198,SOL-000198-01,CUST-0084,PRD-035,2026-06-11,2026-07-11,2026-07-11,4481,246.61,8.0,high,completed,ERP,2026-06-12 08:44:00
SO-000199,SOL-000199-01,CUST-0035,PRD-026,2026-05-05,2026-06-07,2026-06-06,4847,320.65,0.0,high,completed,ERP,2026-05-06 05:15:00
SO-000200,SOL-000200-01,CUST-0105,PRD-003,2025-11-17,2025-11-30,2025-11-30,5596,481.71,3.0,high,open,ERP,2025-11-18 23:16:00
SO-000201,SOL-000201-01,CUST-0101,PRD-011,2026-05-24,2026-06-12,2026-06-15,3159,494.51,10.0,high,completed,ERP,2026-05-26 04:01:00
SO-000202,SOL-000202-01,CUST-0025,PRD-018,2026-01-20,2026-02-03,2026-02-02,4832,133.17,0.5,normal,open,ERP,2026-01-22 09:16:00
SO-000203,SOL-000203-01,CUST-0036,PRD-068,2025-09-04,2025-09-18,2025-09-21,6115,296.05,10.0,high,completed,ERP,2025-09-04 22:18:00
SO-000204,SOL-000204-01,CUST-0010,PRD-002,2026-06-05,2026-07-03,2026-07-05,4445,656.07,5.0,normal,completed,ERP,2026-06-06 01:07:00
SO-000205,SOL-000205-01,CUST-0078,PRD-004,2026-02-25,2026-03-15,2026-03-14,4360,552.64,3.0,high,completed,ERP,2026-02-27 04:40:00
SO-000206,SOL-000206-01,CUST-0114,PRD-011,2026-05-17,2026-06-13,2026-06-13,4597,493.67,0.0,normal,completed,ERP,2026-05-19 21:43:00
SO-000207,SOL-000207-01,CUST-0086,PRD-002,2025-08-06,2025-09-09,2025-09-09,1053,624.18,0.0,normal,open,ERP,2025-08-07 09:14:00
SO-000208,SOL-000208-01,CUST-0058,PRD-050,2026-04-04,2026-04-12,2026-04-14,1749,397.88,10.0,high,cancelled,ERP,2026-04-05 05:23:00
SO-000209,SOL-000209-01,CUST-0105,PRD-046,2025-11-14,2025-12-10,2025-12-08,9085,716.24,3.0,high,completed,ERP,2025-11-16 23:49:00
SO-000210,SOL-000210-01,CUST-0022,PRD-006,2025-09-21,2025-10-14,2025-10-12,2997,575.77,8.0,normal,completed,ERP,2025-09-23 07:29:00
SO-000211,SOL-000211-01,CUST-0014,PRD-043,2026-01-19,2026-02-18,2026-02-16,1859,419.96,3.0,high,completed,ERP,2026-01-21 04:03:00
SO-000212,SOL-000212-01,CUST-0120,PRD-018,2026-03-20,2026-04-19,2026-04-22,3253,145.8,5.0,normal,open,ERP,2026-03-22 01:04:00
SO-000213,SOL-000213-01,CUST-0103,PRD-038,2026-01-06,2026-01-29,2026-01-28,11803,400.52,2.0,high,open,ERP,2026-01-08 07:28:00
SO-000214,SOL-000214-01,CUST-0055,PRD-077,2026-01-22,2026-02-24,2026-02-27,2975,238.36,3.0,high,completed,ERP,2026-01-24 00:50:00
SO-000215,SOL-000215-01,CUST-0066,PRD-011,2026-06-14,2026-06-24,2026-06-25,5596,503.61,8.0,normal,completed,ERP,2026-06-15 03:55:00
SO-000216,SOL-000216-01,CUST-0025,PRD-023,2025-11-03,2025-12-02,2025-12-03,2567,436.21,2.5,normal,completed,ERP,2025-11-03 12:24:00
SO-000217,SOL-000217-01,CUST-0063,PRD-012,2025-11-01,2025-11-15,2025-11-15,2351,421.57,0.0,low,completed,ERP,2025-11-02 20:47:00
SO-000218,SOL-000218-01,CUST-0044,PRD-041,2025-12-11,2026-01-14,2026-01-16,2569,763.82,5.0,normal,completed,ERP,2025-12-12 09:04:00
SO-000219,SOL-000219-01,CUST-0033,PRD-073,2025-11-24,2025-12-21,2025-12-24,2335,697.57,4.0,normal,completed,ERP,2025-11-25 23:29:00
SO-000220,SOL-000220-01,CUST-0120,PRD-062,2026-03-03,2026-03-21,2026-03-19,1281,55.81,2.0,normal,completed,ERP,2026-03-05 09:14:00
SO-000221,SOL-000221-01,CUST-0115,PRD-011,2025-11-08,2025-11-18,2025-11-21,2523,485.19,1.0,normal,completed,ERP,2025-11-08 19:03:00
SO-000222,SOL-000222-01,CUST-0073,PRD-058,2026-03-14,2026-04-17,2026-04-15,4376,441.23,2.5,normal,cancelled,ERP,2026-03-14 02:07:00
SO-000223,SOL-000223-01,CUST-0017,PRD-020,2026-04-27,2026-05-09,2026-05-10,5054,684.6,5.0,low,completed,ERP,2026-04-27 12:50:00
SO-000224,SOL-000224-01,CUST-0072,PRD-070,2026-02-22,2026-03-15,2026-03-15,2502,558.59,10.0,normal,completed,ERP,2026-02-24 13:42:00
SO-000225,SOL-000225-01,CUST-0020,PRD-036,2026-03-29,2026-04-24,2026-04-23,1604,76.93,2.0,normal,completed,ERP,2026-03-30 03:52:00
SO-000226,SOL-000226-01,CUST-0051,PRD-020,2025-08-28,2025-09-20,2025-09-23,1360,747.22,3.0,high,completed,ERP,2025-08-30 12:48:00
SO-000227,SOL-000227-01,CUST-0027,PRD-080,2026-03-12,2026-03-20,2026-03-19,7779,646.42,3.0,low,open,ERP,2026-03-13 04:59:00
SO-000228,SOL-000228-01,CUST-0100,PRD-028,2025-11-18,2025-12-17,2025-12-17,1553,616.74,2.5,normal,open,ERP,2025-11-19 15:26:00
SO-000229,SOL-000229-01,CUST-0116,PRD-011,2026-02-13,2026-03-20,2026-03-20,3016,471.83,3.0,low,completed,ERP,2026-02-15 18:28:00
SO-000230,SOL-000230-01,CUST-0011,PRD-055,2025-12-29,2026-01-13,2026-01-13,2294,640.31,5.0,normal,completed,ERP,2025-12-29 22:23:00
SO-000231,SOL-000231-01,CUST-0002,PRD-024,2025-09-14,2025-10-01,2025-10-03,3008,919.82,1.0,low,completed,ERP,2025-09-16 22:20:00
SO-000232,SOL-000232-01,CUST-0051,PRD-065,2026-02-06,2026-03-12,2026-03-12,1716,1018.74,2.0,high,completed,ERP,2026-02-08 00:13:00
SO-000233,SOL-000233-01,CUST-0062,PRD-012,2025-12-09,2025-12-21,2025-12-24,4026,419.76,8.0,normal,open,ERP,2025-12-11 22:04:00
SO-000234,SOL-000234-01,CUST-0101,PRD-052,2025-11-25,2025-12-07,2025-12-07,3471,627.57,2.0,high,completed,ERP,2025-11-25 01:02:00
SO-000235,SOL-000235-01,CUST-0032,PRD-076,2025-09-25,2025-10-27,2025-10-29,3014,514.47,8.0,high,completed,ERP,2025-09-27 19:57:00
SO-000236,SOL-000236-01,CUST-0031,PRD-025,2026-06-15,2026-07-20,2026-07-20,4239,192.1,5.0,high,completed,ERP,2026-06-16 15:10:00
SO-000237,SOL-000237-01,CUST-0113,PRD-035,2026-03-23,2026-04-12,2026-04-12,1578,223.73,1.0,low,open,ERP,2026-03-25 12:47:00
SO-000238,SOL-000238-01,CUST-0025,PRD-010,2026-04-22,2026-05-03,2026-05-01,2054,447.74,4.0,normal,completed,ERP,2026-04-22 20:41:00
SO-000239,SOL-000239-01,CUST-0054,PRD-029,2026-02-05,2026-03-07,2026-03-08,9460,297.61,0.0,high,completed,ERP,2026-02-06 16:16:00
SO-000240,SOL-000240-01,CUST-0103,PRD-078,2025-12-22,2026-01-16,2026-01-19,3310,588.19,3.0,high,open,ERP,2025-12-22 21:07:00
SO-000241,SOL-000241-01,CUST-0013,PRD-010,2025-09-24,2025-10-25,2025-10-28,1206,433.23,1.5,low,completed,ERP,2025-09-24 07:56:00
SO-000242,SOL-000242-01,CUST-0120,PRD-002,2025-12-23,2025-12-31,2025-12-30,2352,695.0,2.0,normal,completed,ERP,2025-12-24 02:03:00
SO-000243,SOL-000243-01,CUST-0106,PRD-041,2026-03-10,2026-04-12,2026-04-15,11451,869.17,1.0,high,completed,ERP,2026-03-10 10:32:00
SO-000244,SOL-000244-01,CUST-0022,PRD-022,2025-08-30,2025-09-23,2025-09-24,4210,458.79,2.0,normal,completed,ERP,2025-08-31 01:52:00
SO-000245,SOL-000245-01,CUST-0106,PRD-055,2026-01-21,2026-02-09,2026-02-11,8738,580.17,3.0,high,open,ERP,2026-01-23 05:01:00
SO-000246,SOL-000246-01,CUST-0115,PRD-031,2026-02-08,2026-02-21,2026-02-21,3997,863.92,0.0,normal,completed,ERP,2026-02-08 09:49:00
SO-000247,SOL-000247-01,CUST-0065,PRD-066,2025-10-31,2025-11-13,2025-11-13,3887,110.7,0.0,high,completed,ERP,2025-10-31 19:26:00
SO-000248,SOL-000248-01,CUST-0095,PRD-041,2025-10-10,2025-11-06,2025-11-07,6733,776.46,8.0,high,completed,ERP,2025-10-11 06:45:00
SO-000249,SOL-000249-01,CUST-0072,PRD-051,2026-04-23,2026-05-12,2026-05-15,2458,421.53,5.0,normal,completed,ERP,2026-04-23 04:17:00
SO-000250,SOL-000250-01,CUST-0109,PRD-028,2026-01-17,2026-02-09,2026-02-10,5645,688.46,2.0,high,completed,ERP,2026-01-17 17:35:00
SO-000251,SOL-000251-01,CUST-0011,PRD-074,2026-02-27,2026-03-24,2026-03-24,2590,343.56,0.0,normal,completed,ERP,2026-02-27 23:01:00
SO-000252,SOL-000252-01,CUST-0062,PRD-029,2026-01-01,2026-01-14,2026-01-13,7601,297.14,8.0,normal,open,ERP,2026-01-02 19:36:00
SO-000253,SOL-000253-01,CUST-0072,PRD-073,2025-11-06,2025-11-28,2025-11-30,3599,704.56,8.0,normal,open,ERP,2025-11-06 09:34:00
SO-000254,SOL-000254-01,CUST-0073,PRD-012,2025-12-03,2026-01-07,2026-01-09,2161,437.86,1.5,normal,completed,ERP,2025-12-05 10:02:00
SO-000255,SOL-000255-01,CUST-0044,PRD-034,2026-05-29,2026-06-17,2026-06-17,2747,472.99,1.0,normal,open,ERP,2026-05-30 12:50:00
SO-000256,SOL-000256-01,CUST-0058,PRD-010,2026-04-21,2026-05-09,2026-05-10,12612,424.92,5.0,high,open,ERP,2026-04-22 06:14:00
SO-000257,SOL-000257-01,CUST-0024,PRD-034,2026-01-19,2026-01-30,2026-01-29,4838,456.98,10.0,normal,completed,ERP,2026-01-20 10:49:00
SO-000258,SOL-000258-01,CUST-0046,PRD-011,2026-06-12,2026-06-19,2026-06-18,1558,466.67,2.5,normal,open,ERP,2026-06-14 06:13:00
SO-000259,SOL-000259-01,CUST-0092,PRD-054,2026-03-08,2026-03-17,2026-03-16,5754,419.85,3.0,normal,completed,ERP,2026-03-10 01:31:00
SO-000260,SOL-000260-01,CUST-0056,PRD-054,2026-06-16,2026-07-21,2026-07-21,828,432.87,1.0,normal,open,ERP,2026-06-17 08:44:00
SO-000261,SOL-000261-01,CUST-0062,PRD-075,2026-05-12,2026-05-24,2026-05-24,8448,667.4,3.0,normal,completed,ERP,2026-05-14 12:32:00
SO-000262,SOL-000262-01,CUST-0018,PRD-002,2025-10-07,2025-11-01,2025-11-02,1267,671.35,5.0,normal,completed,ERP,2025-10-07 04:10:00
SO-000263,SOL-000263-01,CUST-0025,PRD-010,2025-10-24,2025-11-23,2025-11-21,4371,401.81,1.0,normal,completed,ERP,2025-10-26 13:24:00
SO-000264,SOL-000264-01,CUST-0021,PRD-068,2026-01-31,2026-02-19,2026-02-19,3255,276.8,3.0,normal,cancelled,ERP,2026-02-02 15:10:00
SO-000265,SOL-000265-01,CUST-0014,PRD-027,2026-04-08,2026-05-12,2026-05-14,3354,764.62,1.0,high,open,ERP,2026-04-10 09:50:00
SO-000266,SOL-000266-01,CUST-0022,PRD-008,2026-05-08,2026-05-21,2026-05-20,3833,190.57,0.0,normal,completed,ERP,2026-05-09 22:35:00
SO-000267,SOL-000267-01,CUST-0087,PRD-008,2025-08-01,2025-08-21,2025-08-23,5935,177.23,0.0,normal,open,ERP,2025-08-01 00:29:00
SO-000268,SOL-000268-01,CUST-0067,PRD-026,2026-06-14,2026-06-25,2026-06-25,6627,316.05,2.0,normal,open,ERP,2026-06-15 06:59:00
SO-000269,SOL-000269-01,CUST-0037,PRD-053,2026-06-07,2026-07-05,2026-07-05,5237,550.62,5.0,low,completed,ERP,2026-06-07 16:11:00
SO-000270,SOL-000270-01,CUST-0057,PRD-003,2025-12-04,2025-12-20,2025-12-22,2904,484.45,0.5,low,completed,ERP,2025-12-04 17:12:00
SO-000271,SOL-000271-01,CUST-0014,PRD-020,2026-03-06,2026-04-05,2026-04-07,6210,728.58,0.0,high,completed,ERP,2026-03-06 07:06:00
SO-000272,SOL-000272-01,CUST-0087,PRD-010,2025-08-01,2025-08-16,2025-08-14,3937,452.73,0.0,normal,completed,ERP,2025-08-01 06:28:00
SO-000273,SOL-000273-01,CUST-0011,PRD-038,2026-02-21,2026-03-01,2026-03-04,2081,396.07,1.0,normal,completed,ERP,2026-02-23 07:07:00
SO-000274,SOL-000274-01,CUST-0088,PRD-024,2025-12-06,2025-12-25,2025-12-27,10967,866.94,5.0,normal,completed,ERP,2025-12-07 13:29:00
SO-000275,SOL-000275-01,CUST-0029,PRD-014,2025-08-26,2025-09-20,2025-09-19,4765,631.9,3.0,low,completed,ERP,2025-08-28 11:39:00
SO-000276,SOL-000276-01,CUST-0020,PRD-052,2026-06-14,2026-07-09,2026-07-11,4089,642.24,10.0,normal,completed,ERP,2026-06-15 03:38:00
SO-000277,SOL-000277-01,CUST-0029,PRD-024,2026-03-19,2026-04-03,2026-04-06,5892,825.95,5.0,low,open,ERP,2026-03-20 08:46:00
SO-000278,SOL-000278-01,CUST-0064,PRD-028,2025-08-23,2025-09-08,2025-09-08,1475,657.56,2.0,normal,completed,ERP,2025-08-25 16:26:00
SO-000279,SOL-000279-01,CUST-0086,PRD-051,2026-02-07,2026-03-14,2026-03-15,7782,408.92,10.0,normal,completed,ERP,2026-02-09 20:45:00
SO-000280,SOL-000280-01,CUST-0077,PRD-008,2025-09-04,2025-09-19,2025-09-19,5107,179.23,5.0,high,completed,ERP,2025-09-05 13:04:00
SO-000281,SOL-000281-01,CUST-0096,PRD-064,2026-04-01,2026-04-08,2026-04-07,1376,110.02,5.0,high,completed,ERP,2026-04-01 17:51:00
SO-000282,SOL-000282-01,CUST-0005,PRD-051,2026-05-24,2026-06-27,2026-06-27,13665,422.69,5.0,high,completed,ERP,2026-05-26 16:09:00
SO-000283,SOL-000283-01,CUST-0050,PRD-036,2026-05-09,2026-06-10,2026-06-08,9695,77.47,8.0,high,completed,ERP,2026-05-09 05:47:00
SO-000284,SOL-000284-01,CUST-0033,PRD-005,2026-05-19,2026-06-09,2026-06-09,5007,211.03,0.5,normal,completed,ERP,2026-05-21 13:50:00
SO-000285,SOL-000285-01,CUST-0046,PRD-010,2026-02-04,2026-02-22,2026-02-22,3851,416.42,1.0,normal,completed,ERP,2026-02-04 07:58:00
SO-000286,SOL-000286-01,CUST-0015,PRD-002,2025-10-28,2025-11-20,2025-11-22,4502,664.96,0.0,normal,completed,ERP,2025-10-29 11:12:00
SO-000287,SOL-000287-01,CUST-0031,PRD-017,2025-12-01,2025-12-30,2026-01-02,2514,199.24,10.0,high,completed,ERP,2025-12-01 04:39:00
SO-000288,SOL-000288-01,CUST-0044,PRD-075,2025-12-05,2026-01-07,2026-01-06,18898,622.35,8.0,normal,completed,ERP,2025-12-07 13:26:00
SO-000289,SOL-000289-01,CUST-0060,PRD-051,2026-01-05,2026-01-31,2026-01-31,1326,442.17,5.0,normal,completed,ERP,2026-01-06 08:21:00
SO-000290,SOL-000290-01,CUST-0053,PRD-019,2026-06-15,2026-07-09,2026-07-09,1991,315.71,0.5,normal,completed,ERP,2026-06-16 15:47:00
SO-000291,SOL-000291-01,CUST-0077,PRD-079,2026-02-08,2026-03-01,2026-03-04,614,338.94,8.0,high,completed,ERP,2026-02-09 19:56:00
SO-000292,SOL-000292-01,CUST-0090,PRD-021,2025-08-06,2025-08-28,2025-08-26,2590,511.38,1.0,normal,completed,ERP,2025-08-07 19:34:00
SO-000293,SOL-000293-01,CUST-0098,PRD-034,2026-02-02,2026-03-08,2026-03-10,2668,462.56,0.0,normal,cancelled,ERP,2026-02-03 20:51:00
SO-000294,SOL-000294-01,CUST-0059,PRD-060,2025-10-17,2025-11-10,2025-11-11,1568,474.45,0.0,normal,completed,ERP,2025-10-19 16:03:00
SO-000295,SOL-000295-01,CUST-0028,PRD-025,2026-04-27,2026-05-07,2026-05-06,3055,177.61,10.0,normal,completed,ERP,2026-04-27 23:29:00
SO-000296,SOL-000296-01,CUST-0016,PRD-057,2025-09-18,2025-09-27,2025-09-26,815,505.7,3.0,low,completed,ERP,2025-09-18 08:14:00
SO-000297,SOL-000297-01,CUST-0080,PRD-009,2025-08-07,2025-08-23,2025-08-21,2331,273.02,8.0,normal,open,ERP,2025-08-08 08:38:00
SO-000298,SOL-000298-01,CUST-0097,PRD-080,2025-11-22,2025-12-09,2025-12-08,2865,703.55,3.0,normal,cancelled,ERP,2025-11-23 02:39:00
SO-000299,SOL-000299-01,CUST-0007,PRD-043,2025-12-23,2026-01-23,2026-01-23,950,437.16,0.0,high,completed,ERP,2025-12-24 19:59:00
SO-000300,SOL-000300-01,CUST-0074,PRD-011,2025-09-17,2025-10-15,2025-10-18,6703,448.37,8.0,high,open,ERP,2025-09-18 18:20:00
SO-000301,SOL-000301-01,CUST-0094,PRD-036,2025-09-18,2025-10-09,2025-10-12,1801,73.77,0.0,normal,completed,ERP,2025-09-20 12:54:00
SO-000302,SOL-000302-01,CUST-0058,PRD-042,2025-11-08,2025-12-10,2025-12-08,9530,41.61,3.0,high,completed,ERP,2025-11-09 17:36:00
SO-000303,SOL-000303-01,CUST-0094,PRD-042,2026-05-01,2026-05-28,2026-05-29,1493,45.62,4.0,normal,completed,ERP,2026-05-03 03:47:00
SO-000304,SOL-000304-01,CUST-0105,PRD-065,2025-11-10,2025-11-21,2025-11-19,1760,1065.16,5.0,high,open,ERP,2025-11-11 07:47:00
SO-000305,SOL-000305-01,CUST-0041,PRD-076,2026-03-16,2026-03-29,2026-03-30,6516,532.08,10.0,normal,completed,ERP,2026-03-17 23:09:00
SO-000306,SOL-000306-01,CUST-0066,PRD-045,2026-06-01,2026-07-05,2026-07-03,3271,487.94,0.0,normal,completed,ERP,2026-06-01 10:40:00
SO-000307,SOL-000307-01,CUST-0120,PRD-033,2026-04-22,2026-04-30,2026-05-01,2612,457.29,0.0,normal,completed,ERP,2026-04-22 02:29:00
SO-000308,SOL-000308-01,CUST-0059,PRD-069,2026-02-19,2026-03-14,2026-03-16,4073,1042.34,3.0,normal,completed,ERP,2026-02-21 13:48:00
SO-000309,SOL-000309-01,CUST-0030,PRD-029,2026-02-14,2026-03-17,2026-03-16,2829,300.05,10.0,normal,completed,ERP,2026-02-15 04:06:00
SO-000310,SOL-000310-01,CUST-0047,PRD-074,2025-10-24,2025-11-12,2025-11-14,4154,336.35,10.0,high,completed,ERP,2025-10-25 08:24:00
SO-000311,SOL-000311-01,CUST-0013,PRD-017,2026-05-18,2026-06-18,2026-06-20,2668,215.37,0.5,low,open,ERP,2026-05-19 00:16:00
SO-000312,SOL-000312-01,CUST-0046,PRD-023,2025-10-18,2025-11-06,2025-11-07,4127,434.98,4.0,normal,completed,ERP,2025-10-19 17:07:00
SO-000313,SOL-000313-01,CUST-0090,PRD-072,2026-01-11,2026-01-24,2026-01-23,5648,642.03,1.0,normal,completed,ERP,2026-01-13 07:38:00
SO-000314,SOL-000314-01,CUST-0053,PRD-039,2025-11-17,2025-12-13,2025-12-12,2957,650.05,1.5,normal,open,ERP,2025-11-18 21:45:00
SO-000315,SOL-000315-01,CUST-0015,PRD-043,2025-10-12,2025-11-09,2025-11-08,1443,459.06,5.0,normal,open,ERP,2025-10-13 17:38:00
SO-000316,SOL-000316-01,CUST-0092,PRD-034,2026-06-04,2026-07-03,2026-07-03,2243,464.69,1.0,normal,completed,ERP,2026-06-05 01:24:00
SO-000317,SOL-000317-01,CUST-0084,PRD-028,2025-09-17,2025-10-07,2025-10-10,7389,621.07,2.0,high,completed,ERP,2025-09-19 02:17:00
SO-000318,SOL-000318-01,CUST-0019,PRD-022,2025-11-07,2025-11-29,2025-11-30,4328,443.63,2.0,normal,completed,ERP,2025-11-09 03:36:00
SO-000319,SOL-000319-01,CUST-0053,PRD-015,2026-04-14,2026-04-23,2026-04-22,2243,975.38,1.0,normal,completed,ERP,2026-04-15 06:54:00
SO-000320,SOL-000320-01,CUST-0047,PRD-055,2026-04-19,2026-05-14,2026-05-13,8289,606.21,10.0,high,open,ERP,2026-04-21 20:02:00
SO-000321,SOL-000321-01,CUST-0098,PRD-042,2025-11-15,2025-12-07,2025-12-07,2965,46.7,2.0,normal,completed,ERP,2025-11-17 15:20:00
SO-000322,SOL-000322-01,CUST-0115,PRD-066,2025-09-15,2025-10-17,2025-10-16,1215,109.22,2.5,normal,completed,ERP,2025-09-17 19:14:00
SO-000323,SOL-000323-01,CUST-0004,PRD-023,2026-02-18,2026-02-26,2026-02-26,1118,460.09,0.0,low,completed,ERP,2026-02-19 23:28:00
SO-000324,SOL-000324-01,CUST-0068,PRD-013,2026-05-29,2026-06-07,2026-06-07,8582,381.19,3.0,high,completed,ERP,2026-05-31 07:34:00
SO-000325,SOL-000325-01,CUST-0006,PRD-073,2025-08-04,2025-08-13,2025-08-16,3724,660.41,5.0,high,completed,ERP,2025-08-05 18:16:00
SO-000326,SOL-000326-01,CUST-0053,PRD-072,2026-01-14,2026-01-28,2026-01-28,4171,590.54,1.0,normal,completed,ERP,2026-01-15 07:48:00
SO-000327,SOL-000327-01,CUST-0116,PRD-029,2025-11-06,2025-12-07,2025-12-08,2051,311.4,8.0,low,completed,ERP,2025-11-08 15:23:00
SO-000328,SOL-000328-01,CUST-0079,PRD-005,2025-09-01,2025-09-16,2025-09-15,3944,215.98,1.0,high,completed,ERP,2025-09-03 08:33:00
SO-000329,SOL-000329-01,CUST-0098,PRD-075,2025-11-05,2025-11-27,2025-11-27,4547,701.57,1.0,normal,completed,ERP,2025-11-07 08:12:00
SO-000330,SOL-000330-01,CUST-0075,PRD-046,2025-10-26,2025-11-05,2025-11-08,3383,714.62,5.0,high,completed,ERP,2025-10-27 12:59:00
SO-000331,SOL-000331-01,CUST-0018,PRD-009,2025-08-15,2025-08-31,2025-09-03,10330,251.44,0.5,normal,completed,ERP,2025-08-16 04:53:00
SO-000332,SOL-000332-01,CUST-0058,PRD-015,2025-10-10,2025-11-02,2025-11-02,6690,969.39,2.0,high,completed,ERP,2025-10-12 03:04:00
SO-000333,SOL-000333-01,CUST-0083,PRD-030,2026-05-23,2026-06-24,2026-06-24,872,609.68,10.0,normal,completed,ERP,2026-05-23 20:30:00
SO-000334,SOL-000334-01,CUST-0064,PRD-080,2026-05-21,2026-05-28,2026-05-28,1817,673.51,10.0,normal,completed,ERP,2026-05-22 19:54:00
SO-000335,SOL-000335-01,CUST-0096,PRD-062,2026-01-04,2026-01-25,2026-01-25,2670,58.32,1.0,high,completed,ERP,2026-01-06 12:57:00
