inspection_id,run_id,work_order_id,product_id,machine_id,inspection_datetime,sample_size,defect_count,defect_code,measurement_1,measurement_2,lower_spec_limit,upper_spec_limit,pass_fail,inspector_id,source_system
QI-0000159,RUN-000159,WO-000080,PRD-042,MCH-013,2025-08-06 07:17:52,50,0,NONE,10.0674,5.0644,9.95,10.19,pass,INS-003,QMS
QI-0000160,RUN-000160,WO-000080,PRD-042,MCH-015,2025-08-06 11:37:44,200,2,SCRATCH,10.0467,5.0423,9.95,10.19,pass,INS-006,QMS
QI-0000161,RUN-000161,WO-000081,PRD-039,MCH-022,2025-08-06 12:39:36,100,4,SCRATCH,10.2529,5.1911,10.16,10.4,pass,INS-004,QMS
QI-0000162,RUN-000162,WO-000081,PRD-039,MCH-019,2025-08-06 15:02:13,100,4,SCRATCH,10.327,5.1822,10.16,10.4,pass,INS-003,QMS
QI-0000163,RUN-000163,WO-000082,PRD-031,MCH-023,2025-08-07 00:18:42,80,5,CONTAMINATION,10.416,5.2027,10.23,10.47,fail,INS-020,QMS
QI-0000164,RUN-000164,WO-000082,PRD-031,MCH-021,2025-08-07 03:21:25,50,2,SOLDER_VOID,10.3427,5.2188,10.23,10.47,pass,INS-016,QMS
QI-0000165,RUN-000165,WO-000083,PRD-039,MCH-021,2025-08-06 05:28:37,100,2,CONTAMINATION,10.3356,5.1831,10.16,10.4,pass,INS-015,QMS
QI-0000166,RUN-000166,WO-000083,PRD-039,MCH-019,2025-08-06 10:01:15,100,3,SURFACE_DENT,10.2993,5.1598,10.16,10.4,pass,INS-009,QMS
QI-0000167,RUN-000167,WO-000084,PRD-064,MCH-028,2025-08-06 15:29:34,80,3,CONTAMINATION,10.213,5.1242,10.125,10.365,pass,INS-013,QMS
QI-0000168,RUN-000168,WO-000084,PRD-064,MCH-025,2025-08-06 20:15:09,50,2,SOLDER_VOID,10.2445,5.1328,10.125,10.365,pass,INS-019,QMS
QI-0000169,RUN-000169,WO-000085,PRD-064,MCH-025,2025-08-07 02:18:22,80,2,DIMENSION,10.1956,5.1583,10.125,10.365,fail,INS-022,QMS
QI-0000170,RUN-000170,WO-000085,PRD-064,MCH-026,2025-08-07 06:11:44,50,2,SOLDER_VOID,10.2241,5.1569,10.125,10.365,pass,INS-001,QMS
QI-0000171,RUN-000171,WO-000086,PRD-064,MCH-029,2025-08-06 07:22:31,100,3,NONE,10.2556,5.1296,10.125,10.365,pass,INS-021,QMS
QI-0000172,RUN-000172,WO-000086,PRD-064,MCH-030,2025-08-06 10:45:02,100,4,DIMENSION,10.2461,5.154,10.125,10.365,pass,INS-012,QMS
QI-0000173,RUN-000173,WO-000087,PRD-017,MCH-036,2025-08-06 12:59:53,80,1,CONTAMINATION,10.2067,5.1261,10.095,10.335,pass,INS-017,QMS
QI-0000174,RUN-000174,WO-000087,PRD-017,MCH-034,2025-08-06 17:08:46,50,1,SURFACE_DENT,10.1988,5.1113,10.095,10.335,pass,INS-022,QMS
QI-0000175,RUN-000175,WO-000088,PRD-017,MCH-031,2025-08-06 21:38:12,50,1,MISSING_PART,10.2106,5.1625,10.095,10.335,pass,INS-014,QMS
QI-0000176,RUN-000176,WO-000088,PRD-017,MCH-036,2025-08-07 02:06:24,200,0,NONE,10.1862,5.1213,10.095,10.335,pass,INS-007,QMS
QI-0000177,RUN-000177,WO-000089,PRD-017,MCH-033,2025-08-06 07:58:46,200,3,SURFACE_DENT,10.221,5.14,10.095,10.335,pass,INS-015,QMS
QI-0000178,RUN-000178,WO-000089,PRD-017,MCH-036,2025-08-06 11:20:32,200,2,NONE,10.2305,5.1353,10.095,10.335,pass,INS-002,QMS
QI-0000179,RUN-000179,WO-000090,PRD-072,MCH-003,2025-08-07 17:48:50,125,5,SOLDER_VOID,10.2248,5.1023,10.085,10.325,pass,INS-023,QMS
QI-0000180,RUN-000180,WO-000090,PRD-072,MCH-001,2025-08-07 21:55:40,200,3,NONE,10.1338,5.0863,10.085,10.325,pass,INS-018,QMS
QI-0000181,RUN-000181,WO-000091,PRD-072,MCH-005,2025-08-08 00:13:21,80,3,SOLDER_VOID,10.224,5.0905,10.085,10.325,pass,INS-007,QMS
QI-0000182,RUN-000182,WO-000091,PRD-072,MCH-003,2025-08-08 04:49:42,100,3,SOLDER_VOID,10.2578,5.105,10.085,10.325,pass,INS-011,QMS
QI-0000183,RUN-000183,WO-000092,PRD-072,MCH-002,2025-08-07 09:35:48,80,3,DIMENSION,10.2739,5.1479,10.085,10.325,pass,INS-005,QMS
QI-0000184,RUN-000184,WO-000092,PRD-072,MCH-004,2025-08-07 12:54:36,50,1,DIMENSION,10.2597,5.0849,10.085,10.325,pass,INS-015,QMS
QI-0000185,RUN-000185,WO-000093,PRD-064,MCH-008,2025-08-07 13:27:31,50,2,SCRATCH,10.2407,5.1118,10.125,10.365,pass,INS-017,QMS
QI-0000186,RUN-000186,WO-000093,PRD-064,MCH-009,2025-08-07 17:37:02,125,7,MISSING_PART,10.2238,5.1683,10.125,10.365,pass,INS-019,QMS
QI-0000187,RUN-000187,WO-000094,PRD-052,MCH-009,2025-08-08 03:10:45,50,4,SURFACE_DENT,10.3189,5.2428,10.24,10.48,fail,INS-004,QMS
QI-0000188,RUN-000188,WO-000094,PRD-052,MCH-010,2025-08-08 06:30:30,200,20,SOLDER_VOID,10.4064,5.2379,10.24,10.48,fail,INS-005,QMS
QI-0000189,RUN-000189,WO-000095,PRD-005,MCH-012,2025-08-07 09:16:47,50,1,SURFACE_DENT,10.2464,5.1607,10.14,10.38,pass,INS-006,QMS
QI-0000190,RUN-000190,WO-000095,PRD-005,MCH-009,2025-08-07 12:42:34,50,3,NONE,10.1917,5.1459,10.14,10.38,pass,INS-018,QMS
QI-0000191,RUN-000191,WO-000096,PRD-075,MCH-015,2025-08-07 18:19:47,80,3,SOLDER_VOID,10.3749,5.183,10.22,10.46,pass,INS-019,QMS
QI-0000192,RUN-000192,WO-000096,PRD-075,MCH-016,2025-08-07 21:17:34,125,5,SCRATCH,10.3297,5.2032,10.22,10.46,pass,INS-016,QMS
QI-0000193,RUN-000193,WO-000097,PRD-002,MCH-015,2025-08-08 00:24:26,200,3,DIMENSION,10.2515,5.1417,10.145,10.385,pass,INS-020,QMS
QI-0000194,RUN-000194,WO-000097,PRD-002,MCH-016,2025-08-08 03:42:52,100,2,SURFACE_DENT,10.2755,5.1253,10.145,10.385,pass,INS-011,QMS
QI-0000195,RUN-000195,WO-000098,PRD-070,MCH-018,2025-08-08 03:43:07,100,4,SOLDER_VOID,10.1545,5.0814,10.075,10.315,pass,INS-002,QMS
QI-0000196,RUN-000196,WO-000098,PRD-070,MCH-015,2025-08-08 06:43:14,125,4,DIMENSION,10.1999,5.1576,10.075,10.315,pass,INS-023,QMS
QI-0000197,RUN-000197,WO-000099,PRD-078,MCH-024,2025-08-07 18:31:50,125,3,SCRATCH,10.2862,5.1272,10.11,10.35,pass,INS-002,QMS
QI-0000198,RUN-000198,WO-000099,PRD-078,MCH-021,2025-08-07 22:35:41,100,2,SCRATCH,10.2005,5.1188,10.11,10.35,pass,INS-005,QMS
QI-0000199,RUN-000199,WO-000100,PRD-059,MCH-023,2025-08-07 20:13:10,100,6,SCRATCH,10.3732,5.1319,10.175,10.415,pass,INS-004,QMS
QI-0000200,RUN-000200,WO-000100,PRD-059,MCH-022,2025-08-08 00:40:20,125,6,SURFACE_DENT,10.305,5.202,10.175,10.415,pass,INS-015,QMS
QI-0000201,RUN-000201,WO-000101,PRD-059,MCH-019,2025-08-07 05:47:09,50,2,DIMENSION,10.3422,5.1761,10.175,10.415,pass,INS-001,QMS
QI-0000202,RUN-000202,WO-000101,PRD-059,MCH-022,2025-08-07 09:54:18,125,8,SOLDER_VOID,10.327,5.2062,10.175,10.415,fail,INS-011,QMS
QI-0000203,RUN-000203,WO-000102,PRD-002,MCH-030,2025-08-07 15:22:06,80,7,DIMENSION,10.2814,5.143,10.145,10.385,fail,INS-007,QMS
QI-0000204,RUN-000204,WO-000102,PRD-002,MCH-029,2025-08-07 19:22:12,125,4,SCRATCH,10.3103,5.1549,10.145,10.385,pass,INS-015,QMS
QI-0000205,RUN-000205,WO-000103,PRD-002,MCH-026,2025-08-07 19:39:57,200,10,SOLDER_VOID,10.2878,5.2094,10.145,10.385,pass,INS-019,QMS
QI-0000206,RUN-000206,WO-000103,PRD-002,MCH-027,2025-08-07 22:30:54,125,3,CONTAMINATION,10.2741,5.1666,10.145,10.385,pass,INS-024,QMS
QI-0000207,RUN-000207,WO-000104,PRD-002,MCH-027,2025-08-07 05:39:52,80,2,SOLDER_VOID,10.2162,5.1781,10.145,10.385,pass,INS-013,QMS
QI-0000208,RUN-000208,WO-000104,PRD-002,MCH-025,2025-08-07 08:50:45,200,8,SOLDER_VOID,10.3139,5.1531,10.145,10.385,pass,INS-017,QMS
QI-0000209,RUN-000209,WO-000105,PRD-073,MCH-033,2025-08-07 17:57:07,125,0,NONE,10.1739,5.116,10.05,10.29,pass,INS-024,QMS
QI-0000210,RUN-000210,WO-000105,PRD-073,MCH-035,2025-08-07 21:31:14,100,3,CONTAMINATION,10.1011,5.1049,10.05,10.29,pass,INS-002,QMS
QI-0000211,RUN-000211,WO-000106,PRD-073,MCH-031,2025-08-08 01:40:06,80,3,CONTAMINATION,10.1209,5.1124,10.05,10.29,pass,INS-023,QMS
QI-0000212,RUN-000212,WO-000106,PRD-073,MCH-032,2025-08-08 04:59:13,200,5,SOLDER_VOID,10.176,5.1225,10.05,10.29,pass,INS-009,QMS
QI-0000213,RUN-000213,WO-000107,PRD-022,MCH-031,2025-08-07 12:24:13,125,7,NONE,10.2001,5.1596,10.095,10.335,pass,INS-023,QMS
QI-0000214,RUN-000214,WO-000107,PRD-022,MCH-034,2025-08-07 16:10:27,200,9,SOLDER_VOID,10.2265,5.1711,10.095,10.335,pass,INS-018,QMS
QI-0000215,RUN-000215,WO-000108,PRD-031,MCH-005,2025-08-08 13:18:23,100,4,DIMENSION,10.2982,5.2243,10.23,10.47,pass,INS-019,QMS
QI-0000216,RUN-000216,WO-000108,PRD-031,MCH-006,2025-08-08 17:04:47,50,3,DIMENSION,10.3527,5.242,10.23,10.47,pass,INS-017,QMS
QI-0000217,RUN-000217,WO-000109,PRD-031,MCH-003,2025-08-09 00:01:49,50,1,SCRATCH,10.3671,5.2005,10.23,10.47,pass,INS-021,QMS
QI-0000218,RUN-000218,WO-000109,PRD-031,MCH-002,2025-08-09 03:40:38,80,3,DIMENSION,10.2731,5.2191,10.23,10.47,pass,INS-007,QMS
QI-0000219,RUN-000219,WO-000110,PRD-031,MCH-001,2025-08-08 11:30:39,125,6,SCRATCH,,5.199,10.23,10.47,pass,INS-017,QMS
QI-0000220,RUN-000220,WO-000110,PRD-031,MCH-004,2025-08-08 15:14:19,125,3,DIMENSION,10.3381,5.2285,10.23,10.47,pass,INS-015,QMS
QI-0000221,RUN-000221,WO-000111,PRD-069,MCH-009,2025-08-08 12:21:16,200,10,DIMENSION,10.5009,5.2718,10.38,10.62,pass,INS-008,QMS
QI-0000222,RUN-000222,WO-000111,PRD-069,MCH-008,2025-08-08 15:28:33,80,10,DIMENSION,10.3849,5.3554,10.38,10.62,fail,INS-015,QMS
QI-0000223,RUN-000223,WO-000112,PRD-069,MCH-007,2025-08-09 00:06:45,200,24,CONTAMINATION,10.4711,5.3094,10.38,10.62,fail,INS-007,QMS
QI-0000224,RUN-000224,WO-000112,PRD-069,MCH-008,2025-08-09 03:48:30,125,13,SOLDER_VOID,10.448,5.3162,10.38,10.62,fail,INS-002,QMS
QI-0000225,RUN-000225,WO-000113,PRD-051,MCH-007,2025-08-08 10:11:10,80,4,SURFACE_DENT,10.3466,5.1548,10.225,10.465,pass,INS-022,QMS
QI-0000226,RUN-000226,WO-000113,PRD-051,MCH-012,2025-08-08 13:35:20,125,5,CONTAMINATION,10.38,5.1861,10.225,10.465,pass,INS-003,QMS
QI-0000227,RUN-000227,WO-000114,PRD-037,MCH-018,2025-08-08 18:47:07,80,4,SURFACE_DENT,10.1896,5.1116,10.09,10.33,pass,INS-004,QMS
QI-0000228,RUN-000228,WO-000114,PRD-037,MCH-014,2025-08-08 21:10:15,125,2,SOLDER_VOID,10.2005,5.1099,10.09,10.33,pass,INS-016,QMS
QI-0000229,RUN-000229,WO-000115,PRD-037,MCH-015,2025-08-09 00:57:17,200,7,MISSING_PART,10.1841,5.1307,10.09,10.33,pass,INS-019,QMS
QI-0000230,RUN-000230,WO-000115,PRD-037,MCH-016,2025-08-09 05:27:35,100,3,DIMENSION,10.2103,5.099,10.09,10.33,pass,INS-001,QMS
QI-0000231,RUN-000231,WO-000116,PRD-037,MCH-014,2025-08-08 06:51:04,50,1,DIMENSION,10.203,5.1549,10.09,10.33,pass,INS-013,QMS
QI-0000232,RUN-000232,WO-000116,PRD-037,MCH-016,2025-08-08 09:49:09,200,6,SCRATCH,10.2872,5.1187,10.09,10.33,pass,INS-013,QMS
QI-0000233,RUN-000233,WO-000117,PRD-067,MCH-023,2025-08-08 15:47:39,200,20,SOLDER_VOID,10.2527,5.1391,10.105,10.345,fail,INS-009,QMS
QI-0000234,RUN-000234,WO-000117,PRD-067,MCH-021,2025-08-08 19:50:18,50,3,DIMENSION,10.1938,5.132,10.105,10.345,pass,INS-003,QMS
QI-0000235,RUN-000235,WO-000118,PRD-067,MCH-019,2025-08-08 23:09:26,200,20,SOLDER_VOID,10.1628,5.14,10.105,10.345,fail,INS-016,QMS
QI-0000236,RUN-000236,WO-000118,PRD-067,MCH-023,2025-08-09 02:58:53,200,14,SOLDER_VOID,10.2268,5.1276,10.105,10.345,fail,INS-012,QMS
QI-0000237,RUN-000237,WO-000119,PRD-067,MCH-024,2025-08-08 07:23:23,125,11,CONTAMINATION,10.1492,5.14,10.105,10.345,fail,INS-016,QMS
QI-0000238,RUN-000238,WO-000119,PRD-067,MCH-023,2025-08-08 12:17:47,200,18,DIMENSION,10.1742,5.1751,10.105,10.345,fail,INS-011,QMS
QI-0000239,RUN-000239,WO-000120,PRD-044,MCH-026,2025-08-08 18:04:04,200,2,SOLDER_VOID,10.2221,5.1253,10.085,10.325,pass,INS-001,QMS
QI-0000240,RUN-000240,WO-000120,PRD-044,MCH-029,2025-08-08 21:51:09,50,1,DIMENSION,10.2368,5.1192,10.085,10.325,pass,INS-011,QMS
QI-0000241,RUN-000241,WO-000121,PRD-049,MCH-029,2025-08-08 23:43:30,100,12,SURFACE_DENT,10.4333,5.2974,10.38,10.62,fail,INS-015,QMS
QI-0000242,RUN-000242,WO-000121,PRD-049,MCH-026,2025-08-09 03:37:00,50,7,SCRATCH,10.5655,5.3212,10.38,10.62,fail,INS-013,QMS
QI-0000243,RUN-000243,WO-000122,PRD-044,MCH-029,2025-08-08 05:40:03,200,5,SOLDER_VOID,10.2006,5.1545,10.085,10.325,pass,INS-008,QMS
QI-0000244,RUN-000244,WO-000122,PRD-044,MCH-030,2025-08-08 09:25:07,50,2,SCRATCH,10.1898,5.1876,10.085,10.325,pass,INS-008,QMS
QI-0000245,RUN-000245,WO-000123,PRD-042,MCH-036,2025-08-08 11:47:28,200,0,NONE,10.0604,5.0136,9.95,10.19,pass,INS-008,QMS
QI-0000246,RUN-000246,WO-000123,PRD-042,MCH-032,2025-08-08 15:45:56,125,4,DIMENSION,10.0902,5.0608,9.95,10.19,pass,INS-010,QMS
QI-0000247,RUN-000247,WO-000124,PRD-042,MCH-034,2025-08-09 00:46:15,50,1,SCRATCH,10.1116,5.0434,9.95,10.19,pass,INS-003,QMS
QI-0000248,RUN-000248,WO-000124,PRD-042,MCH-036,2025-08-09 04:40:31,50,1,SCRATCH,10.102,5.0112,9.95,10.19,pass,INS-002,QMS
QI-0000249,RUN-000249,WO-000125,PRD-042,MCH-031,2025-08-08 09:40:49,50,2,DIMENSION,10.0715,5.0916,9.95,10.19,pass,INS-019,QMS
QI-0000250,RUN-000250,WO-000125,PRD-042,MCH-033,2025-08-08 13:57:39,50,1,MISSING_PART,10.1069,5.0356,9.95,10.19,pass,INS-003,QMS
QI-0000251,RUN-000251,WO-000126,PRD-060,MCH-006,2025-08-09 16:38:15,125,8,DIMENSION,10.3112,5.2156,10.215,10.455,fail,INS-010,QMS
QI-0000252,RUN-000252,WO-000126,PRD-060,MCH-003,2025-08-09 20:11:30,80,5,DIMENSION,10.3238,5.2146,10.215,10.455,fail,INS-005,QMS
QI-0000253,RUN-000253,WO-000127,PRD-020,MCH-006,2025-08-09 21:53:29,200,23,SURFACE_DENT,10.4361,5.257,10.27,10.51,fail,INS-018,QMS
QI-0000254,RUN-000254,WO-000127,PRD-020,MCH-003,2025-08-10 01:05:58,50,5,SOLDER_VOID,10.3952,5.195,10.27,10.51,fail,INS-007,QMS
QI-0000255,RUN-000255,WO-000128,PRD-020,MCH-003,2025-08-09 09:26:03,200,13,CONTAMINATION,10.397,5.2562,10.27,10.51,fail,INS-024,QMS
QI-0000256,RUN-000256,WO-000128,PRD-020,MCH-005,2025-08-09 12:53:07,100,8,DIMENSION,10.3161,5.2547,10.27,10.51,fail,INS-021,QMS
QI-0000257,RUN-000257,WO-000129,PRD-022,MCH-010,2025-08-09 12:37:32,100,2,DIMENSION,10.2319,5.1475,10.095,10.335,pass,INS-016,QMS
QI-0000258,RUN-000258,WO-000129,PRD-022,MCH-008,2025-08-09 16:09:05,80,2,MISSING_PART,10.2004,5.1514,10.095,10.335,pass,INS-007,QMS
QI-0000259,RUN-000259,WO-000130,PRD-012,MCH-008,2025-08-10 02:37:54,100,3,SOLDER_VOID,10.101,5.0711,9.985,10.225,pass,INS-011,QMS
QI-0000260,RUN-000260,WO-000130,PRD-012,MCH-012,2025-08-10 06:28:48,200,0,NONE,10.0815,5.0441,9.985,10.225,pass,INS-022,QMS
QI-0000261,RUN-000261,WO-000131,PRD-002,MCH-013,2025-08-10 02:35:32,50,3,CONTAMINATION,10.257,5.1487,10.145,10.385,pass,INS-016,QMS
QI-0000262,RUN-000262,WO-000131,PRD-002,MCH-018,2025-08-10 07:35:05,50,3,SCRATCH,10.2394,5.1755,10.145,10.385,pass,INS-009,QMS
QI-0000263,RUN-000263,WO-000132,PRD-015,MCH-018,2025-08-09 11:38:51,100,9,MISSING_PART,10.5127,5.2934,10.32,10.56,fail,INS-017,QMS
QI-0000264,RUN-000264,WO-000132,PRD-015,MCH-017,2025-08-09 15:02:42,200,16,DIMENSION,10.4321,5.2162,10.32,10.56,fail,INS-009,QMS
QI-0000265,RUN-000265,WO-000133,PRD-072,MCH-022,2025-08-10 02:09:42,200,8,SCRATCH,10.1464,5.1549,10.085,10.325,pass,INS-011,QMS
QI-0000266,RUN-000266,WO-000133,PRD-072,MCH-020,2025-08-10 06:19:24,50,1,SOLDER_VOID,10.2592,5.1375,10.085,10.325,pass,INS-019,QMS
QI-0000267,RUN-000267,WO-000134,PRD-005,MCH-023,2025-08-09 07:32:45,125,5,SCRATCH,10.3046,5.1389,10.14,10.38,fail,INS-008,QMS
QI-0000268,RUN-000268,WO-000134,PRD-005,MCH-019,2025-08-09 10:33:30,80,4,CONTAMINATION,10.264,5.1348,10.14,10.38,pass,INS-023,QMS
QI-0000269,RUN-000269,WO-000135,PRD-012,MCH-027,2025-08-09 15:34:04,50,0,NONE,10.1445,5.0573,9.985,10.225,pass,INS-009,QMS
QI-0000270,RUN-000270,WO-000135,PRD-012,MCH-025,2025-08-09 18:09:08,80,2,DIMENSION,10.09,5.0323,9.985,10.225,pass,INS-019,QMS
QI-0000271,RUN-000271,WO-000136,PRD-012,MCH-029,2025-08-09 19:39:38,200,2,DIMENSION,10.0912,5.0604,9.985,10.225,pass,INS-016,QMS
QI-0000272,RUN-000272,WO-000136,PRD-012,MCH-026,2025-08-09 22:37:16,100,2,SURFACE_DENT,10.1362,5.0818,9.985,10.225,pass,INS-005,QMS
QI-0000273,RUN-000273,WO-000137,PRD-078,MCH-033,2025-08-10 04:03:02,100,3,DIMENSION,10.2589,5.14,10.11,10.35,pass,INS-012,QMS
QI-0000274,RUN-000274,WO-000137,PRD-078,MCH-035,2025-08-10 07:28:04,125,6,CONTAMINATION,10.2194,5.1416,10.11,10.35,pass,INS-002,QMS
QI-0000275,RUN-000275,WO-000138,PRD-007,MCH-006,2025-08-11 01:56:21,125,3,DIMENSION,10.146,5.1304,10.075,10.315,pass,INS-015,QMS
QI-0000276,RUN-000276,WO-000138,PRD-007,MCH-005,2025-08-11 05:25:42,100,4,SOLDER_VOID,10.23,5.0905,10.075,10.315,pass,INS-008,QMS
QI-0000277,RUN-000277,WO-000139,PRD-012,MCH-009,2025-08-11 02:34:29,125,1,SCRATCH,10.1155,5.0229,9.985,10.225,pass,INS-002,QMS
QI-0000278,RUN-000278,WO-000139,PRD-012,MCH-012,2025-08-11 06:14:59,125,4,SCRATCH,10.1398,5.0842,9.985,10.225,pass,INS-014,QMS
QI-0000279,RUN-000279,WO-000140,PRD-045,MCH-014,2025-08-10 15:07:58,125,0,NONE,10.0912,5.0845,10.005,10.245,pass,INS-009,QMS
QI-0000280,RUN-000280,WO-000140,PRD-045,MCH-015,2025-08-10 20:11:57,125,0,NONE,10.0934,5.054,10.005,10.245,pass,INS-008,QMS
QI-0000281,RUN-000281,WO-000141,PRD-045,MCH-014,2025-08-11 00:46:59,100,0,NONE,10.14,5.0684,10.005,10.245,pass,INS-012,QMS
QI-0000282,RUN-000282,WO-000141,PRD-045,MCH-013,2025-08-11 05:05:59,80,1,SURFACE_DENT,10.1071,5.067,10.005,10.245,pass,INS-013,QMS
QI-0000283,RUN-000283,WO-000142,PRD-003,MCH-024,2025-08-10 17:54:43,200,5,DIMENSION,10.2056,5.1535,10.12,10.36,pass,INS-018,QMS
QI-0000284,RUN-000284,WO-000142,PRD-003,MCH-023,2025-08-10 20:58:27,200,7,NONE,10.2335,5.1401,10.12,10.36,pass,INS-016,QMS
QI-0000285,RUN-000285,WO-000143,PRD-078,MCH-019,2025-08-11 01:49:08,200,6,DIMENSION,10.266,5.1059,10.11,10.35,pass,INS-001,QMS
QI-0000286,RUN-000286,WO-000143,PRD-078,MCH-022,2025-08-11 06:17:17,50,2,CONTAMINATION,10.2306,5.1355,10.11,10.35,pass,INS-022,QMS
QI-0000287,RUN-000287,WO-000144,PRD-078,MCH-022,2025-08-10 04:57:15,100,6,SCRATCH,10.2761,5.1347,10.11,10.35,pass,INS-008,QMS
QI-0000288,RUN-000288,WO-000144,PRD-078,MCH-019,2025-08-10 09:16:31,100,5,SOLDER_VOID,10.2244,5.1497,10.11,10.35,pass,INS-021,QMS
QI-0000289,RUN-000289,WO-000145,PRD-077,MCH-026,2025-08-10 23:43:39,200,1,NONE,10.0615,5.0464,9.965,10.205,pass,INS-017,QMS
QI-0000290,RUN-000290,WO-000145,PRD-077,MCH-029,2025-08-11 03:49:18,50,1,DIMENSION,10.1344,5.0579,9.965,10.205,pass,INS-005,QMS
QI-0000291,RUN-000291,WO-000146,PRD-077,MCH-028,2025-08-11 04:13:38,200,0,NONE,10.0605,5.0679,9.965,10.205,pass,INS-020,QMS
QI-0000292,RUN-000292,WO-000146,PRD-077,MCH-027,2025-08-11 07:29:17,100,2,DIMENSION,10.0786,5.0495,9.965,10.205,pass,INS-017,QMS
QI-0000293,RUN-000293,WO-000147,PRD-035,MCH-036,2025-08-10 11:30:41,80,2,SOLDER_VOID,10.2729,5.1053,10.095,10.335,pass,INS-005,QMS
QI-0000294,RUN-000294,WO-000147,PRD-035,MCH-032,2025-08-10 15:00:22,100,0,NONE,10.2021,5.1179,10.095,10.335,pass,INS-018,QMS
QI-0000295,RUN-000295,WO-000148,PRD-043,MCH-034,2025-08-10 20:31:45,100,3,SURFACE_DENT,10.231,5.148,10.09,10.33,fail,INS-003,QMS
QI-0000296,RUN-000296,WO-000148,PRD-043,MCH-036,2025-08-10 23:48:30,125,4,DIMENSION,10.203,5.1611,10.09,10.33,pass,INS-011,QMS
QI-0000297,RUN-000297,WO-000149,PRD-035,MCH-031,2025-08-10 10:17:56,200,11,DIMENSION,10.1566,5.1301,10.095,10.335,pass,INS-016,QMS
QI-0000298,RUN-000298,WO-000149,PRD-035,MCH-034,2025-08-10 14:25:53,80,2,SURFACE_DENT,10.1872,5.1343,10.095,10.335,pass,INS-013,QMS
QI-0000299,RUN-000299,WO-000150,PRD-077,MCH-002,2025-08-11 14:18:55,50,0,NONE,10.0725,5.0621,9.965,10.205,pass,INS-005,QMS
QI-0000300,RUN-000300,WO-000150,PRD-077,MCH-004,2025-08-11 18:12:50,80,2,DIMENSION,10.0435,5.0547,9.965,10.205,pass,INS-005,QMS
QI-0000301,RUN-000301,WO-000151,PRD-066,MCH-003,2025-08-11 19:20:11,125,10,SCRATCH,10.4032,5.2478,10.26,10.5,fail,INS-005,QMS
QI-0000302,RUN-000302,WO-000151,PRD-066,MCH-001,2025-08-11 22:11:23,100,4,SCRATCH,10.3751,5.2495,10.26,10.5,pass,INS-004,QMS
QI-0000303,RUN-000303,WO-000152,PRD-077,MCH-001,2025-08-12 04:11:33,100,3,DIMENSION,10.1087,5.0461,9.965,10.205,pass,INS-007,QMS
QI-0000304,RUN-000304,WO-000152,PRD-077,MCH-005,2025-08-12 08:41:06,50,2,SURFACE_DENT,10.1109,5.0285,9.965,10.205,pass,INS-010,QMS
QI-0000305,RUN-000305,WO-000153,PRD-069,MCH-007,2025-08-11 13:41:54,50,5,SCRATCH,10.5608,5.2939,10.38,10.62,fail,INS-004,QMS
QI-0000306,RUN-000306,WO-000153,PRD-069,MCH-008,2025-08-11 17:41:48,100,11,SCRATCH,10.5249,5.2234,10.38,10.62,fail,INS-010,QMS
QI-0000307,RUN-000307,WO-000154,PRD-069,MCH-012,2025-08-12 01:04:33,50,7,DIMENSION,10.4843,5.2679,10.38,10.62,fail,INS-021,QMS
QI-0000308,RUN-000308,WO-000154,PRD-069,MCH-007,2025-08-12 05:23:07,50,6,CONTAMINATION,10.4921,5.3102,10.38,10.62,fail,INS-003,QMS
QI-0000309,RUN-000309,WO-000155,PRD-069,MCH-012,2025-08-11 05:29:35,200,22,DIMENSION,10.4771,5.2652,10.38,10.62,fail,INS-017,QMS
QI-0000310,RUN-000310,WO-000155,PRD-069,MCH-008,2025-08-11 09:55:11,200,26,SURFACE_DENT,10.5323,5.2833,10.38,10.62,fail,INS-017,QMS
QI-0000311,RUN-000311,WO-000156,PRD-048,MCH-015,2025-08-11 12:53:24,80,1,SURFACE_DENT,10.267,5.1269,10.11,10.35,pass,INS-008,QMS
QI-0000312,RUN-000312,WO-000156,PRD-048,MCH-017,2025-08-11 16:14:49,100,4,SURFACE_DENT,10.198,5.1497,10.11,10.35,pass,INS-023,QMS
QI-0000313,RUN-000313,WO-000157,PRD-048,MCH-015,2025-08-11 22:46:33,200,2,SCRATCH,10.2599,5.158,10.11,10.35,pass,INS-009,QMS
QI-0000314,RUN-000314,WO-000157,PRD-048,MCH-014,2025-08-12 03:33:06,125,3,CONTAMINATION,10.2166,5.1446,10.11,10.35,pass,INS-007,QMS
QI-0000315,RUN-000315,WO-000158,PRD-023,MCH-015,2025-08-11 08:31:54,125,7,SOLDER_VOID,10.2476,5.1312,10.13,10.37,pass,INS-021,QMS
QI-0000316,RUN-000316,WO-000158,PRD-023,MCH-016,2025-08-11 12:55:49,125,3,CONTAMINATION,10.2283,5.1392,10.13,10.37,pass,INS-008,QMS
QI-0000317,RUN-000317,WO-000159,PRD-046,MCH-023,2025-08-11 17:37:49,80,6,DIMENSION,10.2122,5.1154,10.11,10.35,fail,INS-006,QMS
QI-0000318,RUN-000318,WO-000159,PRD-046,MCH-022,2025-08-11 21:38:39,200,10,SURFACE_DENT,10.2443,5.1355,10.11,10.35,pass,INS-016,QMS
