sales_order_id,late_delivery_flag,delay_days,root_cause,material_shortage_flag,quality_hold_flag,production_delay_days
SO-002764,0,0,on_time,0,0,-1
SO-002765,1,8,logistics,0,1,7
SO-002766,0,0,on_time,0,0,-1
SO-002767,1,4,production_delay,0,0,4
SO-002768,1,2,production_delay,0,0,4
SO-002769,1,7,material_shortage,0,0,6
SO-002770,1,4,production_delay,0,0,4
SO-002771,1,2,material_shortage,0,0,4
SO-002772,1,6,material_shortage,0,0,6
SO-002773,1,7,quality_hold,0,0,5
SO-002774,1,2,production_delay,0,0,1
SO-002775,1,6,quality_hold,0,0,7
SO-002776,1,8,quality_hold,0,1,9
SO-002777,1,5,quality_hold,0,1,5
SO-002778,1,7,production_delay,0,1,5
SO-002779,0,0,on_time,0,0,2
SO-002780,1,4,production_delay,0,0,3
SO-002781,1,1,quality_hold,0,0,1
SO-002782,1,6,logistics,0,0,4
SO-002783,1,10,quality_hold,1,0,10
SO-002784,0,0,on_time,0,0,-1
SO-002785,1,4,material_shortage,0,0,5
SO-002786,0,0,on_time,0,0,1
SO-002787,1,6,material_shortage,0,0,6
SO-002788,1,5,production_delay,0,0,6
SO-002789,1,3,production_delay,0,0,3
SO-002790,1,2,logistics,0,0,3
SO-002791,1,6,production_delay,0,0,4
SO-002792,1,3,production_delay,1,0,4
SO-002793,1,3,production_delay,0,0,3
SO-002794,1,1,logistics,0,0,2
SO-002795,1,10,material_shortage,1,0,8
SO-002796,1,7,logistics,1,0,6
SO-002798,0,0,on_time,0,0,-1
SO-002799,0,0,on_time,0,0,0
SO-002800,1,5,production_delay,0,0,4
SO-002801,0,0,on_time,0,0,0
SO-002802,1,2,material_shortage,0,0,0
SO-002804,1,10,production_delay,1,0,10
SO-002805,1,9,production_delay,0,0,7
SO-002806,1,4,quality_hold,0,0,3
SO-002807,0,0,on_time,0,0,2
SO-002808,1,1,production_delay,0,0,3
SO-002809,1,1,production_delay,0,0,0
SO-002810,1,3,logistics,0,0,3
SO-002811,1,4,production_delay,0,0,2
SO-002812,1,7,production_delay,0,1,7
SO-002813,1,5,production_delay,0,0,5
SO-002814,1,1,logistics,0,0,3
SO-002815,0,0,on_time,0,0,-1
SO-002816,1,5,logistics,0,0,6
SO-002817,0,0,on_time,0,0,2
SO-002818,1,6,material_shortage,0,0,5
SO-002819,1,1,production_delay,1,0,3
SO-002820,1,3,production_delay,0,0,2
SO-002821,1,4,production_delay,0,0,6
SO-002822,1,9,material_shortage,1,0,9
SO-002823,0,0,on_time,0,0,2
SO-002824,1,2,production_delay,0,0,4
SO-002825,1,8,production_delay,0,1,8
SO-002826,1,2,material_shortage,0,0,0
SO-002827,1,2,production_delay,0,0,1
SO-002828,0,0,on_time,0,0,-1
SO-002829,1,9,production_delay,0,0,7
SO-002830,1,2,production_delay,0,0,2
SO-002831,1,3,production_delay,0,0,3
SO-002832,1,5,production_delay,0,0,6
SO-002833,1,4,production_delay,0,0,2
SO-002834,1,6,logistics,0,0,5
SO-002835,1,3,production_delay,0,0,3
SO-002836,1,6,quality_hold,0,0,7
SO-002837,1,9,logistics,0,0,7
SO-002838,1,4,material_shortage,0,0,6
SO-002839,1,2,production_delay,0,0,1
SO-002840,0,0,on_time,0,0,0
SO-002841,0,0,on_time,0,0,0
SO-002842,1,1,quality_hold,0,0,2
SO-002843,1,1,logistics,0,0,2
SO-002844,1,5,production_delay,0,0,5
SO-002845,1,1,production_delay,0,0,1
SO-002846,1,9,logistics,0,0,7
SO-002847,1,2,logistics,0,0,2
SO-002848,1,3,logistics,0,0,1
SO-002849,1,7,production_delay,0,0,5
SO-002850,1,9,quality_hold,0,1,10
SO-002851,1,1,quality_hold,0,0,-1
SO-002852,1,2,logistics,0,0,1
SO-002853,1,2,production_delay,0,0,2
SO-002854,0,0,on_time,0,0,2
SO-002855,1,5,production_delay,0,1,5
SO-002856,1,6,quality_hold,0,0,5
SO-002857,0,0,on_time,0,0,0
SO-002858,1,2,quality_hold,0,0,1
SO-002859,1,2,material_shortage,0,0,2
SO-002861,1,7,logistics,0,0,7
SO-002862,1,3,logistics,0,0,5
SO-002863,1,6,production_delay,0,0,7
SO-002864,0,0,on_time,0,0,-1
SO-002865,1,5,logistics,0,0,6
SO-002866,1,6,production_delay,0,1,8
SO-002867,0,0,on_time,0,0,-1
SO-002868,1,4,logistics,0,0,2
SO-002869,1,3,logistics,0,0,1
SO-002870,0,0,on_time,0,0,1
SO-002871,1,9,logistics,0,0,7
SO-002872,1,3,production_delay,0,0,2
SO-002873,1,6,production_delay,0,0,4
SO-002874,1,3,production_delay,0,0,4
SO-002875,1,3,production_delay,0,0,3
SO-002876,1,7,quality_hold,0,0,5
SO-002877,1,3,production_delay,0,0,1
SO-002878,1,2,production_delay,0,0,2
SO-002879,1,3,logistics,0,0,1
SO-002880,1,5,logistics,0,0,3
SO-002881,1,9,material_shortage,0,0,7
SO-002882,1,2,logistics,0,1,4
SO-002883,1,6,material_shortage,0,0,7
SO-002884,1,3,logistics,0,0,2
SO-002885,1,2,quality_hold,1,0,4
SO-002886,0,0,on_time,0,0,2
SO-002887,1,9,production_delay,0,0,7
SO-002888,1,1,logistics,0,0,-1
SO-002889,1,2,production_delay,0,0,2
SO-002890,1,1,production_delay,0,0,0
SO-002891,0,0,on_time,0,0,-1
SO-002892,1,1,logistics,0,0,3
SO-002893,1,5,logistics,0,0,5
SO-002894,1,9,material_shortage,0,0,7
SO-002895,1,8,production_delay,0,0,6
SO-002896,1,4,production_delay,0,0,5
SO-002898,1,4,logistics,0,0,5
SO-002899,1,3,production_delay,0,0,3
SO-002900,0,0,on_time,0,0,-1
SO-002901,0,0,on_time,0,0,0
SO-002902,1,5,production_delay,1,0,5
SO-002903,1,6,production_delay,1,0,6
SO-002904,1,6,logistics,0,0,6
SO-002905,1,2,logistics,0,0,0
SO-002906,1,1,logistics,0,0,-1
SO-002907,1,3,logistics,0,0,2
SO-002908,1,6,logistics,0,0,7
SO-002909,1,8,material_shortage,0,0,6
SO-002911,1,10,production_delay,0,1,8
SO-002912,1,4,logistics,0,0,3
SO-002913,1,1,production_delay,0,0,2
SO-002914,1,5,production_delay,0,0,4
SO-002915,1,1,production_delay,0,0,0
SO-002916,1,8,material_shortage,1,0,8
SO-002917,1,1,logistics,0,0,2
SO-002918,1,7,logistics,0,0,6
SO-002919,1,3,logistics,0,0,4
SO-002920,0,0,on_time,0,0,1
SO-002921,1,1,logistics,0,0,3
SO-002922,0,0,on_time,0,0,-1
SO-002924,1,11,production_delay,1,0,9
SO-002926,1,6,production_delay,0,0,5
SO-002927,1,3,production_delay,0,0,3
SO-002928,1,1,material_shortage,0,1,3
SO-002929,1,6,quality_hold,1,1,6
SO-002930,1,7,logistics,0,0,5
SO-002931,1,5,production_delay,0,0,3
SO-002933,0,0,on_time,0,0,0
SO-002934,1,7,production_delay,0,0,7
SO-002935,1,2,logistics,0,0,3
SO-002936,1,2,material_shortage,0,0,2
SO-002937,1,1,quality_hold,0,0,0
SO-002938,1,2,logistics,0,0,1
SO-002939,1,6,quality_hold,0,0,4
SO-002941,1,2,production_delay,0,0,0
SO-002942,1,3,production_delay,0,1,3
SO-002943,1,4,production_delay,1,0,4
SO-002944,1,4,logistics,0,0,4
SO-002945,0,0,on_time,0,0,-1
SO-002946,1,2,production_delay,0,0,1
SO-002947,1,6,quality_hold,0,0,5
SO-002949,1,3,material_shortage,0,0,1
SO-002950,1,4,logistics,0,0,2
SO-002951,1,1,production_delay,0,0,0
SO-002952,1,5,quality_hold,0,0,5
SO-002954,1,1,production_delay,0,1,3
SO-002955,1,2,quality_hold,0,1,3
SO-002956,0,0,on_time,0,0,1
SO-002957,1,8,quality_hold,1,0,7
SO-002958,0,0,on_time,0,0,0
SO-002959,1,4,material_shortage,0,0,4
SO-002961,0,0,on_time,0,0,-1
SO-002962,1,7,production_delay,0,0,7
SO-002963,1,4,logistics,0,0,4
SO-002964,1,3,logistics,0,0,3
SO-002965,1,7,logistics,0,0,6
SO-002966,1,10,quality_hold,0,1,10
SO-002967,1,4,logistics,0,0,3
SO-002968,0,0,on_time,0,0,-1
SO-002969,0,0,on_time,0,0,-1
SO-002970,1,7,production_delay,0,0,6
SO-002971,1,8,quality_hold,0,0,6
SO-002972,1,4,production_delay,0,0,3
SO-002973,1,6,logistics,0,0,6
SO-002974,1,4,production_delay,0,0,6
SO-002975,1,8,production_delay,0,1,10
SO-002976,1,4,logistics,0,0,4
SO-002977,1,5,logistics,0,0,3
SO-002978,1,2,quality_hold,0,0,4
SO-002979,1,4,production_delay,0,0,4
SO-002980,1,4,production_delay,0,0,4
SO-002981,1,6,production_delay,0,1,5
SO-002982,1,3,production_delay,0,0,3
SO-002983,1,3,production_delay,0,0,3
SO-002984,1,7,production_delay,1,0,9
SO-002985,0,0,on_time,0,0,0
SO-002986,1,2,material_shortage,0,0,1
SO-002987,0,0,on_time,0,0,-1
SO-002988,1,7,logistics,0,0,7
SO-002989,1,5,production_delay,0,1,3
SO-002990,1,4,logistics,0,0,2
SO-002991,1,4,production_delay,0,0,6
SO-002992,1,6,production_delay,0,0,7
SO-002993,1,3,production_delay,0,0,2
SO-002994,1,3,material_shortage,0,0,4
SO-002995,0,0,on_time,0,0,-1
SO-002996,0,0,on_time,0,0,0
SO-002997,1,1,quality_hold,0,0,3
SO-002998,1,5,production_delay,0,0,5
SO-002999,1,6,production_delay,0,1,8
SO-003000,1,4,logistics,0,0,4
SO-003001,1,8,material_shortage,0,1,8
SO-003002,1,8,production_delay,0,0,6
SO-003003,1,7,logistics,0,0,7
SO-003004,0,0,on_time,0,0,-1
SO-003005,1,6,quality_hold,0,1,4
SO-003006,1,2,production_delay,0,0,0
SO-003007,1,4,production_delay,0,1,6
SO-003008,1,5,production_delay,0,0,5
SO-003009,0,0,on_time,0,0,1
SO-003010,1,7,production_delay,0,0,7
SO-003011,1,3,quality_hold,0,0,5
SO-003012,1,3,production_delay,0,0,1
SO-003013,0,0,on_time,0,0,-1
SO-003014,1,4,quality_hold,0,0,3
SO-003015,1,1,quality_hold,0,0,0
SO-003016,1,4,production_delay,0,0,5
SO-003017,1,3,material_shortage,0,0,4
SO-003018,1,3,production_delay,0,0,1
SO-003019,1,2,production_delay,0,0,1
SO-003020,1,6,production_delay,0,0,6
SO-003021,1,6,production_delay,0,0,4
SO-003022,1,1,production_delay,0,0,1
SO-003023,1,3,production_delay,0,0,2
SO-003024,1,5,logistics,0,0,3
SO-003025,1,7,quality_hold,0,0,7
SO-003026,0,0,on_time,0,0,-1
SO-003027,1,5,production_delay,0,0,3
SO-003028,0,0,on_time,0,0,-1
SO-003029,0,0,on_time,0,0,2
SO-003030,1,7,production_delay,0,1,5
SO-003031,1,2,production_delay,0,0,2
SO-003032,0,0,on_time,0,0,0
SO-003033,1,6,production_delay,0,0,4
SO-003034,1,6,material_shortage,0,0,4
SO-003035,1,2,production_delay,0,0,1
SO-003036,1,5,production_delay,0,0,3
SO-003037,0,0,on_time,0,0,-1
SO-003038,1,3,logistics,0,0,2
SO-003039,1,1,production_delay,0,0,0
SO-003040,1,7,logistics,0,0,6
SO-003041,0,0,on_time,0,0,0
SO-003042,1,9,logistics,0,1,7
SO-003043,1,7,material_shortage,1,0,9
SO-003044,1,3,material_shortage,0,1,3
SO-003045,1,5,logistics,0,0,6
SO-003046,1,4,production_delay,0,0,2
SO-003047,1,5,production_delay,0,0,6
SO-003048,1,6,quality_hold,0,0,4
SO-003049,1,6,material_shortage,0,0,6
SO-003050,1,4,quality_hold,0,0,4
SO-003051,1,4,production_delay,0,0,6
SO-003052,0,0,on_time,0,0,0
SO-003053,1,4,production_delay,0,0,4
SO-003054,1,4,material_shortage,0,0,3
SO-003055,1,5,production_delay,0,0,3
SO-003056,1,4,logistics,0,0,4
SO-003058,1,8,logistics,0,0,6
SO-003059,1,6,logistics,1,0,6
SO-003060,1,3,production_delay,0,0,2
SO-003061,1,4,production_delay,0,0,4
SO-003062,1,5,quality_hold,0,0,5
SO-003063,0,0,on_time,0,0,-1
SO-003064,1,7,production_delay,0,0,6
SO-003065,1,7,quality_hold,0,0,5
SO-003066,1,1,material_shortage,1,0,3
SO-003067,1,5,logistics,0,0,5
SO-003068,1,2,production_delay,0,0,1
SO-003069,1,8,production_delay,0,0,7
SO-003070,1,8,quality_hold,0,1,7
SO-003071,1,6,logistics,0,0,7
SO-003072,1,4,logistics,0,0,3
SO-003073,1,10,material_shortage,0,1,10
SO-003074,0,0,on_time,0,0,0
SO-003075,1,1,production_delay,0,1,3
SO-003076,0,0,on_time,0,0,-1
SO-003077,1,3,logistics,0,0,1
SO-003078,1,5,quality_hold,0,0,7
SO-003079,1,3,production_delay,0,0,3
SO-003080,1,1,material_shortage,0,0,-1
SO-003081,1,9,production_delay,0,1,9
SO-003082,0,0,on_time,0,0,-1
SO-003083,1,10,production_delay,0,1,8
SO-003084,0,0,on_time,0,0,-1
SO-003085,1,7,logistics,0,0,7
SO-003086,0,0,on_time,0,0,1
SO-003087,1,3,logistics,0,0,1
SO-003088,1,4,production_delay,0,1,4
SO-003089,0,0,on_time,0,0,1
SO-003090,1,3,production_delay,0,0,4
SO-003091,1,3,quality_hold,0,0,5
SO-003092,0,0,on_time,0,0,1
SO-003093,1,6,production_delay,0,0,6
SO-003094,1,5,production_delay,0,0,4
SO-003095,1,8,production_delay,0,1,9
SO-003096,1,8,quality_hold,0,1,8
SO-003097,1,2,material_shortage,0,0,1
SO-003098,1,1,logistics,0,0,3
SO-003099,1,5,production_delay,0,0,3
SO-003100,1,8,production_delay,0,1,8
SO-003101,1,7,logistics,0,0,6
SO-003102,1,4,production_delay,0,0,4
SO-003103,1,5,quality_hold,1,0,3
SO-003104,0,0,on_time,0,0,0
SO-003105,1,3,production_delay,0,0,3
SO-003106,1,6,quality_hold,0,0,4
SO-003107,0,0,on_time,0,0,0
SO-003108,1,6,production_delay,0,0,4
SO-003109,1,5,production_delay,0,0,4
SO-003110,1,1,logistics,0,0,1
SO-003111,1,4,production_delay,0,0,3
SO-003112,1,4,production_delay,0,1,2
SO-003113,0,0,on_time,0,0,0
SO-003114,1,2,production_delay,0,0,3
SO-003115,1,6,production_delay,0,0,5
SO-003116,1,2,quality_hold,0,0,0
SO-003117,1,6,production_delay,0,0,6
SO-003118,1,1,logistics,0,0,1
SO-003119,1,4,quality_hold,0,1,5
SO-003120,1,4,production_delay,0,0,3
SO-003121,1,4,production_delay,0,0,6
SO-003123,1,2,production_delay,0,0,3
SO-003124,1,4,production_delay,0,0,4
SO-003125,1,10,production_delay,0,1,10
SO-003126,1,4,logistics,0,0,6
SO-003127,0,0,on_time,0,0,0
SO-003128,0,0,on_time,0,0,-1
SO-003129,1,6,logistics,0,0,5
SO-003130,1,2,material_shortage,1,0,3
SO-003131,1,6,production_delay,0,0,6
SO-003132,1,2,production_delay,0,0,3
SO-003133,1,1,production_delay,0,0,3
SO-003134,1,2,production_delay,0,0,4
SO-003135,1,1,quality_hold,0,0,3
SO-003136,1,2,production_delay,0,0,2
SO-003137,1,4,production_delay,0,1,2
SO-003138,1,9,production_delay,0,0,7
SO-003139,0,0,on_time,0,0,-1
SO-003140,1,5,logistics,1,0,6
SO-003142,1,7,material_shortage,0,0,5
SO-003143,0,0,on_time,0,0,1
SO-003144,1,8,material_shortage,1,1,7
SO-003145,1,2,production_delay,0,0,3
SO-003146,1,6,logistics,0,0,6
SO-003147,0,0,on_time,0,0,1
SO-003148,1,1,quality_hold,0,0,0
SO-003149,1,2,logistics,0,0,2
SO-003150,0,0,on_time,0,0,0
SO-003151,1,8,quality_hold,0,1,8
SO-003152,0,0,on_time,0,0,0
SO-003153,1,5,production_delay,0,0,5
SO-003154,1,7,production_delay,0,1,7
SO-003155,1,5,production_delay,0,0,4
SO-003156,1,2,logistics,0,0,4
SO-003157,1,4,production_delay,0,0,4
SO-003158,1,7,production_delay,0,1,9
SO-003159,0,0,on_time,0,0,-1
SO-003160,1,3,production_delay,0,0,3
SO-003161,1,5,logistics,0,0,5
SO-003162,1,9,logistics,0,0,7
SO-003163,1,1,production_delay,0,0,1
SO-003164,1,7,quality_hold,0,0,5
SO-003165,1,12,production_delay,1,0,11
SO-003166,1,4,material_shortage,0,0,5
SO-003167,1,3,logistics,0,0,3
SO-003168,0,0,on_time,0,0,0
SO-003169,1,1,material_shortage,0,1,3
SO-003170,1,3,logistics,0,0,5
SO-003171,1,3,quality_hold,0,0,5
SO-003172,1,7,material_shortage,0,0,5
SO-003174,0,0,on_time,0,0,-1
SO-003175,1,5,quality_hold,0,0,5
SO-003176,1,3,logistics,0,0,3
SO-003177,1,2,logistics,0,0,0
SO-003178,1,1,material_shortage,0,0,-1
SO-003179,1,1,production_delay,0,0,-1
SO-003180,1,4,logistics,0,0,5
SO-003181,1,1,production_delay,0,0,1
SO-003182,1,5,production_delay,0,0,5
SO-003183,0,0,on_time,0,0,1
SO-003184,1,7,material_shortage,0,0,7
SO-003185,1,7,production_delay,0,0,6
SO-003186,1,7,production_delay,0,0,5
SO-003187,1,6,production_delay,0,0,7
SO-003188,1,6,logistics,0,0,6
SO-003189,1,6,production_delay,0,0,6
SO-003190,1,1,production_delay,0,1,3
SO-003191,1,2,material_shortage,0,0,1
SO-003192,1,1,production_delay,0,0,3
SO-003193,1,4,logistics,0,1,4
SO-003194,1,1,quality_hold,0,0,0
SO-003195,1,6,quality_hold,0,0,4
SO-003196,1,7,logistics,0,0,6
SO-003197,1,7,logistics,0,0,7
SO-003198,1,7,logistics,1,0,5
SO-003199,1,7,logistics,0,0,7
SO-003200,1,2,material_shortage,0,0,0
SO-003201,1,6,production_delay,0,0,7
SO-003202,1,6,quality_hold,0,0,5
SO-003203,1,3,production_delay,0,0,3
SO-003204,1,5,production_delay,0,0,5
SO-003205,0,0,on_time,0,0,-1
SO-003206,1,3,material_shortage,0,0,5
SO-003207,1,6,material_shortage,0,0,4
SO-003208,0,0,on_time,0,0,2
SO-003209,1,3,logistics,0,0,1
SO-003210,1,5,quality_hold,0,0,6
SO-003211,1,3,production_delay,0,0,3
SO-003212,1,5,material_shortage,0,0,4
SO-003213,1,3,production_delay,0,1,2
SO-003214,0,0,on_time,0,0,-1
SO-003215,1,3,material_shortage,0,0,5
SO-003216,0,0,on_time,0,0,-1
SO-003217,1,2,logistics,0,0,4
SO-003218,1,5,logistics,1,0,3
SO-003219,1,8,production_delay,0,0,7
SO-003220,1,2,logistics,0,0,4
SO-003221,0,0,on_time,0,0,0
SO-003222,1,4,production_delay,0,0,3
SO-003223,0,0,on_time,0,0,0
SO-003224,1,5,logistics,0,0,5
SO-003225,1,2,logistics,0,0,2
SO-003226,0,0,on_time,0,0,0
SO-003228,1,9,production_delay,0,1,9
SO-003229,0,0,on_time,0,0,-1
SO-003230,0,0,on_time,0,0,-1
SO-003231,1,1,production_delay,0,0,0
SO-003232,1,9,material_shortage,0,0,7
SO-003233,1,8,material_shortage,0,0,6
SO-003234,1,5,logistics,0,0,6
SO-003235,1,9,logistics,0,0,7
SO-003236,1,2,production_delay,0,0,1
SO-003237,1,7,production_delay,0,0,5
SO-003238,1,3,quality_hold,0,0,3
SO-003239,1,4,logistics,0,1,6
SO-003240,1,4,logistics,0,0,3
SO-003241,1,4,production_delay,0,0,4
SO-003242,1,3,logistics,0,0,1
SO-003243,1,2,production_delay,0,0,3
SO-003244,1,9,quality_hold,0,1,9
SO-003245,1,3,production_delay,0,0,2
SO-003246,1,2,production_delay,0,0,1
SO-003247,1,8,production_delay,1,0,8
SO-003249,1,5,logistics,1,0,6
SO-003250,0,0,on_time,0,0,1
SO-003251,1,4,quality_hold,0,1,6
SO-003252,1,1,production_delay,0,0,0
SO-003253,1,5,logistics,0,0,6
SO-003254,1,1,production_delay,0,0,0
SO-003255,1,8,production_delay,0,0,6
SO-003256,1,1,logistics,0,0,1
SO-003257,1,7,logistics,0,1,5
SO-003258,1,6,production_delay,0,1,4
SO-003259,1,4,logistics,0,0,4
SO-003260,1,3,production_delay,0,0,3
SO-003261,1,3,production_delay,0,0,4
SO-003262,1,6,material_shortage,0,0,5
SO-003263,1,8,production_delay,0,0,6
SO-003264,0,0,on_time,0,0,0
SO-003265,1,7,quality_hold,0,0,7
SO-003266,1,6,logistics,0,0,6
SO-003267,1,7,production_delay,0,0,6
SO-003268,1,2,material_shortage,0,0,0
SO-003269,0,0,on_time,0,0,1
SO-003270,1,1,logistics,0,0,1
SO-003271,0,0,on_time,0,0,-1
SO-003272,1,7,production_delay,0,0,7
SO-003273,0,0,on_time,0,0,1
SO-003274,1,6,material_shortage,0,0,6
SO-003275,1,3,logistics,0,0,1
SO-003276,1,3,production_delay,0,0,3
SO-003277,1,5,material_shortage,0,0,5
SO-003278,1,5,logistics,0,0,4
SO-003279,1,5,production_delay,0,0,4
SO-003280,1,6,production_delay,0,0,6
SO-003281,1,2,production_delay,0,0,2
SO-003282,1,4,quality_hold,0,0,3
SO-003283,1,7,production_delay,0,0,7
SO-003284,1,7,logistics,0,0,6
SO-003285,1,4,material_shortage,0,0,5
SO-003286,1,6,logistics,0,0,6
SO-003287,1,6,logistics,0,0,6
SO-003288,1,3,material_shortage,0,0,2
SO-003289,1,2,material_shortage,0,0,0
SO-003290,1,1,production_delay,0,0,2
SO-003291,1,1,logistics,0,0,3
SO-003292,1,10,production_delay,0,1,8
SO-003293,1,7,production_delay,0,0,7
SO-003294,1,10,production_delay,0,1,9
SO-003295,0,0,on_time,0,0,0
SO-003296,1,6,material_shortage,0,0,7
SO-003297,1,2,quality_hold,0,0,2
SO-003298,0,0,on_time,0,0,0
SO-003299,0,0,on_time,0,0,0
SO-003300,0,0,on_time,0,0,0
SO-003301,1,5,quality_hold,0,0,3
SO-003302,0,0,on_time,0,0,2
SO-003303,1,2,production_delay,0,0,0
SO-003304,1,6,logistics,0,0,7
SO-003305,1,6,material_shortage,1,1,6
SO-003306,1,4,material_shortage,0,0,3
SO-003307,1,1,material_shortage,0,0,1
SO-003309,1,4,material_shortage,0,0,2
SO-003310,1,6,production_delay,0,0,7
SO-003311,1,6,production_delay,0,0,4
SO-003312,1,4,quality_hold,0,0,3
SO-003313,1,4,production_delay,0,0,6
SO-003314,1,3,logistics,0,0,3
SO-003315,1,6,production_delay,0,0,4
SO-003316,1,5,production_delay,1,0,5
SO-003317,1,8,production_delay,0,0,6
SO-003318,1,3,material_shortage,0,0,3
SO-003319,1,2,logistics,0,0,2
SO-003320,1,4,quality_hold,0,0,5
SO-003321,1,3,logistics,0,0,3
SO-003322,1,13,production_delay,1,0,11
SO-003323,1,3,quality_hold,0,0,5
SO-003324,1,2,production_delay,0,0,2
SO-003325,0,0,on_time,0,0,-1
SO-003326,1,5,production_delay,0,1,6
SO-003327,1,5,quality_hold,0,1,5
SO-003328,1,12,production_delay,0,1,10
SO-003329,1,5,production_delay,1,0,4
SO-003330,1,3,quality_hold,0,0,3
SO-003331,1,5,material_shortage,0,0,5
SO-003332,1,4,logistics,0,0,6
SO-003333,1,7,quality_hold,0,0,7
SO-003334,1,6,logistics,0,1,5
SO-003335,1,9,material_shortage,0,0,7
SO-003336,1,9,production_delay,1,0,7
SO-003337,1,8,production_delay,0,0,7
SO-003338,1,6,quality_hold,0,0,7
SO-003339,1,2,material_shortage,0,0,3
SO-003340,1,6,production_delay,0,0,5
SO-003342,1,2,production_delay,0,0,2
SO-003343,1,7,logistics,0,0,7
SO-003344,1,4,logistics,0,0,3
SO-003345,0,0,on_time,0,0,-1
SO-003346,1,5,logistics,0,0,7
SO-003347,1,3,quality_hold,0,1,3
SO-003348,1,2,material_shortage,0,0,2
SO-003349,1,7,material_shortage,0,0,7
SO-003350,1,4,material_shortage,0,0,3
SO-003352,1,2,production_delay,0,0,0
SO-003353,0,0,on_time,0,0,1
SO-003354,1,6,material_shortage,0,0,6
SO-003355,0,0,on_time,0,0,-1
SO-003357,1,3,production_delay,0,0,2
SO-003358,0,0,on_time,0,0,-1
SO-003359,1,7,quality_hold,0,0,5
SO-003360,1,3,production_delay,0,0,1
SO-003361,1,5,production_delay,0,0,5
SO-003362,1,1,logistics,0,0,1
SO-003364,1,4,quality_hold,0,1,4
SO-003365,1,3,logistics,0,0,5
SO-003366,0,0,on_time,0,0,2
SO-003367,1,9,production_delay,0,0,7
SO-003368,0,0,on_time,0,0,0
SO-003369,1,3,production_delay,0,0,3
SO-003370,1,7,production_delay,0,0,5
SO-003371,1,5,logistics,0,0,5
SO-003372,1,4,logistics,0,0,5
SO-003373,1,9,quality_hold,0,0,7
SO-003374,0,0,on_time,0,0,2
SO-003375,1,8,production_delay,0,0,7
SO-003376,1,4,production_delay,0,0,4
SO-003377,1,6,logistics,0,0,7
SO-003378,0,0,on_time,0,0,-1
SO-003379,1,9,production_delay,0,0,7
SO-003380,1,6,logistics,0,0,4
SO-003381,1,7,production_delay,0,0,5
SO-003382,1,8,material_shortage,0,0,6
SO-003383,1,3,logistics,0,0,4
SO-003384,1,1,logistics,0,0,0
SO-003385,1,1,production_delay,0,0,2
SO-003386,1,6,quality_hold,0,1,6
SO-003387,1,3,production_delay,0,0,3
SO-003388,1,7,production_delay,0,0,7
SO-003389,0,0,on_time,0,0,1
SO-003390,1,6,logistics,0,0,6
SO-003391,1,2,production_delay,0,0,3
SO-003392,1,4,logistics,0,0,4
SO-003395,1,5,production_delay,1,0,3
SO-003396,1,7,logistics,0,0,7
SO-003397,1,3,material_shortage,0,0,3
SO-003398,0,0,on_time,0,0,-1
SO-003399,1,3,logistics,0,1,3
SO-003400,1,7,logistics,0,1,8
SO-003401,1,6,production_delay,0,0,4
SO-003402,1,4,quality_hold,0,0,2
SO-003403,0,0,on_time,0,0,-1
SO-003404,0,0,on_time,0,0,0
SO-003405,1,7,quality_hold,0,1,7
SO-003406,1,1,material_shortage,0,0,3
SO-003407,1,4,production_delay,0,0,2
SO-003408,0,0,on_time,0,0,-1
SO-003409,1,8,production_delay,0,0,6
SO-003410,0,0,on_time,0,0,2
SO-003411,1,5,production_delay,0,0,6
SO-003412,1,1,production_delay,0,0,-1
SO-003414,1,2,production_delay,0,0,0
SO-003415,1,1,production_delay,0,0,0
SO-003416,1,3,production_delay,0,0,1
SO-003417,1,9,production_delay,1,1,10
SO-003418,1,2,logistics,0,0,2
SO-003419,1,4,quality_hold,0,0,2
SO-003420,1,6,logistics,0,0,4
SO-003421,1,2,logistics,0,1,3
SO-003422,0,0,on_time,0,0,1
SO-003423,0,0,on_time,0,0,0
SO-003424,1,4,logistics,0,0,3
SO-003425,1,8,production_delay,0,0,6
SO-003426,1,5,logistics,0,0,7
SO-003427,1,2,production_delay,0,0,0
SO-003428,1,7,logistics,0,0,6
SO-003429,1,4,logistics,0,0,6
SO-003430,1,6,logistics,0,0,6
SO-003431,1,6,material_shortage,0,0,6
SO-003432,1,3,logistics,0,0,4
SO-003433,1,2,quality_hold,0,1,2
SO-003434,1,5,production_delay,0,0,6
SO-003435,0,0,on_time,0,0,-1
SO-003436,1,7,production_delay,0,0,7
SO-003437,1,8,production_delay,0,1,10
SO-003438,0,0,on_time,0,0,-1
SO-003439,1,1,production_delay,0,0,3
SO-003440,1,2,production_delay,0,0,2
SO-003441,1,2,quality_hold,0,0,1
SO-003442,1,2,production_delay,0,0,2
SO-003443,0,0,on_time,0,0,-1
SO-003444,0,0,on_time,0,0,-1
SO-003445,1,6,production_delay,0,0,6
SO-003446,1,4,quality_hold,0,0,4
SO-003447,1,11,quality_hold,1,0,9
SO-003448,0,0,on_time,0,0,-1
SO-003449,1,5,production_delay,0,0,3
SO-003450,0,0,on_time,0,0,0
SO-003451,1,3,quality_hold,0,1,3
SO-003452,1,2,production_delay,0,0,4
SO-003453,1,2,production_delay,0,0,2
SO-003454,1,6,production_delay,0,1,7
SO-003455,1,2,production_delay,0,0,3
