run_id,defect_rate,high_defect_risk,dominant_defect_code,risk_prob
RUN-000535,0.0125,0,SURFACE_DENT,0.0221
RUN-000536,0.0,0,NONE,0.0533
RUN-000537,0.04,0,SOLDER_VOID,0.1884
RUN-000538,0.0,0,NONE,0.1255
RUN-000539,0.025,0,DIMENSION,0.1348
RUN-000540,0.025,0,CONTAMINATION,0.0879
RUN-000541,0.02,0,DIMENSION,0.0957
RUN-000542,0.025,1,MISSING_PART,0.1597
RUN-000543,0.02,0,DIMENSION,0.2065
RUN-000544,0.025,0,SOLDER_VOID,0.3447
RUN-000545,0.072,1,MISSING_PART,0.3843
RUN-000546,0.0625,1,SCRATCH,0.3399
RUN-000547,0.125,1,DIMENSION,0.741
RUN-000548,0.08,1,SOLDER_VOID,0.545
RUN-000549,0.02,0,SURFACE_DENT,0.1054
RUN-000550,0.005,0,SURFACE_DENT,0.0563
RUN-000551,0.152,1,NONE,0.8709
RUN-000552,0.112,1,SURFACE_DENT,0.6918
RUN-000553,0.04,0,SURFACE_DENT,0.1075
RUN-000554,0.02,0,SOLDER_VOID,0.1205
RUN-000555,0.0375,0,MISSING_PART,0.1623
RUN-000556,0.01,0,NONE,0.1278
RUN-000557,0.02,0,SOLDER_VOID,0.1711
RUN-000558,0.025,0,MISSING_PART,0.1701
RUN-000559,0.02,0,SCRATCH,0.1045
RUN-000560,0.02,0,CONTAMINATION,0.0514
RUN-000561,0.02,0,MISSING_PART,0.109
RUN-000562,0.024,0,SOLDER_VOID,0.159
RUN-000563,0.03,0,DIMENSION,0.2161
RUN-000564,0.04,0,SOLDER_VOID,0.2065
RUN-000565,0.025,0,SOLDER_VOID,0.1465
RUN-000566,0.04,0,CONTAMINATION,0.1854
RUN-000567,0.0375,1,NONE,0.1533
RUN-000568,0.056,1,DIMENSION,0.18
RUN-000569,0.024,0,SCRATCH,0.1146
RUN-000570,0.045,0,DIMENSION,0.1502
RUN-000571,0.016,0,CONTAMINATION,0.1741
RUN-000572,0.035,0,NONE,0.1001
RUN-000573,0.064,1,SURFACE_DENT,0.3197
RUN-000574,0.0875,1,SCRATCH,0.5372
RUN-000575,0.075,1,DIMENSION,0.4993
RUN-000576,0.1,1,DIMENSION,0.5212
RUN-000577,0.07,1,CONTAMINATION,0.4853
RUN-000578,0.06,1,SURFACE_DENT,0.3871
RUN-000579,0.096,1,DIMENSION,0.6777
RUN-000580,0.1,1,DIMENSION,0.6898
RUN-000581,0.1,1,SCRATCH,0.4579
RUN-000582,0.1125,1,DIMENSION,0.6811
RUN-000583,0.04,0,SCRATCH,0.1763
RUN-000584,0.05,0,SURFACE_DENT,0.1414
RUN-000585,0.12,1,SOLDER_VOID,0.7399
RUN-000586,0.12,1,MISSING_PART,0.7194
RUN-000587,0.115,1,MISSING_PART,0.7206
RUN-000588,0.1,1,SOLDER_VOID,0.6565
RUN-000589,0.128,1,CONTAMINATION,0.6519
RUN-000590,0.12,1,MISSING_PART,0.7593
RUN-000591,0.1,1,MISSING_PART,0.6045
RUN-000592,0.1,1,SOLDER_VOID,0.5583
RUN-000593,0.02,0,SURFACE_DENT,0.131
RUN-000594,0.03,0,CONTAMINATION,0.1433
RUN-000595,0.09,1,SOLDER_VOID,0.5879
RUN-000596,0.095,1,SOLDER_VOID,0.5603
RUN-000597,0.056,1,SURFACE_DENT,0.2499
RUN-000598,0.03,0,SOLDER_VOID,0.1061
RUN-000599,0.04,0,SURFACE_DENT,0.2909
RUN-000600,0.025,0,SURFACE_DENT,0.185
RUN-000601,0.03,0,NONE,0.1061
RUN-000602,0.05,0,SURFACE_DENT,0.2843
RUN-000603,0.032,0,DIMENSION,0.1666
RUN-000604,0.025,0,SOLDER_VOID,0.0584
RUN-000605,0.1125,1,SCRATCH,0.8241
RUN-000606,0.12,1,NONE,0.8909
RUN-000607,0.144,1,SOLDER_VOID,0.8837
RUN-000608,0.14,1,SURFACE_DENT,0.8735
RUN-000609,0.072,1,DIMENSION,0.3269
RUN-000610,0.06,1,SCRATCH,0.398
RUN-000611,0.04,0,DIMENSION,0.1679
RUN-000612,0.04,0,SURFACE_DENT,0.1695
RUN-000613,0.055,1,MISSING_PART,0.2601
RUN-000614,0.04,0,SOLDER_VOID,0.1695
RUN-000615,0.055,1,DIMENSION,0.1806
RUN-000616,0.02,0,SOLDER_VOID,0.1866
RUN-000617,0.055,1,MISSING_PART,0.1392
RUN-000618,0.0,0,NONE,0.128
RUN-000619,0.048,0,SURFACE_DENT,0.2604
RUN-000620,0.0375,0,CONTAMINATION,0.1697
RUN-000621,0.05,0,CONTAMINATION,0.2551
RUN-000622,0.0625,1,SOLDER_VOID,0.283
RUN-000623,0.02,0,SURFACE_DENT,0.1417
RUN-000624,0.02,0,MISSING_PART,0.1189
RUN-000625,0.0125,0,SURFACE_DENT,0.1132
RUN-000626,0.0,0,NONE,0.0918
RUN-000627,0.08,1,DIMENSION,0.4195
RUN-000628,0.0875,1,SURFACE_DENT,0.5123
RUN-000629,0.06,1,SOLDER_VOID,0.2649
RUN-000630,0.064,1,SCRATCH,0.4176
RUN-000631,0.07,1,DIMENSION,0.4273
RUN-000632,0.088,1,SURFACE_DENT,0.5327
RUN-000633,0.01,0,SCRATCH,0.0791
RUN-000634,0.0,0,NONE,0.0239
RUN-000635,0.008,0,SURFACE_DENT,0.0871
RUN-000636,0.025,0,SCRATCH,0.0821
RUN-000637,0.072,1,SURFACE_DENT,0.4153
RUN-000638,0.08,1,CONTAMINATION,0.5351
RUN-000639,0.05,0,MISSING_PART,0.3008
RUN-000640,0.06,1,CONTAMINATION,0.2957
RUN-000641,0.0625,1,SCRATCH,0.3649
RUN-000642,0.08,1,SCRATCH,0.3941
RUN-000643,0.05,0,SOLDER_VOID,0.1711
RUN-000644,0.0125,0,CONTAMINATION,0.0612
RUN-000645,0.05,0,MISSING_PART,0.1218
RUN-000646,0.024,0,SOLDER_VOID,0.0966
RUN-000647,0.02,0,SOLDER_VOID,0.0611
RUN-000648,0.04,0,SOLDER_VOID,0.1219
RUN-000649,0.04,0,SOLDER_VOID,0.2105
RUN-000650,0.04,0,SOLDER_VOID,0.2718
RUN-000651,0.02,0,SCRATCH,0.0329
RUN-000652,0.016,0,SCRATCH,0.0366
RUN-000653,0.0375,0,CONTAMINATION,0.3317
RUN-000654,0.05,0,SOLDER_VOID,0.3102
RUN-000655,0.02,0,MISSING_PART,0.0274
RUN-000656,0.01,0,DIMENSION,0.054
RUN-000657,0.02,0,SURFACE_DENT,0.0505
RUN-000658,0.008,0,SURFACE_DENT,0.0464
RUN-000659,0.08,1,SOLDER_VOID,0.3927
RUN-000660,0.04,0,DIMENSION,0.3102
RUN-000661,0.0125,0,DIMENSION,0.0486
RUN-000662,0.0,0,NONE,0.0414
RUN-000663,0.035,0,CONTAMINATION,0.2401
RUN-000664,0.04,0,CONTAMINATION,0.2022
RUN-000665,0.05,0,DIMENSION,0.3289
RUN-000666,0.064,1,SCRATCH,0.2524
RUN-000667,0.025,0,MISSING_PART,0.0797
RUN-000668,0.06,1,SCRATCH,0.2222
RUN-000669,0.04,0,DIMENSION,0.2902
RUN-000670,0.05,0,CONTAMINATION,0.2987
RUN-000671,0.05,0,MISSING_PART,0.2397
RUN-000672,0.04,0,DIMENSION,0.2654
RUN-000673,0.08,1,SOLDER_VOID,0.3881
RUN-000674,0.08,1,MISSING_PART,0.5491
RUN-000675,0.0,0,NONE,0.0141
RUN-000676,0.015,0,MISSING_PART,0.0404
RUN-000677,0.04,0,MISSING_PART,0.0925
RUN-000678,0.01,0,SCRATCH,0.1142
RUN-000679,0.048,0,SURFACE_DENT,0.1441
RUN-000680,0.02,0,DIMENSION,0.1056
RUN-000681,0.0,0,NONE,0.0503
RUN-000682,0.016,0,CONTAMINATION,0.0568
RUN-000683,0.08,1,MISSING_PART,0.4523
RUN-000684,0.045,0,SURFACE_DENT,0.3868
RUN-000685,0.025,0,SURFACE_DENT,0.1401
RUN-000686,0.016,0,MISSING_PART,0.08
RUN-000687,0.04,0,SOLDER_VOID,0.1975
RUN-000688,0.025,0,MISSING_PART,0.2042
RUN-000689,0.065,1,SCRATCH,0.5167
RUN-000690,0.0625,1,SCRATCH,0.4536
RUN-000691,0.09,1,SOLDER_VOID,0.5327
RUN-000692,0.1,1,SCRATCH,0.5683
RUN-000693,0.096,1,SOLDER_VOID,0.6735
RUN-000694,0.1375,1,SCRATCH,0.8731
RUN-000695,0.135,1,SURFACE_DENT,0.8602
RUN-000696,0.1,1,SCRATCH,0.7466
RUN-000697,0.135,1,SURFACE_DENT,0.8537
RUN-000698,0.12,1,SURFACE_DENT,0.8549
RUN-000699,0.072,1,SCRATCH,0.3824
RUN-000700,0.072,1,DIMENSION,0.3715
RUN-000701,0.045,0,SURFACE_DENT,0.1718
RUN-000702,0.04,0,SOLDER_VOID,0.1547
RUN-000703,0.0,0,NONE,0.0541
RUN-000704,0.0,0,NONE,0.0577
RUN-000705,0.05,0,DIMENSION,0.2922
RUN-000706,0.08,1,DIMENSION,0.5147
RUN-000707,0.03,0,SCRATCH,0.3369
RUN-000708,0.0875,1,SURFACE_DENT,0.4748
RUN-000709,0.03,0,DIMENSION,0.1842
RUN-000710,0.0375,0,SCRATCH,0.1818
RUN-000711,0.03,0,MISSING_PART,0.2029
RUN-000712,0.02,0,SURFACE_DENT,0.0941
RUN-000713,0.02,0,MISSING_PART,0.0635
RUN-000714,0.035,0,CONTAMINATION,0.1053
RUN-000715,0.02,0,SOLDER_VOID,0.237
RUN-000716,0.08,1,DIMENSION,0.3763
RUN-000717,0.12,1,DIMENSION,0.6961
RUN-000718,0.14,1,DIMENSION,0.691
RUN-000719,0.0875,1,CONTAMINATION,0.7291
RUN-000720,0.1,1,SCRATCH,0.7367
RUN-000721,0.032,0,SCRATCH,0.2465
RUN-000722,0.04,0,SURFACE_DENT,0.2645
RUN-000723,0.04,0,CONTAMINATION,0.2348
RUN-000724,0.055,1,SCRATCH,0.2937
RUN-000725,0.02,0,NONE,0.1238
RUN-000726,0.04,0,MISSING_PART,0.271
RUN-000727,0.03,0,SURFACE_DENT,0.1323
RUN-000728,0.015,0,SOLDER_VOID,0.1166
RUN-000729,0.06,1,DIMENSION,0.2361
RUN-000730,0.04,0,SOLDER_VOID,0.2448
RUN-000731,0.0625,1,DIMENSION,0.2241
RUN-000732,0.045,0,SOLDER_VOID,0.2468
RUN-000733,0.04,0,DIMENSION,0.0764
RUN-000734,0.016,0,CONTAMINATION,0.1053
RUN-000735,0.05,0,NONE,0.2271
RUN-000736,0.02,0,SOLDER_VOID,0.1538
RUN-000737,0.04,0,SCRATCH,0.2179
RUN-000738,0.025,0,CONTAMINATION,0.2066
RUN-000739,0.0375,0,SURFACE_DENT,0.2271
RUN-000740,0.04,0,MISSING_PART,0.2385
RUN-000741,0.025,0,DIMENSION,0.2486
RUN-000742,0.048,0,CONTAMINATION,0.3304
RUN-000743,0.06,1,DIMENSION,0.4052
RUN-000744,0.05,0,DIMENSION,0.3742
RUN-000745,0.08,1,SOLDER_VOID,0.3742
RUN-000746,0.08,1,CONTAMINATION,0.3742
RUN-000747,0.09,1,DIMENSION,0.4972
RUN-000748,0.115,1,SCRATCH,0.5704
RUN-000749,0.1,1,SURFACE_DENT,0.5434
RUN-000750,0.1,1,DIMENSION,0.5467
RUN-000751,0.075,1,CONTAMINATION,0.5509
RUN-000752,0.085,1,CONTAMINATION,0.5549
RUN-000753,0.0625,1,SURFACE_DENT,0.2751
RUN-000754,0.025,0,CONTAMINATION,0.2322
RUN-000755,0.02,0,CONTAMINATION,0.0938
RUN-000756,0.025,0,SURFACE_DENT,0.2424
RUN-000757,0.02,0,SOLDER_VOID,0.2589
RUN-000758,0.05,0,DIMENSION,0.2574
RUN-000759,0.016,0,SURFACE_DENT,0.1218
RUN-000760,0.04,0,CONTAMINATION,0.1188
RUN-000761,0.03,0,MISSING_PART,0.1122
RUN-000762,0.02,0,SURFACE_DENT,0.1384
RUN-000763,0.025,0,SOLDER_VOID,0.0931
RUN-000764,0.02,0,DIMENSION,0.1301
RUN-000765,0.04,0,DIMENSION,0.1881
RUN-000766,0.02,0,SURFACE_DENT,0.156
RUN-000767,0.0875,1,SURFACE_DENT,0.6436
RUN-000768,0.1,1,SOLDER_VOID,0.6454
RUN-000769,0.1,1,CONTAMINATION,0.6846
RUN-000770,0.1,1,SURFACE_DENT,0.6194
RUN-000771,0.07,1,DIMENSION,0.4681
RUN-000772,0.06,1,SURFACE_DENT,0.4352
RUN-000773,0.06,1,MISSING_PART,0.2514
RUN-000774,0.055,1,SCRATCH,0.185
RUN-000775,0.075,1,SCRATCH,0.453
RUN-000776,0.065,1,SURFACE_DENT,0.4391
RUN-000777,0.032,0,SOLDER_VOID,0.2247
RUN-000778,0.02,0,SURFACE_DENT,0.1308
RUN-000779,0.045,0,SOLDER_VOID,0.2516
RUN-000780,0.06,1,SURFACE_DENT,0.2362
RUN-000781,0.032,0,SURFACE_DENT,0.2689
RUN-000782,0.064,1,SURFACE_DENT,0.3261
RUN-000783,0.08,1,SCRATCH,0.6175
RUN-000784,0.1,1,SURFACE_DENT,0.5892
RUN-000785,0.14,1,SOLDER_VOID,0.874
RUN-000786,0.1375,1,SURFACE_DENT,0.863
RUN-000787,0.0625,1,DIMENSION,0.2968
RUN-000788,0.0625,1,SURFACE_DENT,0.2968
RUN-000789,0.08,1,SURFACE_DENT,0.4628
RUN-000790,0.075,1,SOLDER_VOID,0.4748
RUN-000791,0.1,1,DIMENSION,0.6514
RUN-000792,0.08,1,DIMENSION,0.4007
RUN-000793,0.06,1,SCRATCH,0.3895
RUN-000794,0.072,1,SOLDER_VOID,0.3707
RUN-000795,0.075,1,SURFACE_DENT,0.3862
RUN-000796,0.07,1,CONTAMINATION,0.3874
RUN-000797,0.02,0,SURFACE_DENT,0.0635
RUN-000798,0.016,0,DIMENSION,0.0521
RUN-000799,0.075,1,CONTAMINATION,0.4476
RUN-000800,0.0625,1,SURFACE_DENT,0.3919
RUN-000801,0.07,1,NONE,0.4057
RUN-000802,0.075,1,SURFACE_DENT,0.3715
RUN-000803,0.06,1,SOLDER_VOID,0.4057
RUN-000804,0.06,1,SOLDER_VOID,0.2968
RUN-000805,0.056,1,CONTAMINATION,0.3942
RUN-000806,0.08,1,CONTAMINATION,0.4057
RUN-000807,0.048,0,NONE,0.2058
RUN-000808,0.01,0,MISSING_PART,0.1125
RUN-000809,0.02,0,SOLDER_VOID,0.2028
RUN-000810,0.04,0,SURFACE_DENT,0.1977
RUN-000811,0.035,0,DIMENSION,0.2271
RUN-000812,0.04,0,MISSING_PART,0.1637
RUN-000813,0.03,0,DIMENSION,0.2165
RUN-000814,0.03,0,DIMENSION,0.1594
RUN-000815,0.01,0,MISSING_PART,0.1307
RUN-000816,0.025,0,SURFACE_DENT,0.1276
RUN-000817,0.03,0,SURFACE_DENT,0.1542
RUN-000818,0.04,0,CONTAMINATION,0.1322
RUN-000819,0.125,1,MISSING_PART,0.8768
RUN-000820,0.12,1,DIMENSION,0.8523
RUN-000821,0.1125,1,CONTAMINATION,0.8194
RUN-000822,0.125,1,MISSING_PART,0.8731
RUN-000823,0.136,1,MISSING_PART,0.8206
RUN-000824,0.13,1,CONTAMINATION,0.8706
RUN-000825,0.04,0,SOLDER_VOID,0.2226
RUN-000826,0.07,1,SOLDER_VOID,0.3995
RUN-000827,0.08,1,SURFACE_DENT,0.3693
RUN-000828,0.06,1,SOLDER_VOID,0.3742
RUN-000829,0.065,1,DIMENSION,0.3483
RUN-000830,0.06,1,CONTAMINATION,0.2248
RUN-000831,0.06,1,DIMENSION,0.2207
RUN-000832,0.06,1,DIMENSION,0.2291
RUN-000833,0.02,0,DIMENSION,0.2291
RUN-000834,0.035,0,SOLDER_VOID,0.2815
RUN-000835,0.04,0,DIMENSION,0.1925
RUN-000836,0.04,0,DIMENSION,0.2017
RUN-000837,0.05,0,SCRATCH,0.4287
RUN-000838,0.075,1,MISSING_PART,0.3563
RUN-000839,0.008,0,SOLDER_VOID,0.1216
RUN-000840,0.03,0,SURFACE_DENT,0.12
RUN-000841,0.0375,0,SCRATCH,0.1469
RUN-000842,0.05,0,SOLDER_VOID,0.3388
RUN-000843,0.04,0,CONTAMINATION,0.1601
RUN-000844,0.04,0,SCRATCH,0.2105
RUN-000845,0.075,1,MISSING_PART,0.3667
RUN-000846,0.06,1,CONTAMINATION,0.3269
RUN-000847,0.04,0,SURFACE_DENT,0.3294
RUN-000848,0.04,0,DIMENSION,0.3097
RUN-000849,0.025,0,SOLDER_VOID,0.0951
RUN-000850,0.025,0,SURFACE_DENT,0.2874
RUN-000851,0.056,1,SURFACE_DENT,0.2571
RUN-000852,0.02,0,SCRATCH,0.2758
RUN-000853,0.025,0,MISSING_PART,0.2122
RUN-000854,0.048,0,DIMENSION,0.3813
RUN-000855,0.1,1,SOLDER_VOID,0.4609
RUN-000856,0.1,1,SURFACE_DENT,0.5241
RUN-000857,0.075,1,SURFACE_DENT,0.4848
RUN-000858,0.072,1,SOLDER_VOID,0.516
RUN-000859,0.072,1,SCRATCH,0.4808
RUN-000860,0.112,1,MISSING_PART,0.4727
RUN-000861,0.032,0,CONTAMINATION,0.2533
RUN-000862,0.05,0,SCRATCH,0.2235
RUN-000863,0.07,1,SCRATCH,0.3999
RUN-000864,0.07,1,SOLDER_VOID,0.4418
RUN-000865,0.08,1,MISSING_PART,0.3177
RUN-000866,0.04,0,SURFACE_DENT,0.18
RUN-000867,0.02,0,SOLDER_VOID,0.2073
RUN-000868,0.03,0,SCRATCH,0.1849
RUN-000869,0.1,1,SOLDER_VOID,0.6949
RUN-000870,0.08,1,SOLDER_VOID,0.6919
RUN-000871,0.1,1,MISSING_PART,0.6846
RUN-000872,0.1,1,SCRATCH,0.6911
RUN-000873,0.0,0,NONE,0.046
RUN-000874,0.0125,0,SCRATCH,0.0226
RUN-000875,0.016,0,SOLDER_VOID,0.0528
RUN-000876,0.01,0,NONE,0.0536
RUN-000877,0.0,0,NONE,0.042
RUN-000878,0.03,0,DIMENSION,0.0602
RUN-000879,0.04,0,CONTAMINATION,0.4144
RUN-000880,0.016,0,CONTAMINATION,0.2269
RUN-000881,0.04,0,NONE,0.2354
RUN-000882,0.06,1,CONTAMINATION,0.3837
RUN-000883,0.056,1,SCRATCH,0.4144
RUN-000884,0.055,1,CONTAMINATION,0.4592
RUN-000885,0.05,0,SOLDER_VOID,0.1825
RUN-000886,0.02,0,CONTAMINATION,0.0997
RUN-000887,0.02,0,SCRATCH,0.0921
RUN-000888,0.025,0,CONTAMINATION,0.0828
RUN-000889,0.04,0,DIMENSION,0.2696
RUN-000890,0.05,0,CONTAMINATION,0.1434
RUN-000891,0.06,1,SOLDER_VOID,0.284
RUN-000892,0.056,1,NONE,0.2756
RUN-000893,0.1,1,CONTAMINATION,0.5586
RUN-000894,0.104,1,DIMENSION,0.6716
RUN-000895,0.04,0,SURFACE_DENT,0.4135
RUN-000896,0.04,0,SOLDER_VOID,0.174
RUN-000897,0.025,0,SCRATCH,0.0376
RUN-000898,0.025,0,SOLDER_VOID,0.0616
RUN-000899,0.02,0,SURFACE_DENT,0.0625
RUN-000900,0.03,0,SCRATCH,0.0666
RUN-000901,0.056,1,SURFACE_DENT,0.5152
RUN-000902,0.0875,1,CONTAMINATION,0.5391
RUN-000903,0.045,0,NONE,0.1791
RUN-000904,0.0625,1,SURFACE_DENT,0.2944
RUN-000905,0.07,1,SCRATCH,0.3698
RUN-000906,0.056,1,SOLDER_VOID,0.3698
RUN-000907,0.04,0,DIMENSION,0.0824
RUN-000908,0.03,0,SCRATCH,0.0772
RUN-000909,0.0,0,NONE,0.0496
RUN-000910,0.024,0,SURFACE_DENT,0.0457
RUN-000911,0.024,0,SCRATCH,0.038
RUN-000912,0.0,0,NONE,0.0201
RUN-000913,0.136,1,DIMENSION,0.7121
RUN-000914,0.12,1,SCRATCH,0.6777
RUN-000915,0.025,0,MISSING_PART,0.1007
RUN-000916,0.0,0,NONE,0.1466
RUN-000917,0.08,1,SOLDER_VOID,0.4833
RUN-000918,0.07,1,SURFACE_DENT,0.4271
RUN-000919,0.08,1,SURFACE_DENT,0.5241
RUN-000920,0.04,0,DIMENSION,0.3209
RUN-000921,0.04,0,DIMENSION,0.3251
RUN-000922,0.064,1,SCRATCH,0.3704
RUN-000923,0.0875,1,CONTAMINATION,0.5227
RUN-000924,0.112,1,CONTAMINATION,0.5664
RUN-000925,0.06,1,SURFACE_DENT,0.5012
RUN-000926,0.064,1,DIMENSION,0.416
RUN-000927,0.048,0,SURFACE_DENT,0.3511
RUN-000928,0.06,1,SCRATCH,0.3511
RUN-000929,0.06,1,DIMENSION,0.3715
RUN-000930,0.05,0,MISSING_PART,0.2919
RUN-000931,0.04,0,DIMENSION,0.1223
RUN-000932,0.032,0,DIMENSION,0.1156
RUN-000933,0.06,1,SOLDER_VOID,0.4212
RUN-000934,0.07,1,SURFACE_DENT,0.4115
RUN-000935,0.05,0,DIMENSION,0.181
RUN-000936,0.025,0,SCRATCH,0.2334
RUN-000937,0.02,0,SCRATCH,0.1355
RUN-000938,0.025,0,DIMENSION,0.1834
RUN-000939,0.05,0,NONE,0.2636
RUN-000940,0.04,0,SOLDER_VOID,0.2648
RUN-000941,0.045,0,SCRATCH,0.1983
RUN-000942,0.04,0,SOLDER_VOID,0.1823
RUN-000943,0.048,0,NONE,0.2114
RUN-000944,0.04,0,MISSING_PART,0.2181
RUN-000945,0.1125,1,DIMENSION,0.6983
RUN-000946,0.1,1,SCRATCH,0.6769
RUN-000947,0.04,0,SCRATCH,0.2638
RUN-000948,0.03,0,DIMENSION,0.2494
RUN-000949,0.02,0,DIMENSION,0.0493
RUN-000950,0.02,0,SOLDER_VOID,0.0486
RUN-000951,0.04,0,CONTAMINATION,0.1148
RUN-000952,0.0,0,NONE,0.1377
RUN-000953,0.088,1,SCRATCH,0.4515
RUN-000954,0.096,1,SURFACE_DENT,0.4444
RUN-000955,0.01,0,SOLDER_VOID,0.048
RUN-000956,0.02,0,DIMENSION,0.0192
RUN-000957,0.05,0,DIMENSION,0.0559
RUN-000958,0.0,0,NONE,0.0518
RUN-000959,0.03,0,SCRATCH,0.1469
RUN-000960,0.0375,0,SCRATCH,0.3206
RUN-000961,0.08,1,SOLDER_VOID,0.5106
RUN-000962,0.0875,1,MISSING_PART,0.474
RUN-000963,0.04,0,CONTAMINATION,0.2513
RUN-000964,0.09,1,CONTAMINATION,0.51
RUN-000965,0.05,0,MISSING_PART,0.3688
RUN-000966,0.04,0,DIMENSION,0.1723
RUN-000967,0.08,1,SCRATCH,0.4184
RUN-000968,0.072,1,CONTAMINATION,0.3838
RUN-000969,0.0625,1,SCRATCH,0.4126
RUN-000970,0.0625,1,SOLDER_VOID,0.3669
RUN-000971,0.045,0,CONTAMINATION,0.0966
RUN-000972,0.0125,0,CONTAMINATION,0.1342
RUN-000973,0.072,1,CONTAMINATION,0.5049
RUN-000974,0.07,1,CONTAMINATION,0.5169
RUN-000975,0.02,0,CONTAMINATION,0.1123
RUN-000976,0.0375,0,SCRATCH,0.1021
RUN-000977,0.025,0,SOLDER_VOID,0.1391
RUN-000978,0.02,0,SURFACE_DENT,0.1103
RUN-000979,0.025,0,SURFACE_DENT,0.2074
RUN-000980,0.05,0,MISSING_PART,0.2556
RUN-000981,0.02,0,SURFACE_DENT,0.2031
RUN-000982,0.04,0,SURFACE_DENT,0.2205
RUN-000983,0.088,1,NONE,0.5488
RUN-000984,0.0625,1,SURFACE_DENT,0.2336
RUN-000985,0.01,0,SOLDER_VOID,0.0953
RUN-000986,0.02,0,SCRATCH,0.1339
RUN-000987,0.02,0,SCRATCH,0.096
RUN-000988,0.03,0,SCRATCH,0.1567
RUN-000989,0.04,0,SURFACE_DENT,0.1163
RUN-000990,0.008,0,CONTAMINATION,0.0959
RUN-000991,0.025,0,SCRATCH,0.125
RUN-000992,0.05,0,DIMENSION,0.1622
RUN-000993,0.115,1,DIMENSION,0.7394
RUN-000994,0.1,1,SCRATCH,0.727
RUN-000995,0.04,0,SURFACE_DENT,0.2776
RUN-000996,0.0,0,NONE,0.1379
RUN-000997,0.06,1,MISSING_PART,0.2112
RUN-000998,0.03,0,SURFACE_DENT,0.1983
RUN-000999,0.03,0,DIMENSION,0.212
RUN-001000,0.0375,0,SURFACE_DENT,0.2405
RUN-001001,0.056,1,CONTAMINATION,0.4072
RUN-001002,0.09,1,SCRATCH,0.5125
RUN-001003,0.065,1,SCRATCH,0.4098
RUN-001004,0.048,1,DIMENSION,0.3643
RUN-001005,0.06,1,SOLDER_VOID,0.3744
RUN-001006,0.06,1,SOLDER_VOID,0.3658
RUN-001007,0.02,0,DIMENSION,0.2059
RUN-001008,0.03,0,NONE,0.2708
RUN-001009,0.0125,0,DIMENSION,0.1205
RUN-001010,0.0125,0,CONTAMINATION,0.1414
RUN-001011,0.03,0,SURFACE_DENT,0.1205
RUN-001012,0.0,0,NONE,0.1061
RUN-001013,0.088,1,SOLDER_VOID,0.4628
RUN-001014,0.075,1,CONTAMINATION,0.4848
RUN-001015,0.05,0,CONTAMINATION,0.1651
RUN-001016,0.035,0,SOLDER_VOID,0.2665
RUN-001017,0.04,0,SOLDER_VOID,0.242
RUN-001018,0.04,0,CONTAMINATION,0.2376
RUN-001019,0.1,1,DIMENSION,0.5852
RUN-001020,0.07,1,DIMENSION,0.4746
RUN-001021,0.02,0,SOLDER_VOID,0.0943
RUN-001022,0.005,0,MISSING_PART,0.0986
RUN-001023,0.025,0,SURFACE_DENT,0.2031
RUN-001024,0.06,1,SCRATCH,0.3656
RUN-001025,0.09,1,SOLDER_VOID,0.4848
RUN-001026,0.075,1,SOLDER_VOID,0.4848
RUN-001027,0.056,1,MISSING_PART,0.3158
RUN-001028,0.065,1,NONE,0.4273
RUN-001029,0.056,1,DIMENSION,0.3155
RUN-001030,0.025,0,SOLDER_VOID,0.1485
RUN-001031,0.0375,0,MISSING_PART,0.1062
RUN-001032,0.0375,0,SCRATCH,0.1593
RUN-001033,0.07,1,SCRATCH,0.2391
RUN-001034,0.064,1,CONTAMINATION,0.2844
RUN-001035,0.0,0,NONE,0.1182
RUN-001036,0.025,0,DIMENSION,0.1711
RUN-001037,0.07,1,MISSING_PART,0.4217
RUN-001038,0.064,1,DIMENSION,0.297
RUN-001039,0.015,0,SURFACE_DENT,0.0939
RUN-001040,0.01,0,DIMENSION,0.1061
RUN-001041,0.075,1,DIMENSION,0.3368
RUN-001042,0.06,1,DIMENSION,0.3857
RUN-001043,0.056,1,SCRATCH,0.3697
RUN-001044,0.065,1,CONTAMINATION,0.4212
RUN-001045,0.112,1,SCRATCH,0.7217
RUN-001046,0.128,1,MISSING_PART,0.8807
RUN-001047,0.104,1,DIMENSION,0.7798
RUN-001048,0.128,1,DIMENSION,0.8603
RUN-001049,0.03,0,SOLDER_VOID,0.2333
RUN-001050,0.0375,0,SURFACE_DENT,0.2319
RUN-001051,0.025,0,SURFACE_DENT,0.1822
RUN-001052,0.0375,0,SCRATCH,0.2961
RUN-001053,0.008,0,SOLDER_VOID,0.0621
RUN-001054,0.025,0,CONTAMINATION,0.0494
RUN-001055,0.09,1,MISSING_PART,0.5356
RUN-001056,0.09,1,SCRATCH,0.5808
RUN-001057,0.08,1,SCRATCH,0.5447
RUN-001058,0.0875,1,MISSING_PART,0.4118
RUN-001059,0.06,1,SCRATCH,0.316
RUN-001060,0.08,1,CONTAMINATION,0.5527
RUN-001061,0.02,0,MISSING_PART,0.1251
RUN-001062,0.02,1,SURFACE_DENT,0.1254
RUN-001063,0.05,0,SOLDER_VOID,0.2704
RUN-001064,0.035,0,SCRATCH,0.2415
RUN-001065,0.0125,0,MISSING_PART,0.1249
RUN-001066,0.0,0,NONE,0.1044
