tx_id,block_timestamp,material_lot_id,supplier_id,product_id,plant_id,event_type,quantity,quality_certificate_id,previous_hash,transaction_hash,smart_contract_id
TX-0000153,2026-03-07 16:02:00,LOT-SUP-013-20260307-006,SUP-013,PRD-079,P03,line_release,11762,QCERT-00310,12bfa325203af4d2,c38cbb22d5790e1f,SC-006
TX-0000154,2026-02-01 13:54:00,LOT-SUP-002-20260201-032,SUP-002,PRD-042,P02,material_received,1106,,c38cbb22d5790e1f,0eee7159a564fd95,SC-012
TX-0000155,2026-02-06 04:12:00,LOT-SUP-003-20260206-051,SUP-003,PRD-078,P03,quality_certificate,14189,QCERT-00106,0eee7159a564fd95,1b440b38b6781d92,SC-006
TX-0000156,2026-07-06 05:43:00,LOT-SUP-003-20260706-058,SUP-003,PRD-020,P03,finished_goods,2611,,1b440b38b6781d92,532a287084d3610e,SC-007
TX-0000157,2025-10-05 06:00:00,LOT-SUP-008-20251005-058,SUP-008,PRD-002,P01,material_received,20908,,532a287084d3610e,57989dc804a83682,SC-008
TX-0000158,2026-04-17 13:02:00,LOT-SUP-005-20260417-037,SUP-005,PRD-024,P02,shipment_handover,10335,,57989dc804a83682,611721cb207adf30,SC-004
TX-0000159,2025-10-09 10:32:00,LOT-SUP-003-20251009-039,SUP-003,PRD-035,P02,material_received,5438,,611721cb207adf30,58689a8369ee2175,SC-012
TX-0000160,2026-01-05 21:52:00,LOT-SUP-015-20260105-052,SUP-015,PRD-004,P03,shipment_handover,23656,,58689a8369ee2175,37b7f54304210956,SC-001
TX-0000161,2026-03-30 05:25:00,LOT-SUP-003-20260330-003,SUP-003,PRD-035,P01,material_received,751,,37b7f54304210956,e9c4fd4b64ee7d12,SC-001
TX-0000162,2026-03-24 15:16:00,LOT-SUP-005-20260324-042,SUP-005,PRD-022,P02,finished_goods,10440,,e9c4fd4b64ee7d12,d40809d15cbd4212,SC-011
TX-0000163,2026-01-03 18:14:00,LOT-SUP-012-20260103-025,SUP-012,PRD-006,P02,material_received,2468,,d40809d15cbd4212,2d467a549c09bf80,SC-004
TX-0000164,2026-02-03 19:50:00,LOT-SUP-010-20260203-013,SUP-010,PRD-045,P02,finished_goods,21476,,2d467a549c09bf80,8fbb504a702932c5,SC-002
TX-0000165,2025-09-17 14:12:00,LOT-SUP-015-20250917-025,SUP-015,PRD-021,P02,quality_certificate,543,QCERT-00488,8fbb504a702932c5,47f6ba6f1d29bfda,SC-006
TX-0000166,2025-09-02 13:27:00,LOT-SUP-003-20250902-037,SUP-003,PRD-072,P02,shipment_handover,10808,,47f6ba6f1d29bfda,a7d6e7d9e29fdb8e,SC-010
TX-0000167,2026-06-18 13:49:00,LOT-SUP-006-20260618-024,SUP-006,PRD-040,P01,shipment_handover,1032,,a7d6e7d9e29fdb8e,56fb26a607380bde,SC-002
TX-0000168,2026-04-06 00:52:00,LOT-SUP-011-20260406-020,SUP-011,PRD-017,P02,line_release,930,QCERT-00852,56fb26a607380bde,7d44031b9eceae27,SC-008
TX-0000169,2026-06-30 21:21:00,LOT-SUP-006-20260630-032,SUP-006,PRD-065,P01,line_release,18984,QCERT-00797,7d44031b9eceae27,e46a298faa55ae24,SC-009
TX-0000170,2026-05-28 05:48:00,LOT-SUP-016-20260528-010,SUP-016,PRD-063,P01,line_release,6133,QCERT-00576,e46a298faa55ae24,f4c465224ada9937,SC-010
TX-0000171,2025-09-14 09:20:00,LOT-SUP-010-20250914-021,SUP-010,PRD-076,P01,shipment_handover,7694,,f4c465224ada9937,d88bdd487cd8a6c2,SC-012
TX-0000172,2025-09-02 12:18:00,LOT-SUP-010-20250902-049,SUP-010,PRD-076,P03,quality_certificate,16314,QCERT-00643,d88bdd487cd8a6c2,8b3c93c31696c132,SC-008
TX-0000173,2026-02-10 07:58:00,LOT-SUP-007-20260210-036,SUP-007,PRD-070,P03,line_release,9008,QCERT-00004,8b3c93c31696c132,606f90756039f71a,SC-003
TX-0000174,2025-12-07 19:36:00,LOT-SUP-007-20251207-025,SUP-007,PRD-073,P03,line_release,6743,QCERT-00156,606f90756039f71a,ae523743a24e554a,SC-004
TX-0000175,2025-08-30 07:07:00,LOT-SUP-003-20250830-055,SUP-003,PRD-072,P02,quality_certificate,5247,QCERT-00817,ae523743a24e554a,c6a5757764c8261c,SC-010
TX-0000176,2026-02-09 06:18:00,LOT-SUP-004-20260209-033,SUP-004,PRD-066,P03,shipment_handover,15129,,c6a5757764c8261c,fb83643f2c7fc1ac,SC-012
TX-0000177,2026-04-17 17:39:00,LOT-SUP-013-20260417-007,SUP-013,PRD-058,P03,line_release,6635,QCERT-00881,fb83643f2c7fc1ac,fb774baff2eb74dd,SC-005
TX-0000178,2026-01-28 05:09:00,LOT-SUP-002-20260128-058,SUP-002,PRD-001,P03,finished_goods,8291,,fb774baff2eb74dd,27e4647d0e85068b,SC-009
TX-0000179,2026-06-26 12:00:00,LOT-SUP-008-20260626-030,SUP-008,PRD-026,P01,shipment_handover,15893,,27e4647d0e85068b,8ee6ef801dbce763,SC-001
TX-0000180,2025-10-11 19:13:00,LOT-SUP-011-20251011-019,SUP-011,PRD-075,P01,quality_certificate,2896,QCERT-00528,8ee6ef801dbce763,dd7b1cb3c9f95d94,SC-010
TX-0000181,2025-10-15 08:38:00,LOT-SUP-005-20251015-021,SUP-005,PRD-016,P01,quality_certificate,24143,QCERT-00130,dd7b1cb3c9f95d94,2add7cb528517fc9,SC-006
TX-0000182,2026-06-28 22:32:00,LOT-SUP-014-20260628-014,SUP-014,PRD-036,P01,line_release,7054,QCERT-00416,2add7cb528517fc9,d3af7bed0e006e73,SC-002
TX-0000183,2025-10-09 12:43:00,LOT-SUP-013-20251009-009,SUP-013,PRD-054,P02,shipment_handover,8488,,d3af7bed0e006e73,15bb73766c94bff5,SC-011
TX-0000184,2025-12-15 03:13:00,LOT-SUP-004-20251215-012,SUP-004,PRD-050,P02,shipment_handover,12886,,15bb73766c94bff5,fb08f5987145b0b8,SC-007
TX-0000185,2025-12-04 08:17:00,LOT-SUP-009-20251204-026,SUP-009,PRD-039,P01,material_received,7289,,fb08f5987145b0b8,0b145ec8f7fb3e43,SC-006
TX-0000186,2026-05-28 21:45:00,LOT-SUP-015-20260528-044,SUP-015,PRD-003,P03,finished_goods,6270,,0b145ec8f7fb3e43,b938da3dfbd04b9c,SC-008
TX-0000187,2026-07-13 13:23:00,LOT-SUP-005-20260713-025,SUP-005,PRD-005,P02,shipment_handover,14791,,b938da3dfbd04b9c,deaef5bfec9f5181,SC-003
TX-0000188,2026-07-23 23:27:00,LOT-SUP-005-20260723-013,SUP-005,PRD-016,P03,line_release,22822,QCERT-00603,deaef5bfec9f5181,a9414d36583aca77,SC-004
TX-0000189,2025-12-22 06:02:00,LOT-SUP-008-20251222-041,SUP-008,PRD-033,P02,finished_goods,2131,,a9414d36583aca77,b29d3f99c77daad7,SC-012
TX-0000190,2025-12-27 03:54:00,LOT-SUP-005-20251227-030,SUP-005,PRD-016,P01,material_received,18038,,b29d3f99c77daad7,80badb6f35c4dc1e,SC-009
TX-0000191,2025-11-10 14:00:00,LOT-SUP-004-20251110-028,SUP-004,PRD-069,P03,material_received,1354,,80badb6f35c4dc1e,0f4d7a706baf40c6,SC-008
TX-0000192,2025-11-27 16:24:00,LOT-SUP-001-20251127-034,SUP-001,PRD-046,P01,shipment_handover,11599,,0f4d7a706baf40c6,063bb487611f44c8,SC-006
TX-0000193,2026-02-05 06:30:00,LOT-SUP-004-20260205-041,SUP-004,PRD-066,P03,finished_goods,17903,,063bb487611f44c8,1aa26ee67773ce98,SC-010
TX-0000194,2025-09-10 12:06:00,LOT-SUP-010-20250910-023,SUP-010,PRD-056,P01,material_received,14346,,1aa26ee67773ce98,6e80295de27056cf,SC-006
TX-0000195,2026-01-09 01:28:00,LOT-SUP-006-20260109-041,SUP-006,PRD-052,P02,line_release,19362,QCERT-00198,6e80295de27056cf,fd175f8b01595e85,SC-003
TX-0000196,2026-03-11 12:50:00,LOT-SUP-015-20260311-026,SUP-015,PRD-003,P01,material_received,13926,,fd175f8b01595e85,c9defded113b3c59,SC-009
TX-0000197,2026-02-02 05:47:00,LOT-SUP-008-20260202-005,SUP-008,PRD-007,P02,finished_goods,8619,,c9defded113b3c59,2dd71baaa272b983,SC-007
TX-0000198,2026-01-23 17:00:00,LOT-SUP-006-20260123-029,SUP-006,PRD-065,P01,material_received,19669,,2dd71baaa272b983,dc8ea03a19aea442,SC-009
TX-0000199,2026-07-20 19:12:00,LOT-SUP-005-20260720-038,SUP-005,PRD-038,P02,line_release,4762,QCERT-00884,dc8ea03a19aea442,bb2942a91ce3ff14,SC-004
TX-0000200,2025-11-20 04:53:00,LOT-SUP-016-20251120-049,SUP-016,PRD-080,P02,material_received,7772,,bb2942a91ce3ff14,d1ddf5230eb46a00,SC-007
TX-0000201,2025-09-21 22:45:00,LOT-SUP-008-20250921-016,SUP-008,PRD-007,P03,line_release,16910,QCERT-00835,d1ddf5230eb46a00,2ffe0082f4e13bff,SC-012
TX-0000202,2026-02-19 09:40:00,LOT-SUP-009-20260219-040,SUP-009,PRD-077,P03,line_release,20636,QCERT-00883,2ffe0082f4e13bff,cfd44a85ef387218,SC-003
TX-0000203,2025-08-23 04:08:00,LOT-SUP-007-20250823-034,SUP-007,PRD-073,P01,material_received,4590,,cfd44a85ef387218,72a6ab7f9afa9846,SC-003
TX-0000204,2026-07-10 10:04:00,LOT-SUP-008-20260710-018,SUP-008,PRD-037,P01,material_received,16824,,72a6ab7f9afa9846,d42cca0592ab60e6,SC-005
TX-0000205,2025-12-15 08:06:00,LOT-SUP-010-20251215-007,SUP-010,PRD-045,P01,material_received,4948,,d42cca0592ab60e6,4f8e244ea54ca9af,SC-005
TX-0000206,2026-02-28 14:28:00,LOT-SUP-016-20260228-039,SUP-016,PRD-008,P03,material_received,2683,,4f8e244ea54ca9af,93ff9e4ba96ad50e,SC-003
TX-0000207,2026-07-31 15:10:00,LOT-SUP-017-20260731-016,SUP-017,PRD-061,P02,shipment_handover,23782,,93ff9e4ba96ad50e,af64d6d9aa90fda5,SC-005
TX-0000208,2026-01-03 22:19:00,LOT-SUP-013-20260103-052,SUP-013,PRD-079,P02,shipment_handover,17384,,af64d6d9aa90fda5,e9a21ad4276c381d,SC-006
TX-0000209,2025-10-24 15:01:00,LOT-SUP-007-20251024-041,SUP-007,PRD-073,P03,line_release,6968,QCERT-00464,e9a21ad4276c381d,e81331cc0dad7053,SC-012
TX-0000210,2026-04-25 04:48:00,LOT-SUP-004-20260425-021,SUP-004,PRD-050,P03,material_received,13863,,e81331cc0dad7053,cd945c15e5f2590f,SC-005
TX-0000211,2026-07-22 20:59:00,LOT-SUP-016-20260722-032,SUP-016,PRD-043,P02,finished_goods,16810,,cd945c15e5f2590f,234431bc25300992,SC-001
TX-0000212,2026-06-23 02:33:00,LOT-SUP-011-20260623-043,SUP-011,PRD-017,P03,shipment_handover,15031,,234431bc25300992,8a12dd7508834b44,SC-009
TX-0000213,2026-07-04 08:31:00,LOT-SUP-012-20260704-005,SUP-012,PRD-015,P03,material_received,8364,,8a12dd7508834b44,b6bb7a0969200ac2,SC-012
TX-0000214,2026-03-04 22:25:00,LOT-SUP-005-20260304-016,SUP-005,PRD-023,P01,material_received,20962,,b6bb7a0969200ac2,5c9af3b10617b482,SC-002
TX-0000215,2026-05-03 15:38:00,LOT-SUP-016-20260503-032,SUP-016,PRD-063,P01,material_received,20846,,5c9af3b10617b482,27b8da3fecff0497,SC-008
TX-0000216,2026-05-20 06:43:00,LOT-SUP-005-20260520-001,SUP-005,PRD-014,P03,finished_goods,23190,,27b8da3fecff0497,a937b2b79f0afb05,SC-012
TX-0000217,2026-03-20 02:37:00,LOT-SUP-010-20260320-011,SUP-010,PRD-028,P03,material_received,17627,,a937b2b79f0afb05,3879bc84725177d7,SC-011
TX-0000218,2025-08-01 09:40:00,LOT-SUP-016-20250801-026,SUP-016,PRD-008,P01,material_received,11904,,3879bc84725177d7,847a9e76d5bfc8c3,SC-011
TX-0000219,2026-02-25 17:45:00,LOT-SUP-001-20260225-002,SUP-001,PRD-046,P02,material_received,1570,,847a9e76d5bfc8c3,8ce9d6a65cfdc7f9,SC-010
TX-0000220,2026-07-29 21:11:00,LOT-SUP-015-20260729-060,SUP-015,PRD-004,P01,line_release,17053,QCERT-00742,8ce9d6a65cfdc7f9,e36a2325f8bf4025,SC-011
TX-0000221,2026-07-12 08:59:00,LOT-SUP-010-20260712-040,SUP-010,PRD-076,P01,material_received,18344,,e36a2325f8bf4025,c5ce676d2f929455,SC-004
TX-0000222,2025-09-13 21:59:00,LOT-SUP-003-20250913-060,SUP-003,PRD-071,P03,material_received,4098,,c5ce676d2f929455,f7c92030b57f6bce,SC-010
TX-0000223,2026-07-26 17:19:00,LOT-SUP-005-20260726-006,SUP-005,PRD-016,P01,shipment_handover,8275,,f7c92030b57f6bce,55d0bf0104f6beb5,SC-007
TX-0000224,2026-04-17 00:49:00,LOT-SUP-015-20260417-015,SUP-015,PRD-003,P01,material_received,7852,,55d0bf0104f6beb5,bef9444b5a648695,SC-006
TX-0000225,2026-07-03 12:20:00,LOT-SUP-002-20260703-020,SUP-002,PRD-064,P01,material_received,11949,,bef9444b5a648695,23aa76a40ca5ae02,SC-002
TX-0000226,2026-05-13 05:47:00,LOT-SUP-005-20260513-027,SUP-005,PRD-005,P03,line_release,11233,QCERT-00512,23aa76a40ca5ae02,e6e10f6fa80701b4,SC-005
TX-0000227,2026-03-31 08:35:00,LOT-SUP-015-20260331-012,SUP-015,PRD-074,P03,line_release,24002,QCERT-00892,e6e10f6fa80701b4,6f4a1fcc8c7c775f,SC-012
TX-0000228,2025-08-19 08:26:00,LOT-SUP-011-20250819-056,SUP-011,PRD-017,P01,quality_certificate,4719,QCERT-00248,6f4a1fcc8c7c775f,4aed6ced07bcb55a,SC-003
TX-0000229,2026-03-09 08:16:00,LOT-SUP-005-20260309-032,SUP-005,PRD-041,P02,material_received,18525,,4aed6ced07bcb55a,ae38cc2453181026,SC-003
TX-0000230,2026-03-06 19:21:00,LOT-SUP-014-20260306-027,SUP-014,PRD-029,P03,material_received,4463,,ae38cc2453181026,210dcf49e9cd9fa6,SC-009
TX-0000231,2026-03-23 10:30:00,LOT-SUP-009-20260323-060,SUP-009,PRD-051,P01,line_release,8187,QCERT-00526,210dcf49e9cd9fa6,803fc7b6c17d7146,SC-003
TX-0000232,2026-01-08 11:50:00,LOT-SUP-012-20260108-059,SUP-012,PRD-006,P03,material_received,3428,,803fc7b6c17d7146,73619307a2db7e6c,SC-006
TX-0000233,2025-09-12 03:54:00,LOT-SUP-009-20250912-054,SUP-009,PRD-018,P01,shipment_handover,17874,,73619307a2db7e6c,fe5ba5189c2f8df2,SC-006
TX-0000234,2025-09-20 01:13:00,LOT-SUP-005-20250920-058,SUP-005,PRD-023,P03,line_release,11633,QCERT-00430,fe5ba5189c2f8df2,a2746850c1b6cd33,SC-009
TX-0000235,2025-10-13 04:43:00,LOT-SUP-009-20251013-047,SUP-009,PRD-039,P03,finished_goods,2783,,a2746850c1b6cd33,e074b56a97274174,SC-008
TX-0000236,2026-04-29 23:01:00,LOT-SUP-014-20260429-051,SUP-014,PRD-036,P03,finished_goods,22795,,e074b56a97274174,fe6d0258927e8fb0,SC-011
TX-0000237,2026-05-09 02:35:00,LOT-SUP-008-20260509-056,SUP-008,PRD-033,P01,line_release,4397,QCERT-00862,fe6d0258927e8fb0,7e38eff9f6d31887,SC-004
TX-0000238,2025-11-07 22:21:00,LOT-SUP-002-20251107-018,SUP-002,PRD-001,P03,line_release,17258,QCERT-00694,7e38eff9f6d31887,10a7a764f619b18f,SC-007
TX-0000239,2025-10-16 20:42:00,LOT-SUP-003-20251016-013,SUP-003,PRD-078,P01,material_received,20283,,10a7a764f619b18f,fd6dc1c73ab02db4,SC-004
TX-0000240,2025-12-06 20:58:00,LOT-SUP-005-20251206-052,SUP-005,PRD-038,P03,shipment_handover,3840,,fd6dc1c73ab02db4,f6504b740b562bc0,SC-006
TX-0000241,2026-03-24 19:12:00,LOT-SUP-003-20260324-001,SUP-003,PRD-078,P01,line_release,3166,QCERT-00650,f6504b740b562bc0,a8862318d0dfe9df,SC-005
TX-0000242,2026-04-07 23:06:00,LOT-SUP-005-20260407-043,SUP-005,PRD-038,P01,line_release,16561,QCERT-00191,a8862318d0dfe9df,4999db07791f10b6,SC-007
TX-0000243,2026-05-27 03:17:00,LOT-SUP-008-20260527-035,SUP-008,PRD-037,P03,material_received,5175,,4999db07791f10b6,11ff09ad9abc8921,SC-008
TX-0000244,2026-07-21 14:09:00,LOT-SUP-013-20260721-042,SUP-013,PRD-058,P02,material_received,5676,,11ff09ad9abc8921,188284421fde5cf3,SC-004
TX-0000245,2025-10-29 11:00:00,LOT-SUP-007-20251029-055,SUP-007,PRD-055,P01,shipment_handover,18542,,188284421fde5cf3,36d9bda24d6316e3,SC-009
TX-0000246,2026-07-04 04:05:00,LOT-SUP-013-20260704-003,SUP-013,PRD-079,P03,quality_certificate,4356,QCERT-00419,36d9bda24d6316e3,14779baa9e1e5b79,SC-005
TX-0000247,2026-05-16 20:28:00,LOT-SUP-015-20260516-049,SUP-015,PRD-031,P02,material_received,21025,,14779baa9e1e5b79,605c31a3e17511f1,SC-012
TX-0000248,2025-08-22 12:49:00,LOT-SUP-003-20250822-059,SUP-003,PRD-071,P01,material_received,8942,,605c31a3e17511f1,51a44ebf27743270,SC-010
TX-0000249,2026-06-18 20:20:00,LOT-SUP-012-20260618-053,SUP-012,PRD-015,P01,finished_goods,6425,,51a44ebf27743270,eee17ac6c66fe240,SC-002
TX-0000250,2026-05-18 05:53:00,LOT-SUP-003-20260518-009,SUP-003,PRD-078,P03,shipment_handover,16546,,eee17ac6c66fe240,a7cfa01e115f01fd,SC-010
TX-0000251,2025-08-22 04:07:00,LOT-SUP-017-20250822-026,SUP-017,PRD-030,P01,line_release,22077,QCERT-00619,a7cfa01e115f01fd,299d31f6cdb54614,SC-010
TX-0000252,2026-03-31 02:58:00,LOT-SUP-009-20260331-041,SUP-009,PRD-018,P03,line_release,22988,QCERT-00606,299d31f6cdb54614,2cf6c80f4cf33a3e,SC-005
TX-0000253,2026-01-08 02:24:00,LOT-SUP-002-20260108-027,SUP-002,PRD-064,P03,material_received,9004,,2cf6c80f4cf33a3e,f550b3673a9aa99d,SC-012
TX-0000254,2026-01-18 09:29:00,LOT-SUP-004-20260118-048,SUP-004,PRD-066,P03,shipment_handover,24408,,f550b3673a9aa99d,547144915a788274,SC-007
TX-0000255,2026-05-21 03:41:00,LOT-SUP-006-20260521-059,SUP-006,PRD-052,P02,shipment_handover,16451,,547144915a788274,442798caab8c4641,SC-007
TX-0000256,2025-12-21 10:26:00,LOT-SUP-004-20251221-058,SUP-004,PRD-069,P03,material_received,13860,,442798caab8c4641,3df3a84820c30c80,SC-008
TX-0000257,2025-09-30 18:50:00,LOT-SUP-006-20250930-002,SUP-006,PRD-052,P03,material_received,18643,,3df3a84820c30c80,85ff9871ae76ac6d,SC-006
TX-0000258,2026-03-14 01:09:00,LOT-SUP-016-20260314-041,SUP-016,PRD-008,P01,line_release,21947,QCERT-00042,85ff9871ae76ac6d,b0ce5cfce060044d,SC-004
TX-0000259,2025-10-08 13:22:00,LOT-SUP-005-20251008-044,SUP-005,PRD-014,P02,quality_certificate,8803,QCERT-00323,b0ce5cfce060044d,934f1db39ba0cf35,SC-004
TX-0000260,2026-03-20 01:30:00,LOT-SUP-003-20260320-045,SUP-003,PRD-035,P01,finished_goods,7725,,934f1db39ba0cf35,42abc4ea03e49f37,SC-010
TX-0000261,2025-10-04 19:16:00,LOT-SUP-005-20251004-025,SUP-005,PRD-038,P02,material_received,10571,,42abc4ea03e49f37,67da8042ead0a59d,SC-001
TX-0000262,2025-10-11 09:58:00,LOT-SUP-013-20251011-037,SUP-013,PRD-058,P02,line_release,21257,QCERT-00657,67da8042ead0a59d,ff25558bddab43b9,SC-005
TX-0000263,2025-09-15 15:27:00,LOT-SUP-005-20250915-056,SUP-005,PRD-014,P03,material_received,870,,ff25558bddab43b9,04c51925f8bc8375,SC-010
TX-0000264,2026-04-17 14:16:00,LOT-SUP-007-20260417-035,SUP-007,PRD-073,P02,material_received,17073,,04c51925f8bc8375,1452bf82dfc03a30,SC-006
TX-0000265,2026-07-11 01:17:00,LOT-SUP-006-20260711-037,SUP-006,PRD-049,P03,finished_goods,19040,,1452bf82dfc03a30,fb047370a2d54402,SC-007
TX-0000266,2025-09-19 13:12:00,LOT-SUP-016-20250919-022,SUP-016,PRD-080,P01,quality_certificate,10509,QCERT-00631,fb047370a2d54402,d399f9288c1edab1,SC-009
TX-0000267,2025-11-20 13:29:00,LOT-SUP-014-20251120-013,SUP-014,PRD-036,P03,material_received,3492,,d399f9288c1edab1,c71cb2689c3f2edc,SC-008
TX-0000268,2026-06-05 05:56:00,LOT-SUP-007-20260605-027,SUP-007,PRD-070,P03,finished_goods,2302,,c71cb2689c3f2edc,c98cc829bf66761c,SC-006
TX-0000269,2025-08-06 13:59:00,LOT-SUP-005-20250806-055,SUP-005,PRD-041,P01,line_release,9066,QCERT-00353,c98cc829bf66761c,8b7d274b13d6d44c,SC-011
TX-0000270,2025-09-26 07:08:00,LOT-SUP-004-20250926-009,SUP-004,PRD-069,P02,material_received,13750,,8b7d274b13d6d44c,d55b2614897aec8a,SC-003
TX-0000271,2026-04-02 05:56:00,LOT-SUP-005-20260402-006,SUP-005,PRD-022,P02,finished_goods,12947,,d55b2614897aec8a,357714e44a5e5cca,SC-002
TX-0000272,2025-09-11 06:32:00,LOT-SUP-004-20250911-022,SUP-004,PRD-069,P03,quality_certificate,23839,QCERT-00165,357714e44a5e5cca,446ccced4e68bda9,SC-010
TX-0000273,2026-03-04 06:15:00,LOT-SUP-004-20260304-040,SUP-004,PRD-057,P01,material_received,20329,,446ccced4e68bda9,84cc37e66a3c16dd,SC-009
TX-0000274,2026-06-08 19:33:00,LOT-SUP-010-20260608-048,SUP-010,PRD-076,P01,shipment_handover,24934,,84cc37e66a3c16dd,f2111efb566f678a,SC-010
TX-0000275,2026-06-21 03:07:00,LOT-SUP-016-20260621-057,SUP-016,PRD-063,P01,line_release,2204,QCERT-00888,f2111efb566f678a,ed0e97cd0afba274,SC-001
TX-0000276,2026-03-27 21:34:00,LOT-SUP-004-20260327-031,SUP-004,PRD-069,P02,material_received,1602,,ed0e97cd0afba274,04fc8b180f998b25,SC-012
TX-0000277,2025-12-03 02:19:00,LOT-SUP-004-20251203-013,SUP-004,PRD-059,P02,quality_certificate,24226,QCERT-00116,04fc8b180f998b25,c4adbefb43c6624f,SC-003
TX-0000278,2025-10-07 16:57:00,LOT-SUP-006-20251007-029,SUP-006,PRD-052,P03,line_release,4570,QCERT-00444,c4adbefb43c6624f,1f2bf334c79018ec,SC-009
TX-0000279,2026-06-19 01:59:00,LOT-SUP-015-20260619-046,SUP-015,PRD-013,P01,quality_certificate,7618,QCERT-00673,1f2bf334c79018ec,7738c967520bda41,SC-009
TX-0000280,2026-01-18 13:16:00,LOT-SUP-014-20260118-038,SUP-014,PRD-029,P03,shipment_handover,3728,,7738c967520bda41,62236d31e2c2094b,SC-004
TX-0000281,2026-01-30 11:26:00,LOT-SUP-009-20260130-046,SUP-009,PRD-034,P02,line_release,14624,QCERT-00130,62236d31e2c2094b,4644d6fd8aa34b71,SC-008
TX-0000282,2026-04-02 05:55:00,LOT-SUP-007-20260402-054,SUP-007,PRD-073,P03,material_received,20764,,4644d6fd8aa34b71,b9ea476b49d4682b,SC-007
TX-0000283,2026-01-17 10:13:00,LOT-SUP-009-20260117-023,SUP-009,PRD-051,P03,material_received,9805,,b9ea476b49d4682b,b3fc9754e2c7151a,SC-008
TX-0000284,2026-04-04 13:54:00,LOT-SUP-005-20260404-049,SUP-005,PRD-024,P03,material_received,16850,,b3fc9754e2c7151a,e8a61883f9977925,SC-002
TX-0000285,2026-01-27 15:57:00,LOT-SUP-009-20260127-028,SUP-009,PRD-034,P03,line_release,23350,QCERT-00298,e8a61883f9977925,4be938add9645230,SC-011
TX-0000286,2025-12-12 12:09:00,LOT-SUP-014-20251212-034,SUP-014,PRD-029,P02,shipment_handover,19784,,4be938add9645230,b6f609556b874c7a,SC-005
TX-0000287,2025-08-03 03:27:00,LOT-SUP-002-20250803-021,SUP-002,PRD-064,P02,shipment_handover,16374,,b6f609556b874c7a,af60934918565d0e,SC-008
TX-0000288,2025-09-30 05:40:00,LOT-SUP-017-20250930-056,SUP-017,PRD-061,P02,finished_goods,23083,,af60934918565d0e,bced80abd5d2358d,SC-007
TX-0000289,2025-10-07 02:57:00,LOT-SUP-015-20251007-028,SUP-015,PRD-074,P01,finished_goods,918,,bced80abd5d2358d,5125bc5f38a4d2b8,SC-012
TX-0000290,2025-10-16 07:39:00,LOT-SUP-007-20251016-025,SUP-007,PRD-073,P01,line_release,21901,QCERT-00006,5125bc5f38a4d2b8,11cba20871e78b24,SC-003
TX-0000291,2025-10-13 12:23:00,LOT-SUP-008-20251013-034,SUP-008,PRD-002,P02,material_received,8335,,11cba20871e78b24,3093eb86cbd0297e,SC-008
TX-0000292,2025-08-19 06:34:00,LOT-SUP-014-20250819-022,SUP-014,PRD-036,P02,material_received,12489,,3093eb86cbd0297e,d3796053d2ba2710,SC-004
TX-0000293,2026-05-06 15:43:00,LOT-SUP-004-20260506-060,SUP-004,PRD-059,P03,material_received,12197,,d3796053d2ba2710,01657a38b83ca05d,SC-007
TX-0000294,2025-09-12 05:06:00,LOT-SUP-004-20250912-009,SUP-004,PRD-059,P03,quality_certificate,10287,QCERT-00115,01657a38b83ca05d,6c1e07bcc86adf6a,SC-008
TX-0000295,2026-02-11 17:02:00,LOT-SUP-004-20260211-026,SUP-004,PRD-069,P01,finished_goods,20544,,6c1e07bcc86adf6a,56871a90015b5023,SC-007
TX-0000296,2026-02-04 07:38:00,LOT-SUP-005-20260204-043,SUP-005,PRD-041,P03,quality_certificate,6829,QCERT-00127,56871a90015b5023,e8c4f60091c5a004,SC-003
TX-0000297,2025-09-06 20:08:00,LOT-SUP-003-20250906-033,SUP-003,PRD-060,P01,material_received,10821,,e8c4f60091c5a004,e5f67a7fd6d79386,SC-002
TX-0000298,2026-01-23 21:55:00,LOT-SUP-006-20260123-060,SUP-006,PRD-049,P01,material_received,11662,,e5f67a7fd6d79386,a51f6f9736216688,SC-011
TX-0000299,2025-10-31 17:05:00,LOT-SUP-015-20251031-059,SUP-015,PRD-047,P03,material_received,15532,,a51f6f9736216688,0e3ba2986151856f,SC-010
TX-0000300,2026-05-16 09:07:00,LOT-SUP-003-20260516-050,SUP-003,PRD-060,P03,quality_certificate,21541,QCERT-00007,0e3ba2986151856f,43d6f676147c95d9,SC-003
TX-0000301,2025-09-07 12:57:00,LOT-SUP-008-20250907-046,SUP-008,PRD-044,P03,shipment_handover,552,,43d6f676147c95d9,9fa954487782570b,SC-006
TX-0000302,2025-08-16 10:27:00,LOT-SUP-008-20250816-024,SUP-008,PRD-002,P03,finished_goods,7611,,9fa954487782570b,9217317357ee003a,SC-001
TX-0000303,2026-05-26 08:49:00,LOT-SUP-006-20260526-020,SUP-006,PRD-065,P03,quality_certificate,23057,QCERT-00621,9217317357ee003a,7b7b0bb8fd97ef72,SC-012
TX-0000304,2026-02-15 06:38:00,LOT-SUP-011-20260215-018,SUP-011,PRD-017,P02,line_release,6246,QCERT-00312,7b7b0bb8fd97ef72,36257aed03554a33,SC-010
TX-0000305,2026-03-14 06:38:00,LOT-SUP-008-20260314-025,SUP-008,PRD-053,P02,finished_goods,7811,,36257aed03554a33,e3008dd7e9220908,SC-002
