date,plant_id,line_id,planned_quantity,good_quantity,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,energy_kwh,availability,performance,quality,oee,energy_intensity_kwh_per_good_unit
2025-09-07,P03,L06,63752,60331,1766,602,1145.07,206.31,7728.86,0.8208,0.9463,0.9716,0.7547,0.12811
2025-09-08,P01,L01,46120,43608,1502,571,1211.91,148.75,5692.32,0.8688,0.9455,0.9667,0.7941,0.13053
2025-09-08,P01,L02,69960,59650,2812,1055,1258.74,118.56,9681.13,0.9023,0.8526,0.955,0.7347,0.1623
2025-09-08,P02,L03,51343,47415,1712,752,1246.17,116.9,5904.24,0.8933,0.9235,0.9652,0.7962,0.12452
2025-09-08,P02,L04,25182,23706,994,315,1294.46,73.28,2184.19,0.9279,0.9414,0.9598,0.8384,0.09214
2025-09-08,P03,L05,37504,33899,1123,561,1207.02,115.02,3430.82,0.8652,0.9039,0.9679,0.757,0.10121
2025-09-08,P03,L06,79694,70980,2346,773,1301.09,63.26,8822.44,0.9327,0.8907,0.968,0.8041,0.12429
2025-09-09,P01,L01,43514,40378,578,263,1264.17,85.91,4217.26,0.9062,0.9279,0.9859,0.829,0.10444
2025-09-09,P01,L02,86262,78798,1820,577,1186.9,186.76,10312.48,0.8508,0.9135,0.9774,0.7597,0.13087
2025-09-09,P02,L03,36525,33620,940,338,1273.46,117.54,4035.24,0.9129,0.9205,0.9728,0.8174,0.12002
2025-09-09,P02,L04,33557,31801,1350,483,1237.64,116.02,4724.12,0.8872,0.9477,0.9593,0.8065,0.14855
2025-09-09,P03,L05,51597,50788,1220,367,1288.5,89.17,4716.75,0.9237,0.9843,0.9765,0.8878,0.09287
2025-09-09,P03,L06,89341,82551,2203,716,1269.12,116.25,11230.27,0.9098,0.924,0.974,0.8188,0.13604
2025-09-10,P01,L01,64051,55570,3318,1194,1161.26,196.13,8410.2,0.8324,0.8676,0.9437,0.6815,0.15134
2025-09-10,P01,L02,77713,68302,2407,570,1228.08,130.19,8519.79,0.8803,0.8789,0.966,0.7474,0.12474
2025-09-10,P02,L03,52741,48557,1645,609,1257.67,111.38,6221.19,0.9016,0.9207,0.9672,0.8028,0.12812
2025-09-10,P02,L04,37417,34581,1606,545,1262.31,104.4,3301.07,0.9049,0.9242,0.9556,0.7992,0.09546
2025-09-10,P03,L05,44902,41304,985,448,1198.51,159.32,4175.37,0.8591,0.9199,0.9767,0.7719,0.10109
2025-09-10,P03,L06,64234,58473,2386,932,1170.08,192.34,6144.96,0.8388,0.9103,0.9608,0.7336,0.10509
2025-09-11,P01,L01,59082,55303,1297,436,1190.6,151.34,6254.03,0.8535,0.936,0.9771,0.7806,0.11309
2025-09-11,P01,L02,77459,68405,2021,599,1221.61,137.09,6972.26,0.8757,0.8831,0.9713,0.7512,0.10193
2025-09-11,P02,L03,46926,44562,1293,539,1292.4,80.7,5633.39,0.9265,0.9496,0.9718,0.855,0.12642
2025-09-11,P02,L04,32313,31003,1394,483,1214.59,113.88,3375.41,0.8707,0.9595,0.957,0.7994,0.10887
2025-09-11,P03,L05,39108,35774,541,272,1226.85,114.72,3069.44,0.8795,0.9147,0.9851,0.7925,0.0858
2025-09-11,P03,L06,92652,90324,2781,917,1167.21,197.19,8975.46,0.8367,0.9749,0.9701,0.7913,0.09937
2025-09-12,P01,L01,62465,58976,2352,774,1255.75,102.52,7531.71,0.9002,0.9441,0.9616,0.8173,0.12771
2025-09-12,P01,L02,75338,69536,2653,1037,1243.87,102.94,9279.62,0.8917,0.923,0.9632,0.7927,0.13345
2025-09-12,P02,L03,56310,54555,1848,616,1194.43,172.29,7964.86,0.8562,0.9688,0.9672,0.8024,0.146
2025-09-12,P02,L04,29739,27800,1671,585,1197.77,138.65,3769.37,0.8586,0.9348,0.9433,0.7571,0.13559
2025-09-12,P03,L05,39003,35181,1424,478,1231.38,121.82,3863.46,0.8827,0.902,0.9611,0.7652,0.10982
2025-09-12,P03,L06,80584,72566,1866,807,1266.7,96.79,10316.56,0.908,0.9005,0.9749,0.7972,0.14217
2025-09-13,P01,L01,13631,12204,259,133,417.15,47.85,1068.63,0.299,0.8953,0.9792,0.2622,0.08756
2025-09-13,P01,L02,70515,62013,1762,855,1251.82,124.91,7411.39,0.8974,0.8794,0.9724,0.7674,0.11951
2025-09-13,P02,L03,42586,38789,1414,537,1037.66,303.51,5482.4,0.7438,0.9108,0.9648,0.6537,0.14134
2025-09-13,P02,L04,7926,6822,274,75,454.42,0.0,727.94,0.3258,0.8607,0.9614,0.2696,0.10671
2025-09-13,P03,L05,23848,21773,410,141,808.95,85.66,2530.28,0.5799,0.913,0.9815,0.5196,0.11621
2025-09-13,P03,L06,23775,22800,792,211,393.72,68.24,2007.68,0.2822,0.959,0.9664,0.2616,0.08806
2025-09-14,P01,L01,19143,17433,803,413,428.28,0.0,1798.14,0.307,0.9107,0.956,0.2673,0.10315
2025-09-14,P01,L02,21877,19851,146,34,384.98,74.68,1909.54,0.276,0.9074,0.9927,0.2486,0.09619
2025-09-14,P02,L04,15040,14028,286,73,812.85,76.97,1538.35,0.5827,0.9327,0.98,0.5326,0.10966
2025-09-14,P03,L05,10137,9043,109,40,443.11,12.74,866.85,0.3176,0.8921,0.9881,0.28,0.09586
2025-09-14,P03,L06,17293,17332,328,121,381.19,68.57,3333.58,0.2733,1.0023,0.9814,0.2688,0.19234
2025-09-15,P01,L01,47340,44865,1753,675,1150.23,184.13,6525.54,0.8245,0.9477,0.9624,0.752,0.14545
2025-09-15,P01,L02,75319,71465,2209,908,1242.39,108.29,9158.36,0.8906,0.9488,0.97,0.8197,0.12815
2025-09-15,P02,L03,53355,46928,1671,444,1318.28,17.29,4880.82,0.945,0.8795,0.9656,0.8026,0.10401
2025-09-15,P02,L04,31254,29002,1098,418,1251.61,95.13,4020.75,0.8972,0.9279,0.9635,0.8022,0.13864
2025-09-15,P03,L05,42582,38473,1094,423,1303.24,67.42,4936.82,0.9342,0.9035,0.9724,0.8207,0.12832
2025-09-15,P03,L06,74519,66094,1990,709,1180.33,172.73,7116.76,0.8461,0.8869,0.9708,0.7285,0.10768
2025-09-16,P01,L01,57669,52237,1806,768,1317.56,32.57,7155.52,0.9445,0.9058,0.9666,0.8269,0.13698
2025-09-16,P01,L02,61036,55478,1461,632,1212.71,144.19,6159.46,0.8693,0.9089,0.9743,0.7699,0.11103
2025-09-16,P02,L03,57960,51478,1513,492,1221.73,152.56,4693.69,0.8758,0.8882,0.9714,0.7556,0.09118
2025-09-16,P02,L04,31876,30314,958,427,1237.29,109.57,2985.2,0.8869,0.951,0.9694,0.8176,0.09848
2025-09-16,P03,L05,38734,35585,1425,559,1200.89,163.38,6293.62,0.8609,0.9187,0.9615,0.7604,0.17686
2025-09-16,P03,L06,91422,87752,1726,412,1226.35,148.68,8296.84,0.8791,0.9599,0.9807,0.8275,0.09455
2025-09-17,P01,L01,53515,49256,983,356,1197.88,151.37,7055.5,0.8587,0.9204,0.9804,0.7749,0.14324
2025-09-17,P01,L02,88263,79529,3419,1065,1261.44,83.88,11225.83,0.9043,0.901,0.9588,0.7812,0.14115
2025-09-17,P02,L03,61479,59762,1906,748,1285.06,59.87,7573.14,0.9212,0.9721,0.9691,0.8678,0.12672
2025-09-17,P02,L04,37987,34875,1063,317,1141.35,193.98,3079.76,0.8182,0.9181,0.9704,0.7289,0.08831
2025-09-17,P03,L05,35989,33239,1601,573,1204.34,136.26,5417.83,0.8633,0.9236,0.954,0.7607,0.163
2025-09-17,P03,L06,76045,67064,1456,544,1260.4,108.3,6102.62,0.9035,0.8819,0.9788,0.7799,0.091
2025-09-18,P01,L01,69683,62622,1945,942,1229.75,138.83,7734.73,0.8815,0.8987,0.9699,0.7683,0.12351
2025-09-18,P01,L02,77002,68161,2463,1041,1151.18,199.72,8211.66,0.8252,0.8852,0.9651,0.705,0.12047
2025-09-18,P02,L03,52040,46231,1390,594,1303.61,72.08,5026.29,0.9345,0.8884,0.9708,0.8059,0.10872
2025-09-18,P02,L04,39734,35987,1114,450,1200.61,163.09,3831.92,0.8607,0.9057,0.97,0.7561,0.10648
2025-09-18,P03,L05,50191,46953,1466,633,1126.65,231.68,6027.18,0.8076,0.9355,0.9697,0.7327,0.12837
2025-09-18,P03,L06,85655,76593,2814,994,1240.58,132.69,11618.96,0.8893,0.8942,0.9646,0.767,0.1517
2025-09-19,P01,L01,56773,53542,2616,1057,1188.07,154.86,9064.84,0.8517,0.9431,0.9534,0.7658,0.1693
2025-09-19,P01,L02,90024,78302,2000,852,1225.7,137.44,9580.02,0.8786,0.8698,0.9751,0.7452,0.12235
2025-09-19,P02,L03,56012,49358,1872,838,1133.44,194.31,5892.86,0.8125,0.8812,0.9635,0.6898,0.11939
2025-09-19,P02,L04,35495,31576,1038,320,1169.54,191.02,4925.55,0.8384,0.8896,0.9682,0.7221,0.15599
2025-09-19,P03,L05,39903,39340,1452,670,1262.78,102.09,4607.37,0.9052,0.9859,0.9644,0.8607,0.11712
2025-09-19,P03,L06,66927,60102,1904,761,1316.75,43.91,6378.26,0.9439,0.898,0.9693,0.8216,0.10612
2025-09-20,P01,L01,30589,28416,1069,296,793.65,132.03,3603.87,0.5689,0.929,0.9637,0.5093,0.12683
2025-09-20,P01,L02,54305,50893,1925,623,1244.12,138.0,6918.51,0.8918,0.9372,0.9636,0.8053,0.13594
2025-09-20,P02,L03,34095,30163,971,478,807.12,91.28,4088.32,0.5786,0.8847,0.9688,0.4959,0.13554
2025-09-20,P02,L04,19549,17566,438,157,816.92,70.66,1650.85,0.5856,0.8986,0.9757,0.5134,0.09398
2025-09-20,P03,L05,15665,15433,723,272,768.92,130.36,2527.38,0.5512,0.9852,0.9552,0.5187,0.16376
2025-09-20,P03,L06,70053,66822,2581,751,1180.92,183.3,6786.1,0.8465,0.9539,0.9628,0.7775,0.10155
2025-09-21,P01,L01,11397,9824,347,146,418.26,32.69,1148.94,0.2998,0.862,0.9659,0.2496,0.11695
2025-09-21,P01,L02,63104,57524,1868,582,1342.67,32.15,7545.69,0.9625,0.9116,0.9685,0.8498,0.13117
2025-09-21,P02,L03,10641,10572,57,16,416.34,48.66,1192.82,0.2984,0.9935,0.9946,0.2949,0.11283
2025-09-21,P02,L04,18067,16135,612,218,758.24,139.65,1962.46,0.5435,0.8931,0.9635,0.4677,0.12163
2025-09-21,P03,L05,25420,22154,652,246,816.39,94.65,2616.68,0.5852,0.8715,0.9714,0.4955,0.11811
2025-09-21,P03,L06,41848,39712,984,401,833.61,86.47,4966.53,0.5976,0.949,0.9758,0.5534,0.12506
2025-09-22,P01,L01,68138,61366,2186,602,1154.42,201.15,5678.29,0.8275,0.9006,0.9656,0.7197,0.09253
2025-09-22,P01,L02,78515,70501,2983,1103,1145.25,212.8,10260.57,0.821,0.8979,0.9594,0.7072,0.14554
2025-09-22,P02,L03,53640,50864,1805,793,1182.21,170.1,7167.51,0.8475,0.9482,0.9657,0.7761,0.14092
2025-09-22,P02,L04,35672,31900,1397,532,1211.44,145.03,5421.37,0.8684,0.8943,0.958,0.744,0.16995
2025-09-22,P03,L05,41843,35086,1313,502,1243.26,146.93,4229.82,0.8912,0.8385,0.9639,0.7203,0.12056
2025-09-22,P03,L06,89311,85848,2076,748,1221.82,161.12,8532.2,0.8759,0.9612,0.9764,0.822,0.09939
2025-09-23,P01,L01,58215,53247,2240,736,1209.56,138.87,4774.99,0.8671,0.9147,0.9596,0.7611,0.08968
2025-09-23,P01,L02,81566,78551,1979,742,1242.85,122.25,11064.86,0.8909,0.963,0.9754,0.8369,0.14086
2025-09-23,P02,L03,49382,46546,1454,482,1254.86,97.96,6839.25,0.8995,0.9426,0.9697,0.8222,0.14694
2025-09-23,P02,L04,35540,32207,1133,357,1222.81,124.09,4812.36,0.8766,0.9062,0.966,0.7674,0.14942
2025-09-23,P03,L05,31147,29579,1108,430,1282.38,63.22,3525.05,0.9193,0.9497,0.9639,0.8415,0.11917
2025-09-23,P03,L06,88021,80424,3292,1011,1255.72,106.71,11417.59,0.9002,0.9137,0.9607,0.7901,0.14197
2025-09-24,P01,L01,58454,54514,1306,548,1270.14,86.9,7430.64,0.9105,0.9326,0.9766,0.8293,0.13631
2025-09-24,P01,L02,90900,82622,3337,1113,1221.73,126.38,11651.78,0.8758,0.9089,0.9612,0.7651,0.14103
2025-09-24,P02,L03,55270,53105,779,295,1178.39,202.8,6083.89,0.8447,0.9608,0.9855,0.7999,0.11456
2025-09-24,P02,L04,30370,25965,1202,426,1170.03,193.03,4322.04,0.8387,0.855,0.9558,0.6853,0.16646
2025-09-24,P03,L05,43745,41234,1201,468,1240.44,92.98,3943.17,0.8892,0.9426,0.9717,0.8144,0.09563
2025-09-24,P03,L06,71268,66437,1491,569,1241.12,120.34,5628.94,0.8897,0.9322,0.9781,0.8112,0.08473
2025-09-25,P01,L01,71675,67692,2244,1166,1154.94,194.94,8258.96,0.8279,0.9444,0.9679,0.7568,0.12201
2025-09-25,P01,L02,76673,71461,2443,1031,1309.06,80.5,7518.41,0.9384,0.932,0.9669,0.8457,0.10521
2025-09-25,P02,L03,57574,52420,918,368,1204.9,155.02,4798.19,0.8637,0.9105,0.9828,0.7729,0.09153
2025-09-25,P02,L04,39023,35529,1073,490,1232.31,131.76,4019.61,0.8834,0.9105,0.9707,0.7807,0.11314
2025-09-25,P03,L05,46134,41436,1048,345,1151.57,191.94,4769.25,0.8255,0.8982,0.9753,0.7231,0.1151
2025-09-25,P03,L06,99271,88784,3056,1223,1198.28,153.71,10438.55,0.859,0.8944,0.9667,0.7427,0.11757
2025-09-26,P01,L01,57272,55155,1881,659,1323.25,54.07,7307.6,0.9486,0.963,0.967,0.8834,0.13249
2025-09-26,P01,L02,100145,92993,2040,600,1194.34,160.25,9967.99,0.8562,0.9286,0.9785,0.7779,0.10719
2025-09-26,P02,L03,55978,50910,2176,694,1209.14,144.77,5717.36,0.8668,0.9095,0.959,0.756,0.1123
2025-09-26,P02,L04,34198,31941,862,309,1187.91,160.46,3605.29,0.8515,0.934,0.9737,0.7744,0.11287
2025-09-26,P03,L05,37197,34073,1031,425,1186.33,164.49,3332.1,0.8504,0.916,0.9706,0.7561,0.09779
2025-09-26,P03,L06,93157,86905,3465,1512,1209.27,136.52,10025.31,0.8669,0.9329,0.9617,0.7777,0.11536
2025-09-27,P01,L01,45810,42936,1391,368,1201.43,148.24,4837.16,0.8612,0.9373,0.9686,0.7819,0.11266
2025-09-27,P01,L02,57839,51302,1992,573,1242.29,105.22,5513.51,0.8905,0.887,0.9626,0.7604,0.10747
2025-09-27,P02,L03,11964,11673,567,204,402.63,62.37,1924.46,0.2886,0.9757,0.9537,0.2686,0.16486
2025-09-27,P02,L04,8928,7890,173,59,392.54,56.81,900.21,0.2814,0.8837,0.9785,0.2433,0.11409
2025-09-27,P03,L05,30653,27044,755,331,1188.96,189.28,3887.55,0.8523,0.8823,0.9728,0.7315,0.14375
2025-09-27,P03,L06,19392,17234,453,231,379.36,67.92,1814.06,0.2719,0.8887,0.9744,0.2355,0.10526
2025-09-28,P01,L01,30802,28130,1724,601,882.05,20.83,3318.02,0.6323,0.9133,0.9423,0.5441,0.11795
2025-09-28,P01,L02,23514,19856,1012,292,394.85,54.43,2876.67,0.283,0.8444,0.9515,0.2274,0.14488
2025-09-28,P02,L03,25692,24859,705,377,832.35,53.91,3083.3,0.5967,0.9676,0.9724,0.5614,0.12403
2025-09-28,P02,L04,22148,19730,516,182,863.57,22.04,2572.69,0.619,0.8908,0.9745,0.5374,0.13039
2025-09-28,P03,L05,13949,12362,236,53,365.09,57.0,1495.28,0.2617,0.8862,0.9813,0.2276,0.12096
2025-09-28,P03,L06,34303,29578,1260,411,863.32,52.22,3752.64,0.6189,0.8623,0.9591,0.5118,0.12687
2025-09-29,P01,L01,53326,47412,1220,372,1254.65,121.35,4682.59,0.8994,0.8891,0.9749,0.7796,0.09876
2025-09-29,P01,L02,87335,81404,3967,1673,1158.26,199.67,13077.81,0.8303,0.9321,0.9535,0.7379,0.16065
2025-09-29,P02,L03,51186,44633,2206,741,1210.4,160.25,6262.53,0.8677,0.872,0.9529,0.721,0.14031
2025-09-29,P02,L04,30998,29300,1338,558,1216.2,132.19,3835.93,0.8718,0.9452,0.9563,0.7881,0.13092
2025-09-29,P03,L05,46095,42047,1472,414,1159.21,193.26,5314.78,0.831,0.9122,0.9662,0.7324,0.1264
2025-09-29,P03,L06,83410,81310,2298,691,1193.4,173.98,10018.93,0.8555,0.9748,0.9725,0.811,0.12322
2025-09-30,P01,L01,53710,50079,2218,884,1174.7,167.89,7605.75,0.8421,0.9324,0.9576,0.7518,0.15187
2025-09-30,P01,L02,85277,77393,2861,1148,1241.26,153.74,10010.2,0.8898,0.9075,0.9644,0.7787,0.12934
2025-09-30,P02,L03,55714,52581,1234,528,1248.43,108.43,6334.99,0.8949,0.9438,0.9771,0.8252,0.12048
2025-09-30,P02,L04,28763,27578,698,234,1311.71,25.86,2711.5,0.9403,0.9588,0.9753,0.8793,0.09832
2025-09-30,P03,L05,45112,40623,1429,504,1268.6,107.64,5036.5,0.9094,0.9005,0.966,0.7911,0.12398
2025-09-30,P03,L06,70272,61251,2547,762,1216.36,152.92,8724.33,0.8719,0.8716,0.9601,0.7297,0.14244
2025-10-01,P01,L01,59714,56423,2257,687,1203.31,141.61,7048.16,0.8626,0.9449,0.9615,0.7837,0.12492
2025-10-01,P01,L02,88286,80279,3791,1388,1215.57,148.95,8261.82,0.8714,0.9093,0.9549,0.7566,0.10291
2025-10-01,P02,L03,39989,36262,940,289,1174.59,186.7,5501.23,0.842,0.9068,0.9747,0.7442,0.15171
2025-10-01,P02,L04,39155,34921,1340,448,1236.4,147.29,3961.63,0.8863,0.8919,0.963,0.7613,0.11345
2025-10-01,P03,L05,36854,34127,677,260,1229.75,124.52,3914.21,0.8815,0.926,0.9805,0.8004,0.1147
2025-10-01,P03,L06,86733,85354,1627,571,1173.9,197.07,7768.11,0.8415,0.9841,0.9813,0.8126,0.09101
2025-10-02,P01,L01,56440,50165,1732,382,1122.97,222.54,6945.64,0.805,0.8888,0.9666,0.6916,0.13846
2025-10-02,P01,L02,80870,73012,2828,889,1190.71,181.9,10101.34,0.8536,0.9028,0.9627,0.7419,0.13835
2025-10-02,P02,L03,46277,42430,904,377,1192.75,161.35,4772.05,0.855,0.9169,0.9791,0.7676,0.11247
2025-10-02,P02,L04,35072,33978,1110,413,1181.62,191.26,4528.32,0.847,0.9688,0.9684,0.7947,0.13327
2025-10-02,P03,L05,39152,35216,857,395,1310.67,74.41,3859.63,0.9396,0.8995,0.9762,0.825,0.1096
2025-10-02,P03,L06,80553,69458,3009,997,1234.78,123.75,9733.56,0.8851,0.8623,0.9585,0.7315,0.14014
2025-10-03,P01,L01,62513,55232,1507,568,1254.54,116.61,5937.4,0.8993,0.8835,0.9734,0.7735,0.1075
2025-10-03,P01,L02,90922,78218,3755,1091,1227.0,124.51,10347.86,0.8796,0.8603,0.9542,0.722,0.1323
2025-10-03,P02,L03,52660,46910,2130,980,1165.53,184.22,5463.94,0.8355,0.8908,0.9566,0.712,0.11648
2025-10-03,P02,L04,32187,30084,929,436,1206.57,146.22,4318.54,0.8649,0.9347,0.97,0.7842,0.14355
2025-10-03,P03,L05,44979,40632,1185,354,1275.19,99.86,4135.33,0.9141,0.9034,0.9717,0.8024,0.10178
2025-10-03,P03,L06,88894,81847,3069,1115,1213.27,165.22,9555.19,0.8697,0.9207,0.9639,0.7718,0.11674
2025-10-04,P01,L01,17446,15572,592,219,429.9,17.79,1791.74,0.3082,0.8926,0.9634,0.265,0.11506
2025-10-04,P01,L02,20618,20341,765,247,400.47,56.44,2792.79,0.2871,0.9866,0.9638,0.273,0.1373
2025-10-04,P02,L04,9860,9630,270,79,411.33,48.81,1404.86,0.2949,0.9767,0.9727,0.2801,0.14588
2025-10-04,P03,L05,36802,34868,742,301,1238.6,111.31,3777.31,0.8879,0.9474,0.9792,0.8237,0.10833
2025-10-05,P01,L01,30365,26523,894,420,842.99,69.4,2392.96,0.6043,0.8735,0.9674,0.5106,0.09022
2025-10-05,P01,L02,15777,14119,581,310,397.46,45.34,2422.27,0.2849,0.8949,0.9605,0.2449,0.17156
2025-10-05,P02,L03,37333,34614,1391,537,1159.55,181.29,4400.08,0.8312,0.9272,0.9614,0.7409,0.12712
2025-10-05,P02,L04,23274,21855,257,95,1259.5,109.68,1998.05,0.9029,0.939,0.9884,0.838,0.09142
2025-10-05,P03,L05,23719,20375,925,359,807.22,99.29,2915.04,0.5787,0.859,0.9566,0.4755,0.14307
2025-10-05,P03,L06,33698,28710,1256,447,745.82,118.88,4184.84,0.5346,0.852,0.9581,0.4364,0.14576
2025-10-06,P01,L01,64223,57885,1367,497,1270.48,97.62,5350.93,0.9107,0.9013,0.9769,0.8019,0.09244
2025-10-06,P01,L02,78327,67081,3334,1058,1258.62,78.41,8008.92,0.9022,0.8564,0.9527,0.7361,0.11939
2025-10-06,P02,L03,57462,54862,2212,916,1268.71,98.34,7642.2,0.9095,0.9548,0.9612,0.8347,0.1393
2025-10-06,P02,L04,32391,28399,980,382,1258.44,131.71,3600.43,0.9021,0.8768,0.9666,0.7645,0.12678
2025-10-06,P03,L05,50480,44082,1506,401,1283.81,79.51,4796.15,0.9203,0.8733,0.967,0.7771,0.1088
2025-10-06,P03,L06,61467,55164,1496,427,1293.21,88.42,7027.01,0.927,0.8975,0.9736,0.81,0.12738
2025-10-07,P01,L01,51354,46437,2160,843,1095.16,231.32,7474.28,0.7851,0.9043,0.9556,0.6783,0.16096
2025-10-07,P01,L02,87283,80697,1533,533,1252.93,106.87,11040.64,0.8982,0.9245,0.9814,0.8149,0.13682
2025-10-07,P02,L03,55277,51082,1630,667,1159.42,199.61,6432.36,0.8311,0.9241,0.9691,0.7443,0.12592
2025-10-07,P02,L04,34083,31235,869,279,1205.48,170.86,3453.51,0.8641,0.9164,0.9729,0.7705,0.11057
2025-10-07,P03,L05,52404,48860,1019,376,1238.42,116.11,6913.11,0.8878,0.9324,0.9796,0.8108,0.14149
2025-10-07,P03,L06,89214,80347,2681,1050,1314.62,42.96,6579.58,0.9424,0.9006,0.9677,0.8213,0.08189
2025-10-08,P01,L01,55255,51050,2044,624,1203.11,149.42,7085.67,0.8624,0.9239,0.9615,0.7661,0.1388
2025-10-08,P01,L02,76690,71184,3634,1218,1246.15,106.08,6228.54,0.8933,0.9282,0.9514,0.7889,0.0875
2025-10-08,P02,L03,54394,51221,1485,613,1178.63,165.3,8855.96,0.8449,0.9417,0.9718,0.7732,0.1729
2025-10-08,P02,L04,31526,30670,889,371,1310.15,53.95,4566.14,0.9392,0.9728,0.9718,0.8879,0.14888
2025-10-08,P03,L05,38049,35085,1077,359,1207.22,123.87,5882.68,0.8654,0.9221,0.9702,0.7742,0.16767
2025-10-08,P03,L06,74748,70839,1698,562,1291.0,73.64,7821.06,0.9255,0.9477,0.9766,0.8565,0.11041
2025-10-09,P01,L01,65858,64058,1196,475,1236.82,117.04,6294.49,0.8866,0.9727,0.9817,0.8466,0.09826
2025-10-09,P01,L02,69874,64932,1557,546,1233.64,111.72,6877.11,0.8843,0.9293,0.9766,0.8025,0.10591
2025-10-09,P02,L03,49330,47197,1844,846,1190.65,146.59,5652.49,0.8535,0.9568,0.9624,0.7859,0.11976
2025-10-09,P02,L04,43112,41657,1525,646,1259.68,97.44,4864.89,0.903,0.9663,0.9647,0.8417,0.11678
2025-10-09,P03,L05,49398,46297,1010,384,1181.37,159.1,6353.66,0.8469,0.9372,0.9787,0.7768,0.13724
2025-10-09,P03,L06,84925,80614,2827,1157,1176.67,203.72,9546.9,0.8435,0.9492,0.9661,0.7735,0.11843
2025-10-10,P01,L01,60004,51562,1672,617,1205.72,123.94,6544.36,0.8643,0.8593,0.9686,0.7194,0.12692
2025-10-10,P01,L02,91750,86740,2386,945,1214.44,151.29,10331.94,0.8706,0.9454,0.9732,0.801,0.11911
2025-10-10,P02,L03,57424,49186,2216,905,1190.5,154.62,8051.51,0.8534,0.8565,0.9569,0.6995,0.1637
2025-10-10,P02,L04,36836,34633,1367,491,1194.75,155.29,4670.42,0.8564,0.9402,0.962,0.7747,0.13485
2025-10-10,P03,L05,39421,35718,1319,527,1186.38,147.7,4694.01,0.8504,0.9061,0.9644,0.7431,0.13142
2025-10-10,P03,L06,82469,78259,3447,1294,1175.05,179.05,8533.85,0.8423,0.949,0.9578,0.7656,0.10905
2025-10-11,P01,L01,11008,9142,410,223,430.4,18.98,1011.2,0.3085,0.8305,0.9571,0.2452,0.11061
2025-10-11,P01,L02,43363,40390,1342,514,838.34,64.58,4794.18,0.601,0.9314,0.9678,0.5418,0.1187
2025-10-11,P02,L03,12637,10507,455,230,404.44,37.24,1256.25,0.2899,0.8314,0.9585,0.2311,0.11956
2025-10-11,P02,L04,10581,8967,295,79,395.14,55.66,1457.28,0.2833,0.8475,0.9681,0.2324,0.16252
2025-10-11,P03,L05,21434,20666,684,284,772.59,139.2,2793.95,0.5538,0.9642,0.968,0.5169,0.1352
2025-10-11,P03,L06,40959,34653,1478,571,818.2,76.39,3936.85,0.5865,0.846,0.9591,0.4759,0.11361
2025-10-12,P01,L01,18160,17270,846,410,393.78,58.28,1957.79,0.2823,0.951,0.9533,0.2559,0.11336
2025-10-12,P01,L02,55116,53869,1880,684,1231.07,127.43,7028.04,0.8825,0.9774,0.9663,0.8334,0.13047
2025-10-12,P02,L03,12169,11687,137,63,432.22,9.64,953.78,0.3098,0.9604,0.9884,0.2941,0.08161
2025-10-12,P02,L04,8244,7294,118,29,420.21,41.12,933.53,0.3012,0.8848,0.9841,0.2623,0.12799
2025-10-12,P03,L05,19577,17776,378,107,812.36,103.75,3063.7,0.5823,0.908,0.9792,0.5178,0.17235
2025-10-12,P03,L06,49222,47013,2047,690,802.43,94.89,6474.83,0.5752,0.9551,0.9583,0.5265,0.13772
2025-10-13,P01,L01,42951,39661,1226,591,1246.02,114.77,5029.03,0.8932,0.9234,0.97,0.8001,0.1268
2025-10-13,P01,L02,90331,80118,3510,1648,1214.12,143.18,10940.43,0.8703,0.8869,0.958,0.7395,0.13655
2025-10-13,P02,L03,48211,45880,1023,476,1247.16,93.03,5318.47,0.894,0.9517,0.9782,0.8322,0.11592
2025-10-13,P02,L04,34598,31907,880,355,1170.09,159.53,3358.94,0.8388,0.9222,0.9732,0.7528,0.10527
2025-10-13,P03,L05,47682,47365,1002,437,1217.03,122.24,4229.68,0.8724,0.9934,0.9793,0.8487,0.0893
2025-10-13,P03,L06,103033,93895,3472,1376,1177.66,146.12,11110.02,0.8442,0.9113,0.9643,0.7419,0.11832
2025-10-14,P01,L01,68250,64340,1809,831,1226.02,127.72,6946.13,0.8789,0.9427,0.9727,0.8059,0.10796
2025-10-14,P01,L02,83202,78002,2407,703,1248.69,124.77,10915.27,0.8951,0.9375,0.9701,0.8141,0.13994
2025-10-14,P02,L03,52216,49165,2080,718,1174.45,201.28,9525.71,0.8419,0.9416,0.9594,0.7605,0.19375
2025-10-14,P02,L04,33865,31574,1169,417,1171.17,190.57,4457.89,0.8395,0.9323,0.9643,0.7548,0.14119
2025-10-14,P03,L05,38451,37585,935,265,1218.4,148.57,5505.39,0.8734,0.9775,0.9757,0.833,0.14648
2025-10-14,P03,L06,80066,71685,2251,701,1242.62,107.88,8641.62,0.8908,0.8953,0.9696,0.7732,0.12055
2025-10-15,P01,L01,59289,53887,2215,747,1211.01,124.54,6293.77,0.8681,0.9089,0.9605,0.7579,0.1168
2025-10-15,P01,L02,90341,81972,3639,1387,1306.87,46.04,9982.3,0.9368,0.9074,0.9575,0.8139,0.12178
2025-10-15,P02,L03,46765,44867,1910,737,1200.92,154.65,5106.6,0.8609,0.9594,0.9592,0.7922,0.11382
