run_id,work_order_id,machine_id,batch_id,run_start_datetime,run_end_datetime,input_quantity,output_quantity,scrap_quantity,rework_quantity,setup_minutes,runtime_minutes,idle_minutes,speed_actual_ppm,speed_standard_ppm,operator_id,material_lot_id,run_status,source_system
RUN-000124,WO-000062,MCH-017,BATCH-000062,2025-08-05 08:37:30,2025-08-05 11:59:01,6205,6204,141,21,16.94,201.51,7.71,2.415,2.289,OP-0034,LOT-SUP-010-20250805-17,completed,MES
RUN-000125,WO-000063,MCH-019,BATCH-000062,2025-08-05 09:45:00,2025-08-05 13:23:56,4258,4173,86,22,20.54,218.94,0.8,1.418,1.221,OP-0017,LOT-SUP-003-20250805-10,completed,MES
RUN-000126,WO-000063,MCH-024,BATCH-000063,2025-08-05 13:19:56,2025-08-05 16:55:52,3502,3287,67,29,23.23,215.94,0.8,1.192,1.221,OP-0018,LOT-SUP-003-20250805-02,completed,MES
RUN-000127,WO-000064,MCH-021,BATCH-000063,2025-08-05 19:45:00,2025-08-05 23:29:05,3432,3215,117,35,24.15,224.1,6.97,2.358,2.154,OP-0009,LOT-SUP-014-20250805-08,completed,MES
RUN-000128,WO-000064,MCH-022,BATCH-000064,2025-08-05 23:45:05,2025-08-06 03:41:11,3015,2840,55,14,27.62,236.1,6.97,2.37,2.154,OP-0031,LOT-SUP-014-20250805-18,completed,MES
RUN-000129,WO-000065,MCH-022,BATCH-000064,2025-08-05 03:52:00,2025-08-05 07:27:14,4896,4740,162,77,24.28,215.24,0.0,1.405,1.221,OP-0035,LOT-SUP-003-20250805-05,completed,MES
RUN-000130,WO-000065,MCH-020,BATCH-000065,2025-08-05 07:43:14,2025-08-05 11:29:28,4319,4297,170,68,26.34,226.24,0.0,1.086,1.221,OP-0036,LOT-SUP-003-20250805-13,completed,MES
RUN-000131,WO-000066,MCH-028,BATCH-000065,2025-08-05 13:04:00,2025-08-05 16:57:52,5661,5223,58,30,12.88,233.88,0.7,2.447,2.129,OP-0013,LOT-SUP-013-20250805-17,completed,MES
RUN-000132,WO-000066,MCH-027,BATCH-000066,2025-08-05 17:12:52,2025-08-05 21:22:45,5594,5130,115,19,14.89,249.88,0.7,1.958,2.129,OP-0038,LOT-SUP-013-20250805-03,completed,MES
RUN-000133,WO-000067,MCH-027,BATCH-000066,2025-08-05 14:59:00,2025-08-05 18:21:11,7492,7216,267,126,30.18,202.2,11.42,2.663,2.443,OP-0044,LOT-SUP-017-20250805-06,completed,MES
RUN-000134,WO-000067,MCH-028,BATCH-000067,2025-08-05 18:32:11,2025-08-05 21:57:23,6588,6523,174,79,31.11,205.2,11.42,2.183,2.443,OP-0024,LOT-SUP-017-20250805-05,completed,MES
RUN-000135,WO-000068,MCH-028,BATCH-000067,2025-08-05 01:11:00,2025-08-05 04:46:42,5159,4952,174,32,23.67,215.71,0.3,2.168,2.129,OP-0029,LOT-SUP-013-20250805-08,completed,MES
RUN-000136,WO-000068,MCH-027,BATCH-000068,2025-08-05 04:57:42,2025-08-05 08:30:24,4793,4375,109,35,24.83,212.71,0.3,1.859,2.129,OP-0027,LOT-SUP-013-20250805-11,completed,MES
RUN-000137,WO-000069,MCH-031,BATCH-000068,2025-08-05 15:07:00,2025-08-05 19:14:01,13826,13110,397,207,16.9,247.02,5.7,1.61,1.415,OP-0030,LOT-SUP-010-20250805-09,completed,MES
RUN-000138,WO-000069,MCH-033,BATCH-000069,2025-08-05 19:10:01,2025-08-05 23:07:02,12505,11382,434,94,12.57,237.02,5.7,1.18,1.415,OP-0053,LOT-SUP-010-20250805-13,completed,MES
RUN-000139,WO-000070,MCH-034,BATCH-000069,2025-08-05 16:47:00,2025-08-05 20:06:04,13545,12559,401,205,30.58,199.07,5.13,1.574,1.5,OP-0047,LOT-SUP-007-20250805-17,completed,MES
RUN-000140,WO-000070,MCH-031,BATCH-000070,2025-08-05 20:15:04,2025-08-05 23:41:08,14092,14080,332,128,37.89,206.07,5.13,1.766,1.5,OP-0067,LOT-SUP-007-20250805-11,completed,MES
RUN-000141,WO-000071,MCH-036,BATCH-000070,2025-08-05 05:26:00,2025-08-05 09:05:50,9920,9813,164,34,26.52,219.85,4.77,1.63,1.5,OP-0005,LOT-SUP-007-20250805-02,completed,MES
RUN-000142,WO-000071,MCH-032,BATCH-000071,2025-08-05 09:06:50,2025-08-05 12:37:41,8673,8299,221,82,22.92,210.85,4.77,1.352,1.5,OP-0029,LOT-SUP-007-20250805-17,completed,MES
RUN-000143,WO-000072,MCH-006,BATCH-000071,2025-08-06 07:18:00,2025-08-06 10:53:58,6933,6280,192,35,4.52,215.97,4.1,1.398,1.634,OP-0051,LOT-SUP-001-20250806-08,completed,MES
RUN-000144,WO-000072,MCH-004,BATCH-000072,2025-08-06 11:09:58,2025-08-06 14:46:56,6034,5883,108,34,11.05,216.97,4.1,1.6,1.634,OP-0026,LOT-SUP-001-20250806-16,completed,MES
RUN-000145,WO-000073,MCH-006,BATCH-000072,2025-08-06 22:32:00,2025-08-07 01:50:34,6827,6649,161,57,26.49,198.58,9.16,1.581,1.634,OP-0045,LOT-SUP-001-20250806-18,completed,MES
RUN-000146,WO-000073,MCH-005,BATCH-000073,2025-08-07 01:59:34,2025-08-07 05:31:09,7290,7147,185,60,27.99,211.58,9.16,1.65,1.634,OP-0024,LOT-SUP-001-20250806-16,completed,MES
RUN-000147,WO-000074,MCH-004,BATCH-000073,2025-08-06 23:42:00,2025-08-07 03:33:37,5352,4913,255,71,12.33,231.62,4.93,1.652,1.412,OP-0053,LOT-SUP-004-20250806-16,completed,MES
RUN-000148,WO-000074,MCH-003,BATCH-000074,2025-08-07 03:39:37,2025-08-07 07:34:14,5181,4859,185,67,13.79,234.62,4.93,1.598,1.412,OP-0054,LOT-SUP-004-20250806-13,completed,MES
RUN-000149,WO-000075,MCH-011,BATCH-000074,2025-08-06 10:45:00,2025-08-06 13:58:10,13069,11822,382,193,22.9,193.17,6.01,3.608,3.762,OP-0009,LOT-SUP-008-20250806-18,completed,MES
RUN-000150,WO-000075,MCH-008,BATCH-000075,2025-08-06 14:14:10,2025-08-06 17:42:20,12235,11371,228,97,28.18,208.17,6.01,3.467,3.762,OP-0008,LOT-SUP-008-20250806-03,completed,MES
RUN-000151,WO-000076,MCH-011,BATCH-000075,2025-08-06 15:49:00,2025-08-06 19:37:35,12726,12258,447,146,22.57,228.59,0.55,2.102,1.826,OP-0021,LOT-SUP-009-20250806-03,completed,MES
RUN-000152,WO-000076,MCH-007,BATCH-000076,2025-08-06 19:36:35,2025-08-06 23:18:10,11514,11120,290,100,23.02,221.59,0.55,1.775,1.826,OP-0022,LOT-SUP-009-20250806-13,completed,MES
RUN-000153,WO-000077,MCH-011,BATCH-000076,2025-08-06 06:09:00,2025-08-06 10:00:44,9845,9649,419,121,20.93,231.74,4.64,2.004,1.826,OP-0044,LOT-SUP-009-20250806-09,completed,MES
RUN-000154,WO-000077,MCH-008,BATCH-000077,2025-08-06 10:01:44,2025-08-06 13:53:28,10453,10286,503,139,21.65,231.74,4.64,1.922,1.826,OP-0071,LOT-SUP-009-20250806-01,completed,MES
RUN-000155,WO-000078,MCH-016,BATCH-000077,2025-08-06 09:23:00,2025-08-06 13:12:46,5837,5557,111,51,13.14,229.77,13.39,2.25,2.03,OP-0055,LOT-SUP-002-20250806-13,completed,MES
RUN-000156,WO-000078,MCH-014,BATCH-000078,2025-08-06 13:22:46,2025-08-06 17:13:32,5520,5432,156,46,16.18,230.77,13.39,1.739,2.03,OP-0010,LOT-SUP-002-20250806-03,completed,MES
RUN-000157,WO-000079,MCH-018,BATCH-000078,2025-08-06 18:51:00,2025-08-06 22:41:12,7676,7105,99,49,20.1,230.2,0.3,2.01,2.03,OP-0032,LOT-SUP-002-20250806-04,completed,MES
RUN-000158,WO-000079,MCH-016,BATCH-000079,2025-08-06 22:46:12,2025-08-07 02:26:24,6848,6213,120,57,17.84,220.2,0.3,1.935,2.03,OP-0009,LOT-SUP-002-20250806-13,completed,MES
RUN-000159,WO-000080,MCH-013,BATCH-000079,2025-08-06 02:58:00,2025-08-06 06:48:52,6963,6664,215,86,13.29,230.87,2.56,2.086,2.03,OP-0029,LOT-SUP-002-20250806-01,completed,MES
RUN-000160,WO-000080,MCH-015,BATCH-000080,2025-08-06 06:52:52,2025-08-06 10:39:44,6981,6408,241,64,16.76,226.87,2.56,2.195,2.03,OP-0029,LOT-SUP-002-20250806-06,completed,MES
RUN-000161,WO-000081,MCH-022,BATCH-000080,2025-08-06 07:50:00,2025-08-06 11:26:36,4237,3872,125,33,23.84,216.61,0.0,1.662,1.826,OP-0040,LOT-SUP-009-20250806-08,completed,MES
RUN-000162,WO-000081,MCH-019,BATCH-000081,2025-08-06 11:22:36,2025-08-06 14:50:13,4363,4186,121,45,23.28,207.61,0.0,1.65,1.826,OP-0038,LOT-SUP-009-20250806-04,completed,MES
RUN-000163,WO-000082,MCH-023,BATCH-000081,2025-08-06 19:56:00,2025-08-06 22:55:42,3464,3351,109,17,37.91,179.71,4.37,1.151,1.213,OP-0051,LOT-SUP-015-20250806-01,completed,MES
RUN-000164,WO-000082,MCH-021,BATCH-000082,2025-08-06 23:11:42,2025-08-07 02:31:25,3386,3376,60,12,41.33,199.71,4.37,1.076,1.213,OP-0028,LOT-SUP-015-20250806-05,completed,MES
RUN-000165,WO-000083,MCH-021,BATCH-000082,2025-08-06 02:05:00,2025-08-06 05:16:37,5034,5009,202,60,27.31,191.63,6.29,1.924,1.826,OP-0010,LOT-SUP-009-20250806-03,completed,MES
RUN-000166,WO-000083,MCH-019,BATCH-000083,2025-08-06 05:31:37,2025-08-06 08:54:15,5494,5330,229,98,24.54,202.63,6.29,1.67,1.826,OP-0012,LOT-SUP-009-20250806-11,completed,MES
RUN-000167,WO-000084,MCH-028,BATCH-000083,2025-08-06 11:45:00,2025-08-06 15:07:34,7307,6592,223,119,29.32,202.58,14.21,2.64,2.771,OP-0033,LOT-SUP-002-20250806-10,completed,MES
RUN-000168,WO-000084,MCH-025,BATCH-000084,2025-08-06 15:23:34,2025-08-06 19:04:09,7030,6768,247,110,26.32,220.58,14.21,2.49,2.771,OP-0034,LOT-SUP-002-20250806-14,completed,MES
RUN-000169,WO-000085,MCH-025,BATCH-000084,2025-08-06 22:25:00,2025-08-07 01:54:22,8451,7787,195,103,28.53,209.37,8.42,2.376,2.771,OP-0054,LOT-SUP-002-20250806-01,completed,MES
RUN-000170,WO-000085,MCH-026,BATCH-000085,2025-08-07 01:52:22,2025-08-07 05:20:44,7560,7226,174,56,24.03,208.37,8.42,2.433,2.771,OP-0052,LOT-SUP-002-20250806-02,completed,MES
RUN-000171,WO-000086,MCH-029,BATCH-000085,2025-08-06 02:37:00,2025-08-06 05:55:31,7655,7256,230,37,21.06,198.52,6.43,3.108,2.771,OP-0044,LOT-SUP-002-20250806-05,completed,MES
RUN-000172,WO-000086,MCH-030,BATCH-000086,2025-08-06 06:04:31,2025-08-06 09:31:02,6801,6466,240,83,22.79,206.52,6.43,2.613,2.771,OP-0024,LOT-SUP-002-20250806-11,completed,MES
RUN-000173,WO-000087,MCH-036,BATCH-000086,2025-08-06 08:22:00,2025-08-06 12:06:53,12289,12277,409,181,31.97,224.88,9.25,1.931,2.213,OP-0040,LOT-SUP-011-20250806-12,completed,MES
RUN-000174,WO-000087,MCH-034,BATCH-000087,2025-08-06 12:12:53,2025-08-06 16:00:46,11346,10559,185,58,33.32,227.88,9.25,2.311,2.213,OP-0063,LOT-SUP-011-20250806-08,completed,MES
RUN-000175,WO-000088,MCH-031,BATCH-000087,2025-08-06 17:45:00,2025-08-06 21:15:12,11424,11242,298,108,28.18,210.2,9.13,2.379,2.213,OP-0011,LOT-SUP-011-20250806-10,completed,MES
RUN-000176,WO-000088,MCH-036,BATCH-000088,2025-08-06 21:24:12,2025-08-07 01:00:24,10355,10338,193,35,28.98,216.2,9.13,2.323,2.213,OP-0032,LOT-SUP-011-20250806-05,completed,MES
RUN-000177,WO-000089,MCH-033,BATCH-000088,2025-08-06 02:45:00,2025-08-06 06:34:46,9820,9750,226,121,16.93,229.77,15.36,1.847,2.213,OP-0071,LOT-SUP-011-20250806-11,completed,MES
RUN-000178,WO-000089,MCH-036,BATCH-000089,2025-08-06 06:34:46,2025-08-06 10:19:32,8689,7919,368,185,18.6,224.77,15.36,2.054,2.213,OP-0043,LOT-SUP-011-20250806-14,completed,MES
RUN-000179,WO-000090,MCH-003,BATCH-000089,2025-08-07 13:56:00,2025-08-07 17:22:50,6460,6418,87,28,32.27,206.84,5.19,2.131,2.084,OP-0033,LOT-SUP-003-20250807-03,completed,MES
RUN-000180,WO-000090,MCH-001,BATCH-000090,2025-08-07 17:37:50,2025-08-07 21:09:40,6706,6398,164,67,30.86,211.84,5.19,2.033,2.084,OP-0008,LOT-SUP-003-20250807-18,completed,MES
RUN-000181,WO-000091,MCH-005,BATCH-000090,2025-08-07 19:45:00,2025-08-07 23:43:21,6551,6087,131,63,21.0,238.36,14.37,2.27,2.084,OP-0040,LOT-SUP-003-20250807-10,completed,MES
RUN-000182,WO-000091,MCH-003,BATCH-000091,2025-08-07 23:39:21,2025-08-08 03:33:42,6112,5571,95,42,22.08,234.36,14.37,2.068,2.084,OP-0014,LOT-SUP-003-20250807-17,completed,MES
RUN-000183,WO-000092,MCH-002,BATCH-000091,2025-08-07 05:09:00,2025-08-07 08:50:48,8485,8092,228,76,23.69,221.8,0.0,2.055,2.084,OP-0004,LOT-SUP-003-20250807-02,completed,MES
RUN-000184,WO-000092,MCH-004,BATCH-000092,2025-08-07 08:48:48,2025-08-07 12:20:36,8871,8242,246,84,29.1,211.8,0.0,1.958,2.084,OP-0003,LOT-SUP-003-20250807-07,completed,MES
RUN-000185,WO-000093,MCH-008,BATCH-000092,2025-08-07 08:45:00,2025-08-07 12:40:31,16495,15325,397,200,13.76,235.52,3.37,2.912,2.771,OP-0062,LOT-SUP-002-20250807-11,completed,MES
RUN-000186,WO-000093,MCH-009,BATCH-000093,2025-08-07 12:45:31,2025-08-07 16:38:02,14555,13325,651,216,14.25,232.52,3.37,3.152,2.771,OP-0061,LOT-SUP-002-20250807-03,completed,MES
RUN-000187,WO-000094,MCH-009,BATCH-000093,2025-08-07 21:52:00,2025-08-08 01:45:45,9622,9388,249,57,13.1,233.75,4.22,1.27,1.258,OP-0026,LOT-SUP-006-20250807-13,completed,MES
RUN-000188,WO-000094,MCH-010,BATCH-000094,2025-08-08 01:56:45,2025-08-08 06:02:30,9930,9330,214,86,18.01,245.75,4.22,1.476,1.258,OP-0053,LOT-SUP-006-20250807-02,completed,MES
RUN-000189,WO-000095,MCH-012,BATCH-000094,2025-08-07 04:45:00,2025-08-07 08:19:47,13074,11806,504,141,24.97,214.79,0.0,1.368,1.39,OP-0033,LOT-SUP-005-20250807-08,completed,MES
RUN-000190,WO-000095,MCH-009,BATCH-000095,2025-08-07 08:30:47,2025-08-07 12:02:34,12621,11480,497,152,27.31,211.79,0.0,1.474,1.39,OP-0011,LOT-SUP-005-20250807-14,completed,MES
RUN-000191,WO-000096,MCH-015,BATCH-000095,2025-08-07 13:34:00,2025-08-07 17:03:47,8418,7718,265,112,20.81,209.79,6.34,1.651,1.59,OP-0013,LOT-SUP-011-20250807-11,completed,MES
RUN-000192,WO-000096,MCH-016,BATCH-000096,2025-08-07 17:05:47,2025-08-07 20:28:34,7987,7361,289,146,18.68,202.79,6.34,1.663,1.59,,LOT-SUP-011-20250807-01,completed,MES
RUN-000193,WO-000097,MCH-015,BATCH-000096,2025-08-07 20:07:00,2025-08-07 23:31:26,8336,8151,230,67,22.88,204.44,1.4,1.555,1.411,OP-0062,LOT-SUP-008-20250807-07,completed,MES
RUN-000194,WO-000097,MCH-016,BATCH-000097,2025-08-07 23:40:26,2025-08-08 03:10:52,8472,7937,199,104,24.09,210.44,1.4,1.429,1.411,OP-0062,LOT-SUP-008-20250807-07,completed,MES
RUN-000195,WO-000098,MCH-018,BATCH-000097,2025-08-07 23:22:00,2025-08-08 02:29:07,9740,9513,232,121,31.76,187.12,2.36,1.646,1.786,OP-0058,LOT-SUP-007-20250807-16,completed,MES
RUN-000196,WO-000098,MCH-015,BATCH-000098,2025-08-08 02:41:07,2025-08-08 06:00:14,10080,9492,391,162,30.36,199.12,2.36,1.781,1.786,OP-0036,LOT-SUP-007-20250807-08,completed,MES
RUN-000197,WO-000099,MCH-024,BATCH-000098,2025-08-07 13:45:00,2025-08-07 17:29:50,4228,3974,121,63,24.51,224.85,7.61,1.02,1.221,OP-0008,LOT-SUP-003-20250807-15,completed,MES
RUN-000198,WO-000099,MCH-021,BATCH-000099,2025-08-07 17:37:50,2025-08-07 21:32:41,4405,3975,72,12,26.61,234.85,7.61,1.205,1.221,,LOT-SUP-003-20250807-17,completed,MES
RUN-000199,WO-000100,MCH-023,BATCH-000099,2025-08-07 15:45:00,2025-08-07 19:28:10,4783,4640,154,53,28.37,223.17,5.45,1.22,1.168,OP-0058,LOT-SUP-004-20250807-09,completed,MES
RUN-000200,WO-000100,MCH-022,BATCH-000100,2025-08-07 19:31:10,2025-08-07 23:17:20,4297,3988,132,48,33.13,226.17,5.45,1.111,1.168,OP-0011,LOT-SUP-004-20250807-07,completed,MES
RUN-000201,WO-000101,MCH-019,BATCH-000100,2025-08-07 01:45:00,2025-08-07 05:25:09,6418,5945,246,45,37.2,220.15,4.62,0.969,1.168,,LOT-SUP-004-20250807-15,completed,MES
RUN-000202,WO-000101,MCH-022,BATCH-000101,2025-08-07 05:25:09,2025-08-07 08:58:18,5725,5670,170,37,39.59,213.15,4.62,0.966,1.168,OP-0067,LOT-SUP-004-20250807-04,completed,MES
RUN-000203,WO-000102,MCH-030,BATCH-000101,2025-08-07 10:45:00,2025-08-07 14:33:06,5264,4881,167,46,26.12,228.1,0.0,1.63,1.411,OP-0048,LOT-SUP-008-20250807-08,completed,MES
RUN-000204,WO-000102,MCH-029,BATCH-000102,2025-08-07 14:45:06,2025-08-07 18:49:12,4848,4767,158,32,25.46,244.1,0.0,1.392,1.411,OP-0068,LOT-SUP-008-20250807-02,completed,MES
RUN-000205,WO-000103,MCH-026,BATCH-000102,2025-08-07 14:45:00,2025-08-07 18:24:57,5446,5327,166,81,33.18,219.95,8.29,1.242,1.411,OP-0053,LOT-SUP-008-20250807-15,completed,MES
RUN-000206,WO-000103,MCH-027,BATCH-000103,2025-08-07 18:30:57,2025-08-07 22:09:54,5929,5635,147,76,30.49,218.95,8.29,1.171,1.411,OP-0025,LOT-SUP-008-20250807-14,completed,MES
RUN-000207,WO-000104,MCH-027,BATCH-000103,2025-08-07 01:08:00,2025-08-07 04:38:52,7800,7244,337,148,31.22,210.88,0.0,1.296,1.411,OP-0038,LOT-SUP-008-20250807-07,completed,MES
RUN-000208,WO-000104,MCH-025,BATCH-000104,2025-08-07 04:51:52,2025-08-07 08:34:45,7016,6901,227,89,33.47,222.88,0.0,1.523,1.411,OP-0062,LOT-SUP-008-20250807-03,completed,MES
RUN-000209,WO-000105,MCH-033,BATCH-000104,2025-08-07 13:56:00,2025-08-07 17:24:07,13062,12345,234,122,31.0,208.12,0.0,1.465,1.5,OP-0022,LOT-SUP-007-20250807-03,completed,MES
RUN-000210,WO-000105,MCH-035,BATCH-000105,2025-08-07 17:34:07,2025-08-07 21:01:14,11851,11502,257,131,31.42,207.12,0.0,1.631,1.5,OP-0043,LOT-SUP-007-20250807-15,completed,MES
RUN-000211,WO-000106,MCH-031,BATCH-000105,2025-08-07 20:45:00,2025-08-08 00:27:06,12063,11434,326,129,20.61,222.11,8.19,1.644,1.5,OP-0048,LOT-SUP-007-20250807-11,completed,MES
RUN-000212,WO-000106,MCH-032,BATCH-000106,2025-08-08 00:24:06,2025-08-08 03:48:13,12768,12139,251,39,20.44,204.11,8.19,1.691,1.5,OP-0048,LOT-SUP-007-20250807-18,completed,MES
RUN-000213,WO-000107,MCH-031,BATCH-000106,2025-08-07 07:24:00,2025-08-07 11:04:13,11008,9946,368,192,18.56,220.23,6.78,1.638,1.56,,LOT-SUP-005-20250807-05,open,MES
RUN-000214,WO-000107,MCH-034,BATCH-000107,2025-08-07 11:15:13,2025-08-07 14:54:27,12128,11100,425,103,22.01,219.23,6.78,1.632,1.56,OP-0029,LOT-SUP-005-20250807-08,open,MES
RUN-000215,WO-000108,MCH-005,BATCH-000107,2025-08-08 08:44:00,2025-08-08 12:42:23,7499,7344,231,99,30.59,238.39,6.15,1.018,1.213,OP-0019,LOT-SUP-015-20250808-15,completed,MES
RUN-000216,WO-000108,MCH-006,BATCH-000108,2025-08-08 12:41:23,2025-08-08 16:23:47,7565,7272,228,46,24.01,222.39,6.15,1.193,1.213,OP-0021,LOT-SUP-015-20250808-18,completed,MES
RUN-000217,WO-000109,MCH-003,BATCH-000108,2025-08-08 19:47:00,2025-08-08 23:17:49,6073,5800,179,97,27.33,210.82,7.26,1.205,1.213,OP-0038,LOT-SUP-015-20250808-10,completed,MES
RUN-000218,WO-000109,MCH-002,BATCH-000109,2025-08-08 23:20:49,2025-08-09 02:39:38,6024,5756,133,38,24.82,198.82,7.26,1.09,1.213,OP-0016,LOT-SUP-015-20250808-07,completed,MES
RUN-000219,WO-000110,MCH-001,BATCH-000109,2025-08-08 06:35:00,2025-08-08 10:08:39,10835,10024,364,144,30.21,213.67,5.39,1.063,1.213,OP-0016,LOT-SUP-015-20250808-08,completed,MES
RUN-000220,WO-000110,MCH-004,BATCH-000110,2025-08-08 10:16:39,2025-08-08 13:45:19,8888,8213,353,182,29.66,208.67,5.39,1.187,1.213,OP-0066,LOT-SUP-015-20250808-11,completed,MES
RUN-000221,WO-000111,MCH-009,BATCH-000110,2025-08-08 07:45:00,2025-08-08 10:55:16,15329,13851,569,304,28.38,190.28,18.01,1.195,1.256,OP-0045,LOT-SUP-004-20250808-08,completed,MES
RUN-000222,WO-000111,MCH-008,BATCH-000111,2025-08-08 11:05:16,2025-08-08 14:12:33,13847,13773,581,159,30.9,187.28,18.01,1.451,1.256,OP-0043,LOT-SUP-004-20250808-07,completed,MES
RUN-000223,WO-000112,MCH-007,BATCH-000111,2025-08-08 19:45:00,2025-08-08 23:05:45,16611,15267,429,215,31.0,200.75,4.18,1.481,1.256,OP-0067,LOT-SUP-004-20250808-12,completed,MES
RUN-000224,WO-000112,MCH-008,BATCH-000112,2025-08-08 23:15:45,2025-08-09 02:39:30,16098,14860,736,141,29.69,203.75,4.18,1.172,1.256,OP-0023,LOT-SUP-004-20250808-11,completed,MES
RUN-000225,WO-000113,MCH-007,BATCH-000112,2025-08-08 06:39:00,2025-08-08 09:58:10,11481,10771,545,165,32.37,199.17,2.89,1.478,1.395,OP-0052,LOT-SUP-009-20250808-09,completed,MES
RUN-000226,WO-000113,MCH-012,BATCH-000113,2025-08-08 09:59:10,2025-08-08 13:09:20,11544,11087,427,132,33.44,190.17,2.89,1.622,1.395,OP-0054,LOT-SUP-009-20250808-12,completed,MES
RUN-000227,WO-000114,MCH-018,BATCH-000113,2025-08-08 13:45:00,2025-08-08 17:17:07,6740,6113,151,23,19.25,212.13,8.91,1.85,1.751,OP-0042,LOT-SUP-008-20250808-07,completed,MES
RUN-000228,WO-000114,MCH-014,BATCH-000114,2025-08-08 17:13:07,2025-08-08 20:25:15,7276,7030,192,46,22.36,192.13,8.91,2.042,1.751,OP-0041,LOT-SUP-008-20250808-13,completed,MES
RUN-000229,WO-000115,MCH-015,BATCH-000114,2025-08-08 20:45:00,2025-08-09 00:34:17,7058,6417,122,58,25.29,229.29,3.36,1.673,1.751,OP-0063,LOT-SUP-008-20250808-09,completed,MES
RUN-000230,WO-000115,MCH-016,BATCH-000115,2025-08-09 00:40:17,2025-08-09 04:20:35,6259,5654,49,17,25.39,220.29,3.36,1.877,1.751,OP-0037,LOT-SUP-008-20250808-04,completed,MES
RUN-000231,WO-000116,MCH-014,BATCH-000115,2025-08-08 01:57:00,2025-08-08 05:43:04,6629,6628,229,88,27.88,226.08,4.06,1.511,1.751,OP-0012,LOT-SUP-008-20250808-02,completed,MES
RUN-000232,WO-000116,MCH-016,BATCH-000116,2025-08-08 05:52:04,2025-08-08 09:35:09,6161,5606,149,66,24.39,223.08,4.06,1.733,1.751,OP-0035,LOT-SUP-008-20250808-08,completed,MES
RUN-000233,WO-000117,MCH-023,BATCH-000116,2025-08-08 11:33:00,2025-08-08 14:45:39,5631,5611,119,23,30.1,192.65,8.0,2.112,1.794,OP-0034,LOT-SUP-001-20250808-15,completed,MES
RUN-000234,WO-000117,MCH-021,BATCH-000117,2025-08-08 14:58:39,2025-08-08 18:26:18,5376,4876,118,18,30.09,207.65,8.0,1.803,1.794,OP-0036,LOT-SUP-001-20250808-04,completed,MES
RUN-000235,WO-000118,MCH-019,BATCH-000117,2025-08-08 18:27:00,2025-08-08 21:58:26,6054,5882,85,19,20.93,211.44,7.52,1.476,1.794,OP-0065,LOT-SUP-001-20250808-11,completed,MES
RUN-000236,WO-000118,MCH-023,BATCH-000118,2025-08-08 22:02:26,2025-08-09 01:29:53,5073,4927,115,52,23.56,207.44,7.52,1.486,1.794,OP-0041,LOT-SUP-001-20250808-16,completed,MES
RUN-000237,WO-000119,MCH-024,BATCH-000118,2025-08-08 03:16:00,2025-08-08 07:09:23,4835,4726,136,28,21.18,233.4,7.75,1.943,1.794,OP-0061,LOT-SUP-001-20250808-14,completed,MES
RUN-000238,WO-000119,MCH-023,BATCH-000119,2025-08-08 07:16:23,2025-08-08 11:02:47,5397,5377,150,51,22.98,226.4,7.75,1.654,1.794,OP-0017,LOT-SUP-001-20250808-16,completed,MES
RUN-000239,WO-000120,MCH-026,BATCH-000119,2025-08-08 14:05:00,2025-08-08 17:30:04,6569,6247,161,66,24.87,205.08,10.05,2.625,2.23,OP-0045,LOT-SUP-008-20250808-17,completed,MES
RUN-000240,WO-000120,MCH-029,BATCH-000120,2025-08-08 17:31:04,2025-08-08 20:52:09,6575,5989,94,50,25.9,201.08,10.05,2.484,2.23,OP-0045,LOT-SUP-008-20250808-13,completed,MES
RUN-000241,WO-000121,MCH-029,BATCH-000120,2025-08-08 19:45:00,2025-08-08 23:04:30,5543,5249,287,156,34.71,199.51,11.52,1.016,1.132,OP-0060,LOT-SUP-006-20250808-13,completed,MES
RUN-000242,WO-000121,MCH-026,BATCH-000121,2025-08-08 23:02:30,2025-08-09 02:07:00,5886,5343,261,85,34.66,184.51,11.52,1.264,1.132,OP-0012,LOT-SUP-006-20250808-14,completed,MES
RUN-000243,WO-000122,MCH-029,BATCH-000121,2025-08-08 00:45:00,2025-08-08 04:27:03,4447,4285,146,71,20.31,222.06,6.21,2.289,2.23,OP-0032,LOT-SUP-008-20250808-12,completed,MES
RUN-000244,WO-000122,MCH-030,BATCH-000122,2025-08-08 04:31:03,2025-08-08 08:06:07,4577,4127,97,46,17.99,215.06,6.21,2.585,2.23,OP-0060,LOT-SUP-008-20250808-04,completed,MES
RUN-000245,WO-000123,MCH-036,BATCH-000122,2025-08-08 07:46:00,2025-08-08 10:59:28,11496,10949,251,122,26.23,193.47,6.67,2.259,2.03,OP-0004,LOT-SUP-002-20250808-16,completed,MES
RUN-000246,WO-000123,MCH-032,BATCH-000123,2025-08-08 11:15:28,2025-08-08 14:34:56,9910,9556,185,71,26.6,199.47,6.67,2.286,2.03,OP-0030,LOT-SUP-002-20250808-12,completed,MES
RUN-000247,WO-000124,MCH-034,BATCH-000123,2025-08-08 20:45:00,2025-08-09 00:23:15,10336,10084,353,162,23.4,218.27,1.99,1.762,2.03,OP-0062,LOT-SUP-002-20250808-12,completed,MES
RUN-000248,WO-000124,MCH-036,BATCH-000124,2025-08-09 00:30:15,2025-08-09 04:18:31,10161,10078,270,86,17.36,228.27,1.99,2.166,2.03,OP-0061,LOT-SUP-002-20250808-04,completed,MES
