machine_id,plant_id,line_id,feature_date,avg_temperature_24h,avg_vibration_24h,max_vibration_24h,alarm_count_24h,downtime_count_7d,runtime_hours_since_maintenance,machine_age_years,maintenance_overdue_flag,failure_within_24h,failure_within_7d
MCH-001,P01,L01,2026-05-08,49.561,2.199,3.076,0,5,463.46,7.2,0,0,0
MCH-001,P01,L01,2026-05-09,52.478,2.374,3.347,0,5,440.98,7.2,0,0,0
MCH-001,P01,L01,2026-05-10,48.735,2.059,3.327,0,5,488.24,7.2,0,0,0
MCH-001,P01,L01,2026-05-11,56.073,2.355,3.072,0,6,424.58,7.2,0,0,0
MCH-001,P01,L01,2026-05-12,54.662,2.547,3.291,0,6,522.19,7.2,0,0,0
MCH-001,P01,L01,2026-05-13,53.54,2.201,3.394,0,5,502.33,7.2,0,0,0
MCH-001,P01,L01,2026-05-14,51.948,2.401,3.357,0,6,544.65,7.2,0,0,0
MCH-001,P01,L01,2026-05-15,55.111,2.492,3.49,0,5,531.37,7.2,0,0,0
MCH-001,P01,L01,2026-05-16,47.279,2.159,3.097,0,4,495.3,7.2,0,0,0
MCH-001,P01,L01,2026-05-17,50.106,2.05,3.395,0,5,542.11,7.2,0,0,0
MCH-001,P01,L01,2026-05-18,53.836,2.624,3.757,0,3,537.56,7.2,0,0,0
MCH-001,P01,L01,2026-05-19,54.16,2.434,6.491,2,5,581.61,7.2,0,0,0
MCH-001,P01,L01,2026-05-20,53.987,2.471,3.6,0,5,547.38,7.2,0,0,0
MCH-001,P01,L01,2026-05-21,56.064,2.39,3.83,0,6,652.38,7.2,0,0,0
MCH-001,P01,L01,2026-05-22,53.156,2.541,5.749,1,5,619.41,7.2,0,0,0
MCH-001,P01,L01,2026-05-23,46.024,2.215,3.417,0,5,651.56,7.2,0,0,0
MCH-001,P01,L01,2026-05-24,47.53,2.329,3.538,0,4,646.06,7.2,0,0,0
MCH-001,P01,L01,2026-05-25,51.983,2.221,3.086,0,4,736.1,7.2,0,0,0
MCH-001,P01,L01,2026-05-26,53.023,2.454,3.61,0,2,683.25,7.2,0,0,0
MCH-001,P01,L01,2026-05-27,52.424,2.499,3.586,0,2,740.23,7.2,0,0,0
MCH-001,P01,L01,2026-05-28,53.103,2.419,3.805,0,0,644.53,7.2,0,0,0
MCH-001,P01,L01,2026-05-29,55.033,2.33,3.785,0,1,668.15,7.2,0,0,0
MCH-001,P01,L01,2026-05-30,47.576,2.175,3.198,0,1,744.77,7.2,0,0,0
MCH-001,P01,L01,2026-05-31,51.389,2.334,3.571,0,1,803.22,7.2,0,0,0
MCH-001,P01,L01,2026-06-01,54.199,2.309,3.337,0,2,820.69,7.2,0,0,0
MCH-001,P01,L01,2026-06-02,53.538,2.514,3.78,0,4,839.94,7.2,0,0,0
MCH-001,P01,L01,2026-06-03,51.277,2.106,3.37,0,5,724.85,7.2,0,0,0
MCH-001,P01,L01,2026-06-04,58.363,2.802,3.439,1,5,872.44,7.2,0,0,1
MCH-001,P01,L01,2026-06-05,61.154,3.6,4.946,1,5,924.26,7.2,0,0,1
MCH-001,P01,L01,2026-06-06,55.539,4.038,5.112,0,6,811.03,7.2,0,0,1
MCH-001,P01,L01,2026-06-07,57.286,4.502,5.482,0,7,821.21,7.2,0,0,1
MCH-001,P01,L01,2026-06-08,65.171,5.673,6.26,0,7,794.23,7.2,0,0,1
MCH-001,P01,L01,2026-06-09,64.097,5.846,6.943,0,6,871.43,7.2,0,0,1
MCH-001,P01,L01,2026-06-10,69.636,6.555,7.512,0,5,942.49,7.2,0,1,1
MCH-001,P01,L01,2026-06-11,70.984,7.003,7.844,0,5,0.0,7.2,0,1,1
MCH-001,P01,L01,2026-06-12,54.387,2.42,3.14,0,4,16.94,7.2,0,0,0
MCH-001,P01,L01,2026-06-13,50.344,2.218,2.996,0,3,28.66,7.2,0,0,0
MCH-001,P01,L01,2026-06-14,47.412,2.092,3.893,0,2,46.17,7.2,0,0,0
MCH-001,P01,L01,2026-06-15,51.939,2.457,3.266,0,1,54.89,7.2,0,0,0
MCH-001,P01,L01,2026-06-16,54.649,2.289,3.203,0,0,75.27,7.2,0,0,0
MCH-001,P01,L01,2026-06-17,57.251,2.6,3.43,1,3,86.04,7.2,0,0,0
MCH-001,P01,L01,2026-06-18,53.696,2.299,3.091,0,4,115.86,7.2,0,0,0
MCH-001,P01,L01,2026-06-19,54.349,2.215,3.333,0,5,117.16,7.2,0,0,0
MCH-001,P01,L01,2026-06-20,50.841,2.394,3.223,0,6,132.89,7.2,0,0,0
MCH-001,P01,L01,2026-06-21,53.469,2.272,3.528,1,6,0.0,7.2,0,0,0
MCH-001,P01,L01,2026-06-22,52.623,2.299,3.292,0,6,14.78,7.2,0,0,0
MCH-001,P01,L01,2026-06-23,52.19,2.359,3.764,0,9,30.81,7.2,0,0,0
MCH-001,P01,L01,2026-06-24,52.084,2.327,3.091,0,6,47.17,7.2,0,0,0
MCH-001,P01,L01,2026-06-25,51.967,2.349,3.995,0,5,61.56,7.2,0,0,0
MCH-001,P01,L01,2026-06-26,56.39,2.409,3.264,1,7,69.52,7.2,0,0,0
MCH-001,P01,L01,2026-06-27,50.594,2.205,3.024,0,7,99.05,7.2,0,0,0
MCH-001,P01,L01,2026-06-28,52.164,2.226,3.334,0,7,117.01,7.2,0,0,0
MCH-001,P01,L01,2026-06-29,53.867,2.453,3.599,0,7,119.47,7.2,0,0,0
MCH-001,P01,L01,2026-06-30,53.315,2.349,3.473,0,5,136.92,7.2,0,0,0
MCH-001,P01,L01,2026-07-01,54.238,2.723,9.347,1,7,167.34,7.2,0,0,0
MCH-001,P01,L01,2026-07-02,53.164,2.192,2.948,0,9,161.53,7.2,0,0,0
MCH-001,P01,L01,2026-07-03,54.601,2.463,3.458,0,6,183.36,7.2,0,0,0
MCH-001,P01,L01,2026-07-04,49.541,2.387,5.621,1,5,222.37,7.2,0,0,0
MCH-001,P01,L01,2026-07-05,50.983,2.388,3.228,1,5,213.75,7.2,0,0,0
MCH-001,P01,L01,2026-07-06,52.364,2.461,3.481,0,5,257.11,7.2,0,0,0
MCH-001,P01,L01,2026-07-07,52.173,2.209,3.312,0,5,255.62,7.2,0,0,0
MCH-001,P01,L01,2026-07-08,53.03,2.445,3.365,0,3,286.89,7.2,0,0,0
MCH-001,P01,L01,2026-07-09,52.158,2.174,3.572,0,3,249.55,7.2,0,0,0
MCH-001,P01,L01,2026-07-10,56.349,2.546,3.271,0,4,320.64,7.2,0,0,0
MCH-001,P01,L01,2026-07-11,52.184,2.145,3.26,0,4,341.82,7.2,0,0,0
MCH-001,P01,L01,2026-07-12,50.405,2.262,3.422,0,4,341.74,7.2,0,0,0
MCH-001,P01,L01,2026-07-13,52.808,2.349,3.581,0,4,358.06,7.2,0,0,0
MCH-001,P01,L01,2026-07-14,53.417,2.375,3.441,0,3,401.77,7.2,0,0,0
MCH-001,P01,L01,2026-07-15,54.696,2.456,3.466,0,5,384.49,7.2,0,0,0
MCH-001,P01,L01,2026-07-16,54.944,2.297,3.685,0,4,343.07,7.2,0,0,0
MCH-001,P01,L01,2026-07-17,53.331,2.368,3.305,0,3,384.47,7.2,0,0,0
MCH-001,P01,L01,2026-07-18,50.475,2.228,3.201,0,3,431.79,7.2,0,0,0
MCH-001,P01,L01,2026-07-19,48.591,2.359,7.772,1,3,446.67,7.2,0,0,0
MCH-001,P01,L01,2026-07-20,54.722,2.294,2.798,0,3,478.73,7.2,0,0,0
MCH-001,P01,L01,2026-07-21,52.866,2.537,3.485,0,5,426.3,7.2,0,0,0
MCH-001,P01,L01,2026-07-22,54.447,2.294,3.239,1,3,473.6,7.2,0,0,0
MCH-001,P01,L01,2026-07-23,49.589,2.148,3.145,0,3,450.42,7.2,0,0,0
MCH-001,P01,L01,2026-07-24,52.689,2.345,3.188,0,4,523.54,7.2,0,0,0
MCH-001,P01,L01,2026-07-25,47.796,2.107,3.164,0,5,494.33,7.2,0,0,0
MCH-001,P01,L01,2026-07-26,50.565,2.257,3.628,0,5,597.96,7.2,0,0,0
MCH-001,P01,L01,2026-07-27,55.006,2.457,3.373,0,5,585.19,7.2,0,0,0
MCH-001,P01,L01,2026-07-28,51.151,2.3,3.204,0,3,646.54,7.2,0,0,0
MCH-001,P01,L01,2026-07-29,53.353,2.358,3.538,0,3,667.25,7.2,0,0,0
MCH-001,P01,L01,2026-07-30,57.616,2.289,3.626,0,4,656.59,7.2,0,0,0
MCH-001,P01,L01,2026-07-31,54.854,2.502,3.245,0,4,557.14,7.2,0,0,0
MCH-002,P01,L01,2025-08-01,53.833,2.447,3.237,0,0,822.15,6.6,1,0,0
MCH-002,P01,L01,2025-08-02,50.373,2.218,3.196,0,0,1017.89,6.6,1,0,0
MCH-002,P01,L01,2025-08-03,50.243,2.223,3.286,0,0,947.49,6.6,1,0,0
MCH-002,P01,L01,2025-08-04,51.036,2.316,3.519,0,0,980.98,6.6,1,0,0
MCH-002,P01,L01,2025-08-05,50.86,2.399,3.428,0,2,873.15,6.6,1,0,0
MCH-002,P01,L01,2025-08-06,52.348,2.333,3.304,0,2,1070.31,6.6,1,0,0
MCH-002,P01,L01,2025-08-07,52.421,2.42,3.172,0,3,903.78,6.6,1,0,0
MCH-002,P01,L01,2025-08-08,52.915,2.344,3.106,0,4,1077.21,6.6,1,0,0
MCH-002,P01,L01,2025-08-09,50.384,2.416,3.181,0,4,1110.88,6.6,1,0,0
MCH-002,P01,L01,2025-08-10,50.609,2.279,3.12,0,4,1209.84,6.6,1,0,0
MCH-002,P01,L01,2025-08-11,50.893,2.418,3.266,0,5,1102.51,6.6,1,0,0
MCH-002,P01,L01,2025-08-12,55.496,2.337,3.344,0,4,1245.24,6.6,1,0,0
MCH-002,P01,L01,2025-08-13,52.819,2.362,3.462,0,5,0.0,6.6,0,0,0
MCH-002,P01,L01,2025-08-14,53.549,2.165,3.321,0,4,14.6,6.6,0,0,0
MCH-002,P01,L01,2025-08-15,52.902,2.456,3.644,0,3,31.41,6.6,0,0,0
MCH-002,P01,L01,2025-08-16,44.965,2.059,2.986,0,4,51.8,6.6,0,0,0
MCH-002,P01,L01,2025-08-17,51.428,2.251,3.279,0,4,68.48,6.6,0,0,0
MCH-002,P01,L01,2025-08-18,52.469,2.359,3.633,0,3,85.08,6.6,0,0,0
MCH-002,P01,L01,2025-08-19,52.546,2.328,3.144,0,3,99.94,6.6,0,0,0
MCH-002,P01,L01,2025-08-20,54.692,2.376,3.302,0,2,107.84,6.6,0,0,0
MCH-002,P01,L01,2025-08-21,52.576,2.31,3.259,0,3,113.82,6.6,0,0,0
MCH-002,P01,L01,2025-08-22,51.142,2.325,3.108,0,3,137.16,6.6,0,0,0
MCH-002,P01,L01,2025-08-23,50.534,2.141,3.069,0,2,146.49,6.6,0,0,0
MCH-002,P01,L01,2025-08-24,51.013,2.192,2.956,0,2,184.96,6.6,0,0,0
MCH-002,P01,L01,2025-08-25,52.982,2.304,3.257,0,2,168.74,6.6,0,0,0
MCH-002,P01,L01,2025-08-26,52.706,2.152,3.011,0,3,183.34,6.6,0,0,0
MCH-002,P01,L01,2025-08-27,52.7,2.461,3.223,0,5,216.4,6.6,0,0,0
MCH-002,P01,L01,2025-08-28,53.931,2.546,3.224,0,5,260.24,6.6,0,0,0
MCH-002,P01,L01,2025-08-29,49.275,2.2,3.208,0,5,235.53,6.6,0,0,0
MCH-002,P01,L01,2025-08-30,50.126,2.166,3.347,0,5,247.51,6.6,0,0,0
MCH-002,P01,L01,2025-08-31,48.447,2.249,3.015,0,6,258.0,6.6,0,0,0
MCH-002,P01,L01,2025-09-01,53.288,2.326,3.297,0,7,295.46,6.6,0,0,0
MCH-002,P01,L01,2025-09-02,52.021,2.223,3.561,0,6,291.35,6.6,0,0,0
MCH-002,P01,L01,2025-09-03,53.491,2.442,3.319,0,4,336.58,6.6,0,0,0
MCH-002,P01,L01,2025-09-04,53.022,2.389,3.76,0,3,329.25,6.6,0,0,0
MCH-002,P01,L01,2025-09-05,51.635,2.406,3.446,0,4,364.58,6.6,0,0,0
MCH-002,P01,L01,2025-09-06,48.622,1.999,2.874,0,4,335.39,6.6,0,0,0
MCH-002,P01,L01,2025-09-07,47.191,2.197,3.014,0,3,353.66,6.6,0,0,0
MCH-002,P01,L01,2025-09-08,54.171,2.554,3.419,0,2,388.39,6.6,0,0,0
MCH-002,P01,L01,2025-09-09,54.302,2.392,3.588,0,2,368.14,6.6,0,0,0
MCH-002,P01,L01,2025-09-10,54.806,2.35,3.577,0,3,405.71,6.6,0,0,0
MCH-002,P01,L01,2025-09-11,55.049,2.371,3.338,0,3,497.26,6.6,0,0,0
MCH-002,P01,L01,2025-09-12,51.321,2.124,2.843,0,2,449.99,6.6,0,0,0
MCH-002,P01,L01,2025-09-13,47.78,1.997,2.804,0,3,495.48,6.6,0,0,0
MCH-002,P01,L01,2025-09-14,48.215,2.146,2.954,0,3,457.99,6.6,0,0,0
MCH-002,P01,L01,2025-09-15,53.723,2.235,3.511,0,4,574.06,6.6,0,0,0
MCH-002,P01,L01,2025-09-16,49.873,2.278,3.359,0,3,579.59,6.6,0,0,0
MCH-002,P01,L01,2025-09-17,52.828,2.376,3.318,0,3,561.41,6.6,0,0,0
MCH-002,P01,L01,2025-09-18,53.653,2.318,3.312,0,3,523.85,6.6,0,0,0
MCH-002,P01,L01,2025-09-19,49.464,2.203,3.288,0,3,523.36,6.6,0,0,0
MCH-002,P01,L01,2025-09-20,49.798,2.154,2.874,0,2,610.06,6.6,0,0,0
MCH-002,P01,L01,2025-09-21,50.054,2.194,3.122,0,2,577.8,6.6,0,0,0
MCH-002,P01,L01,2025-09-22,52.403,2.246,3.145,0,2,667.67,6.6,0,0,0
MCH-002,P01,L01,2025-09-23,53.811,2.261,3.507,0,3,595.18,6.6,0,0,0
MCH-002,P01,L01,2025-09-24,52.43,2.4,5.617,1,3,659.13,6.6,0,0,0
MCH-002,P01,L01,2025-09-25,53.652,2.294,3.058,0,4,657.96,6.6,0,0,0
MCH-002,P01,L01,2025-09-26,53.224,2.39,3.358,0,5,738.95,6.6,0,0,0
MCH-002,P01,L01,2025-09-27,50.294,2.346,3.099,0,6,666.18,6.6,0,0,0
MCH-002,P01,L01,2025-09-28,49.919,2.241,3.301,0,6,799.24,6.6,0,0,0
MCH-002,P01,L01,2025-09-29,53.935,2.331,3.007,0,6,810.38,6.6,0,0,0
MCH-002,P01,L01,2025-09-30,51.974,2.246,3.288,0,6,776.51,6.6,0,0,0
MCH-002,P01,L01,2025-10-01,51.881,2.309,3.86,0,5,843.24,6.6,0,0,0
MCH-002,P01,L01,2025-10-02,54.138,2.4,3.47,0,4,0.0,6.6,0,0,0
MCH-002,P01,L01,2025-10-03,50.722,2.218,2.991,0,3,17.46,6.6,0,0,0
MCH-002,P01,L01,2025-10-04,51.005,2.219,3.203,0,3,33.69,6.6,0,0,0
MCH-002,P01,L01,2025-10-05,47.873,2.058,3.293,0,3,50.7,6.6,0,0,0
MCH-002,P01,L01,2025-10-06,55.424,2.233,3.451,0,3,67.94,6.6,0,0,0
MCH-002,P01,L01,2025-10-07,55.678,2.235,2.576,0,2,83.11,6.6,0,0,0
MCH-002,P01,L01,2025-10-08,54.018,2.221,3.231,0,2,101.82,6.6,0,0,0
MCH-002,P01,L01,2025-10-09,54.298,2.361,3.189,0,4,99.86,6.6,0,0,0
MCH-002,P01,L01,2025-10-10,48.909,2.268,3.507,0,4,136.12,6.6,0,0,0
MCH-002,P01,L01,2025-10-11,48.657,2.073,3.139,0,4,133.08,6.6,0,0,0
MCH-002,P01,L01,2025-10-12,49.012,2.222,3.231,0,4,152.13,6.6,0,0,0
MCH-002,P01,L01,2025-10-13,53.779,2.545,3.388,0,3,165.61,6.6,0,0,0
MCH-002,P01,L01,2025-10-14,52.737,2.434,3.582,0,3,181.85,6.6,0,0,0
MCH-002,P01,L01,2025-10-15,51.116,2.278,3.25,0,4,193.68,6.6,0,0,0
MCH-002,P01,L01,2025-10-16,54.317,2.201,3.125,0,3,227.03,6.6,0,0,0
MCH-002,P01,L01,2025-10-17,53.673,2.391,3.338,0,3,238.7,6.6,0,0,0
MCH-002,P01,L01,2025-10-18,47.823,2.162,3.083,0,4,232.51,6.6,0,0,0
MCH-002,P01,L01,2025-10-19,49.595,2.058,3.128,0,4,266.62,6.6,0,0,0
MCH-002,P01,L01,2025-10-20,52.647,2.529,3.837,0,6,273.01,6.6,0,0,0
MCH-002,P01,L01,2025-10-21,54.317,2.255,3.3,0,8,290.51,6.6,0,0,0
MCH-002,P01,L01,2025-10-22,53.414,2.546,3.21,0,7,306.76,6.6,0,0,0
MCH-002,P01,L01,2025-10-23,55.654,2.382,3.126,0,7,315.09,6.6,0,0,0
MCH-002,P01,L01,2025-10-24,51.991,2.187,2.901,0,8,361.33,6.6,0,0,0
MCH-002,P01,L01,2025-10-25,51.106,2.228,3.483,0,7,348.19,6.6,0,0,0
MCH-002,P01,L01,2025-10-26,47.176,2.14,6.189,1,7,367.09,6.6,0,0,0
MCH-002,P01,L01,2025-10-27,52.203,2.197,3.901,0,6,341.35,6.6,0,0,0
MCH-002,P01,L01,2025-10-28,51.567,2.38,3.079,0,5,409.62,6.6,0,0,0
MCH-002,P01,L01,2025-10-29,52.264,2.219,3.258,0,5,413.63,6.6,0,0,0
MCH-002,P01,L01,2025-10-30,51.602,2.373,3.163,0,5,473.13,6.6,0,0,0
MCH-002,P01,L01,2025-10-31,59.085,2.276,3.584,1,6,456.14,6.6,0,0,0
MCH-002,P01,L01,2025-11-01,47.194,2.132,3.631,0,5,506.65,6.6,0,0,0
MCH-002,P01,L01,2025-11-02,48.633,2.306,3.239,0,6,529.4,6.6,0,0,0
MCH-002,P01,L01,2025-11-03,52.989,2.272,3.244,0,7,557.38,6.6,0,0,0
MCH-002,P01,L01,2025-11-04,50.775,2.232,3.455,0,7,529.4,6.6,0,0,0
MCH-002,P01,L01,2025-11-05,49.288,2.342,3.059,0,8,537.4,6.6,0,0,0
MCH-002,P01,L01,2025-11-06,51.541,2.433,3.941,0,8,609.4,6.6,0,0,0
MCH-002,P01,L01,2025-11-07,53.181,2.515,3.345,0,6,632.82,6.6,0,0,0
MCH-002,P01,L01,2025-11-08,46.772,2.101,2.949,0,6,599.5,6.6,0,0,0
MCH-002,P01,L01,2025-11-09,46.185,2.129,3.196,0,5,566.51,6.6,0,0,0
MCH-002,P01,L01,2025-11-10,52.938,2.41,3.472,0,4,535.75,6.6,0,0,0
MCH-002,P01,L01,2025-11-11,54.223,2.417,3.418,0,3,566.29,6.6,0,0,0
MCH-002,P01,L01,2025-11-12,58.441,2.595,8.896,3,2,0.0,6.6,0,0,0
MCH-002,P01,L01,2025-11-13,50.435,2.047,3.111,0,3,14.31,6.6,0,0,0
MCH-002,P01,L01,2025-11-14,54.165,2.433,3.083,0,3,33.2,6.6,0,0,0
MCH-002,P01,L01,2025-11-15,47.931,1.999,3.08,0,4,48.96,6.6,0,0,0
MCH-002,P01,L01,2025-11-16,48.408,2.04,3.081,0,4,63.9,6.6,0,0,0
MCH-002,P01,L01,2025-11-17,51.922,2.203,3.692,0,4,79.43,6.6,0,0,0
MCH-002,P01,L01,2025-11-18,51.065,2.398,3.238,0,5,83.71,6.6,0,0,0
MCH-002,P01,L01,2025-11-19,54.553,2.401,3.262,0,5,114.75,6.6,0,0,0
MCH-002,P01,L01,2025-11-20,52.735,2.394,3.329,0,3,111.21,6.6,0,0,0
MCH-002,P01,L01,2025-11-21,56.392,2.452,3.716,0,4,155.97,6.6,0,0,0
MCH-002,P01,L01,2025-11-22,53.455,2.072,3.348,1,4,162.45,6.6,0,0,0
MCH-002,P01,L01,2025-11-23,49.424,2.135,2.862,0,4,181.98,6.6,0,0,0
MCH-002,P01,L01,2025-11-24,53.021,2.423,3.324,0,3,187.95,6.6,0,0,0
MCH-002,P01,L01,2025-11-25,54.061,2.317,2.967,0,4,213.55,6.6,0,0,0
MCH-002,P01,L01,2025-11-26,55.038,2.229,3.339,0,6,210.88,6.6,0,0,0
MCH-002,P01,L01,2025-11-27,56.165,2.244,3.071,1,8,240.41,6.6,0,0,0
MCH-002,P01,L01,2025-11-28,54.761,2.396,3.363,0,8,249.68,6.6,0,0,0
MCH-002,P01,L01,2025-11-29,53.276,1.964,2.909,1,7,270.3,6.6,0,0,0
MCH-002,P01,L01,2025-11-30,48.69,2.318,3.407,0,7,301.05,6.6,0,0,0
MCH-002,P01,L01,2025-12-01,50.892,2.266,3.363,0,8,258.92,6.6,0,0,0
MCH-002,P01,L01,2025-12-02,52.831,2.238,3.577,0,6,276.61,6.6,0,0,0
MCH-002,P01,L01,2025-12-03,53.126,2.402,3.383,0,5,287.73,6.6,0,0,0
MCH-002,P01,L01,2025-12-04,53.132,2.146,2.882,0,3,373.57,6.6,0,0,0
MCH-002,P01,L01,2025-12-05,55.738,2.458,3.316,1,5,370.43,6.6,0,0,0
MCH-002,P01,L01,2025-12-06,46.55,2.019,3.134,0,5,356.71,6.6,0,0,0
MCH-002,P01,L01,2025-12-07,50.892,2.214,3.003,0,5,377.66,6.6,0,0,0
MCH-002,P01,L01,2025-12-08,55.35,2.31,3.023,0,5,415.17,6.6,0,0,0
MCH-002,P01,L01,2025-12-09,54.301,2.096,3.123,0,6,421.08,6.6,0,0,0
MCH-002,P01,L01,2025-12-10,54.719,2.38,3.422,0,7,416.84,6.6,0,0,0
MCH-002,P01,L01,2025-12-11,54.337,2.487,2.946,0,8,497.91,6.6,0,0,0
MCH-002,P01,L01,2025-12-12,52.586,2.253,2.958,0,6,450.38,6.6,0,0,0
MCH-002,P01,L01,2025-12-13,50.238,2.19,2.922,0,7,471.09,6.6,0,0,0
MCH-002,P01,L01,2025-12-14,50.191,2.094,3.187,0,7,474.55,6.6,0,0,0
MCH-002,P01,L01,2025-12-15,54.591,2.562,3.351,0,8,541.0,6.6,0,0,0
MCH-002,P01,L01,2025-12-16,54.44,2.321,2.978,0,7,474.67,6.6,0,0,0
MCH-002,P01,L01,2025-12-17,52.264,2.433,5.999,1,6,598.12,6.6,0,0,0
MCH-002,P01,L01,2025-12-18,54.196,2.393,3.175,0,6,543.11,6.6,0,0,0
MCH-002,P01,L01,2025-12-19,53.494,2.387,3.623,0,7,649.84,6.6,0,0,0
MCH-002,P01,L01,2025-12-20,48.883,2.193,3.041,0,6,584.75,6.6,0,0,0
MCH-002,P01,L01,2025-12-21,48.61,2.119,2.758,0,6,636.96,6.6,0,0,0
MCH-002,P01,L01,2025-12-22,52.292,2.306,3.182,0,6,606.32,6.6,0,0,0
MCH-002,P01,L01,2025-12-23,54.108,2.27,3.515,0,7,721.27,6.6,0,0,0
MCH-002,P01,L01,2025-12-24,55.564,2.439,3.733,0,8,628.82,6.6,0,0,0
MCH-002,P01,L01,2025-12-25,55.151,2.394,3.541,0,7,620.4,6.6,0,0,0
MCH-002,P01,L01,2025-12-26,55.472,2.365,3.348,0,5,612.04,6.6,0,0,0
MCH-002,P01,L01,2025-12-27,48.496,2.129,3.146,0,5,731.65,6.6,0,0,0
MCH-002,P01,L01,2025-12-28,46.753,2.229,3.434,0,5,694.47,6.6,0,0,0
MCH-002,P01,L01,2025-12-29,53.899,2.508,3.468,0,4,741.45,6.6,0,0,0
MCH-002,P01,L01,2025-12-30,53.966,2.369,3.246,0,4,0.0,6.6,0,0,0
MCH-002,P01,L01,2025-12-31,50.395,2.263,3.411,0,3,17.35,6.6,0,0,0
MCH-002,P01,L01,2026-01-01,54.752,2.475,3.232,0,4,28.97,6.6,0,0,0
MCH-002,P01,L01,2026-01-02,55.68,2.454,3.136,0,5,47.21,6.6,0,0,0
MCH-002,P01,L01,2026-01-03,48.019,1.97,3.175,0,5,57.51,6.6,0,0,0
MCH-002,P01,L01,2026-01-04,45.433,1.827,3.069,0,5,73.44,6.6,0,0,0
MCH-002,P01,L01,2026-01-05,52.619,2.326,2.862,0,5,84.22,6.6,0,0,0
MCH-002,P01,L01,2026-01-06,53.281,2.216,3.028,0,4,107.52,6.6,0,0,0
MCH-002,P01,L01,2026-01-07,48.239,2.231,3.271,0,5,109.21,6.6,0,0,0
MCH-002,P01,L01,2026-01-08,53.434,2.259,3.262,0,4,138.06,6.6,0,0,0
MCH-002,P01,L01,2026-01-09,54.428,2.316,3.266,0,3,169.27,6.6,0,0,0
MCH-002,P01,L01,2026-01-10,46.369,2.141,3.025,0,3,182.78,6.6,0,0,0
MCH-002,P01,L01,2026-01-11,49.356,2.068,3.194,0,4,188.77,6.6,0,0,0
MCH-002,P01,L01,2026-01-12,50.688,2.136,3.142,0,4,208.52,6.6,0,0,0
MCH-002,P01,L01,2026-01-13,50.971,2.251,3.317,0,5,213.43,6.6,0,0,0
MCH-002,P01,L01,2026-01-14,53.594,2.445,3.19,0,4,246.21,6.6,0,0,0
MCH-002,P01,L01,2026-01-15,52.538,2.218,3.475,0,4,251.81,6.6,0,0,0
MCH-002,P01,L01,2026-01-16,52.24,2.196,3.101,1,5,285.89,6.6,0,0,0
MCH-002,P01,L01,2026-01-17,50.101,2.043,3.016,0,5,314.89,6.6,0,0,0
MCH-002,P01,L01,2026-01-18,50.474,2.235,3.244,0,5,297.24,6.6,0,0,0
MCH-002,P01,L01,2026-01-19,52.777,2.389,3.447,0,6,346.27,6.6,0,0,0
MCH-002,P01,L01,2026-01-20,51.416,2.2,3.558,0,6,345.63,6.6,0,0,0
MCH-002,P01,L01,2026-01-21,51.184,2.157,2.965,0,5,309.92,6.6,0,0,0
MCH-002,P01,L01,2026-01-22,51.545,2.235,3.008,0,5,345.83,6.6,0,0,0
MCH-002,P01,L01,2026-01-23,52.788,2.5,5.801,1,5,337.83,6.6,0,0,0
MCH-002,P01,L01,2026-01-24,48.5,2.159,2.797,0,5,420.63,6.6,0,0,0
MCH-002,P01,L01,2026-01-25,46.333,2.037,7.156,1,5,450.09,6.6,0,0,0
MCH-002,P01,L01,2026-01-26,52.642,2.285,3.3,0,4,465.61,6.6,0,0,0
MCH-002,P01,L01,2026-01-27,50.64,2.169,3.467,0,5,406.82,6.6,0,0,0
MCH-002,P01,L01,2026-01-28,51.855,2.351,2.93,0,5,489.66,6.6,0,0,0
MCH-002,P01,L01,2026-01-29,52.105,2.026,2.839,0,6,417.33,6.6,0,0,0
MCH-002,P01,L01,2026-01-30,55.188,2.371,3.389,0,6,435.43,6.6,0,0,0
MCH-002,P01,L01,2026-01-31,47.875,2.116,3.332,0,6,465.49,6.6,0,0,0
MCH-002,P01,L01,2026-02-01,51.035,2.405,3.542,0,6,458.0,6.6,0,0,0
MCH-002,P01,L01,2026-02-02,54.391,2.304,3.309,0,6,556.61,6.6,0,0,0
MCH-002,P01,L01,2026-02-03,53.475,2.493,6.053,1,5,526.96,6.6,0,0,0
MCH-002,P01,L01,2026-02-04,49.995,2.205,3.603,0,7,544.28,6.6,0,0,0
MCH-002,P01,L01,2026-02-05,55.482,2.326,3.125,0,9,588.78,6.6,0,0,0
MCH-002,P01,L01,2026-02-06,55.761,2.557,3.675,0,9,571.56,6.6,0,0,0
MCH-002,P01,L01,2026-02-07,47.662,1.88,3.269,0,10,611.89,6.6,0,0,0
MCH-002,P01,L01,2026-02-08,49.432,2.04,3.139,0,10,603.56,6.6,0,0,0
MCH-002,P01,L01,2026-02-09,52.169,2.217,3.275,0,9,649.82,6.6,0,0,0
MCH-002,P01,L01,2026-02-10,51.436,2.167,3.258,0,9,721.98,6.6,0,0,0
MCH-002,P01,L01,2026-02-11,57.41,2.449,2.968,0,9,659.99,6.6,0,0,0
MCH-002,P01,L01,2026-02-12,54.691,2.261,3.367,1,7,759.53,6.6,0,0,0
MCH-002,P01,L01,2026-02-13,52.683,2.355,3.398,0,7,0.0,6.6,0,0,0
MCH-002,P01,L01,2026-02-14,46.742,2.099,3.247,0,8,14.26,6.6,0,0,0
