downtime_id,event_id,machine_id,line_id,downtime_start,downtime_end,downtime_minutes,reason_code,severity,linked_work_order_id,recorded_by
DT-0000182,EVT-00000762,MCH-035,L06,2025-08-07 17:33:00,2025-08-07 17:47:16,14.27,UNKNOWN,medium,WO-000105,OP-0043
DT-0000183,EVT-00000765,MCH-031,L06,2025-08-08 00:14:00,2025-08-08 00:28:50,14.84,MICRO_STOP,medium,WO-000106,OP-0048
DT-0000184,EVT-00000769,MCH-032,L06,2025-08-08 01:24:00,2025-08-08 01:38:50,14.84,MICRO_STOP,medium,WO-000106,OP-0048
DT-0000185,EVT-00000773,MCH-031,L06,2025-08-07 11:32:00,2025-08-07 12:10:50,38.85,SENSOR_FAULT,medium,WO-000107,
DT-0000186,EVT-00000777,MCH-034,L06,2025-08-07 11:53:00,2025-08-07 12:31:50,38.85,QUALITY_HOLD,medium,WO-000107,OP-0029
DT-0000187,EVT-00000781,MCH-005,L01,2025-08-08 12:42:00,2025-08-08 13:01:08,19.14,MATERIAL_WAIT,medium,WO-000108,OP-0019
DT-0000188,EVT-00000785,MCH-006,L01,2025-08-08 13:35:00,2025-08-08 13:54:08,19.14,MICRO_STOP,medium,WO-000108,OP-0021
DT-0000189,EVT-00000789,MCH-003,L01,2025-08-08 22:54:00,2025-08-08 23:47:42,53.71,UNKNOWN,medium,WO-000109,OP-0038
DT-0000190,EVT-00000793,MCH-002,L01,2025-08-08 22:55:00,2025-08-08 23:48:42,53.71,MICRO_STOP,medium,WO-000109,OP-0016
DT-0000191,EVT-00000797,MCH-001,L01,2025-08-08 07:40:00,2025-08-08 08:03:00,23.0,SENSOR_FAULT,medium,WO-000110,OP-0016
DT-0000192,EVT-00000801,MCH-004,L01,2025-08-08 10:18:00,2025-08-08 10:41:00,23.0,MICRO_STOP,medium,WO-000110,OP-0066
DT-0000193,EVT-00000805,MCH-009,L02,2025-08-08 09:42:00,2025-08-08 10:21:08,39.14,UNKNOWN,medium,WO-000111,OP-0045
DT-0000194,EVT-00000809,MCH-008,L02,2025-08-08 10:06:00,2025-08-08 10:45:08,39.14,MICRO_STOP,medium,WO-000111,OP-0043
DT-0000195,EVT-00000813,MCH-007,L02,2025-08-08 20:45:00,2025-08-08 21:00:30,15.51,JAM,medium,WO-000112,OP-0067
DT-0000196,EVT-00000817,MCH-008,L02,2025-08-08 22:37:00,2025-08-08 22:52:30,15.51,SENSOR_FAULT,medium,WO-000112,OP-0023
DT-0000197,EVT-00000821,MCH-007,L02,2025-08-08 11:30:00,2025-08-08 11:53:21,23.36,UNKNOWN,medium,WO-000113,OP-0052
DT-0000198,EVT-00000825,MCH-012,L02,2025-08-08 09:45:00,2025-08-08 10:08:21,23.36,SENSOR_FAULT,medium,WO-000113,OP-0054
DT-0000199,EVT-00000829,MCH-018,L03,2025-08-08 15:52:00,2025-08-08 16:21:43,29.73,,medium,WO-000114,OP-0042
DT-0000200,EVT-00000833,MCH-014,L03,2025-08-08 17:38:00,2025-08-08 18:07:43,29.73,MICRO_STOP,medium,WO-000114,OP-0041
DT-0000201,EVT-00000837,MCH-015,L03,2025-08-08 22:59:00,2025-08-08 23:17:32,18.55,JAM,medium,WO-000115,OP-0063
DT-0000202,EVT-00000841,MCH-016,L03,2025-08-08 23:18:00,2025-08-08 23:36:32,18.55,SENSOR_FAULT,medium,WO-000115,OP-0037
DT-0000203,EVT-00000851,MCH-023,L04,2025-08-08 16:33:00,2025-08-08 16:45:45,12.76,SENSOR_FAULT,medium,WO-000117,OP-0034
DT-0000204,EVT-00000855,MCH-021,L04,2025-08-08 13:01:00,2025-08-08 13:13:45,12.76,MATERIAL_WAIT,medium,WO-000117,OP-0036
DT-0000205,EVT-00000859,MCH-019,L04,2025-08-08 22:15:00,2025-08-08 22:30:03,15.06,,medium,WO-000118,OP-0065
DT-0000206,EVT-00000863,MCH-023,L04,2025-08-08 20:51:00,2025-08-08 21:06:03,15.06,,medium,WO-000118,OP-0041
DT-0000207,EVT-00000867,MCH-024,L04,2025-08-08 08:54:00,2025-08-08 09:17:41,23.69,,medium,WO-000119,OP-0061
DT-0000208,EVT-00000871,MCH-023,L04,2025-08-08 08:09:00,2025-08-08 08:32:41,23.69,MICRO_STOP,medium,WO-000119,OP-0017
DT-0000209,EVT-00000875,MCH-026,L05,2025-08-08 16:28:00,2025-08-08 16:50:19,22.32,MICRO_STOP,medium,WO-000120,OP-0045
DT-0000210,EVT-00000879,MCH-029,L05,2025-08-08 16:51:00,2025-08-08 17:13:19,22.32,JAM,medium,WO-000120,OP-0045
DT-0000211,EVT-00000883,MCH-029,L05,2025-08-08 22:38:00,2025-08-08 23:03:24,25.4,SENSOR_FAULT,medium,WO-000121,OP-0060
DT-0000212,EVT-00000887,MCH-026,L05,2025-08-08 23:42:00,2025-08-09 00:07:24,25.4,MICRO_STOP,medium,WO-000121,OP-0012
DT-0000213,EVT-00000891,MCH-029,L05,2025-08-08 05:30:00,2025-08-08 05:49:54,19.91,MICRO_STOP,medium,WO-000122,OP-0032
DT-0000214,EVT-00000895,MCH-030,L05,2025-08-08 06:19:00,2025-08-08 06:38:54,19.91,,medium,WO-000122,OP-0060
DT-0000215,EVT-00000899,MCH-036,L06,2025-08-08 09:50:00,2025-08-08 10:11:40,21.67,UNKNOWN,medium,WO-000123,OP-0004
DT-0000216,EVT-00000903,MCH-032,L06,2025-08-08 12:24:00,2025-08-08 12:45:40,21.67,SENSOR_FAULT,medium,WO-000123,OP-0030
DT-0000217,EVT-00000907,MCH-034,L06,2025-08-09 02:34:00,2025-08-09 03:02:23,28.4,MICRO_STOP,medium,WO-000124,OP-0062
DT-0000218,EVT-00000910,MCH-036,L06,2025-08-09 00:53:00,2025-08-09 01:21:23,28.4,MICRO_STOP,medium,WO-000124,OP-0061
DT-0000219,EVT-00000913,MCH-031,L06,2025-08-08 07:35:00,2025-08-08 07:58:26,23.44,UNKNOWN,medium,WO-000125,OP-0009
DT-0000220,EVT-00000917,MCH-033,L06,2025-08-08 07:10:00,2025-08-08 07:33:26,23.44,,medium,WO-000125,OP-0034
DT-0000221,EVT-00000921,MCH-006,L01,2025-08-09 13:15:00,2025-08-09 13:38:10,23.18,SENSOR_FAULT,medium,WO-000126,OP-0033
DT-0000222,EVT-00000924,MCH-003,L01,2025-08-09 15:32:00,2025-08-09 15:55:10,23.18,QUALITY_HOLD,medium,WO-000126,OP-0033
DT-0000223,EVT-00000927,MCH-006,L01,2025-08-09 23:24:00,2025-08-09 23:49:06,25.11,UNKNOWN,medium,WO-000127,OP-0024
DT-0000224,EVT-00000930,MCH-003,L01,2025-08-09 19:46:00,2025-08-09 20:11:06,25.11,MICRO_STOP,medium,WO-000127,
DT-0000225,EVT-00000933,MCH-003,L01,2025-08-09 09:57:00,2025-08-09 10:05:32,8.55,SENSOR_FAULT,medium,WO-000128,OP-0047
DT-0000226,EVT-00000936,MCH-005,L01,2025-08-09 10:24:00,2025-08-09 10:32:32,8.55,JAM,medium,WO-000128,OP-0022
DT-0000227,EVT-00000939,MCH-010,L02,2025-08-09 09:58:00,2025-08-09 10:24:06,26.11,JAM,medium,WO-000129,OP-0006
DT-0000228,EVT-00000943,MCH-008,L02,2025-08-09 11:42:00,2025-08-09 12:08:06,26.11,QUALITY_HOLD,medium,WO-000129,OP-0004
DT-0000229,EVT-00000947,MCH-008,L02,2025-08-10 00:50:00,2025-08-10 01:17:52,27.88,JAM,medium,WO-000130,OP-0048
DT-0000230,EVT-00000951,MCH-012,L02,2025-08-10 03:55:00,2025-08-10 04:22:52,27.88,SENSOR_FAULT,medium,WO-000130,OP-0020
DT-0000231,EVT-00000955,MCH-013,L03,2025-08-10 02:03:00,2025-08-10 02:18:32,15.54,,medium,WO-000131,OP-0063
DT-0000232,EVT-00000959,MCH-018,L03,2025-08-10 03:11:00,2025-08-10 03:26:32,15.54,JAM,medium,WO-000131,OP-0038
DT-0000233,EVT-00000963,MCH-018,L03,2025-08-09 10:21:00,2025-08-09 10:53:14,32.24,QUALITY_HOLD,medium,WO-000132,OP-0061
DT-0000234,EVT-00000967,MCH-017,L03,2025-08-09 11:48:00,2025-08-09 12:20:14,32.24,,medium,WO-000132,OP-0066
DT-0000235,EVT-00000971,MCH-022,L04,2025-08-09 23:56:00,2025-08-10 00:32:44,36.74,MICRO_STOP,medium,WO-000133,OP-0070
DT-0000236,EVT-00000975,MCH-020,L04,2025-08-10 03:25:00,2025-08-10 04:01:44,36.74,JAM,medium,WO-000133,OP-0070
DT-0000237,EVT-00000979,MCH-023,L04,2025-08-09 08:22:00,2025-08-09 08:52:44,30.74,MICRO_STOP,medium,WO-000134,OP-0067
DT-0000238,EVT-00000982,MCH-019,L04,2025-08-09 08:30:00,2025-08-09 09:00:44,30.74,,medium,WO-000134,OP-0067
DT-0000239,EVT-00000985,MCH-027,L05,2025-08-09 14:30:00,2025-08-09 14:51:02,21.04,UNKNOWN,medium,WO-000135,OP-0014
DT-0000240,EVT-00000988,MCH-025,L05,2025-08-09 13:32:00,2025-08-09 13:53:02,21.04,,medium,WO-000135,OP-0039
DT-0000241,EVT-00000991,MCH-029,L05,2025-08-09 17:11:00,2025-08-09 17:42:19,31.32,UNKNOWN,medium,WO-000136,OP-0016
DT-0000242,EVT-00000995,MCH-026,L05,2025-08-09 15:46:00,2025-08-09 16:17:19,31.32,,medium,WO-000136,OP-0017
DT-0000243,EVT-00000999,MCH-033,L06,2025-08-10 00:19:00,2025-08-10 00:37:47,18.79,QUALITY_HOLD,medium,WO-000137,OP-0038
DT-0000244,EVT-00001003,MCH-035,L06,2025-08-10 03:51:00,2025-08-10 04:09:47,18.79,JAM,medium,WO-000137,OP-0066
DT-0000245,EVT-00001007,MCH-006,L01,2025-08-11 01:34:00,2025-08-11 01:49:30,15.51,MATERIAL_WAIT,medium,WO-000138,OP-0033
DT-0000246,EVT-00001010,MCH-005,L01,2025-08-11 02:28:00,2025-08-11 02:43:30,15.51,JAM,medium,WO-000138,OP-0059
DT-0000247,EVT-00001013,MCH-009,L02,2025-08-11 03:02:00,2025-08-11 03:15:23,13.39,SENSOR_FAULT,medium,WO-000139,OP-0042
DT-0000248,EVT-00001017,MCH-012,L02,2025-08-11 04:03:00,2025-08-11 04:16:23,13.39,SENSOR_FAULT,medium,WO-000139,OP-0015
DT-0000249,EVT-00001027,MCH-014,L03,2025-08-10 23:07:00,2025-08-10 23:22:41,15.69,MICRO_STOP,medium,WO-000141,OP-0062
DT-0000250,EVT-00001031,MCH-013,L03,2025-08-11 01:52:00,2025-08-11 02:07:41,15.69,,medium,WO-000141,OP-0015
DT-0000251,EVT-00001039,MCH-019,L04,2025-08-10 23:06:00,2025-08-10 23:30:00,24.01,UNKNOWN,medium,WO-000143,OP-0035
DT-0000252,EVT-00001042,MCH-022,L04,2025-08-11 00:57:00,2025-08-11 01:21:00,24.01,MICRO_STOP,medium,WO-000143,OP-0010
DT-0000253,EVT-00001045,MCH-022,L04,2025-08-10 02:28:00,2025-08-10 02:55:37,27.62,MICRO_STOP,medium,WO-000144,OP-0027
DT-0000254,EVT-00001049,MCH-019,L04,2025-08-10 02:16:00,2025-08-10 02:43:37,27.62,SENSOR_FAULT,medium,WO-000144,OP-0027
DT-0000255,EVT-00001053,MCH-026,L05,2025-08-10 20:18:00,2025-08-10 20:50:36,32.6,QUALITY_HOLD,medium,WO-000145,OP-0025
DT-0000256,EVT-00001056,MCH-029,L05,2025-08-11 00:40:00,2025-08-11 01:12:36,32.6,,medium,WO-000145,OP-0026
DT-0000257,EVT-00001059,MCH-028,L05,2025-08-11 02:26:00,2025-08-11 02:39:07,13.13,QUALITY_HOLD,medium,WO-000146,OP-0023
DT-0000258,EVT-00001063,MCH-027,L05,2025-08-11 02:24:00,2025-08-11 02:37:07,13.13,MICRO_STOP,medium,WO-000146,OP-0045
DT-0000259,EVT-00001067,MCH-036,L06,2025-08-10 11:53:00,2025-08-10 12:12:05,19.1,MICRO_STOP,medium,WO-000147,OP-0072
DT-0000260,EVT-00001071,MCH-032,L06,2025-08-10 11:25:00,2025-08-10 11:44:05,19.1,MICRO_STOP,medium,WO-000147,OP-0045
DT-0000261,EVT-00001075,MCH-034,L06,2025-08-10 21:01:00,2025-08-10 21:17:09,16.16,MICRO_STOP,medium,WO-000148,OP-0068
DT-0000262,EVT-00001079,MCH-036,L06,2025-08-10 19:16:00,2025-08-10 19:32:09,16.16,,medium,WO-000148,OP-0067
DT-0000263,EVT-00001083,MCH-031,L06,2025-08-10 08:02:00,2025-08-10 08:23:54,21.91,UNKNOWN,medium,WO-000149,OP-0027
DT-0000264,EVT-00001087,MCH-034,L06,2025-08-10 09:17:00,2025-08-10 09:38:54,21.91,QUALITY_HOLD,medium,WO-000149,OP-0025
DT-0000265,EVT-00001091,MCH-002,L01,2025-08-11 12:31:00,2025-08-11 13:03:26,32.45,MICRO_STOP,medium,WO-000150,OP-0005
DT-0000266,EVT-00001095,MCH-004,L01,2025-08-11 12:16:00,2025-08-11 12:48:26,32.45,MATERIAL_WAIT,medium,WO-000150,OP-0051
DT-0000267,EVT-00001099,MCH-003,L01,2025-08-11 16:51:00,2025-08-11 17:13:27,22.45,SENSOR_FAULT,medium,WO-000151,OP-0034
DT-0000268,EVT-00001102,MCH-001,L01,2025-08-11 19:22:00,2025-08-11 19:44:27,22.45,,medium,WO-000151,OP-0008
DT-0000269,EVT-00001105,MCH-001,L01,2025-08-12 02:15:00,2025-08-12 02:26:37,11.63,,medium,WO-000152,
DT-0000270,EVT-00001108,MCH-005,L01,2025-08-12 05:10:00,2025-08-12 05:21:37,11.63,MICRO_STOP,medium,WO-000152,OP-0018
DT-0000271,EVT-00001111,MCH-007,L02,2025-08-11 11:40:00,2025-08-11 11:59:33,19.55,QUALITY_HOLD,medium,WO-000153,
DT-0000272,EVT-00001114,MCH-008,L02,2025-08-11 12:26:00,2025-08-11 12:45:33,19.55,UNKNOWN,medium,WO-000153,OP-0033
DT-0000273,EVT-00001117,MCH-012,L02,2025-08-11 22:37:00,2025-08-11 22:52:59,15.99,MICRO_STOP,medium,WO-000154,OP-0017
DT-0000274,EVT-00001121,MCH-007,L02,2025-08-11 23:32:00,2025-08-11 23:47:59,15.99,MICRO_STOP,medium,WO-000154,OP-0065
DT-0000275,EVT-00001131,MCH-015,L03,2025-08-11 10:26:00,2025-08-11 11:07:51,41.87,,medium,WO-000156,OP-0060
DT-0000276,EVT-00001135,MCH-017,L03,2025-08-11 10:34:00,2025-08-11 11:15:51,41.87,UNKNOWN,medium,WO-000156,OP-0036
DT-0000277,EVT-00001139,MCH-015,L03,2025-08-11 20:16:00,2025-08-11 20:50:23,34.39,QUALITY_HOLD,medium,WO-000157,OP-0013
DT-0000278,EVT-00001142,MCH-014,L03,2025-08-11 23:58:00,2025-08-12 00:32:23,34.39,UNKNOWN,medium,WO-000157,OP-0017
DT-0000279,EVT-00001145,MCH-015,L03,2025-08-11 05:55:00,2025-08-11 06:32:26,37.44,JAM,medium,WO-000158,OP-0057
DT-0000280,EVT-00001149,MCH-016,L03,2025-08-11 09:09:00,2025-08-11 09:46:26,37.44,JAM,medium,WO-000158,OP-0055
DT-0000281,EVT-00001157,MCH-023,L04,2025-08-11 22:28:00,2025-08-11 23:05:46,37.77,MICRO_STOP,medium,WO-000160,OP-0070
DT-0000282,EVT-00001160,MCH-021,L04,2025-08-11 20:56:00,2025-08-11 21:33:46,37.77,QUALITY_HOLD,medium,WO-000160,OP-0024
DT-0000283,EVT-00001163,MCH-020,L04,2025-08-11 06:50:00,2025-08-11 07:03:06,13.1,UNKNOWN,medium,WO-000161,OP-0020
DT-0000284,EVT-00001167,MCH-023,L04,2025-08-11 10:07:00,2025-08-11 10:20:06,13.1,UNKNOWN,medium,WO-000161,OP-0022
DT-0000285,EVT-00001171,MCH-026,L05,2025-08-11 16:20:00,2025-08-11 16:49:38,29.64,QUALITY_HOLD,medium,WO-000162,OP-0042
DT-0000286,EVT-00001175,MCH-027,L05,2025-08-11 16:41:00,2025-08-11 17:10:38,29.64,MATERIAL_WAIT,medium,WO-000162,OP-0061
DT-0000287,EVT-00001179,MCH-030,L05,2025-08-12 01:48:00,2025-08-12 02:22:16,34.28,UNKNOWN,medium,WO-000163,OP-0067
DT-0000288,EVT-00001182,MCH-027,L05,2025-08-12 01:18:00,2025-08-12 01:52:16,34.28,MATERIAL_WAIT,medium,WO-000163,OP-0021
DT-0000289,EVT-00001185,MCH-028,L05,2025-08-12 03:17:00,2025-08-12 03:29:55,12.92,JAM,medium,WO-000164,OP-0010
DT-0000290,EVT-00001189,MCH-029,L05,2025-08-12 01:01:00,2025-08-12 01:13:55,12.92,JAM,medium,WO-000164,OP-0036
DT-0000291,EVT-00001193,MCH-032,L06,2025-08-11 19:21:00,2025-08-11 19:31:16,10.28,SENSOR_FAULT,medium,WO-000165,OP-0028
DT-0000292,EVT-00001196,MCH-036,L06,2025-08-11 16:08:00,2025-08-11 16:18:16,10.28,UNKNOWN,medium,WO-000165,OP-0051
DT-0000293,EVT-00001199,MCH-032,L06,2025-08-11 20:56:00,2025-08-11 21:18:03,22.06,JAM,medium,WO-000166,OP-0072
DT-0000294,EVT-00001203,MCH-036,L06,2025-08-11 19:45:00,2025-08-11 20:07:03,22.06,MATERIAL_WAIT,medium,WO-000166,OP-0067
DT-0000295,EVT-00001207,MCH-036,L06,2025-08-11 02:03:00,2025-08-11 02:27:57,24.95,MICRO_STOP,medium,WO-000167,OP-0025
DT-0000296,EVT-00001211,MCH-034,L06,2025-08-11 01:53:00,2025-08-11 02:17:57,24.95,,medium,WO-000167,OP-0025
DT-0000297,EVT-00001215,MCH-004,L01,2025-08-12 13:31:00,2025-08-12 13:45:51,14.85,MICRO_STOP,medium,WO-000168,OP-0065
DT-0000298,EVT-00001218,MCH-002,L01,2025-08-12 13:12:00,2025-08-12 13:26:51,14.85,MICRO_STOP,medium,WO-000168,OP-0016
DT-0000299,EVT-00001221,MCH-004,L01,2025-08-12 23:42:00,2025-08-12 23:51:00,9.01,UNKNOWN,medium,WO-000169,OP-0041
DT-0000300,EVT-00001225,MCH-005,L01,2025-08-12 23:43:00,2025-08-12 23:52:00,9.01,SENSOR_FAULT,medium,WO-000169,OP-0040
DT-0000301,EVT-00001229,MCH-003,L01,2025-08-12 07:04:00,2025-08-12 07:27:58,23.98,,medium,WO-000170,OP-0036
DT-0000302,EVT-00001233,MCH-005,L01,2025-08-12 09:08:00,2025-08-12 09:31:58,23.98,QUALITY_HOLD,medium,WO-000170,OP-0056
DT-0000303,EVT-00001237,MCH-007,L02,2025-08-12 12:30:00,2025-08-12 13:00:16,30.28,,medium,WO-000171,OP-0038
DT-0000304,EVT-00001241,MCH-010,L02,2025-08-12 14:53:00,2025-08-12 15:23:16,30.28,JAM,medium,WO-000171,OP-0015
DT-0000305,EVT-00001245,MCH-012,L02,2025-08-12 18:19:00,2025-08-12 18:28:57,9.96,,medium,WO-000172,OP-0053
DT-0000306,EVT-00001248,MCH-007,L02,2025-08-12 17:03:00,2025-08-12 17:12:57,9.96,,medium,WO-000172,OP-0030
DT-0000307,EVT-00001251,MCH-011,L02,2025-08-12 04:30:00,2025-08-12 05:01:27,31.46,MICRO_STOP,medium,WO-000173,OP-0029
DT-0000308,EVT-00001255,MCH-009,L02,2025-08-12 06:21:00,2025-08-12 06:52:27,31.46,SENSOR_FAULT,medium,WO-000173,OP-0027
DT-0000309,EVT-00001259,MCH-014,L03,2025-08-12 12:40:00,2025-08-12 13:18:19,38.32,SENSOR_FAULT,medium,WO-000174,OP-0048
DT-0000310,EVT-00001263,MCH-018,L03,2025-08-12 09:56:00,2025-08-12 10:34:19,38.32,QUALITY_HOLD,medium,WO-000174,OP-0068
DT-0000311,EVT-00001273,MCH-016,L03,2025-08-12 04:18:00,2025-08-12 04:56:56,38.95,MATERIAL_WAIT,medium,WO-000176,OP-0060
DT-0000312,EVT-00001277,MCH-013,L03,2025-08-12 06:01:00,2025-08-12 06:39:56,38.95,,medium,WO-000176,OP-0010
DT-0000313,EVT-00001281,MCH-020,L04,2025-08-12 15:07:00,2025-08-12 15:49:54,42.9,SENSOR_FAULT,medium,WO-000177,OP-0026
DT-0000314,EVT-00001285,MCH-024,L04,2025-08-12 15:01:00,2025-08-12 15:43:54,42.9,MICRO_STOP,medium,WO-000177,OP-0053
DT-0000315,EVT-00001289,MCH-024,L04,2025-08-13 02:56:00,2025-08-13 03:24:57,28.96,JAM,medium,WO-000178,OP-0029
DT-0000316,EVT-00001293,MCH-020,L04,2025-08-13 04:53:00,2025-08-13 05:21:57,28.96,MICRO_STOP,medium,WO-000178,OP-0049
DT-0000317,EVT-00001297,MCH-022,L04,2025-08-12 03:17:00,2025-08-12 03:59:18,42.3,QUALITY_HOLD,medium,WO-000179,OP-0041
DT-0000318,EVT-00001301,MCH-019,L04,2025-08-12 05:42:00,2025-08-12 06:24:18,42.3,JAM,medium,WO-000179,OP-0038
DT-0000319,EVT-00001305,MCH-025,L05,2025-08-12 09:10:00,2025-08-12 09:23:45,13.76,MICRO_STOP,medium,WO-000180,OP-0027
DT-0000320,EVT-00001309,MCH-030,L05,2025-08-12 13:42:00,2025-08-12 13:55:45,13.76,JAM,medium,WO-000180,OP-0004
DT-0000321,EVT-00001313,MCH-028,L05,2025-08-12 15:56:00,2025-08-12 16:30:13,34.23,QUALITY_HOLD,medium,WO-000181,OP-0002
DT-0000322,EVT-00001317,MCH-025,L05,2025-08-12 16:17:00,2025-08-12 16:51:13,34.23,MICRO_STOP,medium,WO-000181,OP-0006
DT-0000323,EVT-00001321,MCH-025,L05,2025-08-12 08:00:00,2025-08-12 08:21:10,21.17,MICRO_STOP,medium,WO-000182,OP-0068
DT-0000324,EVT-00001325,MCH-026,L05,2025-08-12 05:41:00,2025-08-12 06:02:10,21.17,MICRO_STOP,medium,WO-000182,OP-0044
DT-0000325,EVT-00001333,MCH-032,L06,2025-08-12 18:39:00,2025-08-12 19:05:26,26.43,UNKNOWN,medium,WO-000184,OP-0006
DT-0000326,EVT-00001337,MCH-036,L06,2025-08-12 17:36:00,2025-08-12 18:02:26,26.43,JAM,medium,WO-000184,OP-0005
DT-0000327,EVT-00001341,MCH-035,L06,2025-08-13 03:07:00,2025-08-13 03:19:19,12.32,MATERIAL_WAIT,medium,WO-000185,OP-0011
DT-0000328,EVT-00001344,MCH-036,L06,2025-08-13 04:16:00,2025-08-13 04:28:19,12.32,MICRO_STOP,medium,WO-000185,OP-0032
DT-0000329,EVT-00001347,MCH-005,L01,2025-08-13 18:04:00,2025-08-13 18:20:43,16.72,MATERIAL_WAIT,medium,WO-000186,OP-0010
DT-0000330,EVT-00001351,MCH-003,L01,2025-08-13 17:24:00,2025-08-13 17:40:43,16.72,,medium,WO-000186,OP-0035
DT-0000331,EVT-00001355,MCH-002,L01,2025-08-13 21:49:00,2025-08-13 22:08:12,19.2,UNKNOWN,medium,WO-000187,OP-0010
DT-0000332,EVT-00001359,MCH-006,L01,2025-08-13 23:00:00,2025-08-13 23:19:12,19.2,,medium,WO-000187,OP-0058
DT-0000333,EVT-00001367,MCH-010,L02,2025-08-13 16:09:00,2025-08-13 16:41:37,32.63,MICRO_STOP,medium,WO-000189,
DT-0000334,EVT-00001370,MCH-012,L02,2025-08-13 12:43:00,2025-08-13 13:15:37,32.63,MICRO_STOP,medium,WO-000189,OP-0008
DT-0000335,EVT-00001373,MCH-010,L02,2025-08-13 19:43:00,2025-08-13 20:23:30,40.52,JAM,medium,WO-000190,
DT-0000336,EVT-00001377,MCH-009,L02,2025-08-13 21:29:00,2025-08-13 22:09:30,40.52,QUALITY_HOLD,medium,WO-000190,OP-0021
DT-0000337,EVT-00001381,MCH-009,L02,2025-08-13 04:17:00,2025-08-13 04:46:58,29.97,JAM,medium,WO-000191,OP-0040
DT-0000338,EVT-00001385,MCH-012,L02,2025-08-13 02:46:00,2025-08-13 03:15:58,29.97,MATERIAL_WAIT,medium,WO-000191,OP-0039
DT-0000339,EVT-00001389,MCH-017,L03,2025-08-13 17:57:00,2025-08-13 18:34:48,37.8,MATERIAL_WAIT,medium,WO-000192,OP-0059
DT-0000340,EVT-00001393,MCH-013,L03,2025-08-13 18:21:00,2025-08-13 18:58:48,37.8,UNKNOWN,medium,WO-000192,OP-0035
DT-0000341,EVT-00001397,MCH-017,L03,2025-08-14 03:01:00,2025-08-14 03:31:18,30.31,MICRO_STOP,medium,WO-000193,OP-0068
DT-0000342,EVT-00001400,MCH-013,L03,2025-08-14 00:04:00,2025-08-14 00:34:18,30.31,UNKNOWN,medium,WO-000193,OP-0021
DT-0000343,EVT-00001403,MCH-016,L03,2025-08-13 10:10:00,2025-08-13 10:35:25,25.43,JAM,medium,WO-000194,OP-0032
DT-0000344,EVT-00001407,MCH-017,L03,2025-08-13 07:31:00,2025-08-13 07:56:25,25.43,,medium,WO-000194,OP-0008
DT-0000345,EVT-00001411,MCH-024,L04,2025-08-13 16:28:00,2025-08-13 16:56:51,28.87,MATERIAL_WAIT,medium,WO-000195,OP-0060
DT-0000346,EVT-00001415,MCH-019,L04,2025-08-13 14:30:00,2025-08-13 14:58:51,28.87,SENSOR_FAULT,medium,WO-000195,OP-0012
DT-0000347,EVT-00001419,MCH-021,L04,2025-08-13 17:16:00,2025-08-13 17:27:36,11.61,,medium,WO-000196,OP-0069
DT-0000348,EVT-00001423,MCH-023,L04,2025-08-13 21:53:00,2025-08-13 22:04:36,11.61,SENSOR_FAULT,medium,WO-000196,OP-0070
DT-0000349,EVT-00001431,MCH-030,L05,2025-08-13 12:08:00,2025-08-13 12:35:58,27.97,,medium,WO-000198,OP-0007
DT-0000350,EVT-00001435,MCH-027,L05,2025-08-13 13:26:00,2025-08-13 13:53:58,27.97,MICRO_STOP,medium,WO-000198,OP-0010
DT-0000351,EVT-00001439,MCH-025,L05,2025-08-13 20:43:00,2025-08-13 21:15:58,32.97,QUALITY_HOLD,medium,WO-000199,OP-0016
DT-0000352,EVT-00001443,MCH-027,L05,2025-08-13 23:04:00,2025-08-13 23:36:58,32.97,QUALITY_HOLD,medium,WO-000199,OP-0062
DT-0000353,EVT-00001459,MCH-036,L06,2025-08-13 19:04:00,2025-08-13 19:28:39,24.66,SENSOR_FAULT,medium,WO-000202,OP-0026
DT-0000354,EVT-00001463,MCH-034,L06,2025-08-13 22:37:00,2025-08-13 23:01:39,24.66,UNKNOWN,medium,WO-000202,OP-0001
DT-0000355,EVT-00001467,MCH-036,L06,2025-08-14 03:41:00,2025-08-14 04:11:01,30.03,QUALITY_HOLD,medium,WO-000203,OP-0033
DT-0000356,EVT-00001471,MCH-032,L06,2025-08-14 00:43:00,2025-08-14 01:13:01,30.03,MATERIAL_WAIT,medium,WO-000203,OP-0036
DT-0000357,EVT-00001481,MCH-005,L01,2025-08-14 17:15:00,2025-08-14 17:44:38,29.65,MATERIAL_WAIT,medium,WO-000205,OP-0035
DT-0000358,EVT-00001485,MCH-001,L01,2025-08-14 19:43:00,2025-08-14 20:12:38,29.65,QUALITY_HOLD,medium,WO-000205,OP-0009
DT-0000359,EVT-00001489,MCH-006,L01,2025-08-14 06:45:00,2025-08-14 07:42:12,57.2,MICRO_STOP,medium,WO-000206,OP-0038
DT-0000360,EVT-00001493,MCH-003,L01,2025-08-14 06:14:00,2025-08-14 07:11:12,57.2,MICRO_STOP,medium,WO-000206,OP-0016
DT-0000361,EVT-00001497,MCH-011,L02,2025-08-14 16:33:00,2025-08-14 16:42:15,9.25,,medium,WO-000207,OP-0052
DT-0000362,EVT-00001501,MCH-010,L02,2025-08-14 13:04:00,2025-08-14 13:13:15,9.25,,medium,WO-000207,OP-0004
DT-0000363,EVT-00001505,MCH-007,L02,2025-08-14 18:02:00,2025-08-14 18:25:28,23.47,,medium,WO-000208,OP-0046
