invoice_id,sales_order_id,invoice_date,customer_id,product_id,quantity,gross_amount,discount_amount,net_amount,standard_cost,margin_amount,payment_status
INV-000231,SO-000231,13/10/2025,CUST-0002,PRD-024,3008,2766818.56,27668.19,2739150.37,1482613.12,1256537.25,open
INV-000232,SO-000232,16/3/2026,CUST-0051,PRD-065,1716,1748157.84,34963.16,1713194.68,1066236.6,646958.08,paid
INV-000233,SO-000233,30/12/2025,CUST-0062,PRD-012,4026,1689953.76,135196.3,1554757.46,1261627.62,293129.84,open
INV-000234,SO-000234,13/12/2025,CUST-0101,PRD-052,3471,2178295.47,43565.91,2134729.56,1582949.55,551780.01,paid
INV-000235,SO-000235,5/11/2025,CUST-0032,PRD-076,3014,1550612.58,124049.01,1426563.57,867338.78,559224.79,paid
INV-000236,SO-000236,1/8/2026,CUST-0031,PRD-025,4239,814311.9,40715.6,773596.3,486298.08,287298.22,paid
INV-000237,SO-000237,17/4/2026,CUST-0113,PRD-035,1578,353045.94,3530.46,349515.48,281562.54,67952.94,paid
INV-000238,SO-000238,8/5/2026,CUST-0025,PRD-010,2054,919657.96,36786.32,882871.64,557168.04,325703.6,paid
INV-000239,SO-000239,20/3/2026,CUST-0054,PRD-029,9460,2815390.6,0,2815390.6,2122729.4,692661.2,paid
INV-000240,SO-000240,25/1/2026,CUST-0103,PRD-078,3310,1946908.9,58407.27,1888501.63,1124870.4,763631.23,paid
INV-000241,SO-000241,2/11/2025,CUST-0013,PRD-010,1206,522475.38,7837.13,514638.25,327139.56,187498.69,paid
INV-000242,SO-000242,5/1/2026,CUST-0120,PRD-002,2352,1634640,32692.8,1601947.2,1105628.16,496319.04,paid
INV-000243,SO-000243,23/4/2026,CUST-0106,PRD-041,11451,9952865.67,99528.66,9853337.01,5879515.95,3973821.06,open
INV-000244,SO-000244,4/10/2025,CUST-0022,PRD-022,4210,1931505.9,38630.12,1892875.78,1121838.7,771037.08,overdue
INV-000245,SO-000245,11/2/2026,CUST-0106,PRD-055,8738,5069525.46,152085.76,4917439.7,3334158.66,1583281.04,paid
INV-000246,SO-000246,24/2/2026,CUST-0115,PRD-031,3997,3453088.24,0,3453088.24,2083756.01,1369332.23,paid
INV-000247,SO-000247,22/11/2025,CUST-0065,PRD-066,3887,430290.9,0,430290.9,273411.58,156879.32,paid
INV-000248,SO-000248,12/11/2025,CUST-0095,PRD-041,6733,5227905.18,418232.41,4809672.77,3457058.85,1352613.92,paid
INV-000249,SO-000249,23/5/2026,CUST-0072,PRD-051,2458,1036120.74,51806.04,984314.7,752959.14,231355.56,paid
INV-000250,SO-000250,13/2/2026,CUST-0109,PRD-028,5645,3886356.7,77727.13,3808629.57,2136237.35,1672392.22,paid
INV-000251,SO-000251,31/3/2026,CUST-0011,PRD-074,2590,889820.4,0,889820.4,624008.7,265811.7,paid
INV-000252,SO-000252,18/1/2026,CUST-0062,PRD-029,7601,2258561.14,180684.89,2077876.25,1705588.39,372287.86,paid
INV-000253,SO-000253,5/12/2025,CUST-0072,PRD-073,3599,2535711.44,202856.92,2332854.52,1641755.83,691098.69,open
INV-000254,SO-000254,13/1/2026,CUST-0073,PRD-012,2161,946215.46,14193.23,932022.23,677192.57,254829.66,paid
INV-000255,SO-000255,16/6/2026,CUST-0044,PRD-034,2747,1299303.53,12993.04,1286310.49,724191.61,562118.88,paid
INV-000256,SO-000256,21/5/2026,CUST-0058,PRD-010,12612,5359091.04,267954.55,5091136.49,3421131.12,1670005.37,open
INV-000257,SO-000257,4/2/2026,CUST-0024,PRD-034,4838,2210869.24,221086.92,1989782.32,1275441.94,714340.38,paid
INV-000258,SO-000258,25/6/2026,CUST-0046,PRD-011,1558,727071.86,18176.8,708895.06,613852,95043.06,paid
INV-000259,SO-000259,29/3/2026,CUST-0092,PRD-054,5754,2415816.9,72474.51,2343342.39,1888692.96,454649.43,paid
INV-000260,SO-000260,28/7/2026,CUST-0056,PRD-054,828,358416.36,3584.16,354832.2,271782.72,83049.48,paid
INV-000261,SO-000261,31/5/2026,CUST-0062,PRD-075,8448,5638195.2,169145.86,5469049.34,3159636.48,2309412.86,open
INV-000262,SO-000262,4/11/2025,CUST-0018,PRD-002,1267,850600.45,42530.02,808070.43,595591.36,212479.07,open
INV-000263,SO-000263,3/12/2025,CUST-0025,PRD-010,4371,1756311.51,17563.12,1738748.39,1185677.46,553070.93,paid
INV-000265,SO-000265,19/5/2026,CUST-0014,PRD-027,3354,2564535.48,25645.35,2538890.13,1668413.76,870476.37,paid
INV-000266,SO-000266,22/5/2026,CUST-0022,PRD-008,3833,730454.81,0,730454.81,428069.44,302385.37,paid
INV-000267,SO-000267,29/8/2025,CUST-0087,PRD-008,5935,1051860.05,0,1051860.05,662820.8,389039.25,paid
INV-000268,SO-000268,1/7/2026,CUST-0067,PRD-026,6627,2094463.35,41889.27,2052574.08,1781271.33,271302.75,open
INV-000269,SO-000269,9/7/2026,CUST-0037,PRD-053,5237,2883596.94,144179.85,2739417.09,2063116.15,676300.94,overdue
INV-000270,SO-000270,28/12/2025,CUST-0057,PRD-003,2904,1406842.8,7034.21,1399808.59,819712.08,580096.51,open
INV-000271,SO-000271,11/4/2026,CUST-0014,PRD-020,6210,4524481.8,0,4524481.8,2561873.4,1962608.4,paid
INV-000272,SO-000272,21/8/2025,CUST-0087,PRD-010,3937,1782398.01,0,1782398.01,1067950.62,714447.39,open
INV-000273,SO-000273,2/3/2026,CUST-0011,PRD-038,2081,824221.67,8242.22,815979.45,603261.09,212718.36,paid
INV-000274,SO-000274,4/1/2026,CUST-0088,PRD-024,10967,9507730.98,475386.55,9032344.43,5405524.63,3626819.8,paid
INV-000275,SO-000275,24/9/2025,CUST-0029,PRD-014,4765,3011003.5,90330.1,2920673.4,1912099.2,1008574.2,paid
INV-000276,SO-000276,18/7/2026,CUST-0020,PRD-052,4089,2626119.36,262611.94,2363507.42,1864788.45,498718.97,paid
INV-000277,SO-000277,14/4/2026,CUST-0029,PRD-024,5892,4866497.4,243324.87,4623172.53,2904107.88,1719064.65,overdue
INV-000278,SO-000278,13/9/2025,CUST-0064,PRD-028,1475,969901,19398.02,950502.98,558184.25,392318.73,paid
INV-000279,SO-000279,24/3/2026,CUST-0086,PRD-051,7782,3182215.44,318221.54,2863993.9,2383860.06,480133.84,paid
INV-000280,SO-000280,29/9/2025,CUST-0077,PRD-008,5107,915327.61,45766.38,869561.23,570349.76,299211.47,paid
INV-000281,SO-000281,13/4/2026,CUST-0096,PRD-064,1376,151387.52,7569.38,143818.14,85669.76,58148.38,paid
INV-000282,SO-000282,3/7/2026,CUST-0005,PRD-051,13665,5776058.85,288802.94,5487255.91,4185999.45,1301256.46,overdue
INV-000283,SO-000283,11/6/2026,CUST-0050,PRD-036,9695,751071.65,60085.73,690985.92,522560.5,168425.42,paid
INV-000284,SO-000284,12/6/2026,CUST-0033,PRD-005,5007,1056627.21,5283.14,1051344.07,806327.28,245016.79,open
INV-000285,SO-000285,5/3/2026,CUST-0046,PRD-010,3851,1603633.42,16036.33,1587597.09,1044622.26,542974.83,paid
INV-000286,SO-000286,4/12/2025,CUST-0015,PRD-002,4502,2993649.92,0,2993649.92,2116300.16,877349.76,paid
INV-000287,SO-000287,6/1/2026,CUST-0031,PRD-017,2514,500889.36,50088.94,450800.42,388463.28,62337.14,open
INV-000288,SO-000288,16/1/2026,CUST-0044,PRD-075,18898,11761170.3,940893.62,10820276.68,7068040.98,3752235.7,paid
INV-000289,SO-000289,28/1/2026,CUST-0060,PRD-051,1326,586317.42,29315.87,557001.55,406193.58,150807.97,paid
INV-000290,SO-000290,10/7/2026,CUST-0053,PRD-019,1991,628578.61,3142.89,625435.72,371779.43,253656.29,open
INV-000291,SO-000291,8/3/2026,CUST-0077,PRD-079,614,208109.16,16648.73,191460.43,119281.78,72178.65,paid
INV-000292,SO-000292,5/9/2025,CUST-0090,PRD-021,2590,1324474.2,13244.74,1311229.46,770525,540704.46,paid
INV-000294,SO-000294,14/11/2025,CUST-0059,PRD-060,1568,743937.6,0,743937.6,576192.96,167744.64,paid
INV-000295,SO-000295,14/5/2026,CUST-0028,PRD-025,3055,542598.55,54259.86,488338.7,350469.6,137869.1,paid
INV-000296,SO-000296,5/10/2025,CUST-0016,PRD-057,815,412145.5,12364.36,399781.14,296334,103447.14,open
INV-000297,SO-000297,27/8/2025,CUST-0080,PRD-009,2331,636409.62,50912.77,585496.85,388857.42,196639.43,open
INV-000299,SO-000299,27/1/2026,CUST-0007,PRD-043,950,415302,0,415302,326676.5,88625.5,paid
INV-000300,SO-000300,17/10/2025,CUST-0074,PRD-011,6703,3005424.11,240433.93,2764990.18,2640982,124008.18,paid
INV-000301,SO-000301,15/10/2025,CUST-0094,PRD-036,1801,132859.77,0,132859.77,97073.9,35785.87,paid
INV-000302,SO-000302,6/12/2025,CUST-0058,PRD-042,9530,396543.3,11896.3,384647,289521.4,95125.6,paid
INV-000303,SO-000303,31/5/2026,CUST-0094,PRD-042,1493,68110.66,2724.43,65386.23,45357.34,20028.89,paid
INV-000304,SO-000304,26/11/2025,CUST-0105,PRD-065,1760,1874681.6,93734.08,1780947.52,1093576,687371.52,paid
INV-000305,SO-000305,3/4/2026,CUST-0041,PRD-076,6516,3467033.28,346703.33,3120329.95,1875109.32,1245220.63,paid
INV-000306,SO-000306,6/7/2026,CUST-0066,PRD-045,3271,1596051.74,0,1596051.74,1244484.66,351567.08,overdue
INV-000307,SO-000307,13/5/2026,CUST-0120,PRD-033,2612,1194441.48,0,1194441.48,726083.76,468357.72,open
INV-000308,SO-000308,23/3/2026,CUST-0059,PRD-069,4073,4245450.82,127363.52,4118087.3,2501677.33,1616409.97,open
INV-000309,SO-000309,15/3/2026,CUST-0030,PRD-029,2829,848841.45,84884.15,763957.31,634799.31,129158,paid
INV-000310,SO-000310,18/11/2025,CUST-0047,PRD-074,4154,1397197.9,139719.79,1257478.11,1000823.22,256654.89,overdue
INV-000311,SO-000311,27/6/2026,CUST-0013,PRD-017,2668,574607.16,2873.04,571734.12,412259.36,159474.76,paid
INV-000312,SO-000312,12/11/2025,CUST-0046,PRD-023,4127,1795162.46,71806.5,1723355.96,1533263.04,190092.92,open
INV-000313,SO-000313,5/2/2026,CUST-0090,PRD-072,5648,3626185.44,36261.85,3589923.59,2240166.24,1349757.35,open
INV-000314,SO-000314,18/12/2025,CUST-0053,PRD-039,2957,1922197.85,28832.97,1893364.88,1148203.1,745161.78,paid
INV-000315,SO-000315,8/11/2025,CUST-0015,PRD-043,1443,662423.58,33121.18,629302.4,496204.41,133097.99,paid
INV-000316,SO-000316,7/7/2026,CUST-0092,PRD-034,2243,1042299.67,10423,1031876.67,591322.09,440554.58,paid
INV-000317,SO-000317,9/10/2025,CUST-0084,PRD-028,7389,4589086.23,91781.72,4497304.51,2796219.27,1701085.24,open
INV-000318,SO-000318,7/12/2025,CUST-0019,PRD-022,4328,1920030.64,38400.61,1881630.03,1153282.16,728347.87,paid
INV-000319,SO-000319,28/4/2026,CUST-0053,PRD-015,2243,2187777.34,21877.77,2165899.57,1338375.67,827523.9,paid
INV-000320,SO-000320,16/5/2026,CUST-0047,PRD-055,8289,5024874.69,502487.47,4522387.22,3162833.73,1359553.49,open
INV-000321,SO-000321,20/12/2025,CUST-0098,PRD-042,2965,138465.5,2769.31,135696.19,90076.7,45619.49,paid
INV-000322,SO-000322,19/10/2025,CUST-0115,PRD-066,1215,132702.3,3317.56,129384.74,85463.1,43921.64,paid
INV-000323,SO-000323,8/3/2026,CUST-0004,PRD-023,1118,514380.62,0,514380.62,415359.36,99021.26,paid
INV-000324,SO-000324,19/6/2026,CUST-0068,PRD-013,8582,3271372.58,98141.18,3173231.4,1758280.16,1414951.24,paid
INV-000325,SO-000325,15/8/2025,CUST-0006,PRD-073,3724,2459366.84,122968.34,2336398.5,1698777.08,637621.42,paid
INV-000326,SO-000326,7/2/2026,CUST-0053,PRD-072,4171,2463142.34,24631.42,2438510.92,1654343.73,784167.19,paid
INV-000327,SO-000327,19/12/2025,CUST-0116,PRD-029,2051,638681.4,51094.51,587586.89,460223.89,127363,open
INV-000328,SO-000328,24/9/2025,CUST-0079,PRD-005,3944,851825.12,8518.25,843306.87,635141.76,208165.11,paid
INV-000329,SO-000329,6/12/2025,CUST-0098,PRD-075,4547,3190038.79,31900.39,3158138.4,1700623.47,1457514.93,paid
INV-000330,SO-000330,21/11/2025,CUST-0075,PRD-046,3383,2417559.46,120877.97,2296681.49,1609056.29,687625.2,paid
INV-000331,SO-000331,4/9/2025,CUST-0018,PRD-009,10330,2597375.2,12986.88,2584388.32,1723250.6,861137.72,paid
INV-000332,SO-000332,6/11/2025,CUST-0058,PRD-015,6690,6485219.1,129704.38,6355514.72,3991856.1,2363658.62,open
INV-000333,SO-000333,29/6/2026,CUST-0083,PRD-030,872,531640.96,53164.1,478476.86,349558.64,128918.22,overdue
INV-000334,SO-000334,5/6/2026,CUST-0064,PRD-080,1817,1223767.67,122376.77,1101390.9,935482.45,165908.45,open
INV-000335,SO-000335,29/1/2026,CUST-0096,PRD-062,2670,155714.4,1557.14,154157.26,109576.8,44580.46,paid
INV-000336,SO-000336,22/6/2026,CUST-0003,PRD-036,3751,263882.85,7916.49,255966.36,202178.9,53787.46,open
INV-000337,SO-000337,17/5/2026,CUST-0053,PRD-042,5081,208676.67,1043.38,207633.29,154360.78,53272.51,paid
INV-000338,SO-000338,15/9/2025,CUST-0019,PRD-007,4327,1296109.58,38883.29,1257226.29,1019917.17,237309.12,open
INV-000339,SO-000339,3/6/2026,CUST-0119,PRD-037,1969,300705.68,15035.28,285670.4,231810.37,53860.03,open
INV-000340,SO-000340,6/9/2025,CUST-0094,PRD-033,2237,1035932.33,25898.31,1010034.02,621841.26,388192.76,paid
INV-000342,SO-000342,8/7/2026,CUST-0096,PRD-037,1568,239998.08,2399.98,237598.1,184600.64,52997.46,open
INV-000343,SO-000343,8/2/2026,CUST-0117,PRD-035,5456,1291762.56,0,1291762.56,973514.08,318248.48,paid
INV-000344,SO-000344,23/12/2025,CUST-0042,PRD-049,1288,434326.48,0,434326.48,319617.2,114709.28,paid
INV-000345,SO-000345,30/5/2026,CUST-0014,PRD-073,6738,4508058.9,0,4508058.9,3073673.46,1434385.44,open
INV-000346,SO-000346,6/6/2026,CUST-0079,PRD-068,802,214679.36,17174.35,197505.01,179263.04,18241.97,paid
INV-000347,SO-000347,11/4/2026,CUST-0069,PRD-027,1417,1145474.46,91637.96,1053836.5,704872.48,348964.02,paid
INV-000348,SO-000348,22/12/2025,CUST-0032,PRD-077,1608,333386.64,3333.87,330052.77,300953.28,29099.49,open
INV-000350,SO-000350,10/4/2026,CUST-0110,PRD-016,3987,865258.74,86525.87,778732.87,522336.87,256396,paid
INV-000351,SO-000351,26/11/2025,CUST-0075,PRD-017,1708,350157.08,3501.57,346655.51,263920.16,82735.35,open
INV-000352,SO-000352,8/1/2026,CUST-0059,PRD-077,6335,1374568.3,0,1374568.3,1185658.6,188909.7,paid
INV-000353,SO-000353,28/8/2025,CUST-0023,PRD-039,2520,1542920.4,154292.04,1388628.36,978516,410112.36,open
INV-000354,SO-000354,16/1/2026,CUST-0078,PRD-049,2536,812204.72,64976.38,747228.34,629308.4,117919.94,paid
INV-000355,SO-000355,27/10/2025,CUST-0013,PRD-040,3398,2047804.7,51195.12,1996609.58,1624923.6,371685.98,paid
INV-000356,SO-000356,17/9/2025,CUST-0048,PRD-045,3836,1824018,91200.9,1732817.1,1459444.56,273372.54,open
INV-000357,SO-000357,28/11/2025,CUST-0097,PRD-057,1200,651156,13023.12,638132.88,436320,201812.88,overdue
INV-000358,SO-000358,16/12/2025,CUST-0016,PRD-074,4474,1546214.4,154621.44,1391592.96,1077920.82,313672.14,paid
INV-000359,SO-000359,18/3/2026,CUST-0093,PRD-035,3410,790574.4,31622.98,758951.42,608446.3,150505.12,paid
INV-000360,SO-000360,6/12/2025,CUST-0083,PRD-047,1130,1138734.9,113873.49,1024861.41,667298.9,357562.51,paid
INV-000361,SO-000361,20/4/2026,CUST-0003,PRD-055,1577,947351.21,9473.51,937877.7,601735.89,336141.81,paid
INV-000362,SO-000362,21/6/2026,CUST-0093,PRD-021,3750,2135325,21353.25,2113971.75,1115625,998346.75,open
INV-000363,SO-000363,12/4/2026,CUST-0083,PRD-054,1876,757528.8,22725.86,734802.94,615778.24,119024.7,paid
INV-000364,SO-000364,6/10/2025,CUST-0099,PRD-056,2281,885598.25,26567.95,859030.3,571162.4,287867.9,open
INV-000365,SO-000365,15/6/2026,CUST-0006,PRD-054,3758,1515225.6,45456.77,1469768.83,1233525.92,236242.91,paid
INV-000366,SO-000366,2/6/2026,CUST-0004,PRD-020,4771,3413316.53,170665.83,3242650.7,1968228.34,1274422.36,paid
INV-000367,SO-000367,19/3/2026,CUST-0033,PRD-058,6087,2490313.44,62257.84,2428055.6,1840404.45,587651.15,paid
INV-000368,SO-000368,20/10/2025,CUST-0108,PRD-035,1642,420237.06,8404.74,411832.32,292982.06,118850.26,paid
INV-000369,SO-000369,5/2/2026,CUST-0069,PRD-031,2266,1899701.1,56991.03,1842710.07,1181333.78,661376.29,paid
INV-000370,SO-000370,19/2/2026,CUST-0046,PRD-010,2569,1071838.18,0,1071838.18,696866.94,374971.24,open
INV-000371,SO-000371,18/5/2026,CUST-0053,PRD-001,1838,600051.86,30002.59,570049.27,368555.76,201493.51,paid
INV-000372,SO-000372,19/10/2025,CUST-0016,PRD-051,3225,1362369,68118.45,1294250.55,987914.25,306336.3,paid
INV-000373,SO-000373,28/10/2025,CUST-0041,PRD-080,4406,2900998.52,58019.97,2842978.55,2268429.1,574549.45,paid
INV-000374,SO-000374,13/7/2026,CUST-0076,PRD-023,2530,1124028.4,89922.27,1034106.13,939945.6,94160.53,overdue
INV-000375,SO-000375,30/1/2026,CUST-0085,PRD-020,11004,7665496.44,229964.89,7435531.55,4539590.16,2895941.39,open
INV-000376,SO-000376,10/2/2026,CUST-0063,PRD-013,2111,755104.7,3775.52,751329.18,432501.68,318827.5,paid
INV-000377,SO-000377,24/3/2026,CUST-0086,PRD-027,5555,4232076.75,84641.54,4147435.21,2763279.2,1384156.01,paid
INV-000378,SO-000378,10/10/2025,CUST-0014,PRD-067,1728,79954.56,3997.73,75956.83,50855.04,25101.79,paid
INV-000379,SO-000379,16/6/2026,CUST-0094,PRD-038,2669,1029326.54,25733.16,1003593.38,773716.41,229876.97,paid
INV-000380,SO-000380,28/12/2025,CUST-0038,PRD-045,8882,4286186.74,42861.87,4243324.87,3379245.72,864079.15,paid
INV-000381,SO-000381,1/2/2026,CUST-0048,PRD-002,2433,1479118.02,147911.8,1331206.22,1143704.64,187501.58,paid
INV-000382,SO-000382,4/4/2026,CUST-0070,PRD-063,8771,7065128.21,0,7065128.21,4551885.87,2513242.34,paid
INV-000383,SO-000383,19/11/2025,CUST-0080,PRD-039,2981,1745941.89,87297.09,1658644.8,1157522.3,501122.5,open
INV-000384,SO-000384,4/6/2026,CUST-0005,PRD-016,2499,591313.38,47305.07,544008.31,327393.99,216614.32,paid
INV-000385,SO-000385,13/3/2026,CUST-0027,PRD-012,6071,2663286.99,133164.35,2530122.64,1902469.27,627653.37,overdue
INV-000386,SO-000386,23/9/2025,CUST-0102,PRD-067,11709,556645.86,11132.92,545512.94,344595.87,200917.07,paid
INV-000387,SO-000387,14/3/2026,CUST-0057,PRD-055,3861,2186522.91,32797.84,2153725.07,1473241.77,680483.3,paid
INV-000388,SO-000388,5/7/2026,CUST-0033,PRD-037,4653,665192.88,9977.89,655214.99,547797.69,107417.3,open
INV-000390,SO-000390,31/10/2025,CUST-0031,PRD-053,1623,901268.13,0,901268.13,639380.85,261887.28,paid
INV-000391,SO-000391,19/3/2026,CUST-0081,PRD-023,5738,2335595.52,23355.96,2312239.56,2131781.76,180457.8,paid
INV-000392,SO-000392,18/6/2026,CUST-0028,PRD-043,5455,2585015.4,258501.54,2326513.86,1875810.85,450703.01,paid
INV-000393,SO-000393,16/7/2026,CUST-0062,PRD-067,1466,63917.6,0,63917.6,43144.38,20773.22,open
INV-000394,SO-000394,12/10/2025,CUST-0014,PRD-077,8035,1818320.5,0,1818320.5,1503830.6,314489.9,open
INV-000395,SO-000395,13/11/2025,CUST-0088,PRD-039,10059,6165261.69,154131.54,6011130.15,3905909.7,2105220.45,paid
INV-000396,SO-000396,8/11/2025,CUST-0107,PRD-048,4158,1053262.98,10532.63,1042730.35,629022.24,413708.11,open
INV-000397,SO-000397,14/4/2026,CUST-0100,PRD-013,1799,658829.78,9882.45,648947.33,368579.12,280368.21,paid
INV-000398,SO-000398,30/12/2025,CUST-0034,PRD-035,7589,1952270.25,58568.11,1893702.14,1354105.27,539596.87,overdue
INV-000399,SO-000399,30/8/2025,CUST-0024,PRD-072,6157,3855328.69,0,3855328.69,2442050.91,1413277.78,open
INV-000400,SO-000400,9/3/2026,CUST-0002,PRD-014,9866,6898109.88,206943.3,6691166.58,3959028.48,2732138.1,paid
INV-000401,SO-000401,20/10/2025,CUST-0078,PRD-023,4488,1870957.44,37419.15,1833538.29,1667381.76,166156.53,paid
INV-000402,SO-000402,10/11/2025,CUST-0005,PRD-051,10201,4435802.84,133074.09,4302728.75,3124872.33,1177856.42,open
INV-000403,SO-000403,31/10/2025,CUST-0099,PRD-032,2313,1686894.03,0,1686894.03,1262620.44,424273.59,open
INV-000404,SO-000404,22/9/2025,CUST-0057,PRD-045,3836,1919035.72,95951.79,1823083.93,1459444.56,363639.37,paid
INV-000405,SO-000405,27/6/2026,CUST-0029,PRD-080,1804,1192570.28,95405.62,1097164.66,928789.4,168375.26,open
INV-000406,SO-000406,6/1/2026,CUST-0047,PRD-017,2554,516342.18,15490.27,500851.91,394644.08,106207.83,open
INV-000407,SO-000407,23/6/2026,CUST-0060,PRD-013,3340,1200529.6,12005.3,1188524.3,684299.2,504225.1,paid
INV-000408,SO-000408,12/2/2026,CUST-0039,PRD-073,5572,3791244.52,303299.56,3487944.96,2541779.24,946165.72,paid
INV-000409,SO-000409,21/1/2026,CUST-0008,PRD-069,1046,958899.58,9589,949310.58,642463.66,306846.92,paid
INV-000410,SO-000410,23/11/2025,CUST-0024,PRD-010,2062,942993.84,47149.69,895844.15,559338.12,336506.03,overdue
INV-000411,SO-000411,10/11/2025,CUST-0052,PRD-063,5308,4292579.6,343406.37,3949173.23,2754692.76,1194480.47,open
INV-000412,SO-000412,27/10/2025,CUST-0001,PRD-054,2157,921578.25,9215.78,912362.47,708013.68,204348.79,open
INV-000413,SO-000413,8/10/2025,CUST-0053,PRD-022,3216,1574682.24,62987.29,1511694.95,856967.52,654727.43,paid
INV-000414,SO-000414,5/3/2026,CUST-0057,PRD-040,4748,2955914.88,14779.57,2941135.31,2270493.6,670641.71,open
INV-000415,SO-000415,31/12/2025,CUST-0030,PRD-052,861,534990.96,42799.28,492191.68,392659.05,99532.63,paid
INV-000416,SO-000416,8/9/2025,CUST-0053,PRD-037,2680,380881.6,0,380881.6,315516.4,65365.2,paid
INV-000417,SO-000417,2/7/2026,CUST-0026,PRD-079,2109,785897.76,39294.89,746602.87,409715.43,336887.44,paid
INV-000418,SO-000418,25/1/2026,CUST-0074,PRD-004,4063,2217504.14,22175.04,2195329.1,1322709.65,872619.45,paid
INV-000419,SO-000419,4/4/2026,CUST-0092,PRD-045,3889,1909148.99,38182.98,1870966.01,1479608.94,391357.07,paid
INV-000420,SO-000420,9/12/2025,CUST-0106,PRD-040,12662,8277022.78,248310.68,8028712.1,6054968.4,1973743.7,paid
INV-000421,SO-000421,14/5/2026,CUST-0084,PRD-073,3411,2486721.33,248672.13,2238049.2,1555995.87,682053.33,paid
INV-000422,SO-000422,8/10/2025,CUST-0030,PRD-019,522,172317.42,5169.52,167147.9,97473.06,69674.84,paid
INV-000423,SO-000423,8/7/2026,CUST-0078,PRD-069,1892,1847197.44,92359.87,1754837.57,1162085.32,592752.25,paid
INV-000424,SO-000424,27/6/2026,CUST-0033,PRD-073,5523,3816779.61,190838.98,3625940.63,2519426.91,1106513.72,paid
INV-000425,SO-000425,29/7/2026,CUST-0080,PRD-010,2639,1157887.64,0,1157887.64,715855.14,442032.5,paid
INV-000426,SO-000426,5/3/2026,CUST-0076,PRD-049,5877,1995417.81,39908.36,1955509.45,1458377.55,497131.9,paid
INV-000427,SO-000427,2/5/2026,CUST-0089,PRD-079,6453,2332436.85,23324.37,2309112.48,1253624.31,1055488.17,paid
INV-000428,SO-000428,26/3/2026,CUST-0001,PRD-053,12920,6696048.4,334802.42,6361245.98,5089834,1271411.98,paid
INV-000429,SO-000429,25/3/2026,CUST-0112,PRD-046,2505,1990648.35,199064.83,1791583.51,1191453.15,600130.36,paid
INV-000430,SO-000430,14/6/2026,CUST-0103,PRD-007,2746,850353.82,68028.31,782325.51,647259.66,135065.85,paid
INV-000431,SO-000431,29/12/2025,CUST-0007,PRD-003,4915,2476226.15,74286.78,2401939.37,1387357.05,1014582.32,paid
INV-000432,SO-000432,19/4/2026,CUST-0101,PRD-039,2023,1220941.19,12209.41,1208731.78,785530.9,423200.88,paid
INV-000433,SO-000433,29/6/2026,CUST-0084,PRD-057,903,478608.06,14358.24,464249.82,328330.8,135919.02,open
INV-000434,SO-000434,16/1/2026,CUST-0036,PRD-052,4085,2920529.9,146026.5,2774503.41,1862964.25,911539.16,overdue
INV-000435,SO-000435,30/4/2026,CUST-0027,PRD-010,2418,1026827.88,30804.84,996023.04,655906.68,340116.36,open
INV-000436,SO-000436,6/2/2026,CUST-0068,PRD-018,6496,872023.04,17440.46,854582.58,557681.6,296900.98,open
