date,product_id,machine_id,inspection_count,sample_size,defect_count,fail_count,defect_rate
2025-08-16,PRD-002,MCH-019,1,80,0,0,0.0
2025-08-17,PRD-002,MCH-021,1,80,2,0,0.025
2025-08-16,PRD-002,MCH-023,1,80,2,0,0.025
2025-08-16,PRD-079,MCH-026,1,50,2,0,0.04
2025-08-16,PRD-079,MCH-028,1,125,8,1,0.064
2025-08-17,PRD-043,MCH-027,1,200,4,0,0.02
2025-08-17,PRD-043,MCH-030,1,100,5,0,0.05
2025-08-17,PRD-003,MCH-031,1,125,2,0,0.016
2025-08-17,PRD-003,MCH-033,1,200,4,0,0.02
2025-08-17,PRD-030,MCH-012,1,80,4,0,0.05
2025-08-17,PRD-030,MCH-008,1,80,4,0,0.05
2025-08-17,PRD-001,MCH-010,1,125,5,0,0.04
2025-08-17,PRD-001,MCH-009,1,50,5,1,0.1
2025-08-17,PRD-023,MCH-018,1,80,3,0,0.0375
2025-08-18,PRD-023,MCH-014,2,225,12,0,0.05333
2025-08-18,PRD-023,MCH-013,1,80,5,1,0.0625
2025-08-17,PRD-059,MCH-022,1,100,4,0,0.04
2025-08-17,PRD-059,MCH-021,1,125,5,0,0.04
2025-08-17,PRD-056,MCH-025,1,80,2,0,0.025
2025-08-17,PRD-056,MCH-027,1,80,2,0,0.025
2025-08-17,PRD-052,MCH-026,1,200,20,1,0.1
2025-08-17,PRD-052,MCH-027,1,50,4,1,0.08
2025-08-17,PRD-054,MCH-034,1,80,9,1,0.1125
2025-08-17,PRD-054,MCH-035,1,50,4,1,0.08
2025-08-18,PRD-054,MCH-033,1,50,6,1,0.12
2025-08-18,PRD-054,MCH-034,1,80,9,1,0.1125
2025-08-18,PRD-079,MCH-006,1,100,4,0,0.04
2025-08-18,PRD-079,MCH-002,1,100,7,1,0.07
2025-08-18,PRD-079,MCH-001,1,100,5,0,0.05
2025-08-19,PRD-079,MCH-003,1,100,7,1,0.07
2025-08-18,PRD-079,MCH-003,1,100,6,0,0.06
2025-08-18,PRD-079,MCH-004,1,100,6,0,0.06
2025-08-18,PRD-008,MCH-009,1,50,2,0,0.04
2025-08-18,PRD-008,MCH-007,1,200,4,0,0.02
2025-08-19,PRD-045,MCH-009,1,80,0,0,0.0
2025-08-19,PRD-045,MCH-008,1,100,2,0,0.02
2025-08-18,PRD-069,MCH-009,1,80,9,1,0.1125
2025-08-18,PRD-069,MCH-012,1,80,7,1,0.0875
2025-08-18,PRD-042,MCH-014,3,285,2,0,0.00702
2025-08-18,PRD-042,MCH-015,1,125,0,0,0.0
2025-08-19,PRD-042,MCH-015,1,50,1,0,0.02
2025-08-18,PRD-042,MCH-013,1,125,0,0,0.0
2025-08-18,PRD-078,MCH-019,1,100,4,0,0.04
2025-08-18,PRD-078,MCH-022,1,50,0,0,0.0
2025-08-18,PRD-048,MCH-024,1,80,2,0,0.025
2025-08-19,PRD-048,MCH-022,1,200,5,0,0.025
2025-08-18,PRD-037,MCH-021,1,50,1,0,0.02
2025-08-18,PRD-037,MCH-023,1,200,5,1,0.025
2025-08-18,PRD-079,MCH-028,1,50,1,0,0.02
2025-08-18,PRD-079,MCH-029,1,80,2,0,0.025
2025-08-18,PRD-006,MCH-027,1,125,9,1,0.072
2025-08-19,PRD-006,MCH-030,1,80,5,1,0.0625
2025-08-18,PRD-062,MCH-026,1,80,10,1,0.125
2025-08-18,PRD-062,MCH-030,1,50,4,1,0.08
2025-08-18,PRD-048,MCH-036,1,100,2,0,0.02
2025-08-18,PRD-048,MCH-035,1,200,1,0,0.005
2025-08-18,PRD-058,MCH-035,1,125,19,1,0.152
2025-08-18,PRD-058,MCH-036,1,125,14,1,0.112
2025-08-18,PRD-048,MCH-033,1,100,4,0,0.04
2025-08-18,PRD-048,MCH-034,1,50,1,0,0.02
2025-08-19,PRD-008,MCH-001,1,80,3,0,0.0375
2025-08-19,PRD-008,MCH-003,2,200,3,0,0.015
2025-08-20,PRD-008,MCH-005,1,100,2,0,0.02
2025-08-20,PRD-008,MCH-001,1,80,2,0,0.025
2025-08-19,PRD-008,MCH-002,1,200,4,0,0.02
2025-08-19,PRD-064,MCH-012,2,150,4,0,0.02667
2025-08-19,PRD-064,MCH-007,3,255,7,0,0.02745
2025-08-19,PRD-064,MCH-009,1,50,2,0,0.04
2025-08-19,PRD-037,MCH-013,1,80,3,1,0.0375
2025-08-19,PRD-037,MCH-018,1,125,7,0,0.056
2025-08-20,PRD-037,MCH-014,1,125,3,0,0.024
2025-08-20,PRD-037,MCH-018,1,200,9,0,0.045
2025-08-19,PRD-037,MCH-016,1,125,2,0,0.016
2025-08-19,PRD-037,MCH-014,1,200,7,0,0.035
2025-08-19,PRD-001,MCH-024,2,205,14,2,0.06829
2025-08-19,PRD-001,MCH-023,1,80,7,1,0.0875
2025-08-20,PRD-001,MCH-019,1,80,8,1,0.1
2025-08-19,PRD-001,MCH-020,1,100,7,1,0.07
2025-08-19,PRD-001,MCH-019,1,50,3,0,0.06
2025-08-19,PRD-040,MCH-025,1,125,12,1,0.096
2025-08-19,PRD-040,MCH-028,1,80,8,1,0.1
2025-08-20,PRD-040,MCH-028,1,80,8,1,0.1
2025-08-20,PRD-040,MCH-026,1,80,9,1,0.1125
2025-08-19,PRD-073,MCH-025,1,50,2,0,0.04
2025-08-19,PRD-073,MCH-026,1,200,10,0,0.05
2025-08-19,PRD-069,MCH-034,1,50,6,1,0.12
2025-08-19,PRD-069,MCH-033,2,150,18,2,0.12
2025-08-19,PRD-069,MCH-035,1,200,23,1,0.115
2025-08-20,PRD-069,MCH-033,1,100,10,1,0.1
2025-08-19,PRD-069,MCH-036,1,125,16,1,0.128
2025-08-20,PRD-020,MCH-004,1,100,10,1,0.1
2025-08-20,PRD-020,MCH-006,2,280,27,2,0.09643
2025-08-21,PRD-025,MCH-004,1,50,1,0,0.02
2025-08-21,PRD-025,MCH-002,1,100,3,0,0.03
2025-08-20,PRD-020,MCH-001,1,200,18,1,0.09
2025-08-20,PRD-031,MCH-008,2,225,11,0,0.04889
2025-08-20,PRD-031,MCH-010,1,100,3,0,0.03
2025-08-21,PRD-031,MCH-010,1,80,2,0,0.025
2025-08-21,PRD-031,MCH-008,1,200,6,0,0.03
2025-08-21,PRD-031,MCH-012,1,100,5,0,0.05
2025-08-20,PRD-070,MCH-018,1,125,4,0,0.032
2025-08-20,PRD-070,MCH-015,1,200,5,0,0.025
2025-08-20,PRD-058,MCH-016,2,280,37,2,0.13214
2025-08-21,PRD-058,MCH-014,1,100,12,1,0.12
2025-08-20,PRD-058,MCH-018,1,125,18,1,0.144
2025-08-20,PRD-079,MCH-023,1,125,9,1,0.072
2025-08-20,PRD-079,MCH-019,1,100,6,1,0.06
2025-08-20,PRD-023,MCH-022,1,50,2,0,0.04
2025-08-20,PRD-023,MCH-019,1,200,8,0,0.04
2025-08-20,PRD-023,MCH-021,1,200,11,0,0.055
2025-08-20,PRD-023,MCH-023,1,125,5,0,0.04
2025-08-20,PRD-022,MCH-026,1,200,11,0,0.055
2025-08-20,PRD-022,MCH-030,1,200,4,0,0.02
2025-08-20,PRD-008,MCH-030,1,200,11,0,0.055
2025-08-21,PRD-008,MCH-026,1,125,0,0,0.0
2025-08-20,PRD-010,MCH-026,1,125,6,0,0.048
2025-08-20,PRD-010,MCH-029,1,80,3,0,0.0375
2025-08-20,PRD-035,MCH-034,1,80,4,0,0.05
2025-08-20,PRD-035,MCH-032,1,80,5,1,0.0625
2025-08-21,PRD-073,MCH-032,1,50,1,0,0.02
2025-08-21,PRD-073,MCH-033,1,50,1,0,0.02
2025-08-20,PRD-073,MCH-033,1,80,1,0,0.0125
2025-08-20,PRD-073,MCH-035,1,100,0,0,0.0
2025-08-21,PRD-060,MCH-003,2,225,16,2,0.07111
2025-08-21,PRD-060,MCH-006,1,80,7,1,0.0875
2025-08-21,PRD-060,MCH-004,1,200,12,0,0.06
2025-08-21,PRD-052,MCH-001,1,200,14,1,0.07
2025-08-21,PRD-052,MCH-004,1,125,11,1,0.088
2025-08-21,PRD-004,MCH-010,1,100,1,0,0.01
2025-08-21,PRD-004,MCH-008,1,125,0,0,0.0
2025-08-21,PRD-004,MCH-012,1,125,1,0,0.008
2025-08-22,PRD-004,MCH-010,1,80,2,0,0.025
2025-08-21,PRD-024,MCH-007,1,125,9,1,0.072
2025-08-21,PRD-024,MCH-010,1,50,4,1,0.08
2025-08-21,PRD-057,MCH-018,1,80,4,0,0.05
2025-08-21,PRD-057,MCH-015,1,50,3,0,0.06
2025-08-22,PRD-027,MCH-017,1,80,5,1,0.0625
2025-08-22,PRD-027,MCH-018,1,50,4,1,0.08
2025-08-21,PRD-070,MCH-018,1,100,5,0,0.05
2025-08-21,PRD-070,MCH-014,1,80,1,0,0.0125
2025-08-21,PRD-017,MCH-021,1,80,4,0,0.05
2025-08-21,PRD-017,MCH-024,1,125,3,0,0.024
2025-08-22,PRD-017,MCH-021,1,100,2,0,0.02
2025-08-22,PRD-017,MCH-020,1,50,2,0,0.04
2025-08-21,PRD-059,MCH-022,1,125,5,0,0.04
2025-08-21,PRD-059,MCH-019,1,200,8,0,0.04
2025-08-21,PRD-077,MCH-029,1,50,1,0,0.02
2025-08-21,PRD-077,MCH-028,1,125,2,0,0.016
2025-08-21,PRD-006,MCH-027,1,80,3,0,0.0375
2025-08-21,PRD-006,MCH-025,1,100,5,0,0.05
2025-08-21,PRD-045,MCH-029,1,100,2,0,0.02
2025-08-21,PRD-045,MCH-026,1,100,1,0,0.01
2025-08-21,PRD-042,MCH-032,1,50,1,0,0.02
2025-08-21,PRD-042,MCH-033,1,125,1,0,0.008
2025-08-21,PRD-006,MCH-032,1,50,4,1,0.08
2025-08-22,PRD-006,MCH-034,1,125,5,0,0.04
2025-08-22,PRD-042,MCH-034,1,80,1,0,0.0125
2025-08-22,PRD-042,MCH-036,1,200,0,0,0.0
2025-08-22,PRD-028,MCH-003,2,300,13,0,0.04333
2025-08-22,PRD-028,MCH-006,1,50,2,0,0.04
2025-08-23,PRD-068,MCH-004,1,200,10,0,0.05
2025-08-23,PRD-068,MCH-003,1,125,8,1,0.064
2025-08-22,PRD-028,MCH-004,1,80,2,0,0.025
2025-08-22,PRD-030,MCH-009,1,200,8,0,0.04
2025-08-22,PRD-030,MCH-007,1,200,10,0,0.05
2025-08-23,PRD-079,MCH-010,1,100,5,0,0.05
2025-08-23,PRD-079,MCH-007,1,125,5,0,0.04
2025-08-22,PRD-024,MCH-012,1,50,4,1,0.08
2025-08-22,PRD-024,MCH-009,1,50,4,1,0.08
2025-08-22,PRD-045,MCH-018,1,50,0,0,0.0
2025-08-22,PRD-045,MCH-017,1,200,3,0,0.015
2025-08-22,PRD-003,MCH-015,2,175,8,0,0.04571
2025-08-23,PRD-003,MCH-013,1,100,1,0,0.01
2025-08-22,PRD-003,MCH-014,1,50,1,0,0.02
2025-08-22,PRD-021,MCH-019,1,50,0,0,0.0
2025-08-22,PRD-021,MCH-024,1,125,2,0,0.016
2025-08-23,PRD-066,MCH-023,1,50,4,1,0.08
2025-08-23,PRD-066,MCH-021,1,200,9,0,0.045
2025-08-23,PRD-036,MCH-019,1,80,2,0,0.025
2025-08-23,PRD-036,MCH-022,1,125,2,0,0.016
2025-08-22,PRD-064,MCH-026,1,200,8,0,0.04
2025-08-22,PRD-064,MCH-029,1,80,2,0,0.025
2025-08-22,PRD-052,MCH-030,1,200,13,1,0.065
2025-08-23,PRD-052,MCH-025,1,80,5,1,0.0625
2025-08-22,PRD-052,MCH-028,1,100,9,1,0.09
2025-08-22,PRD-052,MCH-025,1,100,10,1,0.1
2025-08-22,PRD-058,MCH-033,1,125,12,1,0.096
2025-08-22,PRD-058,MCH-036,1,80,11,1,0.1375
2025-08-23,PRD-058,MCH-032,1,200,27,1,0.135
2025-08-23,PRD-058,MCH-031,1,200,20,1,0.1
2025-08-22,PRD-058,MCH-032,1,200,27,1,0.135
2025-08-22,PRD-058,MCH-031,1,50,6,1,0.12
2025-08-23,PRD-063,MCH-010,1,125,9,1,0.072
2025-08-23,PRD-063,MCH-011,1,125,9,1,0.072
2025-08-23,PRD-008,MCH-009,1,200,9,0,0.045
2025-08-23,PRD-008,MCH-007,1,100,4,0,0.04
2025-08-24,PRD-042,MCH-013,1,80,0,0,0.0
2025-08-24,PRD-042,MCH-018,1,80,0,0,0.0
2025-08-23,PRD-067,MCH-022,1,80,4,0,0.05
2025-08-23,PRD-067,MCH-021,1,100,8,1,0.08
2025-08-23,PRD-067,MCH-020,1,100,3,0,0.03
2025-08-23,PRD-067,MCH-024,1,80,7,1,0.0875
2025-08-23,PRD-064,MCH-031,1,100,3,0,0.03
2025-08-23,PRD-064,MCH-036,1,80,3,0,0.0375
2025-08-24,PRD-064,MCH-031,1,200,6,0,0.03
2025-08-24,PRD-064,MCH-032,1,50,1,0,0.02
2025-08-23,PRD-017,MCH-035,1,100,2,0,0.02
2025-08-23,PRD-017,MCH-036,1,200,7,0,0.035
2025-08-24,PRD-061,MCH-005,1,100,2,0,0.02
2025-08-24,PRD-061,MCH-006,1,50,4,1,0.08
2025-08-24,PRD-062,MCH-010,1,50,6,1,0.12
2025-08-24,PRD-062,MCH-009,1,100,14,1,0.14
2025-08-25,PRD-062,MCH-011,1,80,7,1,0.0875
2025-08-25,PRD-062,MCH-010,1,50,5,1,0.1
2025-08-24,PRD-023,MCH-017,2,325,12,0,0.03692
2025-08-24,PRD-023,MCH-018,1,50,2,0,0.04
2025-08-24,PRD-023,MCH-016,1,200,11,0,0.055
2025-08-24,PRD-023,MCH-014,1,100,2,0,0.02
2025-08-24,PRD-023,MCH-013,1,100,4,0,0.04
2025-08-24,PRD-003,MCH-021,1,100,3,0,0.03
2025-08-24,PRD-003,MCH-023,1,200,3,0,0.015
2025-08-24,PRD-075,MCH-028,1,200,12,0,0.06
2025-08-24,PRD-075,MCH-027,1,50,2,0,0.04
2025-08-24,PRD-010,MCH-025,1,80,5,1,0.0625
2025-08-25,PRD-010,MCH-028,1,200,9,0,0.045
2025-08-24,PRD-017,MCH-036,1,100,4,0,0.04
2025-08-24,PRD-017,MCH-031,1,125,2,0,0.016
2025-08-25,PRD-074,MCH-005,1,200,10,0,0.05
2025-08-25,PRD-074,MCH-001,1,50,1,0,0.02
2025-08-25,PRD-064,MCH-002,1,200,8,0,0.04
2025-08-26,PRD-064,MCH-005,1,80,2,0,0.025
2025-08-26,PRD-074,MCH-001,1,80,3,0,0.0375
2025-08-26,PRD-074,MCH-004,1,100,4,0,0.04
2025-08-25,PRD-079,MCH-012,1,200,5,0,0.025
2025-08-25,PRD-079,MCH-007,1,125,6,0,0.048
2025-08-25,PRD-079,MCH-010,2,100,7,1,0.07
2025-08-26,PRD-079,MCH-009,1,80,4,0,0.05
2025-08-25,PRD-079,MCH-011,1,50,4,1,0.08
2025-08-25,PRD-024,MCH-018,1,200,18,1,0.09
2025-08-25,PRD-024,MCH-017,1,200,23,1,0.115
2025-08-25,PRD-024,MCH-013,1,50,5,1,0.1
2025-08-26,PRD-024,MCH-014,1,100,10,1,0.1
2025-08-25,PRD-024,MCH-016,1,80,6,1,0.075
2025-08-25,PRD-024,MCH-014,1,200,17,1,0.085
2025-08-25,PRD-010,MCH-020,1,80,5,1,0.0625
2025-08-25,PRD-010,MCH-023,1,80,2,0,0.025
2025-08-25,PRD-010,MCH-022,1,200,4,0,0.02
2025-08-26,PRD-010,MCH-023,1,80,2,0,0.025
2025-08-26,PRD-010,MCH-020,1,50,1,0,0.02
2025-08-26,PRD-010,MCH-024,1,80,4,0,0.05
2025-08-25,PRD-013,MCH-026,2,325,7,0,0.02154
2025-08-25,PRD-013,MCH-027,2,150,5,0,0.03333
2025-08-25,PRD-013,MCH-030,1,50,1,0,0.02
2025-08-25,PRD-013,MCH-028,1,50,1,0,0.02
2025-08-25,PRD-064,MCH-036,1,50,2,0,0.04
2025-08-25,PRD-064,MCH-034,1,50,1,0,0.02
2025-08-25,PRD-040,MCH-031,2,130,12,2,0.09231
2025-08-25,PRD-040,MCH-035,1,100,10,1,0.1
2025-08-25,PRD-040,MCH-033,1,100,10,1,0.1
2025-08-26,PRD-060,MCH-002,2,180,13,2,0.07222
2025-08-26,PRD-060,MCH-004,1,50,3,0,0.06
2025-08-27,PRD-068,MCH-003,1,50,3,0,0.06
2025-08-27,PRD-068,MCH-002,1,200,11,0,0.055
2025-08-26,PRD-060,MCH-006,1,200,13,1,0.065
2025-08-26,PRD-075,MCH-009,1,125,4,0,0.032
2025-08-26,PRD-075,MCH-008,1,100,2,0,0.02
2025-08-27,PRD-075,MCH-007,1,200,9,0,0.045
2025-08-27,PRD-075,MCH-012,1,50,3,0,0.06
2025-08-26,PRD-031,MCH-007,1,125,4,0,0.032
2025-08-26,PRD-031,MCH-009,1,125,8,1,0.064
2025-08-26,PRD-040,MCH-017,1,50,4,1,0.08
2025-08-26,PRD-040,MCH-015,1,50,5,1,0.1
2025-08-27,PRD-058,MCH-015,3,280,36,3,0.12857
2025-08-27,PRD-058,MCH-013,1,80,11,1,0.1375
2025-08-26,PRD-053,MCH-014,1,80,5,1,0.0625
2025-08-26,PRD-053,MCH-018,1,80,5,1,0.0625
2025-08-26,PRD-067,MCH-019,1,50,4,1,0.08
2025-08-26,PRD-067,MCH-024,1,200,15,1,0.075
2025-08-26,PRD-040,MCH-019,1,80,8,1,0.1
2025-08-26,PRD-040,MCH-024,1,50,4,1,0.08
2025-08-26,PRD-029,MCH-019,1,50,3,0,0.06
2025-08-26,PRD-029,MCH-023,1,125,9,1,0.072
2025-08-26,PRD-006,MCH-030,2,280,21,2,0.075
2025-08-26,PRD-006,MCH-025,2,280,19,2,0.06786
2025-08-27,PRD-021,MCH-027,1,50,1,0,0.02
2025-08-27,PRD-021,MCH-025,1,125,2,0,0.016
2025-08-26,PRD-071,MCH-032,2,300,19,1,0.06333
2025-08-26,PRD-071,MCH-035,1,80,6,1,0.075
2025-08-27,PRD-071,MCH-036,1,50,3,0,0.06
2025-08-26,PRD-071,MCH-036,1,125,7,0,0.056
2025-08-26,PRD-071,MCH-034,1,100,8,1,0.08
2025-08-27,PRD-074,MCH-005,2,175,7,0,0.04
2025-08-27,PRD-074,MCH-003,2,300,8,0,0.02667
2025-08-28,PRD-074,MCH-001,1,50,2,0,0.04
2025-08-27,PRD-074,MCH-002,1,200,8,0,0.04
2025-08-27,PRD-036,MCH-012,1,100,3,0,0.03
2025-08-27,PRD-036,MCH-009,1,100,3,0,0.03
2025-08-28,PRD-036,MCH-007,1,100,1,0,0.01
2025-08-28,PRD-036,MCH-011,1,200,5,0,0.025
2025-08-27,PRD-036,MCH-007,1,200,6,0,0.03
2025-08-27,PRD-036,MCH-011,1,200,8,0,0.04
2025-08-27,PRD-058,MCH-017,2,205,27,2,0.13171
2025-08-27,PRD-058,MCH-014,1,80,9,1,0.1125
2025-08-27,PRD-058,MCH-016,1,200,26,1,0.13
2025-08-27,PRD-079,MCH-020,1,100,4,0,0.04
2025-08-27,PRD-079,MCH-022,1,100,7,1,0.07
2025-08-28,PRD-079,MCH-024,1,50,4,1,0.08
2025-08-28,PRD-079,MCH-021,1,50,3,0,0.06
2025-08-27,PRD-079,MCH-019,1,200,13,1,0.065
2025-08-27,PRD-079,MCH-023,1,100,6,0,0.06
2025-08-27,PRD-002,MCH-025,2,200,10,0,0.05
2025-08-27,PRD-002,MCH-028,2,100,4,0,0.04
2025-08-28,PRD-002,MCH-029,1,200,7,0,0.035
2025-08-27,PRD-002,MCH-030,1,50,2,0,0.04
2025-08-27,PRD-009,MCH-031,1,100,5,0,0.05
2025-08-27,PRD-009,MCH-035,1,80,6,1,0.075
2025-08-27,PRD-003,MCH-031,1,125,1,0,0.008
2025-08-27,PRD-003,MCH-033,1,100,3,0,0.03
2025-08-27,PRD-080,MCH-031,1,80,3,0,0.0375
2025-08-27,PRD-080,MCH-033,1,100,5,0,0.05
2025-08-28,PRD-059,MCH-006,1,50,2,0,0.04
2025-08-28,PRD-059,MCH-003,2,225,9,0,0.04
2025-08-28,PRD-079,MCH-002,1,80,6,1,0.075
2025-08-29,PRD-079,MCH-003,1,50,3,0,0.06
2025-08-28,PRD-059,MCH-004,1,50,2,0,0.04
2025-08-28,PRD-030,MCH-007,1,80,2,0,0.025
2025-08-28,PRD-030,MCH-008,2,205,9,0,0.0439
2025-08-29,PRD-030,MCH-012,1,50,1,0,0.02
2025-08-28,PRD-063,MCH-012,1,80,2,0,0.025
2025-08-28,PRD-063,MCH-009,1,125,6,0,0.048
2025-08-28,PRD-066,MCH-015,1,50,5,1,0.1
2025-08-28,PRD-066,MCH-017,1,50,5,1,0.1
2025-08-28,PRD-066,MCH-016,2,205,20,2,0.09756
2025-08-29,PRD-066,MCH-013,1,125,9,1,0.072
2025-08-28,PRD-066,MCH-013,1,125,9,1,0.072
2025-08-28,PRD-078,MCH-019,1,125,4,0,0.032
2025-08-28,PRD-078,MCH-022,1,80,4,0,0.05
2025-08-28,PRD-041,MCH-020,1,100,7,1,0.07
2025-08-29,PRD-041,MCH-019,1,100,7,1,0.07
2025-08-28,PRD-041,MCH-022,1,125,10,1,0.08
2025-08-28,PRD-041,MCH-023,1,125,5,0,0.04
2025-08-28,PRD-033,MCH-030,1,50,1,0,0.02
2025-08-28,PRD-033,MCH-025,1,200,6,0,0.03
2025-08-28,PRD-040,MCH-025,1,50,5,1,0.1
2025-08-29,PRD-040,MCH-027,1,125,10,1,0.08
2025-08-28,PRD-040,MCH-029,1,100,10,1,0.1
2025-08-28,PRD-040,MCH-028,1,200,20,1,0.1
2025-08-28,PRD-034,MCH-036,2,150,0,0,0.0
2025-08-28,PRD-034,MCH-032,2,180,4,0,0.02222
2025-08-28,PRD-034,MCH-033,1,125,2,0,0.016
2025-08-29,PRD-034,MCH-036,1,200,2,0,0.01
2025-08-29,PRD-027,MCH-001,1,50,2,0,0.04
2025-08-29,PRD-027,MCH-006,2,250,9,0,0.036
2025-08-30,PRD-027,MCH-004,1,100,4,0,0.04
2025-08-30,PRD-027,MCH-006,1,50,3,0,0.06
2025-08-29,PRD-027,MCH-004,1,200,11,0,0.055
2025-08-29,PRD-008,MCH-011,1,100,5,0,0.05
2025-08-29,PRD-008,MCH-012,1,100,2,0,0.02
2025-08-29,PRD-004,MCH-008,1,50,1,0,0.02
2025-08-30,PRD-004,MCH-007,1,200,5,0,0.025
2025-08-29,PRD-005,MCH-012,1,100,4,0,0.04
2025-08-29,PRD-005,MCH-010,1,200,10,0,0.05
2025-08-29,PRD-071,MCH-017,1,50,3,0,0.06
2025-08-29,PRD-071,MCH-015,1,125,7,0,0.056
2025-08-30,PRD-069,MCH-013,1,200,20,1,0.1
2025-08-30,PRD-069,MCH-018,1,125,13,1,0.104
2025-08-30,PRD-071,MCH-015,1,100,4,0,0.04
2025-08-30,PRD-071,MCH-018,1,125,5,0,0.04
2025-08-29,PRD-021,MCH-019,1,200,5,0,0.025
2025-08-29,PRD-021,MCH-020,1,80,2,0,0.025
2025-08-30,PRD-021,MCH-023,1,50,1,0,0.02
2025-08-30,PRD-021,MCH-022,1,100,3,0,0.03
2025-08-29,PRD-024,MCH-023,1,125,7,0,0.056
2025-08-29,PRD-024,MCH-019,1,80,7,1,0.0875
2025-08-29,PRD-079,MCH-026,1,200,9,0,0.045
2025-08-29,PRD-079,MCH-030,1,80,5,1,0.0625
2025-08-29,PRD-052,MCH-028,1,200,14,1,0.07
2025-08-30,PRD-052,MCH-025,1,125,7,0,0.056
2025-08-29,PRD-070,MCH-027,1,100,4,0,0.04
2025-08-29,PRD-070,MCH-026,1,200,6,0,0.03
2025-08-29,PRD-045,MCH-034,1,50,0,0,0.0
2025-08-29,PRD-045,MCH-036,1,125,3,0,0.024
2025-08-29,PRD-045,MCH-032,1,125,3,0,0.024
2025-08-30,PRD-045,MCH-033,1,50,0,0,0.0
2025-08-29,PRD-040,MCH-031,1,125,17,1,0.136
2025-08-29,PRD-040,MCH-035,1,100,12,1,0.12
2025-08-30,PRD-044,MCH-001,1,200,5,0,0.025
2025-08-31,PRD-044,MCH-006,1,50,0,0,0.0
2025-08-30,PRD-001,MCH-003,1,50,4,1,0.08
2025-08-30,PRD-001,MCH-001,1,100,7,1,0.07
2025-08-30,PRD-020,MCH-007,1,100,8,1,0.08
2025-08-30,PRD-020,MCH-011,1,100,4,0,0.04
2025-08-31,PRD-079,MCH-012,1,100,4,0,0.04
2025-08-31,PRD-079,MCH-007,1,125,8,1,0.064
2025-08-30,PRD-052,MCH-012,1,80,7,1,0.0875
2025-08-30,PRD-052,MCH-008,1,125,14,1,0.112
2025-08-30,PRD-024,MCH-022,1,50,3,0,0.06
2025-08-30,PRD-024,MCH-023,1,125,8,1,0.064
2025-08-30,PRD-063,MCH-028,1,125,6,0,0.048
2025-08-30,PRD-063,MCH-025,1,50,3,0,0.06
2025-08-30,PRD-063,MCH-030,1,100,6,0,0.06
2025-08-31,PRD-063,MCH-029,1,80,4,0,0.05
2025-08-30,PRD-073,MCH-031,1,100,4,0,0.04
2025-08-31,PRD-073,MCH-033,1,125,4,0,0.032
2025-08-30,PRD-071,MCH-031,1,100,6,0,0.06
2025-08-30,PRD-071,MCH-033,1,100,7,1,0.07
2025-09-01,PRD-014,MCH-002,2,160,6,0,0.0375
2025-09-01,PRD-014,MCH-005,1,200,5,0,0.025
2025-09-01,PRD-014,MCH-004,1,50,1,0,0.02
2025-09-01,PRD-005,MCH-012,1,80,4,0,0.05
2025-09-01,PRD-005,MCH-007,1,100,4,0,0.04
2025-09-01,PRD-028,MCH-016,1,200,9,0,0.045
2025-09-01,PRD-028,MCH-015,1,100,4,0,0.04
2025-08-31,PRD-028,MCH-014,1,125,6,0,0.048
2025-08-31,PRD-028,MCH-018,1,50,2,0,0.04
2025-08-31,PRD-040,MCH-022,1,80,9,1,0.1125
2025-08-31,PRD-040,MCH-019,1,80,8,1,0.1
2025-08-31,PRD-066,MCH-019,1,100,4,0,0.04
2025-09-01,PRD-066,MCH-022,1,100,3,0,0.03
2025-09-01,PRD-042,MCH-020,1,100,2,0,0.02
2025-09-01,PRD-042,MCH-021,1,100,2,0,0.02
2025-08-31,PRD-073,MCH-030,1,100,4,0,0.04
2025-08-31,PRD-073,MCH-026,1,100,0,0,0.0
2025-09-01,PRD-009,MCH-026,1,125,11,1,0.088
2025-09-01,PRD-009,MCH-027,1,125,12,1,0.096
2025-08-31,PRD-012,MCH-033,1,200,2,0,0.01
2025-08-31,PRD-012,MCH-036,1,50,1,0,0.02
2025-09-01,PRD-012,MCH-032,1,100,5,0,0.05
2025-09-01,PRD-012,MCH-035,1,200,0,0,0.0
2025-09-01,PRD-080,MCH-004,1,100,3,0,0.03
2025-09-01,PRD-080,MCH-006,1,80,3,0,0.0375
2025-09-01,PRD-046,MCH-006,1,200,16,1,0.08
2025-09-02,PRD-046,MCH-004,1,80,7,1,0.0875
2025-09-01,PRD-046,MCH-002,1,125,5,0,0.04
2025-09-01,PRD-046,MCH-001,1,200,18,1,0.09
2025-09-01,PRD-029,MCH-007,1,100,5,0,0.05
2025-09-01,PRD-029,MCH-011,2,205,10,1,0.04878
2025-09-02,PRD-029,MCH-010,1,50,4,1,0.08
2025-09-02,PRD-029,MCH-008,1,125,9,1,0.072
2025-09-01,PRD-029,MCH-009,1,80,5,1,0.0625
2025-09-01,PRD-048,MCH-018,1,200,9,0,0.045
2025-09-01,PRD-048,MCH-017,1,80,1,0,0.0125
2025-09-01,PRD-015,MCH-016,1,125,9,1,0.072
2025-09-01,PRD-015,MCH-013,1,100,7,1,0.07
2025-09-01,PRD-048,MCH-014,1,50,1,0,0.02
2025-09-01,PRD-048,MCH-015,1,80,3,0,0.0375
2025-09-01,PRD-072,MCH-024,1,200,5,0,0.025
2025-09-01,PRD-072,MCH-023,1,50,1,0,0.02
