event_id,machine_id,line_id,event_start,event_end,state_code,reason_code,operator_id,linked_work_order_id,source_system
EVT-00000190,MCH-027,L05,2025-08-02 19:56:21,2025-08-02 20:11:22,IDLE,NO_DEMAND,OP-0004,WO-000026,SCADA
EVT-00000191,MCH-028,L05,2025-08-02 16:42:00,2025-08-02 17:37:47,SETUP,TOOL_CHANGE,OP-0054,WO-000026,SCADA
EVT-00000192,MCH-028,L05,2025-08-02 17:37:47,2025-08-02 23:24:43,RUNNING,NORMAL,OP-0054,WO-000026,SCADA
EVT-00000193,MCH-028,L05,2025-08-02 21:57:00,2025-08-02 22:13:44,DOWN,MATERIAL_WAIT,OP-0054,WO-000026,SCADA
EVT-00000194,MCH-028,L05,2025-08-02 23:24:43,2025-08-02 23:39:44,IDLE,NO_DEMAND,OP-0054,WO-000026,SCADA
EVT-00000195,MCH-032,L06,2025-08-02 10:22:00,2025-08-02 11:10:24,SETUP,TOOL_CHANGE,OP-0035,WO-000027,SCADA
EVT-00000196,MCH-032,L06,2025-08-02 11:10:24,2025-08-02 14:03:28,RUNNING,NORMAL,OP-0035,WO-000027,SCADA
EVT-00000197,MCH-032,L06,2025-08-02 14:03:28,2025-08-02 14:24:02,IDLE,NO_DEMAND,OP-0035,WO-000027,SCADA
EVT-00000198,MCH-034,L06,2025-08-02 10:22:00,2025-08-02 11:10:24,SETUP,TOOL_CHANGE,OP-0008,WO-000027,SCADA
EVT-00000199,MCH-034,L06,2025-08-02 11:10:24,2025-08-02 17:49:56,RUNNING,NORMAL,OP-0008,WO-000027,SCADA
EVT-00000200,MCH-034,L06,2025-08-02 17:49:56,2025-08-02 18:10:30,IDLE,NO_DEMAND,OP-0008,WO-000027,SCADA
EVT-00000201,MCH-032,L06,2025-08-02 03:09:00,2025-08-02 03:49:24,SETUP,TOOL_CHANGE,OP-0061,WO-000028,SCADA
EVT-00000202,MCH-032,L06,2025-08-02 03:49:24,2025-08-02 06:56:51,RUNNING,NORMAL,OP-0061,WO-000028,SCADA
EVT-00000203,MCH-032,L06,2025-08-02 07:26:00,2025-08-02 08:03:56,DOWN,MICRO_STOP,OP-0061,WO-000028,SCADA
EVT-00000204,MCH-032,L06,2025-08-02 06:56:51,2025-08-02 07:25:48,IDLE,NO_DEMAND,OP-0061,WO-000028,SCADA
EVT-00000205,MCH-033,L06,2025-08-02 03:09:00,2025-08-02 03:49:24,SETUP,TOOL_CHANGE,OP-0037,WO-000028,SCADA
EVT-00000206,MCH-033,L06,2025-08-02 03:49:24,2025-08-02 11:00:43,RUNNING,NORMAL,OP-0037,WO-000028,SCADA
EVT-00000207,MCH-033,L06,2025-08-02 07:06:00,2025-08-02 07:43:56,DOWN,MATERIAL_WAIT,OP-0037,WO-000028,SCADA
EVT-00000208,MCH-033,L06,2025-08-02 11:00:43,2025-08-02 11:29:39,IDLE,NO_DEMAND,OP-0037,WO-000028,SCADA
EVT-00000209,MCH-011,L02,2025-08-03 17:34:00,2025-08-03 18:38:20,SETUP,TOOL_CHANGE,OP-0067,WO-000029,SCADA
EVT-00000210,MCH-011,L02,2025-08-03 18:38:20,2025-08-03 20:44:33,RUNNING,NORMAL,OP-0067,WO-000029,SCADA
EVT-00000211,MCH-011,L02,2025-08-03 21:02:00,2025-08-03 21:09:46,DOWN,SENSOR_FAULT,OP-0067,WO-000029,SCADA
EVT-00000212,MCH-011,L02,2025-08-03 20:44:33,2025-08-03 20:49:56,IDLE,NO_DEMAND,OP-0067,WO-000029,SCADA
EVT-00000213,MCH-007,L02,2025-08-03 17:34:00,2025-08-03 18:38:20,SETUP,TOOL_CHANGE,OP-0068,WO-000029,SCADA
EVT-00000214,MCH-007,L02,2025-08-03 18:38:20,2025-08-04 00:11:06,RUNNING,NORMAL,OP-0068,WO-000029,SCADA
EVT-00000215,MCH-007,L02,2025-08-03 22:17:00,2025-08-03 22:24:46,DOWN,UNKNOWN,OP-0068,WO-000029,SCADA
EVT-00000216,MCH-007,L02,2025-08-04 00:11:06,2025-08-04 00:16:29,IDLE,NO_DEMAND,OP-0068,WO-000029,SCADA
EVT-00000217,MCH-013,L03,2025-08-03 10:36:00,2025-08-03 11:23:24,SETUP,TOOL_CHANGE,OP-0050,WO-000030,SCADA
EVT-00000218,MCH-013,L03,2025-08-03 11:23:24,2025-08-03 14:02:17,RUNNING,NORMAL,OP-0050,WO-000030,SCADA
EVT-00000219,MCH-013,L03,2025-08-03 14:02:17,2025-08-03 14:14:50,IDLE,NO_DEMAND,OP-0050,WO-000030,SCADA
EVT-00000220,MCH-016,L03,2025-08-03 10:36:00,2025-08-03 11:23:24,SETUP,TOOL_CHANGE,OP-0004,WO-000030,SCADA
EVT-00000221,MCH-016,L03,2025-08-03 11:23:24,2025-08-03 17:47:35,RUNNING,NORMAL,OP-0004,WO-000030,SCADA
EVT-00000222,MCH-016,L03,2025-08-03 17:47:35,2025-08-03 18:00:07,IDLE,NO_DEMAND,OP-0004,WO-000030,SCADA
EVT-00000223,MCH-018,L03,2025-08-03 02:17:00,2025-08-03 03:00:03,SETUP,TOOL_CHANGE,OP-0049,WO-000031,SCADA
EVT-00000224,MCH-018,L03,2025-08-03 03:00:03,2025-08-03 06:08:11,RUNNING,NORMAL,OP-0049,WO-000031,SCADA
EVT-00000225,MCH-018,L03,2025-08-03 04:03:00,2025-08-03 04:35:46,DOWN,JAM,OP-0049,WO-000031,SCADA
EVT-00000226,MCH-018,L03,2025-08-03 06:08:11,2025-08-03 06:13:59,IDLE,NO_DEMAND,OP-0049,WO-000031,SCADA
EVT-00000227,MCH-016,L03,2025-08-03 02:17:00,2025-08-03 03:00:03,SETUP,TOOL_CHANGE,OP-0029,WO-000031,SCADA
EVT-00000228,MCH-016,L03,2025-08-03 03:00:03,2025-08-03 09:54:23,RUNNING,NORMAL,OP-0029,WO-000031,SCADA
EVT-00000229,MCH-016,L03,2025-08-03 05:22:00,2025-08-03 05:54:46,DOWN,MICRO_STOP,OP-0029,WO-000031,SCADA
EVT-00000230,MCH-016,L03,2025-08-03 09:54:23,2025-08-03 10:00:10,IDLE,NO_DEMAND,OP-0029,WO-000031,SCADA
EVT-00000231,MCH-023,L04,2025-08-03 21:45:00,2025-08-03 22:48:15,SETUP,TOOL_CHANGE,OP-0014,WO-000032,SCADA
EVT-00000232,MCH-023,L04,2025-08-03 22:48:15,2025-08-04 01:23:15,RUNNING,NORMAL,OP-0014,WO-000032,SCADA
EVT-00000233,MCH-023,L04,2025-08-04 02:12:00,2025-08-04 02:54:36,DOWN,SENSOR_FAULT,OP-0014,WO-000032,SCADA
EVT-00000234,MCH-023,L04,2025-08-04 01:23:15,2025-08-04 01:31:11,IDLE,NO_DEMAND,OP-0014,WO-000032,SCADA
EVT-00000235,MCH-021,L04,2025-08-03 21:45:00,2025-08-03 22:48:15,SETUP,TOOL_CHANGE,OP-0037,WO-000032,SCADA
EVT-00000236,MCH-021,L04,2025-08-03 22:48:15,2025-08-04 05:22:31,RUNNING,NORMAL,OP-0037,WO-000032,SCADA
EVT-00000237,MCH-021,L04,2025-08-04 00:37:00,2025-08-04 01:19:36,DOWN,UNKNOWN,OP-0037,WO-000032,SCADA
EVT-00000238,MCH-021,L04,2025-08-04 05:22:31,2025-08-04 05:30:26,IDLE,NO_DEMAND,OP-0037,WO-000032,SCADA
EVT-00000239,MCH-024,L04,2025-08-03 00:27:00,2025-08-03 01:29:40,SETUP,TOOL_CHANGE,OP-0056,WO-000033,SCADA
EVT-00000240,MCH-024,L04,2025-08-03 01:29:40,2025-08-03 03:44:03,RUNNING,NORMAL,OP-0056,WO-000033,SCADA
EVT-00000241,MCH-024,L04,2025-08-03 05:56:00,2025-08-03 06:25:36,DOWN,,OP-0056,WO-000033,SCADA
EVT-00000242,MCH-019,L04,2025-08-03 00:27:00,2025-08-03 01:29:40,SETUP,TOOL_CHANGE,OP-0036,WO-000033,SCADA
EVT-00000243,MCH-019,L04,2025-08-03 01:29:40,2025-08-03 07:33:06,RUNNING,NORMAL,OP-0036,WO-000033,SCADA
EVT-00000244,MCH-019,L04,2025-08-03 02:53:00,2025-08-03 03:22:36,DOWN,QUALITY_HOLD,OP-0036,WO-000033,SCADA
EVT-00000245,MCH-028,L05,2025-08-03 20:11:00,2025-08-03 20:54:15,SETUP,TOOL_CHANGE,OP-0019,WO-000034,SCADA
EVT-00000246,MCH-028,L05,2025-08-03 20:54:15,2025-08-03 23:53:58,RUNNING,NORMAL,OP-0019,WO-000034,SCADA
EVT-00000247,MCH-028,L05,2025-08-03 23:53:58,2025-08-04 00:08:44,IDLE,NO_DEMAND,OP-0019,WO-000034,SCADA
EVT-00000248,MCH-025,L05,2025-08-03 20:11:00,2025-08-03 20:54:15,SETUP,TOOL_CHANGE,,WO-000034,SCADA
EVT-00000249,MCH-025,L05,2025-08-03 20:54:15,2025-08-04 03:24:56,RUNNING,NORMAL,,WO-000034,SCADA
EVT-00000250,MCH-025,L05,2025-08-04 03:24:56,2025-08-04 03:39:42,IDLE,NO_DEMAND,,WO-000034,SCADA
EVT-00000251,MCH-033,L06,2025-08-03 23:08:00,2025-08-03 23:36:39,SETUP,TOOL_CHANGE,OP-0030,WO-000035,SCADA
EVT-00000252,MCH-033,L06,2025-08-03 23:36:39,2025-08-04 03:09:49,RUNNING,NORMAL,OP-0030,WO-000035,SCADA
EVT-00000253,MCH-033,L06,2025-08-04 03:28:00,2025-08-04 04:02:20,DOWN,JAM,OP-0030,WO-000035,SCADA
EVT-00000254,MCH-033,L06,2025-08-04 03:09:49,2025-08-04 03:22:03,IDLE,NO_DEMAND,OP-0030,WO-000035,SCADA
EVT-00000255,MCH-032,L06,2025-08-03 23:08:00,2025-08-03 23:36:39,SETUP,TOOL_CHANGE,OP-0029,WO-000035,SCADA
EVT-00000256,MCH-032,L06,2025-08-03 23:36:39,2025-08-04 07:18:38,RUNNING,NORMAL,OP-0029,WO-000035,SCADA
EVT-00000257,MCH-032,L06,2025-08-04 03:23:00,2025-08-04 03:57:20,DOWN,JAM,OP-0029,WO-000035,SCADA
EVT-00000258,MCH-032,L06,2025-08-04 07:18:38,2025-08-04 07:30:52,IDLE,NO_DEMAND,OP-0029,WO-000035,SCADA
EVT-00000259,MCH-006,L01,2025-08-04 14:02:00,2025-08-04 14:46:00,SETUP,TOOL_CHANGE,OP-0022,WO-000036,SCADA
EVT-00000260,MCH-006,L01,2025-08-04 14:46:00,2025-08-04 17:43:56,RUNNING,NORMAL,OP-0022,WO-000036,SCADA
EVT-00000261,MCH-005,L01,2025-08-04 14:02:00,2025-08-04 14:46:00,SETUP,TOOL_CHANGE,OP-0019,WO-000036,SCADA
EVT-00000262,MCH-005,L01,2025-08-04 14:46:00,2025-08-04 21:12:52,RUNNING,NORMAL,OP-0019,WO-000036,SCADA
EVT-00000263,MCH-006,L01,2025-08-04 19:45:00,2025-08-04 20:23:52,SETUP,TOOL_CHANGE,OP-0043,WO-000037,SCADA
EVT-00000264,MCH-006,L01,2025-08-04 20:23:52,2025-08-04 23:38:27,RUNNING,NORMAL,OP-0043,WO-000037,SCADA
EVT-00000265,MCH-006,L01,2025-08-04 21:57:00,2025-08-04 22:27:36,DOWN,MICRO_STOP,OP-0043,WO-000037,SCADA
EVT-00000266,MCH-001,L01,2025-08-04 19:45:00,2025-08-04 20:23:52,SETUP,TOOL_CHANGE,OP-0067,WO-000037,SCADA
EVT-00000267,MCH-001,L01,2025-08-04 20:23:52,2025-08-05 03:47:54,RUNNING,NORMAL,OP-0067,WO-000037,SCADA
EVT-00000268,MCH-001,L01,2025-08-04 23:59:00,2025-08-05 00:29:36,DOWN,MICRO_STOP,OP-0067,WO-000037,SCADA
EVT-00000269,MCH-003,L01,2025-08-04 01:35:00,2025-08-04 02:34:17,SETUP,TOOL_CHANGE,OP-0055,WO-000038,SCADA
EVT-00000270,MCH-003,L01,2025-08-04 02:34:17,2025-08-04 05:07:37,RUNNING,NORMAL,OP-0055,WO-000038,SCADA
EVT-00000271,MCH-003,L01,2025-08-04 07:17:00,2025-08-04 07:31:43,DOWN,SENSOR_FAULT,OP-0055,WO-000038,SCADA
EVT-00000272,MCH-003,L01,2025-08-04 05:07:37,2025-08-04 05:15:20,IDLE,NO_DEMAND,OP-0055,WO-000038,SCADA
EVT-00000273,MCH-004,L01,2025-08-04 01:35:00,2025-08-04 02:34:17,SETUP,TOOL_CHANGE,OP-0057,WO-000038,SCADA
EVT-00000274,MCH-004,L01,2025-08-04 02:34:17,2025-08-04 08:35:15,RUNNING,NORMAL,OP-0057,WO-000038,SCADA
EVT-00000275,MCH-004,L01,2025-08-04 03:35:00,2025-08-04 03:49:43,DOWN,MICRO_STOP,OP-0057,WO-000038,SCADA
EVT-00000276,MCH-004,L01,2025-08-04 08:35:15,2025-08-04 08:42:58,IDLE,NO_DEMAND,OP-0057,WO-000038,SCADA
EVT-00000277,MCH-010,L02,2025-08-04 09:12:00,2025-08-04 10:06:40,SETUP,TOOL_CHANGE,OP-0034,WO-000039,SCADA
EVT-00000278,MCH-010,L02,2025-08-04 10:06:40,2025-08-04 12:44:07,RUNNING,NORMAL,OP-0034,WO-000039,SCADA
EVT-00000279,MCH-010,L02,2025-08-04 12:36:00,2025-08-04 12:48:31,DOWN,JAM,OP-0034,WO-000039,SCADA
EVT-00000280,MCH-010,L02,2025-08-04 12:44:07,2025-08-04 13:12:26,IDLE,NO_DEMAND,OP-0034,WO-000039,SCADA
EVT-00000281,MCH-009,L02,2025-08-04 09:12:00,2025-08-04 10:06:40,SETUP,TOOL_CHANGE,OP-0034,WO-000039,SCADA
EVT-00000282,MCH-009,L02,2025-08-04 10:06:40,2025-08-04 16:38:15,RUNNING,NORMAL,OP-0034,WO-000039,SCADA
EVT-00000283,MCH-009,L02,2025-08-04 10:44:00,2025-08-04 10:56:31,DOWN,,OP-0034,WO-000039,SCADA
EVT-00000284,MCH-009,L02,2025-08-04 16:38:15,2025-08-04 17:06:34,IDLE,NO_DEMAND,OP-0034,WO-000039,SCADA
EVT-00000285,MCH-008,L02,2025-08-04 16:11:00,2025-08-04 16:53:34,SETUP,TOOL_CHANGE,OP-0002,WO-000040,SCADA
EVT-00000286,MCH-008,L02,2025-08-04 16:53:34,2025-08-04 19:49:28,RUNNING,NORMAL,OP-0002,WO-000040,SCADA
EVT-00000287,MCH-008,L02,2025-08-04 17:27:00,2025-08-04 18:04:44,DOWN,UNKNOWN,OP-0002,WO-000040,SCADA
EVT-00000288,MCH-007,L02,2025-08-04 16:11:00,2025-08-04 16:53:34,SETUP,TOOL_CHANGE,OP-0054,WO-000040,SCADA
EVT-00000289,MCH-007,L02,2025-08-04 16:53:34,2025-08-04 23:33:57,RUNNING,NORMAL,OP-0054,WO-000040,SCADA
EVT-00000290,MCH-007,L02,2025-08-04 19:01:00,2025-08-04 19:38:44,DOWN,JAM,OP-0054,WO-000040,SCADA
EVT-00000291,MCH-011,L02,2025-08-04 02:16:00,2025-08-04 02:50:11,SETUP,TOOL_CHANGE,OP-0040,WO-000041,SCADA
EVT-00000292,MCH-011,L02,2025-08-04 02:50:11,2025-08-04 06:16:52,RUNNING,NORMAL,OP-0040,WO-000041,SCADA
EVT-00000293,MCH-011,L02,2025-08-04 06:16:52,2025-08-04 06:43:47,IDLE,NO_DEMAND,OP-0040,WO-000041,SCADA
EVT-00000294,MCH-010,L02,2025-08-04 02:16:00,2025-08-04 02:50:11,SETUP,TOOL_CHANGE,OP-0038,WO-000041,SCADA
EVT-00000295,MCH-010,L02,2025-08-04 02:50:11,2025-08-04 10:00:45,RUNNING,NORMAL,OP-0038,WO-000041,SCADA
EVT-00000296,MCH-010,L02,2025-08-04 10:00:45,2025-08-04 10:27:40,IDLE,NO_DEMAND,OP-0038,WO-000041,SCADA
EVT-00000297,MCH-013,L03,2025-08-04 06:45:00,2025-08-04 07:17:03,SETUP,TOOL_CHANGE,OP-0019,WO-000042,SCADA
EVT-00000298,MCH-013,L03,2025-08-04 07:17:03,2025-08-04 10:13:36,RUNNING,NORMAL,OP-0019,WO-000042,SCADA
EVT-00000299,MCH-013,L03,2025-08-04 11:08:00,2025-08-04 11:31:21,DOWN,SENSOR_FAULT,OP-0019,WO-000042,SCADA
EVT-00000300,MCH-013,L03,2025-08-04 10:13:36,2025-08-04 10:29:36,IDLE,NO_DEMAND,OP-0019,WO-000042,SCADA
EVT-00000301,MCH-015,L03,2025-08-04 06:45:00,2025-08-04 07:17:03,SETUP,TOOL_CHANGE,OP-0043,WO-000042,SCADA
EVT-00000302,MCH-015,L03,2025-08-04 07:17:03,2025-08-04 13:37:13,RUNNING,NORMAL,OP-0043,WO-000042,SCADA
EVT-00000303,MCH-015,L03,2025-08-04 09:26:00,2025-08-04 09:49:21,DOWN,UNKNOWN,OP-0043,WO-000042,SCADA
EVT-00000304,MCH-015,L03,2025-08-04 13:37:13,2025-08-04 13:53:12,IDLE,NO_DEMAND,OP-0043,WO-000042,SCADA
EVT-00000305,MCH-018,L03,2025-08-04 19:26:00,2025-08-04 20:30:23,SETUP,TOOL_CHANGE,OP-0020,WO-000043,SCADA
EVT-00000306,MCH-018,L03,2025-08-04 20:30:23,2025-08-04 22:52:15,RUNNING,NORMAL,OP-0020,WO-000043,SCADA
EVT-00000307,MCH-018,L03,2025-08-04 22:08:00,2025-08-04 22:31:02,DOWN,SENSOR_FAULT,OP-0020,WO-000043,SCADA
EVT-00000308,MCH-018,L03,2025-08-04 22:52:15,2025-08-04 22:59:29,IDLE,NO_DEMAND,OP-0020,WO-000043,SCADA
EVT-00000309,MCH-013,L03,2025-08-04 19:26:00,2025-08-04 20:30:23,SETUP,TOOL_CHANGE,OP-0043,WO-000043,SCADA
EVT-00000310,MCH-013,L03,2025-08-04 20:30:23,2025-08-05 02:35:31,RUNNING,NORMAL,OP-0043,WO-000043,SCADA
EVT-00000311,MCH-013,L03,2025-08-04 23:23:00,2025-08-04 23:46:02,DOWN,,OP-0043,WO-000043,SCADA
EVT-00000312,MCH-013,L03,2025-08-05 02:35:31,2025-08-05 02:42:45,IDLE,NO_DEMAND,OP-0043,WO-000043,SCADA
EVT-00000313,MCH-017,L03,2025-08-04 00:45:00,2025-08-04 01:27:25,SETUP,TOOL_CHANGE,OP-0023,WO-000044,SCADA
EVT-00000314,MCH-017,L03,2025-08-04 01:27:25,2025-08-04 04:09:18,RUNNING,NORMAL,OP-0023,WO-000044,SCADA
EVT-00000315,MCH-017,L03,2025-08-04 05:44:00,2025-08-04 06:01:28,DOWN,QUALITY_HOLD,OP-0023,WO-000044,SCADA
EVT-00000316,MCH-017,L03,2025-08-04 04:09:18,2025-08-04 04:37:31,IDLE,NO_DEMAND,OP-0023,WO-000044,SCADA
EVT-00000317,MCH-015,L03,2025-08-04 00:45:00,2025-08-04 01:27:25,SETUP,TOOL_CHANGE,OP-0070,WO-000044,SCADA
EVT-00000318,MCH-015,L03,2025-08-04 01:27:25,2025-08-04 07:44:37,RUNNING,NORMAL,OP-0070,WO-000044,SCADA
EVT-00000319,MCH-015,L03,2025-08-04 05:47:00,2025-08-04 06:04:28,DOWN,SENSOR_FAULT,OP-0070,WO-000044,SCADA
EVT-00000320,MCH-015,L03,2025-08-04 07:44:37,2025-08-04 08:12:50,IDLE,NO_DEMAND,OP-0070,WO-000044,SCADA
EVT-00000321,MCH-024,L04,2025-08-04 09:45:00,2025-08-04 10:48:28,SETUP,TOOL_CHANGE,OP-0043,WO-000045,SCADA
EVT-00000322,MCH-024,L04,2025-08-04 10:48:28,2025-08-04 13:08:15,RUNNING,NORMAL,OP-0043,WO-000045,SCADA
EVT-00000323,MCH-024,L04,2025-08-04 11:30:00,2025-08-04 12:03:30,DOWN,SENSOR_FAULT,OP-0043,WO-000045,SCADA
EVT-00000324,MCH-022,L04,2025-08-04 09:45:00,2025-08-04 10:48:28,SETUP,TOOL_CHANGE,OP-0045,WO-000045,SCADA
EVT-00000325,MCH-022,L04,2025-08-04 10:48:28,2025-08-04 16:34:30,RUNNING,NORMAL,OP-0045,WO-000045,SCADA
EVT-00000326,MCH-022,L04,2025-08-04 13:39:00,2025-08-04 14:12:30,DOWN,MICRO_STOP,OP-0045,WO-000045,SCADA
EVT-00000327,MCH-022,L04,2025-08-04 20:56:00,2025-08-04 21:41:16,SETUP,TOOL_CHANGE,OP-0060,WO-000046,SCADA
EVT-00000328,MCH-022,L04,2025-08-04 21:41:16,2025-08-05 00:43:34,RUNNING,NORMAL,OP-0060,WO-000046,SCADA
EVT-00000329,MCH-022,L04,2025-08-05 01:28:00,2025-08-05 01:39:47,DOWN,JAM,OP-0060,WO-000046,SCADA
EVT-00000330,MCH-022,L04,2025-08-05 00:43:34,2025-08-05 01:09:18,IDLE,NO_DEMAND,OP-0060,WO-000046,SCADA
EVT-00000331,MCH-024,L04,2025-08-04 20:56:00,2025-08-04 21:41:16,SETUP,TOOL_CHANGE,OP-0034,WO-000046,SCADA
EVT-00000332,MCH-024,L04,2025-08-04 21:41:16,2025-08-05 04:45:09,RUNNING,NORMAL,OP-0034,WO-000046,SCADA
EVT-00000333,MCH-024,L04,2025-08-05 01:05:00,2025-08-05 01:16:47,DOWN,JAM,OP-0034,WO-000046,SCADA
EVT-00000334,MCH-024,L04,2025-08-05 04:45:09,2025-08-05 05:10:53,IDLE,NO_DEMAND,OP-0034,WO-000046,SCADA
EVT-00000335,MCH-023,L04,2025-08-04 05:45:00,2025-08-04 06:38:53,SETUP,TOOL_CHANGE,OP-0048,WO-000047,SCADA
EVT-00000336,MCH-023,L04,2025-08-04 06:38:53,2025-08-04 09:16:13,RUNNING,NORMAL,OP-0048,WO-000047,SCADA
EVT-00000337,MCH-023,L04,2025-08-04 07:34:00,2025-08-04 07:55:50,DOWN,MATERIAL_WAIT,OP-0048,WO-000047,SCADA
EVT-00000338,MCH-023,L04,2025-08-04 09:16:13,2025-08-04 09:33:26,IDLE,NO_DEMAND,OP-0048,WO-000047,SCADA
EVT-00000339,MCH-024,L04,2025-08-04 05:45:00,2025-08-04 06:38:53,SETUP,TOOL_CHANGE,OP-0046,WO-000047,SCADA
EVT-00000340,MCH-024,L04,2025-08-04 06:38:53,2025-08-04 12:59:26,RUNNING,NORMAL,OP-0046,WO-000047,SCADA
EVT-00000341,MCH-024,L04,2025-08-04 10:36:00,2025-08-04 10:57:50,DOWN,JAM,OP-0046,WO-000047,SCADA
EVT-00000342,MCH-024,L04,2025-08-04 12:59:26,2025-08-04 13:16:39,IDLE,NO_DEMAND,OP-0046,WO-000047,SCADA
EVT-00000343,MCH-028,L05,2025-08-04 14:49:00,2025-08-04 15:51:13,SETUP,TOOL_CHANGE,OP-0072,WO-000048,SCADA
EVT-00000344,MCH-028,L05,2025-08-04 15:51:13,2025-08-04 18:24:27,RUNNING,NORMAL,OP-0072,WO-000048,SCADA
EVT-00000345,MCH-028,L05,2025-08-04 20:20:00,2025-08-04 20:33:25,DOWN,MICRO_STOP,OP-0072,WO-000048,SCADA
EVT-00000346,MCH-028,L05,2025-08-04 18:24:27,2025-08-04 18:46:43,IDLE,NO_DEMAND,OP-0072,WO-000048,SCADA
EVT-00000347,MCH-030,L05,2025-08-04 14:49:00,2025-08-04 15:51:13,SETUP,TOOL_CHANGE,OP-0019,WO-000048,SCADA
EVT-00000348,MCH-030,L05,2025-08-04 15:51:13,2025-08-04 22:02:55,RUNNING,NORMAL,OP-0019,WO-000048,SCADA
EVT-00000349,MCH-030,L05,2025-08-04 15:58:00,2025-08-04 16:11:25,DOWN,MICRO_STOP,OP-0019,WO-000048,SCADA
EVT-00000350,MCH-030,L05,2025-08-04 22:02:55,2025-08-04 22:25:11,IDLE,NO_DEMAND,OP-0019,WO-000048,SCADA
EVT-00000351,MCH-029,L05,2025-08-04 17:38:00,2025-08-04 18:33:42,SETUP,TOOL_CHANGE,OP-0017,WO-000049,SCADA
EVT-00000352,MCH-029,L05,2025-08-04 18:33:42,2025-08-04 21:28:09,RUNNING,NORMAL,OP-0017,WO-000049,SCADA
EVT-00000353,MCH-029,L05,2025-08-04 21:18:00,2025-08-04 21:34:29,DOWN,,OP-0017,WO-000049,SCADA
EVT-00000354,MCH-029,L05,2025-08-04 21:28:09,2025-08-04 21:50:33,IDLE,NO_DEMAND,OP-0017,WO-000049,SCADA
EVT-00000355,MCH-028,L05,2025-08-04 17:38:00,2025-08-04 18:33:42,SETUP,TOOL_CHANGE,OP-0037,WO-000049,SCADA
EVT-00000356,MCH-028,L05,2025-08-04 18:33:42,2025-08-05 01:18:18,RUNNING,NORMAL,OP-0037,WO-000049,SCADA
EVT-00000357,MCH-028,L05,2025-08-04 19:20:00,2025-08-04 19:36:29,DOWN,MATERIAL_WAIT,OP-0037,WO-000049,SCADA
EVT-00000358,MCH-028,L05,2025-08-05 01:18:18,2025-08-05 01:40:42,IDLE,NO_DEMAND,OP-0037,WO-000049,SCADA
EVT-00000359,MCH-029,L05,2025-08-04 01:45:00,2025-08-04 02:43:59,SETUP,TOOL_CHANGE,OP-0039,WO-000050,SCADA
EVT-00000360,MCH-029,L05,2025-08-04 02:43:59,2025-08-04 05:10:22,RUNNING,NORMAL,OP-0039,WO-000050,SCADA
EVT-00000361,MCH-029,L05,2025-08-04 03:50:00,2025-08-04 04:06:37,DOWN,UNKNOWN,OP-0039,WO-000050,SCADA
EVT-00000362,MCH-029,L05,2025-08-04 05:10:22,2025-08-04 05:16:19,IDLE,NO_DEMAND,OP-0039,WO-000050,SCADA
EVT-00000363,MCH-026,L05,2025-08-04 01:45:00,2025-08-04 02:43:59,SETUP,TOOL_CHANGE,OP-0015,WO-000050,SCADA
EVT-00000364,MCH-026,L05,2025-08-04 02:43:59,2025-08-04 08:43:44,RUNNING,NORMAL,OP-0015,WO-000050,SCADA
EVT-00000365,MCH-026,L05,2025-08-04 07:06:00,2025-08-04 07:22:37,DOWN,SENSOR_FAULT,OP-0015,WO-000050,SCADA
EVT-00000366,MCH-026,L05,2025-08-04 08:43:44,2025-08-04 08:49:41,IDLE,NO_DEMAND,OP-0015,WO-000050,SCADA
EVT-00000367,MCH-032,L06,2025-08-04 12:33:00,2025-08-04 13:13:37,SETUP,TOOL_CHANGE,OP-0014,WO-000051,SCADA
EVT-00000368,MCH-032,L06,2025-08-04 13:13:37,2025-08-04 16:08:48,RUNNING,NORMAL,OP-0014,WO-000051,SCADA
EVT-00000369,MCH-032,L06,2025-08-04 15:22:00,2025-08-04 15:47:22,DOWN,UNKNOWN,OP-0014,WO-000051,SCADA
EVT-00000370,MCH-032,L06,2025-08-04 16:08:48,2025-08-04 16:14:21,IDLE,NO_DEMAND,OP-0014,WO-000051,SCADA
EVT-00000371,MCH-031,L06,2025-08-04 12:33:00,2025-08-04 13:13:37,SETUP,TOOL_CHANGE,OP-0041,WO-000051,SCADA
EVT-00000372,MCH-031,L06,2025-08-04 13:13:37,2025-08-04 19:38:36,RUNNING,NORMAL,OP-0041,WO-000051,SCADA
EVT-00000373,MCH-031,L06,2025-08-04 16:41:00,2025-08-04 17:06:22,DOWN,JAM,OP-0041,WO-000051,SCADA
EVT-00000374,MCH-031,L06,2025-08-04 19:38:36,2025-08-04 19:44:09,IDLE,NO_DEMAND,OP-0041,WO-000051,SCADA
EVT-00000375,MCH-034,L06,2025-08-04 18:50:00,2025-08-04 20:13:19,SETUP,TOOL_CHANGE,OP-0030,WO-000052,SCADA
EVT-00000376,MCH-034,L06,2025-08-04 20:13:19,2025-08-04 22:23:34,RUNNING,NORMAL,OP-0030,WO-000052,SCADA
EVT-00000377,MCH-034,L06,2025-08-04 20:25:00,2025-08-04 20:47:46,DOWN,JAM,OP-0030,WO-000052,SCADA
EVT-00000378,MCH-033,L06,2025-08-04 18:50:00,2025-08-04 20:13:19,SETUP,TOOL_CHANGE,OP-0025,WO-000052,SCADA
