shipment_id,sales_order_id,order_line_id,customer_id,product_id,ship_date,promised_delivery_date,shipped_quantity,carrier,distance_km,late_delivery_flag,delay_days,root_cause,source_system
SHP-000201,SO-000201,SOL-000201-01,CUST-0101,PRD-011,2026-06-14,2026-06-15,3102,FedEx,4350,0,0,on_time,TMS
SHP-000202,SO-000202,SOL-000202-01,CUST-0025,PRD-018,2026-02-05,2026-02-02,4763,LocalTruck,102,1,3,production_delay,TMS
SHP-000203,SO-000203,SOL-000203-01,CUST-0036,PRD-068,2025-09-24,2025-09-21,5825,OceanForwarder,4261,1,3,quality_hold,TMS
SHP-000204,SO-000204,SOL-000204-01,CUST-0010,PRD-002,2026-07-07,2026-07-05,4104,LocalTruck,6027,1,2,logistics,TMS
SHP-000205,SO-000205,SOL-000205-01,CUST-0078,PRD-004,2026-03-20,2026-03-14,4059,DHL,6651,1,6,production_delay,TMS
SHP-000206,SO-000206,SOL-000206-01,CUST-0114,PRD-011,2026-06-18,2026-06-13,4302,OceanForwarder,6572,1,5,logistics,TMS
SHP-000207,SO-000207,SOL-000207-01,CUST-0086,PRD-002,2025-09-17,2025-09-09,1044,LocalTruck,5517,1,8,production_delay,TMS
SHP-000209,SO-000209,SOL-000209-01,CUST-0105,PRD-046,2025-12-09,2025-12-08,8599,LocalTruck,1803,1,1,material_shortage,TMS
SHP-000210,SO-000210,SOL-000210-01,CUST-0022,PRD-006,2025-10-18,2025-10-12,2798,OceanForwarder,8996,1,6,production_delay,TMS
SHP-000211,SO-000211,SOL-000211-01,CUST-0014,PRD-043,2026-02-17,2026-02-16,1736,LocalTruck,6526,1,1,logistics,TMS
SHP-000212,SO-000212,SOL-000212-01,CUST-0120,PRD-018,2026-04-28,2026-04-22,3212,DHL,1131,1,6,quality_hold,TMS
SHP-000213,SO-000213,SOL-000213-01,CUST-0103,PRD-038,2026-01-27,2026-01-28,11735,LocalTruck,5373,0,0,on_time,TMS
SHP-000214,SO-000214,SOL-000214-01,CUST-0055,PRD-077,2026-02-28,2026-02-27,2835,DHL,7438,1,1,logistics,TMS
SHP-000215,SO-000215,SOL-000215-01,CUST-0066,PRD-011,2026-06-29,2026-06-25,5496,Kerry,6805,1,4,production_delay,TMS
SHP-000216,SO-000216,SOL-000216-01,CUST-0025,PRD-023,2025-12-10,2025-12-03,2554,FedEx,5578,1,7,production_delay,TMS
SHP-000217,SO-000217,SOL-000217-01,CUST-0063,PRD-012,2025-11-16,2025-11-15,2163,Kerry,3285,1,1,production_delay,TMS
SHP-000218,SO-000218,SOL-000218-01,CUST-0044,PRD-041,2026-01-25,2026-01-16,2499,DHL,5187,1,9,production_delay,TMS
SHP-000219,SO-000219,SOL-000219-01,CUST-0033,PRD-073,2026-01-01,2025-12-24,2155,DHL,5222,1,8,production_delay,TMS
SHP-000220,SO-000220,SOL-000220-01,CUST-0120,PRD-062,2026-03-28,2026-03-19,1213,OceanForwarder,6772,1,9,material_shortage,TMS
SHP-000221,SO-000221,SOL-000221-01,CUST-0115,PRD-011,2025-11-25,2025-11-21,2362,DHL,1589,1,4,production_delay,TMS
SHP-000223,SO-000223,SOL-000223-01,CUST-0017,PRD-020,2026-05-10,2026-05-10,4657,OceanForwarder,8533,0,0,on_time,TMS
SHP-000224,SO-000224,SOL-000224-01,CUST-0072,PRD-070,2026-03-24,2026-03-15,2342,OceanForwarder,7806,1,9,material_shortage,TMS
SHP-000225,SO-000225,SOL-000225-01,CUST-0020,PRD-036,2026-05-01,2026-04-23,1555,LocalTruck,4021,1,8,production_delay,TMS
SHP-000226,SO-000226,SOL-000226-01,CUST-0051,PRD-020,2025-10-02,2025-09-23,1296,Kerry,6748,1,9,quality_hold,TMS
SHP-000227,SO-000227,SOL-000227-01,CUST-0027,PRD-080,2026-03-25,2026-03-19,7352,OceanForwarder,5250,1,6,quality_hold,TMS
SHP-000228,SO-000228,SOL-000228-01,CUST-0100,PRD-028,2025-12-17,2025-12-17,1442,Kerry,5095,0,0,on_time,TMS
SHP-000229,SO-000229,SOL-000229-01,CUST-0116,PRD-011,2026-03-22,2026-03-20,2985,Kerry,5455,1,2,material_shortage,TMS
SHP-000230,SO-000230,SOL-000230-01,CUST-0011,PRD-055,2026-01-21,2026-01-13,2217,LocalTruck,3291,1,8,logistics,TMS
SHP-000231,SO-000231,SOL-000231-01,CUST-0002,PRD-024,2025-10-10,2025-10-03,2903,LocalTruck,7424,1,7,production_delay,TMS
SHP-000232,SO-000232,SOL-000232-01,CUST-0051,PRD-065,2026-03-12,2026-03-12,1611,LocalTruck,7726,0,0,on_time,TMS
SHP-000233,SO-000233,SOL-000233-01,CUST-0062,PRD-012,2025-12-25,2025-12-24,3765,Kerry,5833,1,1,logistics,TMS
SHP-000234,SO-000234,SOL-000234-01,CUST-0101,PRD-052,2025-12-10,2025-12-07,3248,LocalTruck,8698,1,3,material_shortage,TMS
SHP-000235,SO-000235,SOL-000235-01,CUST-0032,PRD-076,2025-11-05,2025-10-29,2812,DHL,387,1,7,production_delay,TMS
SHP-000236,SO-000236,SOL-000236-01,CUST-0031,PRD-025,2026-07-29,2026-07-20,4133,OceanForwarder,4480,1,9,production_delay,TMS
SHP-000237,SO-000237,SOL-000237-01,CUST-0113,PRD-035,2026-04-15,2026-04-12,1519,FedEx,8793,1,3,quality_hold,TMS
SHP-000238,SO-000238,SOL-000238-01,CUST-0025,PRD-010,2026-05-08,2026-05-01,1913,Kerry,8810,1,7,quality_hold,TMS
SHP-000239,SO-000239,SOL-000239-01,CUST-0054,PRD-029,2026-03-16,2026-03-08,8994,DHL,9086,1,8,production_delay,TMS
SHP-000240,SO-000240,SOL-000240-01,CUST-0103,PRD-078,2026-01-23,2026-01-19,3058,LocalTruck,2435,1,4,production_delay,TMS
SHP-000241,SO-000241,SOL-000241-01,CUST-0013,PRD-010,2025-10-28,2025-10-28,1120,Kerry,5280,0,0,on_time,TMS
SHP-000242,SO-000242,SOL-000242-01,CUST-0120,PRD-002,2026-01-05,2025-12-30,2178,FedEx,594,1,6,production_delay,TMS
SHP-000243,SO-000243,SOL-000243-01,CUST-0106,PRD-041,2026-04-22,2026-04-15,11401,DHL,5285,1,7,quality_hold,TMS
SHP-000244,SO-000244,SOL-000244-01,CUST-0022,PRD-022,2025-10-01,2025-09-24,4041,LocalTruck,4231,1,7,quality_hold,TMS
SHP-000245,SO-000245,SOL-000245-01,CUST-0106,PRD-055,2026-02-11,2026-02-11,8480,OceanForwarder,3088,0,0,on_time,TMS
SHP-000246,SO-000246,SOL-000246-01,CUST-0115,PRD-031,2026-02-22,2026-02-21,3834,OceanForwarder,7879,1,1,logistics,TMS
SHP-000247,SO-000247,SOL-000247-01,CUST-0065,PRD-066,2025-11-21,2025-11-13,3582,OceanForwarder,8992,1,8,production_delay,TMS
SHP-000248,SO-000248,SOL-000248-01,CUST-0095,PRD-041,2025-11-08,2025-11-07,6631,OceanForwarder,2864,1,1,production_delay,TMS
SHP-000249,SO-000249,SOL-000249-01,CUST-0072,PRD-051,2026-05-22,2026-05-15,2346,FedEx,2277,1,7,material_shortage,TMS
SHP-000250,SO-000250,SOL-000250-01,CUST-0109,PRD-028,2026-02-08,2026-02-10,5636,FedEx,6444,0,0,on_time,TMS
SHP-000251,SO-000251,SOL-000251-01,CUST-0011,PRD-074,2026-03-27,2026-03-24,2522,OceanForwarder,3206,1,3,quality_hold,TMS
SHP-000252,SO-000252,SOL-000252-01,CUST-0062,PRD-029,2026-01-18,2026-01-13,7191,OceanForwarder,2946,1,5,logistics,TMS
SHP-000253,SO-000253,SOL-000253-01,CUST-0072,PRD-073,2025-12-03,2025-11-30,3396,OceanForwarder,5906,1,3,production_delay,TMS
SHP-000254,SO-000254,SOL-000254-01,CUST-0073,PRD-012,2026-01-12,2026-01-09,2008,LocalTruck,3904,1,3,quality_hold,TMS
SHP-000255,SO-000255,SOL-000255-01,CUST-0044,PRD-034,2026-06-16,2026-06-17,2649,Kerry,1346,0,0,on_time,TMS
SHP-000256,SO-000256,SOL-000256-01,CUST-0058,PRD-010,2026-05-17,2026-05-10,11657,Kerry,9164,1,7,production_delay,TMS
SHP-000257,SO-000257,SOL-000257-01,CUST-0024,PRD-034,2026-02-02,2026-01-29,4831,FedEx,35,1,4,quality_hold,TMS
SHP-000258,SO-000258,SOL-000258-01,CUST-0046,PRD-011,2026-06-25,2026-06-18,1488,FedEx,3651,1,7,logistics,TMS
SHP-000259,SO-000259,SOL-000259-01,CUST-0092,PRD-054,2026-03-24,2026-03-16,5687,FedEx,3943,1,8,production_delay,TMS
SHP-000260,SO-000260,SOL-000260-01,CUST-0056,PRD-054,2026-07-24,2026-07-21,780,Kerry,8077,1,3,material_shortage,TMS
SHP-000261,SO-000261,SOL-000261-01,CUST-0062,PRD-075,2026-05-27,2026-05-24,8227,OceanForwarder,4934,1,3,production_delay,TMS
SHP-000262,SO-000262,SOL-000262-01,CUST-0018,PRD-002,2025-11-01,2025-11-02,1170,LocalTruck,880,0,0,on_time,TMS
SHP-000263,SO-000263,SOL-000263-01,CUST-0025,PRD-010,2025-11-29,2025-11-21,4027,FedEx,1232,1,8,logistics,TMS
SHP-000265,SO-000265,SOL-000265-01,CUST-0014,PRD-027,2026-05-19,2026-05-14,3317,FedEx,3867,1,5,quality_hold,TMS
SHP-000266,SO-000266,SOL-000266-01,CUST-0022,PRD-008,2026-05-21,2026-05-20,3798,FedEx,6339,1,1,production_delay,TMS
SHP-000267,SO-000267,SOL-000267-01,CUST-0087,PRD-008,2025-08-24,2025-08-23,5669,OceanForwarder,4683,1,1,production_delay,TMS
SHP-000268,SO-000268,SOL-000268-01,CUST-0067,PRD-026,2026-06-27,2026-06-25,6341,FedEx,3035,1,2,production_delay,TMS
SHP-000269,SO-000269,SOL-000269-01,CUST-0037,PRD-053,2026-07-04,2026-07-05,5179,DHL,4520,0,0,on_time,TMS
SHP-000270,SO-000270,SOL-000270-01,CUST-0057,PRD-003,2025-12-26,2025-12-22,2747,DHL,5998,1,4,logistics,TMS
SHP-000271,SO-000271,SOL-000271-01,CUST-0014,PRD-020,2026-04-09,2026-04-07,5885,LocalTruck,519,1,2,logistics,TMS
SHP-000272,SO-000272,SOL-000272-01,CUST-0087,PRD-010,2025-08-16,2025-08-14,3702,LocalTruck,4774,1,2,production_delay,TMS
SHP-000273,SO-000273,SOL-000273-01,CUST-0011,PRD-038,2026-03-02,2026-03-04,2063,DHL,3894,0,0,on_time,TMS
SHP-000274,SO-000274,SOL-000274-01,CUST-0088,PRD-024,2025-12-30,2025-12-27,10352,FedEx,5592,1,3,material_shortage,TMS
SHP-000275,SO-000275,SOL-000275-01,CUST-0029,PRD-014,2025-09-19,2025-09-19,4744,LocalTruck,5765,0,0,on_time,TMS
SHP-000276,SO-000276,SOL-000276-01,CUST-0020,PRD-052,2026-07-15,2026-07-11,3904,FedEx,5191,1,4,production_delay,TMS
SHP-000277,SO-000277,SOL-000277-01,CUST-0029,PRD-024,2026-04-09,2026-04-06,5553,LocalTruck,3630,1,3,material_shortage,TMS
SHP-000278,SO-000278,SOL-000278-01,CUST-0064,PRD-028,2025-09-08,2025-09-08,1413,OceanForwarder,1644,0,0,on_time,TMS
SHP-000279,SO-000279,SOL-000279-01,CUST-0086,PRD-051,2026-03-20,2026-03-15,7712,DHL,5705,1,5,logistics,TMS
SHP-000280,SO-000280,SOL-000280-01,CUST-0077,PRD-008,2025-09-26,2025-09-19,4922,LocalTruck,8342,1,7,quality_hold,TMS
SHP-000281,SO-000281,SOL-000281-01,CUST-0096,PRD-064,2026-04-13,2026-04-07,1322,Kerry,6812,1,6,material_shortage,TMS
SHP-000282,SO-000282,SOL-000282-01,CUST-0005,PRD-051,2026-06-29,2026-06-27,13255,DHL,5157,1,2,production_delay,TMS
SHP-000283,SO-000283,SOL-000283-01,CUST-0050,PRD-036,2026-06-11,2026-06-08,9090,LocalTruck,3387,1,3,production_delay,TMS
SHP-000284,SO-000284,SOL-000284-01,CUST-0033,PRD-005,2026-06-10,2026-06-09,4775,FedEx,7195,1,1,production_delay,TMS
SHP-000285,SO-000285,SOL-000285-01,CUST-0046,PRD-010,2026-03-01,2026-02-22,3727,DHL,8208,1,7,logistics,TMS
SHP-000286,SO-000286,SOL-000286-01,CUST-0015,PRD-002,2025-11-29,2025-11-22,4237,LocalTruck,111,1,7,logistics,TMS
SHP-000287,SO-000287,SOL-000287-01,CUST-0031,PRD-017,2026-01-03,2026-01-02,2344,DHL,4665,1,1,production_delay,TMS
SHP-000288,SO-000288,SOL-000288-01,CUST-0044,PRD-075,2026-01-13,2026-01-06,18587,DHL,6275,1,7,production_delay,TMS
SHP-000289,SO-000289,SOL-000289-01,CUST-0060,PRD-051,2026-01-28,2026-01-31,1319,OceanForwarder,1631,0,0,on_time,TMS
SHP-000290,SO-000290,SOL-000290-01,CUST-0053,PRD-019,2026-07-10,2026-07-09,1900,LocalTruck,2749,1,1,production_delay,TMS
SHP-000291,SO-000291,SOL-000291-01,CUST-0077,PRD-079,2026-03-03,2026-03-04,574,OceanForwarder,8461,0,0,on_time,TMS
SHP-000292,SO-000292,SOL-000292-01,CUST-0090,PRD-021,2025-09-01,2025-08-26,2390,LocalTruck,6981,1,6,material_shortage,TMS
SHP-000294,SO-000294,SOL-000294-01,CUST-0059,PRD-060,2025-11-12,2025-11-11,1452,OceanForwarder,8827,1,1,production_delay,TMS
SHP-000295,SO-000295,SOL-000295-01,CUST-0028,PRD-025,2026-05-11,2026-05-06,2978,DHL,3077,1,5,logistics,TMS
SHP-000296,SO-000296,SOL-000296-01,CUST-0016,PRD-057,2025-09-30,2025-09-26,765,LocalTruck,7112,1,4,production_delay,TMS
SHP-000297,SO-000297,SOL-000297-01,CUST-0080,PRD-009,2025-08-25,2025-08-21,2241,DHL,151,1,4,logistics,TMS
SHP-000299,SO-000299,SOL-000299-01,CUST-0007,PRD-043,2026-01-26,2026-01-23,881,DHL,2315,1,3,production_delay,TMS
SHP-000300,SO-000300,SOL-000300-01,CUST-0074,PRD-011,2025-10-17,2025-10-18,6551,OceanForwarder,372,0,0,on_time,TMS
SHP-000301,SO-000301,SOL-000301-01,CUST-0094,PRD-036,2025-10-14,2025-10-12,1668,OceanForwarder,3817,1,2,production_delay,TMS
SHP-000302,SO-000302,SOL-000302-01,CUST-0058,PRD-042,2025-12-06,2025-12-08,9206,Kerry,3111,0,0,on_time,TMS
SHP-000303,SO-000303,SOL-000303-01,CUST-0094,PRD-042,2026-05-28,2026-05-29,1461,FedEx,4723,0,0,on_time,TMS
SHP-000304,SO-000304,SOL-000304-01,CUST-0105,PRD-065,2025-11-25,2025-11-19,1652,LocalTruck,6472,1,6,production_delay,TMS
SHP-000305,SO-000305,SOL-000305-01,CUST-0041,PRD-076,2026-03-29,2026-03-30,6466,DHL,6598,0,0,on_time,TMS
SHP-000306,SO-000306,SOL-000306-01,CUST-0066,PRD-045,2026-07-06,2026-07-03,3174,FedEx,808,1,3,production_delay,TMS
SHP-000307,SO-000307,SOL-000307-01,CUST-0120,PRD-033,2026-05-11,2026-05-01,2565,FedEx,3602,1,10,quality_hold,TMS
SHP-000308,SO-000308,SOL-000308-01,CUST-0059,PRD-069,2026-03-22,2026-03-16,4006,LocalTruck,7042,1,6,material_shortage,TMS
SHP-000309,SO-000309,SOL-000309-01,CUST-0030,PRD-029,2026-03-14,2026-03-16,2649,FedEx,3543,0,0,on_time,TMS
SHP-000310,SO-000310,SOL-000310-01,CUST-0047,PRD-074,2025-11-16,2025-11-14,4142,FedEx,4907,1,2,production_delay,TMS
SHP-000311,SO-000311,SOL-000311-01,CUST-0013,PRD-017,2026-06-24,2026-06-20,2613,DHL,2283,1,4,logistics,TMS
SHP-000312,SO-000312,SOL-000312-01,CUST-0046,PRD-023,2025-11-10,2025-11-07,3891,Kerry,4385,1,3,production_delay,TMS
SHP-000313,SO-000313,SOL-000313-01,CUST-0090,PRD-072,2026-02-03,2026-01-23,5369,DHL,6302,1,11,production_delay,TMS
SHP-000314,SO-000314,SOL-000314-01,CUST-0053,PRD-039,2025-12-16,2025-12-12,2793,FedEx,3590,1,4,production_delay,TMS
SHP-000315,SO-000315,SOL-000315-01,CUST-0015,PRD-043,2025-11-08,2025-11-08,1406,OceanForwarder,8655,0,0,on_time,TMS
SHP-000316,SO-000316,SOL-000316-01,CUST-0092,PRD-034,2026-07-05,2026-07-03,2106,Kerry,4270,1,2,production_delay,TMS
SHP-000317,SO-000317,SOL-000317-01,CUST-0084,PRD-028,2025-10-09,2025-10-10,7034,LocalTruck,993,0,0,on_time,TMS
SHP-000318,SO-000318,SOL-000318-01,CUST-0019,PRD-022,2025-12-02,2025-11-30,4044,FedEx,619,1,2,material_shortage,TMS
SHP-000319,SO-000319,SOL-000319-01,CUST-0053,PRD-015,2026-04-26,2026-04-22,2110,DHL,320,1,4,production_delay,TMS
SHP-000320,SO-000320,SOL-000320-01,CUST-0047,PRD-055,2026-05-14,2026-05-13,8265,FedEx,5998,1,1,material_shortage,TMS
SHP-000321,SO-000321,SOL-000321-01,CUST-0098,PRD-042,2025-12-15,2025-12-07,2793,OceanForwarder,6506,1,8,logistics,TMS
SHP-000322,SO-000322,SOL-000322-01,CUST-0115,PRD-066,2025-10-16,2025-10-16,1171,LocalTruck,2686,0,0,on_time,TMS
SHP-000323,SO-000323,SOL-000323-01,CUST-0004,PRD-023,2026-03-05,2026-02-26,1064,FedEx,236,1,7,logistics,TMS
SHP-000324,SO-000324,SOL-000324-01,CUST-0068,PRD-013,2026-06-14,2026-06-07,8143,FedEx,3110,1,7,production_delay,TMS
SHP-000325,SO-000325,SOL-000325-01,CUST-0006,PRD-073,2025-08-15,2025-08-16,3437,LocalTruck,2816,0,0,on_time,TMS
SHP-000326,SO-000326,SOL-000326-01,CUST-0053,PRD-072,2026-02-02,2026-01-28,4115,FedEx,2161,1,5,production_delay,TMS
SHP-000327,SO-000327,SOL-000327-01,CUST-0116,PRD-029,2025-12-16,2025-12-08,1888,LocalTruck,5564,1,8,production_delay,TMS
SHP-000328,SO-000328,SOL-000328-01,CUST-0079,PRD-005,2025-09-19,2025-09-15,3712,LocalTruck,6459,1,4,quality_hold,TMS
SHP-000329,SO-000329,SOL-000329-01,CUST-0098,PRD-075,2025-12-02,2025-11-27,4380,FedEx,1011,1,5,logistics,TMS
SHP-000330,SO-000330,SOL-000330-01,CUST-0075,PRD-046,2025-11-17,2025-11-08,3127,OceanForwarder,276,1,9,logistics,TMS
SHP-000331,SO-000331,SOL-000331-01,CUST-0018,PRD-009,2025-09-02,2025-09-03,9817,OceanForwarder,4563,0,0,on_time,TMS
SHP-000332,SO-000332,SOL-000332-01,CUST-0058,PRD-015,2025-11-05,2025-11-02,6243,OceanForwarder,6635,1,3,production_delay,TMS
SHP-000333,SO-000333,SOL-000333-01,CUST-0083,PRD-030,2026-06-28,2026-06-24,808,Kerry,7185,1,4,production_delay,TMS
SHP-000334,SO-000334,SOL-000334-01,CUST-0064,PRD-080,2026-05-31,2026-05-28,1800,LocalTruck,1203,1,3,production_delay,TMS
SHP-000335,SO-000335,SOL-000335-01,CUST-0096,PRD-062,2026-01-26,2026-01-25,2462,Kerry,369,1,1,logistics,TMS
SHP-000336,SO-000336,SOL-000336-01,CUST-0003,PRD-036,2026-06-22,2026-06-20,3653,Kerry,4452,1,2,material_shortage,TMS
SHP-000337,SO-000337,SOL-000337-01,CUST-0053,PRD-042,2026-05-15,2026-05-11,4915,DHL,2769,1,4,quality_hold,TMS
SHP-000338,SO-000338,SOL-000338-01,CUST-0019,PRD-007,2025-09-14,2025-09-09,4326,LocalTruck,7871,1,5,quality_hold,TMS
SHP-000339,SO-000339,SOL-000339-01,CUST-0119,PRD-037,2026-06-02,2026-05-28,1811,OceanForwarder,4598,1,5,production_delay,TMS
SHP-000340,SO-000340,SOL-000340-01,CUST-0094,PRD-033,2025-09-04,2025-09-04,2207,OceanForwarder,6901,0,0,on_time,TMS
SHP-000342,SO-000342,SOL-000342-01,CUST-0096,PRD-037,2026-07-07,2026-07-10,1519,Kerry,3058,0,0,on_time,TMS
SHP-000343,SO-000343,SOL-000343-01,CUST-0117,PRD-035,2026-02-05,2026-01-30,5371,DHL,4248,1,6,logistics,TMS
SHP-000344,SO-000344,SOL-000344-01,CUST-0042,PRD-049,2025-12-21,2025-12-21,1243,LocalTruck,9082,0,0,on_time,TMS
SHP-000345,SO-000345,SOL-000345-01,CUST-0014,PRD-073,2026-05-25,2026-05-19,6478,LocalTruck,3544,1,6,production_delay,TMS
SHP-000346,SO-000346,SOL-000346-01,CUST-0079,PRD-068,2026-06-01,2026-05-22,785,Kerry,1201,1,10,production_delay,TMS
SHP-000347,SO-000347,SOL-000347-01,CUST-0069,PRD-027,2026-04-09,2026-04-05,1307,Kerry,1030,1,4,material_shortage,TMS
SHP-000348,SO-000348,SOL-000348-01,CUST-0032,PRD-077,2025-12-21,2025-12-18,1557,Kerry,1217,1,3,quality_hold,TMS
SHP-000350,SO-000350,SOL-000350-01,CUST-0110,PRD-016,2026-04-09,2026-04-10,3959,DHL,6786,0,0,on_time,TMS
SHP-000351,SO-000351,SOL-000351-01,CUST-0075,PRD-017,2025-11-24,2025-11-27,1680,LocalTruck,7738,0,0,on_time,TMS
SHP-000352,SO-000352,SOL-000352-01,CUST-0059,PRD-077,2026-01-07,2026-01-02,6308,Kerry,7011,1,5,logistics,TMS
SHP-000353,SO-000353,SOL-000353-01,CUST-0023,PRD-039,2025-08-28,2025-08-23,2331,Kerry,2988,1,5,production_delay,TMS
SHP-000354,SO-000354,SOL-000354-01,CUST-0078,PRD-049,2026-01-12,2026-01-10,2534,OceanForwarder,6371,1,2,production_delay,TMS
SHP-000355,SO-000355,SOL-000355-01,CUST-0013,PRD-040,2025-10-25,2025-10-20,3215,Kerry,7899,1,5,logistics,TMS
SHP-000356,SO-000356,SOL-000356-01,CUST-0048,PRD-045,2025-09-15,2025-09-08,3553,LocalTruck,7452,1,7,production_delay,TMS
SHP-000357,SO-000357,SOL-000357-01,CUST-0097,PRD-057,2025-11-23,2025-11-17,1110,OceanForwarder,4280,1,6,production_delay,TMS
SHP-000358,SO-000358,SOL-000358-01,CUST-0016,PRD-074,2025-12-11,2025-12-12,4151,OceanForwarder,4171,0,0,on_time,TMS
SHP-000359,SO-000359,SOL-000359-01,CUST-0093,PRD-035,2026-03-15,2026-03-09,3311,LocalTruck,3898,1,6,quality_hold,TMS
SHP-000360,SO-000360,SOL-000360-01,CUST-0083,PRD-047,2025-12-06,2025-12-07,1110,Kerry,6756,0,0,on_time,TMS
SHP-000361,SO-000361,SOL-000361-01,CUST-0003,PRD-055,2026-04-18,2026-04-13,1513,DHL,7259,1,5,logistics,TMS
SHP-000362,SO-000362,SOL-000362-01,CUST-0093,PRD-021,2026-06-18,2026-06-17,3506,LocalTruck,5316,1,1,production_delay,TMS
SHP-000363,SO-000363,SOL-000363-01,CUST-0083,PRD-054,2026-04-08,2026-04-01,1845,OceanForwarder,4619,1,7,production_delay,TMS
SHP-000364,SO-000364,SOL-000364-01,CUST-0099,PRD-056,2025-10-02,2025-09-26,2257,OceanForwarder,7671,1,6,logistics,TMS
SHP-000365,SO-000365,SOL-000365-01,CUST-0006,PRD-054,2026-06-12,2026-06-07,3630,OceanForwarder,881,1,5,production_delay,TMS
SHP-000366,SO-000366,SOL-000366-01,CUST-0004,PRD-020,2026-05-30,2026-05-24,4680,OceanForwarder,8293,1,6,production_delay,TMS
SHP-000367,SO-000367,SOL-000367-01,CUST-0033,PRD-058,2026-03-17,2026-03-13,5829,OceanForwarder,2607,1,4,material_shortage,TMS
SHP-000368,SO-000368,SOL-000368-01,CUST-0108,PRD-035,2025-10-19,2025-10-14,1617,FedEx,7238,1,5,material_shortage,TMS
SHP-000369,SO-000369,SOL-000369-01,CUST-0069,PRD-031,2026-02-02,2026-01-25,2164,DHL,2104,1,8,production_delay,TMS
SHP-000370,SO-000370,SOL-000370-01,CUST-0046,PRD-010,2026-02-14,2026-02-09,2510,DHL,6999,1,5,production_delay,TMS
SHP-000371,SO-000371,SOL-000371-01,CUST-0053,PRD-001,2026-05-14,2026-05-13,1809,FedEx,4518,1,1,material_shortage,TMS
SHP-000372,SO-000372,SOL-000372-01,CUST-0016,PRD-051,2025-10-18,2025-10-17,2987,DHL,4046,1,1,logistics,TMS
SHP-000373,SO-000373,SOL-000373-01,CUST-0041,PRD-080,2025-10-27,2025-10-21,4392,DHL,4378,1,6,production_delay,TMS
SHP-000374,SO-000374,SOL-000374-01,CUST-0076,PRD-023,2026-07-09,2026-07-01,2441,LocalTruck,3451,1,8,logistics,TMS
SHP-000375,SO-000375,SOL-000375-01,CUST-0085,PRD-020,2026-01-25,2026-01-22,10339,Kerry,7140,1,3,production_delay,TMS
SHP-000376,SO-000376,SOL-000376-01,CUST-0063,PRD-013,2026-02-05,2026-01-31,2107,Kerry,3828,1,5,production_delay,TMS
SHP-000377,SO-000377,SOL-000377-01,CUST-0086,PRD-027,2026-03-19,2026-03-15,5288,DHL,7694,1,4,production_delay,TMS
SHP-000378,SO-000378,SOL-000378-01,CUST-0014,PRD-067,2025-10-10,2025-10-08,1596,FedEx,1363,1,2,production_delay,TMS
SHP-000379,SO-000379,SOL-000379-01,CUST-0094,PRD-038,2026-06-12,2026-06-08,2579,DHL,8594,1,4,production_delay,TMS
SHP-000380,SO-000380,SOL-000380-01,CUST-0038,PRD-045,2025-12-27,2025-12-22,8617,FedEx,1066,1,5,production_delay,TMS
SHP-000381,SO-000381,SOL-000381-01,CUST-0048,PRD-002,2026-01-28,2026-01-25,2422,Kerry,3140,1,3,production_delay,TMS
SHP-000382,SO-000382,SOL-000382-01,CUST-0070,PRD-063,2026-03-30,2026-03-25,8151,LocalTruck,213,1,5,quality_hold,TMS
SHP-000383,SO-000383,SOL-000383-01,CUST-0080,PRD-039,2025-11-15,2025-11-09,2853,Kerry,2954,1,6,quality_hold,TMS
SHP-000384,SO-000384,SOL-000384-01,CUST-0005,PRD-016,2026-06-03,2026-05-28,2373,OceanForwarder,7763,1,6,material_shortage,TMS
SHP-000385,SO-000385,SOL-000385-01,CUST-0027,PRD-012,2026-03-12,2026-03-06,5710,FedEx,6275,1,6,material_shortage,TMS
SHP-000386,SO-000386,SOL-000386-01,CUST-0102,PRD-067,2025-09-23,2025-09-17,11173,DHL,8560,1,6,logistics,TMS
SHP-000387,SO-000387,SOL-000387-01,CUST-0057,PRD-055,2026-03-14,2026-03-11,3594,Kerry,7740,1,3,logistics,TMS
SHP-000388,SO-000388,SOL-000388-01,CUST-0033,PRD-037,2026-07-05,2026-07-05,4420,DHL,616,0,0,on_time,TMS
SHP-000390,SO-000390,SOL-000390-01,CUST-0031,PRD-053,2025-10-31,2025-10-24,1619,LocalTruck,5294,1,7,quality_hold,TMS
SHP-000391,SO-000391,SOL-000391-01,CUST-0081,PRD-023,2026-03-18,2026-03-20,5642,Kerry,7203,0,0,on_time,TMS
SHP-000392,SO-000392,SOL-000392-01,CUST-0028,PRD-043,2026-06-18,2026-06-14,5171,DHL,6846,1,4,logistics,TMS
SHP-000393,SO-000393,SOL-000393-01,CUST-0062,PRD-067,2026-07-12,2026-07-07,1453,Kerry,2888,1,5,production_delay,TMS
SHP-000394,SO-000394,SOL-000394-01,CUST-0014,PRD-077,2025-10-11,2025-10-10,7422,Kerry,4912,1,1,production_delay,TMS
SHP-000395,SO-000395,SOL-000395-01,CUST-0088,PRD-039,2025-11-12,2025-11-08,10050,OceanForwarder,7625,1,4,logistics,TMS
SHP-000396,SO-000396,SOL-000396-01,CUST-0107,PRD-048,2025-11-03,2025-10-27,3915,OceanForwarder,2600,1,7,production_delay,TMS
