run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split,monitoring_window
RUN-008206,WO-004103,P03,L05,MCH-025,PRD-071,2026-08-23,22.85,1.185,1.0,G3_junior,6.62,82.55,68.105,7.416,0.854,0.0805,0.075,1,SCRATCH,validation,current_drifted
RUN-007507,WO-003754,P03,L06,MCH-033,PRD-067,2026-08-01,13.81,1.1584,7.6,G2_mid,5.61,68.36,55.427,3.416,0.909,0.0342,0.0875,1,SURFACE_DENT,validation,current_drifted
RUN-000744,WO-000372,P01,L02,MCH-009,PRD-079,2026-08-01,19.61,1.1124,0.2,G3_junior,3.45,70.36,53.691,3.166,0.771,0,0.05,0,DIMENSION,train,current_drifted
RUN-002350,WO-001175,P03,L05,MCH-026,PRD-015,2026-09-08,15.15,1.2835,7.0,G2_mid,9.53,88.63,54.02,3.22,1.06,0.0655,0.0875,1,SURFACE_DENT,train,current_drifted
RUN-001478,WO-000739,P01,L02,MCH-010,PRD-024,2026-08-05,31.97,0.8743,1.4,G3_junior,8.83,79.85,73.003,7.692,1.092,0.1523,0.1,1,CONTAMINATION,train,current_drifted
RUN-003009,WO-001505,P03,L06,MCH-035,PRD-045,2026-08-10,30.85,0.9191,0,G0_unknown,3.61,93.6,53.273,3.27,0.898,0.029,0.025,0,SURFACE_DENT,train,current_drifted
RUN-002109,WO-001055,P01,L01,MCH-001,PRD-020,2026-08-06,22.65,1.2059,1.0,G3_junior,8.88,80.4,52.66,3.866,0.681,0.0865,0.105,1,SOLDER_VOID,train,current_drifted
RUN-008927,WO-004464,P01,L02,MCH-011,PRD-037,2026-08-02,28.78,1.1301,8.9,G1_senior,5.51,84.23,52.595,3.102,1.056,0,0.008,0,CONTAMINATION,validation,current_drifted
RUN-004361,WO-002181,P02,L03,MCH-018,PRD-017,2026-09-05,23.25,1.2768,2.8,G3_junior,5.88,90.32,53.085,3.14,0.672,0.0701,0.025,0,SOLDER_VOID,train,current_drifted
RUN-001005,WO-000503,P01,L02,MCH-011,PRD-063,2026-09-04,20.5,1.2218,2.1,G3_junior,6.9,79.98,51.965,2.863,0.697,0.0553,0.06,1,SOLDER_VOID,train,current_drifted
RUN-009786,WO-004893,P02,L04,MCH-020,PRD-048,2026-08-12,14.92,0.8829,2.3,G3_junior,5.5,92.23,52.184,3.449,0.718,0.0178,0.04,0,CONTAMINATION,test,current_drifted
RUN-000903,WO-000452,P03,L05,MCH-026,PRD-079,2026-09-02,19.78,1.003,12.8,G1_senior,4.44,65.91,54.916,8.115,0.709,0.0258,0.045,0,NONE,train,current_drifted
RUN-003326,WO-001663,P03,L06,MCH-031,PRD-062,2026-08-23,31.24,1.178,2.7,G3_junior,7.17,65.88,54.58,3.255,0.678,0.1188,0.13,1,CONTAMINATION,train,current_drifted
RUN-006505,WO-003253,P03,L05,MCH-030,PRD-079,2026-08-14,33.45,1.0917,0.2,G3_junior,3.6,69.45,58.095,3.465,0.684,0.0795,0.06,1,SURFACE_DENT,train,current_drifted
RUN-010801,WO-005401,P02,L04,MCH-023,PRD-001,2026-08-12,33.62,1.0471,1.8,G3_junior,8.66,87.36,47.969,3.446,0.736,0.0967,0.075,1,SCRATCH,test,current_drifted
RUN-009183,WO-004592,P02,L03,MCH-017,PRD-022,2026-08-28,15.55,0.9185,2.6,G3_junior,5.6,84.38,52.272,6.544,0.995,0.0123,0.0125,0,SURFACE_DENT,test,current_drifted
RUN-008822,WO-004411,P03,L05,MCH-025,PRD-015,2026-08-18,27.06,1.1988,12.8,G1_senior,10.23,91.19,52.93,3.696,0.741,0.0102,0.05,0,DIMENSION,validation,current_drifted
RUN-002018,WO-001009,P02,L04,MCH-021,PRD-010,2026-09-11,30.57,0.9101,1.3,G3_junior,7.39,93.35,54.39,3.062,0.824,0,0.025,0,SCRATCH,train,current_drifted
RUN-004701,WO-002351,P02,L03,MCH-016,PRD-057,2026-08-22,18.88,1.312,0.2,G3_junior,6.9,83.77,52.813,3.334,1.023,0.0704,0.06,1,MISSING_PART,train,current_drifted
RUN-007048,WO-003524,P03,L05,MCH-029,PRD-070,2026-08-26,9.98,1.1762,2.0,G3_junior,4.63,81.92,52.972,3.019,1.065,0,0.025,0,SCRATCH,train,current_drifted
RUN-008029,WO-004015,P01,L02,MCH-007,PRD-035,2026-08-30,22.02,1.2485,1.8,G3_junior,4.6,81.08,54.725,3.222,0.736,0.0516,0.048,0,SURFACE_DENT,validation,current_drifted
RUN-002209,WO-001105,P03,L06,MCH-033,PRD-058,2026-08-31,43.14,0.9347,2.3,G3_junior,9.33,69.04,56.257,3.232,1.013,0.1258,0.135,1,SOLDER_VOID,train,current_drifted
RUN-007923,WO-003962,P02,L03,MCH-014,PRD-058,2026-09-12,29.91,0.9415,1.4,G3_junior,9.36,70.03,50.415,3.218,1.037,0.1683,0.14,1,MISSING_PART,validation,current_drifted
RUN-006343,WO-003172,P01,L02,MCH-007,PRD-066,2026-08-03,32.04,1.3056,7.0,G2_mid,8.49,85.48,52.736,3.247,0.822,0.103,0.08,1,MISSING_PART,train,current_drifted
RUN-004310,WO-002155,P01,L01,MCH-001,PRD-032,2026-08-23,27.07,1.2491,2.8,G3_junior,7.55,92.08,54.72,3.665,0.75,0.0299,0.03,0,DIMENSION,train,current_drifted
RUN-001171,WO-000586,P02,L04,MCH-024,PRD-036,2026-08-18,12.91,0.9256,8.2,G1_senior,5.07,81.15,43.968,2.921,0.993,0.029,0.025,0,SURFACE_DENT,train,current_drifted
RUN-000791,WO-000396,P02,L04,MCH-019,PRD-040,2026-08-11,35.94,1.3295,6.1,G2_mid,8.76,79.08,52.757,3.157,0.695,0.0404,0.1,1,DIMENSION,train,current_drifted
RUN-009849,WO-004925,P02,L03,MCH-015,PRD-071,2026-09-10,23.56,1.1238,0.7,G3_junior,6.69,79.27,52.741,3.179,0.667,0.0835,0.06,1,SOLDER_VOID,test,current_drifted
RUN-006518,WO-003259,P01,L01,MCH-002,PRD-007,2026-09-10,25.67,1.3361,12.8,G1_senior,4.1,84.66,54.17,3.108,1.035,0,0.02,0,SOLDER_VOID,train,current_drifted
RUN-003250,WO-001625,P03,L05,MCH-026,PRD-025,2026-09-09,11.14,1.049,1.0,G3_junior,4.36,84.53,55.975,3.304,0.799,0.0058,0.04,0,CONTAMINATION,train,current_drifted
RUN-004746,WO-002373,P03,L05,MCH-025,PRD-044,2026-08-15,26.93,0.9903,3.0,G3_junior,5.56,85.76,54.403,3.588,1.031,0.0648,0.04,0,DIMENSION,train,current_drifted
RUN-008947,WO-004474,P03,L06,MCH-033,PRD-034,2026-08-30,25.66,0.9814,5.8,G2_mid,3.19,90.5,52.257,3.498,0.7,0.0309,0.02,0,SURFACE_DENT,validation,current_drifted
RUN-010037,WO-005019,P03,L06,MCH-034,PRD-051,2026-08-23,35.32,1.2259,2.3,G3_junior,7.59,94.3,52.315,2.81,0.828,0.0515,0.035,0,SOLDER_VOID,test,current_drifted
RUN-006494,WO-003247,P02,L03,MCH-013,PRD-022,2026-09-02,24.78,1.0354,8.9,G1_senior,4.78,85.31,51.846,3.058,0.805,0.0138,0.02,0,MISSING_PART,train,current_drifted
RUN-007111,WO-003556,P01,L02,MCH-012,PRD-035,2026-08-16,17.14,1.2121,6.1,G2_mid,4.57,81.41,55.628,3.442,0.998,0.0101,0.04,0,SURFACE_DENT,train,current_drifted
RUN-010841,WO-005421,P03,L06,MCH-033,PRD-043,2026-08-29,18.49,0.8889,2.7,G3_junior,4.7,84.47,71.438,21.403,0.704,0.048,0.056,1,CONTAMINATION,test,current_drifted
RUN-004149,WO-002075,P02,L03,MCH-014,PRD-043,2026-08-28,30.74,1.2092,4.6,G2_mid,4.49,82.68,55.622,3.263,1.001,0.0149,0.01,0,MISSING_PART,train,current_drifted
RUN-009038,WO-004519,P02,L03,MCH-013,PRD-063,2026-08-26,24.42,1.0267,2.6,G3_junior,6.17,81.43,47.526,3.133,0.998,0.0479,0.056,1,NONE,validation,current_drifted
RUN-002231,WO-001116,P02,L04,MCH-021,PRD-066,2026-08-27,18.12,0.9336,11.2,G1_senior,8.17,86.2,54.537,2.727,0.676,0.0519,0.04,0,CONTAMINATION,train,current_drifted
RUN-002176,WO-001088,P03,L06,MCH-032,PRD-009,2026-08-16,27.87,1.1816,2.3,G3_junior,5.77,71.81,55.767,11.511,0.661,0.1088,0.08,1,SOLDER_VOID,train,current_drifted
RUN-003967,WO-001984,P02,L04,MCH-020,PRD-066,2026-08-23,21.0,1.0555,0.2,G3_junior,9.01,83.41,48.934,2.802,0.692,0.062,0.07,1,SOLDER_VOID,train,current_drifted
RUN-009396,WO-004698,P01,L02,MCH-012,PRD-004,2026-08-09,18.82,1.1215,2.8,G3_junior,4.54,93.87,55.329,3.884,0.836,0.0673,0.032,0,MISSING_PART,test,current_drifted
RUN-010133,WO-005067,P03,L06,MCH-032,PRD-067,2026-09-02,25.09,1.0957,2.8,G3_junior,5.83,67.15,49.166,3.159,1.03,0.1308,0.09,1,NONE,test,current_drifted
RUN-006574,WO-003287,P03,L05,MCH-029,PRD-033,2026-09-08,27.77,0.9583,0.2,G3_junior,5.19,83.2,52.578,2.786,0.978,0.0034,0.04,0,MISSING_PART,train,current_drifted
RUN-001060,WO-000530,P03,L05,MCH-028,PRD-015,2026-08-06,25.98,0.952,0,G0_unknown,9.68,88.31,53.474,3.408,0.952,0.052,0.08,1,CONTAMINATION,train,current_drifted
RUN-010593,WO-005297,P03,L06,MCH-036,PRD-054,2026-09-12,24.08,1.2021,4.8,G2_mid,7.74,66.1,47.884,3.625,1.051,0.1004,0.105,1,SOLDER_VOID,test,current_drifted
RUN-003740,WO-001870,P02,L03,MCH-018,PRD-024,2026-08-19,32.93,1.1926,1.0,G3_junior,8.03,85.69,53.626,3.394,0.68,0.0888,0.096,1,SOLDER_VOID,train,current_drifted
RUN-009580,WO-004790,P01,L02,MCH-010,PRD-004,2026-08-31,20.99,1.1227,1.6,G3_junior,4.03,93.04,73.167,7.99,0.739,0.0651,0.045,0,NONE,test,current_drifted
RUN-010520,WO-005260,P01,L01,MCH-003,PRD-028,2026-09-14,23.83,1.2359,2.9,G3_junior,7.65,96.35,52.638,3.275,0.908,0.0741,0.05,0,SOLDER_VOID,test,current_drifted
RUN-008342,WO-004171,P03,L05,MCH-030,PRD-078,2026-08-02,19.04,1.2255,1.0,G3_junior,5.53,82.71,52.78,3.146,0.78,0.0408,0.0375,0,MISSING_PART,validation,current_drifted
RUN-003723,WO-001862,P01,L01,MCH-006,PRD-047,2026-08-09,40.14,1.2699,0.8,G3_junior,6.98,92.33,51.786,3.054,1.032,0.0434,0.056,1,CONTAMINATION,train,current_drifted
RUN-007103,WO-003552,P01,L01,MCH-003,PRD-051,2026-08-12,39.06,0.8919,1.6,G3_junior,7.34,91.25,52.439,3.104,0.774,0.0191,0.04,0,CONTAMINATION,train,current_drifted
RUN-003349,WO-001675,P03,L05,MCH-028,PRD-015,2026-08-05,32.55,1.0735,8.9,G1_senior,10.02,87.65,63.09,6.812,0.955,0.0449,0.07,1,SOLDER_VOID,train,current_drifted
RUN-001544,WO-000772,P01,L01,MCH-003,PRD-020,2026-08-01,38.87,0.9446,12.8,G1_senior,8.21,82.91,54.598,3.228,0.775,0.0671,0.05,0,SCRATCH,train,current_drifted
RUN-010886,WO-005443,P01,L01,MCH-001,PRD-009,2026-08-10,30.28,1.1074,0.2,G3_junior,5.14,75.46,54.696,3.466,0.699,0.0596,0.072,1,DIMENSION,test,current_drifted
RUN-010205,WO-005103,P03,L05,MCH-030,PRD-025,2026-08-02,25.75,1.0671,0.2,G3_junior,4.87,82.1,52.833,3.708,1.076,0.0188,0.04,0,SOLDER_VOID,test,current_drifted
RUN-006197,WO-003099,P02,L04,MCH-024,PRD-039,2026-09-09,28.75,0.9289,11.2,G1_senior,5.84,91.24,44.976,2.982,0.949,0.0389,0.03,0,DIMENSION,train,current_drifted
RUN-009752,WO-004876,P03,L05,MCH-027,PRD-043,2026-08-24,10.61,1.1237,0.8,G3_junior,4.77,82.84,51.267,2.776,0.764,0.0009,0.0375,0,SURFACE_DENT,test,current_drifted
RUN-009445,WO-004723,P02,L04,MCH-022,PRD-077,2026-08-30,21.28,1.1359,1.7,G3_junior,2.1,91.3,51.204,7.437,0.813,0.0571,0.02,0,DIMENSION,test,current_drifted
RUN-006814,WO-003407,P01,L02,MCH-011,PRD-029,2026-08-22,18.38,1.2655,0.7,G3_junior,7.35,84.54,50.176,3.354,0.719,0.0841,0.075,1,SCRATCH,train,current_drifted
RUN-005813,WO-002907,P03,L06,MCH-035,PRD-003,2026-09-07,20.0,1.1258,3.1,G2_mid,6.14,95.85,52.465,2.884,1.012,0.0527,0.025,0,SOLDER_VOID,train,current_drifted
RUN-003187,WO-001594,P01,L01,MCH-006,PRD-025,2026-08-24,14.95,1.3187,1.4,G3_junior,3.81,83.19,49.896,3.423,1.047,0,0.04,0,DIMENSION,train,current_drifted
RUN-008122,WO-004061,P03,L05,MCH-027,PRD-055,2026-09-02,30.39,1.0109,4.8,G2_mid,5.6,84.98,51.904,2.903,0.734,0,0.032,0,SCRATCH,validation,current_drifted
RUN-005647,WO-002824,P02,L04,MCH-019,PRD-040,2026-09-03,25.24,1.0106,3.3,G2_mid,9.74,79.76,54.023,3.292,0.876,0.1378,0.1,1,DIMENSION,train,current_drifted
RUN-002293,WO-001147,P01,L02,MCH-008,PRD-069,2026-09-04,46.56,0.9467,7.2,G2_mid,10.32,84.77,52.629,8.506,1.003,0.1306,0.095,1,SOLDER_VOID,train,current_drifted
RUN-001110,WO-000555,P01,L02,MCH-012,PRD-071,2026-08-18,37.03,0.9954,4.6,G2_mid,6.82,79.3,55.679,3.302,0.75,0.0905,0.0625,1,SCRATCH,train,current_drifted
RUN-001500,WO-000750,P03,L06,MCH-031,PRD-035,2026-08-27,31.4,1.1891,2.0,G3_junior,5.12,83.03,54.6,3.669,0.874,0.0564,0.0375,0,SOLDER_VOID,train,current_drifted
RUN-005657,WO-002829,P03,L06,MCH-035,PRD-067,2026-08-28,23.81,1.0445,1.3,G3_junior,5.96,68.51,51.114,3.305,0.654,0.0912,0.08,1,CONTAMINATION,train,current_drifted
RUN-006025,WO-003013,P02,L04,MCH-022,PRD-049,2026-08-14,25.43,1.234,0.2,G3_junior,10.78,82.49,52.406,2.996,0.764,0.1999,0.15,1,DIMENSION,train,current_drifted
RUN-005195,WO-002598,P01,L01,MCH-004,PRD-051,2026-08-27,23.87,1.2693,0.2,G3_junior,6.97,94.33,52.086,2.937,0.858,0.0612,0.05,0,DIMENSION,train,current_drifted
RUN-007854,WO-003927,P02,L03,MCH-013,PRD-066,2026-08-09,21.4,1.3002,7.6,G2_mid,8.07,85.03,53.506,3.265,1.062,0.0287,0.055,1,DIMENSION,validation,current_drifted
RUN-010166,WO-005083,P02,L04,MCH-021,PRD-003,2026-09-07,36.0,0.9226,5.8,G2_mid,5.39,95.49,50.481,3.057,0.838,0,0.01,0,CONTAMINATION,test,current_drifted
RUN-002262,WO-001131,P03,L05,MCH-027,PRD-009,2026-08-05,30.88,1.1214,6.1,G2_mid,6.19,75.76,46.791,3.075,0.793,0.0589,0.06,1,DIMENSION,train,current_drifted
RUN-008264,WO-004132,P02,L04,MCH-021,PRD-032,2026-09-07,35.84,1.2185,11.8,G1_senior,7.15,94.16,52.586,3.185,0.862,0,0.01,0,SOLDER_VOID,validation,current_drifted
RUN-004680,WO-002340,P03,L05,MCH-026,PRD-006,2026-09-02,20.79,1.0454,1.2,G3_junior,8.47,91.12,48.548,3.508,0.815,0.0578,0.04,0,DIMENSION,train,current_drifted
RUN-009502,WO-004751,P01,L01,MCH-005,PRD-068,2026-08-30,16.92,1.1206,14.6,G1_senior,2.9,70.44,51.121,2.941,0.69,0.0119,0.04,0,SURFACE_DENT,test,current_drifted
RUN-002716,WO-001358,P01,L01,MCH-001,PRD-078,2026-08-25,19.15,1.1194,2.3,G3_junior,5.96,82.14,47.786,2.884,0.957,0,0.016,0,DIMENSION,train,current_drifted
RUN-008405,WO-004203,P03,L06,MCH-035,PRD-035,2026-09-11,16.78,1.0282,2.0,G3_junior,5.29,83.38,60.325,6.499,0.84,0.033,0.025,0,MISSING_PART,validation,current_drifted
RUN-001652,WO-000826,P03,L05,MCH-027,PRD-002,2026-08-04,22.77,1.0592,11.2,G1_senior,6.18,86.37,52.536,2.811,1.006,0.0147,0.016,0,SURFACE_DENT,train,current_drifted
RUN-011385,WO-005693,P01,L02,MCH-012,PRD-029,2026-09-09,29.34,1.035,2.9,G3_junior,6.98,82.34,56.082,3.81,0.704,0.0447,0.055,1,SOLDER_VOID,test,current_drifted
RUN-004545,WO-002273,P01,L02,MCH-012,PRD-060,2026-08-26,28.68,1.3001,1.4,G3_junior,7.36,79.24,57.562,3.923,0.798,0.1182,0.1,1,SOLDER_VOID,train,current_drifted
RUN-005966,WO-002983,P02,L03,MCH-015,PRD-019,2026-08-26,28.97,1.2025,0.8,G3_junior,8.04,69.05,46.12,2.592,0.924,0.1334,0.12,1,DIMENSION,train,current_drifted
RUN-004533,WO-002267,P03,L06,MCH-033,PRD-048,2026-08-27,19.25,1.1266,1.2,G3_junior,4.7,95.58,57.237,3.513,0.855,0.0272,0.02,0,SOLDER_VOID,train,current_drifted
RUN-006457,WO-003229,P02,L03,MCH-016,PRD-050,2026-08-06,28.1,1.0832,0,G0_unknown,6.56,85.88,51.602,3.209,0.863,0,0.05,0,SOLDER_VOID,train,current_drifted
RUN-001261,WO-000631,P01,L02,MCH-011,PRD-071,2026-08-19,32.2,0.9446,11.8,G1_senior,6.42,79.0,51.007,3.056,1.06,0.0714,0.045,0,SCRATCH,train,current_drifted
RUN-000078,WO-000039,P01,L02,MCH-009,PRD-017,2026-08-09,26.83,1.206,3.3,G2_mid,5.66,94.68,53.429,3.181,0.832,0.0301,0.025,0,CONTAMINATION,train,current_drifted
RUN-006398,WO-003199,P03,L05,MCH-027,PRD-049,2026-08-23,35.7,0.8683,4.7,G2_mid,10.13,77.4,51.392,3.17,1.047,0.1326,0.1125,1,SCRATCH,train,current_drifted
RUN-010512,WO-005256,P03,L05,MCH-028,PRD-006,2026-09-02,34.13,1.1362,0.4,G3_junior,8.4,90.99,54.664,3.651,0.846,0.1306,0.072,1,DIMENSION,test,current_drifted
RUN-002207,WO-001104,P03,L06,MCH-031,PRD-006,2026-08-18,20.26,1.1155,1.6,G3_junior,8.38,88.68,53.444,3.722,0.929,0.1028,0.07,1,SCRATCH,train,current_drifted
RUN-006148,WO-003074,P01,L01,MCH-003,PRD-060,2026-08-07,29.76,1.2395,6.5,G2_mid,7.66,83.73,50.26,3.108,0.914,0.0077,0.08,1,DIMENSION,train,current_drifted
RUN-007738,WO-003869,P03,L05,MCH-025,PRD-025,2026-08-10,36.32,1.2248,8.9,G1_senior,4.44,86.51,51.55,3.183,0.973,0,0.025,0,SURFACE_DENT,validation,current_drifted
RUN-002380,WO-001190,P02,L04,MCH-020,PRD-006,2026-08-23,30.36,1.1791,0.5,G3_junior,8.7,90.25,49.356,3.364,0.752,0.1069,0.07,1,SURFACE_DENT,train,current_drifted
RUN-006576,WO-003288,P03,L05,MCH-030,PRD-033,2026-08-20,29.15,0.9312,3.0,G3_junior,5.1,84.95,51.056,3.255,0.702,0.0331,0.04,0,SURFACE_DENT,train,current_drifted
RUN-004079,WO-002040,P02,L04,MCH-021,PRD-051,2026-08-11,30.69,1.2914,4.7,G2_mid,7.77,92.01,49.551,2.696,0.654,0.0169,0.048,0,NONE,train,current_drifted
RUN-003269,WO-001635,P01,L02,MCH-011,PRD-061,2026-09-08,28.89,1.2324,1.0,G3_junior,6.05,73.06,53.453,2.9,1.016,0.1253,0.05,0,SCRATCH,train,current_drifted
RUN-008542,WO-004271,P01,L02,MCH-010,PRD-052,2026-08-21,29.1,0.9804,2.7,G3_junior,7.77,81.38,52.92,3.024,0.669,0.0695,0.0875,1,DIMENSION,validation,current_drifted
RUN-001227,WO-000614,P01,L02,MCH-007,PRD-015,2026-09-13,34.68,0.9317,0.2,G3_junior,9.1,91.31,50.643,6.53,0.928,0.0961,0.096,1,CONTAMINATION,train,current_drifted
RUN-007520,WO-003760,P02,L04,MCH-024,PRD-037,2026-08-11,29.94,1.2035,0.2,G3_junior,4.73,86.15,46.318,2.924,0.704,0.0467,0.02,0,SURFACE_DENT,validation,current_drifted
RUN-004812,WO-002406,P02,L04,MCH-024,PRD-037,2026-08-19,25.39,1.0593,0.4,G3_junior,4.75,84.59,67.354,7.135,0.748,0.0436,0.0375,0,CONTAMINATION,train,current_drifted
RUN-001278,WO-000639,P02,L04,MCH-020,PRD-035,2026-08-22,25.18,0.9336,0,G0_unknown,5.69,81.02,49.591,3.397,1.065,0.0348,0.04,0,SOLDER_VOID,train,current_drifted
RUN-011135,WO-005568,P01,L02,MCH-010,PRD-066,2026-09-09,32.51,0.9572,7.2,G2_mid,8.82,83.66,55.047,3.317,0.703,0.0693,0.06,1,DIMENSION,test,current_drifted
RUN-006915,WO-003458,P01,L01,MCH-003,PRD-061,2026-08-27,11.94,1.2726,6.5,G2_mid,6.28,71.21,52.483,4.867,0.936,0.0309,0.05,1,DIMENSION,train,current_drifted
RUN-006152,WO-003076,P01,L01,MCH-001,PRD-014,2026-08-25,27.08,1.1015,4.7,G2_mid,5.75,85.72,54.778,3.318,0.765,0.059,0.045,0,SURFACE_DENT,train,current_drifted
RUN-011093,WO-005547,P01,L01,MCH-006,PRD-008,2026-09-11,22.89,1.2089,3.3,G2_mid,4.77,82.47,50.901,2.963,0.688,0.0393,0.02,0,DIMENSION,test,current_drifted
RUN-003771,WO-001886,P02,L04,MCH-021,PRD-010,2026-08-18,32.26,1.0436,8.2,G1_senior,7.52,92.92,47.173,2.828,0.966,0.0573,0.04,0,MISSING_PART,train,current_drifted
RUN-000213,WO-000107,P03,L06,MCH-031,PRD-022,2026-08-20,18.56,1.1933,0,G0_unknown,4.43,83.35,54.369,3.333,0.781,0.0589,0.056,1,NONE,train,current_drifted
RUN-006017,WO-003009,P02,L03,MCH-014,PRD-050,2026-08-12,21.55,1.156,1.7,G3_junior,6.23,84.95,53.651,3.28,0.787,0.0505,0.05,0,SURFACE_DENT,train,current_drifted
RUN-001056,WO-000528,P03,L05,MCH-030,PRD-015,2026-09-12,22.4,1.2024,1.2,G3_junior,9.33,86.82,52.897,3.085,0.675,0.0747,0.09,1,SCRATCH,train,current_drifted
RUN-007766,WO-003883,P03,L06,MCH-033,PRD-015,2026-09-09,33.92,1.0077,7.2,G2_mid,9.84,89.75,49.217,3.146,0.759,0.0957,0.0875,1,CONTAMINATION,validation,current_drifted
RUN-001306,WO-000653,P02,L03,MCH-018,PRD-073,2026-08-18,25.1,1.1295,0.5,G3_junior,3.78,83.09,60.933,5.053,0.805,0.0584,0.025,0,SOLDER_VOID,train,current_drifted
RUN-011158,WO-005579,P03,L06,MCH-036,PRD-045,2026-08-14,11.18,0.9236,1.4,G3_junior,3.15,93.21,52.454,9.952,0.886,0.0294,0.005,0,SCRATCH,test,current_drifted
RUN-008732,WO-004366,P03,L05,MCH-028,PRD-029,2026-08-29,20.1,1.1998,7.6,G2_mid,7.2,85.53,54.091,3.496,0.657,0.1055,0.048,0,SOLDER_VOID,validation,current_drifted
RUN-008762,WO-004381,P02,L04,MCH-024,PRD-006,2026-08-13,34.21,1.2128,14.6,G1_senior,8.76,87.87,53.06,3.022,0.711,0.0587,0.02,0,MISSING_PART,validation,current_drifted
RUN-006019,WO-003010,P02,L03,MCH-018,PRD-050,2026-09-12,27.23,0.9941,1.3,G3_junior,5.89,85.73,51.395,3.811,1.031,0.0674,0.05,0,CONTAMINATION,train,current_drifted
RUN-001209,WO-000605,P03,L05,MCH-027,PRD-077,2026-08-06,8.51,1.0406,4.6,G2_mid,2.75,95.39,50.257,3.35,1.029,0.0012,0.0125,0,MISSING_PART,train,current_drifted
RUN-004602,WO-002301,P03,L06,MCH-035,PRD-040,2026-08-15,19.21,1.0905,0.2,G3_junior,9.61,81.32,53.822,3.062,0.848,0.0704,0.0875,1,CONTAMINATION,train,current_drifted
RUN-000773,WO-000387,P01,L01,MCH-003,PRD-068,2026-08-18,12.35,0.9039,2.2,G3_junior,3.58,69.53,55.495,3.175,0.955,0.0507,0.06,1,MISSING_PART,train,current_drifted
RUN-007101,WO-003551,P01,L01,MCH-003,PRD-051,2026-08-06,33.64,1.294,10.6,G1_senior,7.98,92.69,52.439,3.104,0.828,0.0778,0.03,0,SOLDER_VOID,train,current_drifted
RUN-007467,WO-003734,P03,L06,MCH-034,PRD-042,2026-09-11,23.91,1.2357,5.8,G2_mid,1.58,89.13,50.067,2.566,1.045,0.0455,0.032,0,SURFACE_DENT,validation,current_drifted
RUN-003964,WO-001982,P02,L03,MCH-015,PRD-003,2026-09-11,12.26,1.0636,11.5,G1_senior,5.46,90.93,50.435,2.827,0.669,0,0.01,0,SURFACE_DENT,train,current_drifted
RUN-003352,WO-001676,P03,L06,MCH-035,PRD-048,2026-08-25,22.06,1.2223,1.4,G3_junior,5.62,94.38,48.799,3.247,1.056,0,0.0,0,NONE,train,current_drifted
RUN-000249,WO-000125,P03,L06,MCH-031,PRD-042,2026-08-24,24.04,1.2194,0.2,G3_junior,2.45,87.6,53.603,3.697,0.967,0.076,0.04,0,DIMENSION,train,current_drifted
RUN-007165,WO-003583,P03,L05,MCH-027,PRD-040,2026-09-03,25.99,1.0572,0.2,G3_junior,9.04,77.6,50.983,2.814,0.784,0.0636,0.1,1,MISSING_PART,train,current_drifted
RUN-005578,WO-002789,P03,L05,MCH-026,PRD-013,2026-08-07,29.08,1.2116,3.4,G2_mid,5.35,90.18,56.978,3.352,0.683,0.0348,0.025,0,SCRATCH,train,current_drifted
RUN-011294,WO-005647,P03,L05,MCH-030,PRD-025,2026-08-21,36.59,1.2684,1.6,G3_junior,4.9,86.37,49.851,3.229,0.746,0.039,0.04,0,CONTAMINATION,test,current_drifted
RUN-011208,WO-005604,P03,L05,MCH-030,PRD-022,2026-08-19,14.62,1.1513,2.9,G3_junior,5.56,81.02,50.933,3.013,0.654,0.0567,0.032,0,SURFACE_DENT,test,current_drifted
RUN-011394,WO-005697,P02,L04,MCH-022,PRD-003,2026-08-25,27.03,1.0127,12.8,G1_senior,4.84,94.14,51.589,3.393,0.725,0,0.008,0,SOLDER_VOID,test,current_drifted
RUN-010290,WO-005145,P01,L01,MCH-001,PRD-074,2026-08-22,32.56,1.0829,11.8,G1_senior,7.63,91.17,56.39,3.264,0.646,0,0.03,0,SURFACE_DENT,test,current_drifted
RUN-011122,WO-005561,P03,L06,MCH-032,PRD-016,2026-08-30,13.98,1.0405,0.2,G3_junior,4.53,80.69,53.577,3.105,0.998,0.0451,0.04,0,CONTAMINATION,test,current_drifted
RUN-003332,WO-001666,P01,L01,MCH-006,PRD-028,2026-08-10,35.17,1.0986,2.3,G3_junior,7.11,94.78,50.447,6.585,0.633,0.0023,0.015,0,MISSING_PART,train,current_drifted
RUN-009408,WO-004704,P02,L04,MCH-021,PRD-046,2026-08-07,24.57,1.0532,9.4,G1_senior,5.95,69.25,52.858,3.655,0.852,0.0547,0.06,1,CONTAMINATION,test,current_drifted
RUN-003650,WO-001825,P03,L06,MCH-031,PRD-024,2026-09-01,21.87,1.287,0.6,G3_junior,8.99,82.77,53.335,8.685,0.954,0.1261,0.0875,1,CONTAMINATION,train,current_drifted
RUN-001746,WO-000873,P01,L02,MCH-010,PRD-024,2026-08-24,24.8,0.8877,5.7,G2_mid,8.37,83.47,54.763,3.542,0.745,0.0943,0.07,1,DIMENSION,train,current_drifted
